CNPJ_Fundo_Classe;Data_Referencia;Versao;Nome_Imovel;Endereco;Area;Numero_Unidades;Outras_Caracteristicas_Relevantes;Percentual_Imovel_Total_Investido;Categoria
54.485.027/0001-40;2024-12-31;1;AUTORAL MOEMA UNID. 102R;RUA CHANES/ALAMEDA DOS MARACATINS;130.828;1;UNIDADE AUTONOMA DO SETOR NÃO RESIDENCIAL;0;Renda
54.485.027/0001-40;2024-12-31;1;AUTORAL MOEMA UNID. 61R;RUA CHANES/ALAMEDA DOS MARACATINS;139.502;1;UNIDADE AUTONOMA DO SETOR NÃO RESIDENCIAL;0;Renda
54.485.027/0001-40;2024-12-31;1;AUTORAL MOEMA UNID. 111R;RUA CHANES/ALAMEDA DOS MARACATINS;139.502;1;UNIDADE AUTONOMA DO SETOR NÃO RESIDENCIAL;0;Renda
54.485.027/0001-40;2024-12-31;1;AUTORAL MOEMA UNID. 72R;RUA CHANES/ALAMEDA DOS MARACATINS;130.828;1;UNIDADE AUTONOMA DO SETOR NÃO RESIDENCIAL;0;Renda
54.485.027/0001-40;2024-12-31;1;AUTORAL MOEMA UNID. 62R;RUA CHANES/ALAMEDA DOS MARACATINS;130.828;1;UNIDADE AUTONOMA DO SETOR NÃO RESIDENCIAL;0;Renda
54.485.027/0001-40;2024-12-31;1;AUTORAL MOEMA UNID. 43R;RUA CHANES/ALAMEDA DOS MARACATINS;134.886;1;UNIDADE AUTONOMA DO SETOR NÃO RESIDENCIAL;0;Renda
54.485.027/0001-40;2024-12-31;1;AUTORAL MOEMA UNID. 45R;RUA CHANES/ALAMEDA DOS MARACATINS;131.537;1;UNIDADE AUTONOMA DO SETOR NÃO RESIDENCIAL;0;Renda
54.485.027/0001-40;2024-12-31;1;AUTORAL MOEMA UNID. 53R;RUA CHANES/ALAMEDA DOS MARACATINS;134.886;1;UNIDADE AUTONOMA DO SETOR NÃO RESIDENCIAL;0;Renda
54.485.027/0001-40;2024-12-31;1;AUTORAL MOEMA UNID. 73R;RUA CHANES/ALAMEDA DOS MARACATINS;134.886;1;UNIDADE AUTONOMA DO SETOR NÃO RESIDENCIAL;0;Renda
54.485.027/0001-40;2024-12-31;1;IGUATEMI MAT.83327;IGUATEMI MAT.83327;0;1;MATRICULA 83327;0;Renda
54.557.596/0001-54;2024-06-30;1;BM 336;Avenida Bartolomeu Mitre, 336, Sem Complemento, Leblon, Rio De Janeiro/RJ, Brasil, 22431-002;6830.66;1;Não possui caracteristicas que destoem dos demais;0.96120286673386;Renda
55.177.440/0001-00;2024-09-30;1;153.915;Olhos D'agua, Betim - MG;49606.2;1;limites e confrontações: 405,00 metros de frente para a Rodovia 381, 169,30 metros do lado direito a Rua Dirceu Jose Alvarenga, 155,90 metros do lado esquerdo com a Rua Bela Vista e 321,16 metros nos fundos com a Rua Leonarda Ferreira de Oliveira, com área, limites e confrontações de acordo com planta respectiva aprovada, sendo 43.638,20 metros quadrados de área edificável e 5.968,00 metros quadrados de área não edificável;0.633315799212643;Renda
55.177.440/0001-00;2024-09-30;1;30.499;Fazenda Retiro - Goiania - GO;12800.03;23;localizada na zona de expansão urbana, em Goiania, com a área total de 12.800,03m²;0.339003458102602;Renda
55.314.271/0001-03;2024-06-30;1;Imovel Santo Andre - Hospital Next;Avenida Dom Pedro Ii, 665, Sem Complemento, Jardim, Santo Andre/SP, Brasil, 09080-110;10000;1;Não possui caracteristicas que destoem dos demais;0.51730675281991;Renda
56.191.016/0001-83;2024-09-30;1;MAT Nº 11.285: Fazenda Boa Vista, Carangola/MG;Fazenda Boa Vista, Serra das Velas, no Distrito e Município de Carangola/MG, inscrito no NIRF sob o nº 4.046.733-3, INCRA sob o nº 437.034.009.814-1, CCIR sob o nº 61147292249;92706.0032;1;Aquisição do Direito Real de Superfície onde está instalada uma usina solar fotovoltaica que se encontra locada para um consórcio de consumidores.;1;Renda
56.303.820/0001-07;2024-12-31;1;ILHEUS;Gestor preencher endereço;0;0;MATR PULV;0.3611;Renda
56.303.820/0001-07;2024-12-31;1;IMOV BELEM;Gestor preencher endereço;0;0;MATR 314698;0.0016;Renda
56.303.820/0001-07;2024-12-31;1;SARANDI;Gestor preencher endereço;0;0;MATR 16632;0.0043;Renda
56.303.820/0001-07;2024-12-31;1;SARANDI EXP;Gestor preencher endereço;0;0;MATR 8016;0.0003;Renda
56.303.820/0001-07;2024-12-31;1;SARANDI RS;Gestor preencher endereço;0;0;MATR 23423;0.0006;Renda
56.303.820/0001-07;2024-12-31;1;SICREDI II;Gestor preencher endereço;0;0;MATR 7935;0.1057;Renda
56.303.820/0001-07;2024-12-31;1;SICREDI RJ;Gestor preencher endereço;0;0;MATR 37849;0.0126;Renda
56.303.820/0001-07;2024-12-31;1;SICREDI SC;Gestor preencher endereço;0;0;MATR 61264;0.4073;Renda
56.524.816/0001-79;2024-09-30;1;GALPÃO;GUARULHOS;58000;0;0;1;Renda
56.805.391/0001-76;2024-12-31;1;Edificio Metropolitan;Rua Amauri, 225, Sem Complemento, Jardim Europa, São Paulo/SP, Brasil, 01448-000;10155.55;37;Direito de Propriedade;0.67306379076649;Renda
56.805.391/0001-76;2024-12-31;1;Edificio Platinum;Rua Jeronimo Da Veiga, 384, Sem Complemento, Jardim Europa, São Paulo/SP, Brasil, 04536-001;2520.48;11;Direito de Propriedade;0.18195225213799;Renda
56.978.773/0001-00;2024-09-30;1;EMPREENDIMENTO PORTO DA BARRA;Avenida José Bento Ribeiro Dantas, Manguinhos - Armação de Búzios;11286;48;48 construções: (i) 44 unidades autônomas de lojas numeradas de 1 a 43 (ii) 1 unidade autônoma denominada Bloco 09 (iii) 1 unidade autônoma denominada Bloco 10 (iv) 1 unidade autônoma denominada administração e (v) 1 unidade autônoma denominada WC, que faz parte da área comum do Porto da Barra.;1;Renda
57.216.258/0001-47;2024-09-30;1;Edifício Adalmiro Dellape Baptista B32;Avenida Brigadeiro Faria Lima, nº 3.732, São Paulo, SP;8223.93;1;Imóvel destinado à uso corporativo.;0.899237;Renda
57.216.258/0001-47;2024-12-31;1;Edifício Adalmiro Dellape Baptista B32;Avenida Brigadeiro Faria Lima, nº 3.732, São Paulo, SP;8223.93;1;Imóvel destinado à uso corporativo.;0.899237;Renda
57.231.494/0001-32;2024-09-30;2;CONDOMÍNIO CEA;NA;0;1;N/A;0.137191804330785;Renda
57.231.494/0001-32;2024-09-30;2;CONDOMÍNIO CEA;NA;0;1;N/A;0.0564381800454561;Renda
57.231.494/0001-32;2024-09-30;2;CONDOMÍNIO BARÃO DE MAUÁ;NA;0;1;N/A;0.07981131668759;Renda
57.231.494/0001-32;2024-09-30;2;CONDOMÍNIO BARÃO DE MAUÁ;NA;0;1;N/A;0.0798113092426558;Renda
57.231.494/0001-32;2024-09-30;2;CONDOMÍNIO BARÃO DE MAUÁ;NA;0;1;N/A;0.0576302384048411;Renda
57.231.494/0001-32;2024-09-30;2;CONDOMÍNIO BARÃO DE MAUÁ;NA;0;1;N/A;0.0576507529210555;Renda
57.231.494/0001-32;2024-09-30;2;CONDOMÍNIO BARÃO DE MAUÁ;NA;0;1;N/A;0.0682440711189492;Renda
57.231.494/0001-32;2024-09-30;2;CONDOMÍNIO BARÃO DE MAUÁ;NA;0;1;N/A;0.0781418060115925;Renda
57.231.494/0001-32;2024-09-30;2;CONDOMÍNIO BARÃO DE MAUÁ;NA;0;1;N/A;0.0626801377961613;Renda
57.231.494/0001-32;2024-09-30;2;CONDOMÍNIO BARÃO DE MAUÁ;NA;0;1;N/A;0.0649611872593424;Renda
57.231.494/0001-32;2024-09-30;2;CONDOMÍNIO BARÃO DE MAUÁ;NA;0;1;N/A;0.071125769188397;Renda
57.231.494/0001-32;2024-09-30;2;CONDOMÍNIO BARÃO DE MAUÁ;NA;0;1;N/A;0.071125769188397;Renda
57.231.494/0001-32;2024-09-30;2;CONDOMÍNIO BARÃO DE MAUÁ;NA;0;1;N/A;0.0587494777593211;Renda
57.231.494/0001-32;2024-09-30;2;CONDOMÍNIO CEA;NA;0;1;N/A;0.0564381800454561;Renda
57.285.563/0001-90;2024-09-30;1;EDIFÍCIO BARATA RIBEIRO;Rua Barata Ribeiro, 573, Copacabana, RJ;362.6;1;Imóvel: 2 pavimentos e 1 subsolo e o respectivo terreno próprio;1;Venda
57.285.563/0001-90;2024-12-31;1;EDIFÍCIO ALBERTO DE CAMPOS;Rua Barata Ribeiro, 573, Copacabana, RJ;362.6;1;prédio e respectivo terreno, subdividido em unidades 101, 102, 201 e 202, medindo de frente e de fundos 10m, com extensão de frente a fundo de 33,10m, matrícula nº 18741;0.1897;Venda
57.285.563/0001-90;2024-12-31;1;PRINCESA JANUARIA;Rua Alberto de Campos, 130 - Ipanema, RJ;33.1;1;imovel;0.5;Venda
57.495.006/0001-02;2024-12-31;1;Imóvel Angélica;Av. Angélica, nº 745, Santa Cecília - São Paulo;10330;238;O edifício foi adquirido para realização de retrofit com acréscimo de área. A área indicada corresponde à área construída após a conclusão do retrofit, já incluindo o acréscimo de área previsto no projeto. O projeto está em desenvolvimento e aprovação, podendo ter a área alterada. O número de unidades indicado corresponde à quantidade de unidades residenciais previstas no projeto, o qual ainda poderá passar por alterações.;1;Venda
57.593.613/0001-05;2024-12-31;1;Fazenda Santa Paula - Bataguassu MS;Rodovia 267, Km36, Sn, Sem Complemento, Bataguassu, Bataguassu/MS, Brasil, 79780-000;2047.51;1;Direito de propriedade;0.59958198628475;Renda
57.882.804/0001-89;2024-12-31;1;Terreno - Afonso Baccari 189;Rua Doutor Afonso Baccari, 189, Sem Complemento, Vila Clementino, São Paulo/SP, Brasil, 04026-030;500;1;Não possui características que destoem das demais;0.12631033373981;Renda
57.882.804/0001-89;2024-12-31;1;Afonso Baccari 191;Rua Doutor Afonso Baccari, 191, Sem Complemento, Vila Clementino, São Paulo/SP, Brasil, 04026-030;250;1;Não possui características que destoem das demais;0.06315516681669;Renda
57.882.804/0001-89;2024-12-31;1;Afonso Baccari 199;Rua Doutor Afonso Baccari, 199, Sem Complemento, Vila Clementino, São Paulo/SP, Brasil, 04026-030;250;1;Não possui características que destoem das demais;0.06315516681669;Renda
57.882.804/0001-89;2024-12-31;1;Afonso Baccari 205;Rua Doutor Afonso Baccari, 205, Sem Complemento, Vila Clementino, São Paulo/SP, Brasil, 04026-030;250;1;Não possui características que destoem das demais;0.06315516681669;Renda
57.882.804/0001-89;2024-12-31;1;Afonso Baccari 209;Rua Doutor Afonso Baccari, 209, Sem Complemento, Vila Clementino, São Paulo/SP, Brasil, 04026-030;250;1;Não possui características que destoem das demais;0.06315516681669;Renda
57.882.804/0001-89;2024-12-31;1;Afonso Baccari 219 221;Rua Doutor Afonso Baccari, 219221, Sem Complemento, Vila Clementino, São Paulo/SP, Brasil, 04026-030;500;1;Não possui características que destoem das demais;0.12631033373981;Renda
57.882.804/0001-89;2024-12-31;1;Afonso Baccari 225;Rua Doutor Afonso Baccari, 225, Sem Complemento, Vila Clementino, São Paulo/SP, Brasil, 04026-030;2157;1;Não possui características que destoem das demais;0.45791790530799;Renda
58.054.129/0001-62;2024-12-31;1;Imóvel Mat 127563;Avenida João Cavalari, rua Anton Philips e rua Primeiro Tenente Aviador Aurélio Viêira Sampaio - Ponte Grande, Guarulhos-SP;46526.57;9;Complexo Comercial, constitúido por terreno e construções, composto de 9 edifícios.;1;Renda
58.263.012/0001-99;2024-12-31;1;Fabrica Uberlandia;Rua Terezinha Segadães, nº 45, Tibery,Cidade de Uberlândia, Estado de Minas;0;1;matrícula de nº 180.230;1;Renda
