CNPJ_Fundo_Classe;Data_Referencia;Versao;Nome_Imovel;Endereco;Data_Alienacao;Area;Numero_Unidades;Outras_Caracteristicas_Relevantes;Percentual_Imovel_Total_Investido;Percentual_Imovel_PL
34.691.925/0001-48;2024-03-28;1;U_1207_T;Rua Franciso Candido Magalhães, 40;2024-03-27;49.4;1;Nenhuma característica relevante;0.000443;0.000654
34.691.925/0001-48;2024-03-28;1;U_1507_T;Rua Franciso Candido Magalhães, 40;2024-03-22;49.4;1;Nenhuma característica relevante;0.000443;0.000654
34.691.925/0001-48;2024-03-28;1;U_1603_B;Rua Franciso Candido Magalhães, 40;2024-02-08;43.45;1;Nenhuma característica relevante;0.000414;0.000611
34.691.925/0001-48;2024-03-28;1;U_1706_B;Rua Franciso Candido Magalhães, 40;2024-03-27;43.45;1;Nenhuma característica relevante;0.000414;0.000611
34.691.925/0001-48;2024-03-28;1;U_2004_T;Rua Franciso Candido Magalhães, 40;2024-01-22;49.4;1;Nenhuma característica relevante;0.000443;0.000654
34.691.925/0001-48;2024-03-28;1;U_2104_T;Rua Franciso Candido Magalhães, 40;2024-01-25;49.4;1;Nenhuma característica relevante;0.000414;0.000611
34.691.925/0001-48;2024-03-28;1;U_302_T;Rua Franciso Candido Magalhães, 40;2024-01-03;49.4;1;Nenhuma característica relevante;0.000414;0.000611
34.691.925/0001-48;2024-03-28;1;U_304_T;Rua Franciso Candido Magalhães, 40;2024-02-28;49.4;1;Nenhuma característica relevante;0.000414;0.000611
34.691.925/0001-48;2024-03-28;1;U_505_B;Rua Franciso Candido Magalhães, 40;2024-02-23;43.45;1;Nenhuma característica relevante;0.000384;0.000567
34.691.925/0001-48;2024-03-28;1;U_708_B;Rua Franciso Candido Magalhães, 40;2024-03-27;43.45;1;Nenhuma característica relevante;0.000414;0.000611
34.691.925/0001-48;2024-03-28;1;U_803_B;Rua Franciso Candido Magalhães, 40;2024-03-07;43.45;1;Nenhuma característica relevante;0.000414;0.000611
34.691.925/0001-48;2024-03-28;1;U_902_B;Rua Franciso Candido Magalhães, 40;2024-01-02;43.45;1;Nenhuma característica relevante;0.000414;0.000611
34.691.925/0001-48;2024-03-28;1;U_903_B;Rua Franciso Candido Magalhães, 40;2024-01-04;43.45;1;Nenhuma característica relevante;0.000414;0.000611
34.691.925/0001-48;2024-03-28;1;U_906_B;Rua Franciso Candido Magalhães, 40;2024-03-01;43.45;1;Nenhuma característica relevante;0.000414;0.000611
34.691.925/0001-48;2024-03-28;1;U_908_T;Rua Franciso Candido Magalhães, 40;2024-01-25;49.4;1;Nenhuma característica relevante;0.000443;0.000654
34.691.925/0001-48;2024-03-28;1;U_909_T;Rua Franciso Candido Magalhães, 40;2024-01-25;49.4;1;Nenhuma característica relevante;0.000443;0.000654
34.691.925/0001-48;2024-03-28;1;U_709_B;Rua Franciso Candido Magalhães, 40;2024-03-27;43.4502;1;Nenhuma característica relevante;0.000414;0.000611
34.691.925/0001-48;2024-03-28;1;U_802_B;Rua Franciso Candido Magalhães, 40;2024-03-07;43.4502;1;Nenhuma característica relevante;0.000414;0.000611
34.691.925/0001-48;2024-03-28;1;U_908_B;Rua Franciso Candido Magalhães, 40;2024-03-19;43.4502;1;Nenhuma característica relevante;0.000414;0.000611
34.691.925/0001-48;2024-03-28;1;U_1101_B;Rua Franciso Candido Magalhães, 40;2024-03-06;42.1;1;Nenhuma característica relevante;0.000414;0.000611
34.691.925/0001-48;2024-03-28;1;U_1411_B;Rua Franciso Candido Magalhães, 40;2024-03-27;197.2481;1;Nenhuma característica relevante;0.002068;0.003051
34.691.925/0001-48;2024-03-28;1;U_1602_B;Rua Franciso Candido Magalhães, 40;2024-02-08;43.4502;1;Nenhuma característica relevante;0.000414;0.000611
34.691.925/0001-48;2024-03-28;1;U_810_T;Rua Franciso Candido Magalhães, 40;2024-02-08;49.2073;1;Nenhuma característica relevante;0.000443;0.000654
34.691.925/0001-48;2024-03-28;1;U_1702_T;Rua Franciso Candido Magalhães, 40;2024-02-15;49.4091;1;Nenhuma característica relevante;0.000443;0.000654
34.691.925/0001-48;2024-03-28;1;U_1705_T;Rua Franciso Candido Magalhães, 40;2024-01-12;49.4091;1;Nenhuma característica relevante;0.000443;0.000654
34.691.925/0001-48;2024-03-28;1;U_2001_T;Rua Franciso Candido Magalhães, 40;2024-01-25;49.2073;1;Nenhuma característica relevante;0.000414;0.000611
34.691.925/0001-48;2024-03-28;1;U_2005_T;Rua Franciso Candido Magalhães, 40;2024-01-08;50.4022;1;Nenhuma característica relevante;0.000443;0.000654
34.691.925/0001-48;2024-06-28;1;NP_906;Rua Dr. Nilo Peçanha, 100 - Sala 906 - Centro, Guarulhos/SP;2024-04-04;39.65;1;Nenhuma característica relevante;0.000415;0.000487
34.691.925/0001-48;2024-06-28;1;NP_907;Rua Dr. Nilo Peçanha, 100 - Sala 907 - Centro, Guarulhos/SP;2024-04-04;39.38;1;Nenhuma característica relevante;0.000412;0.000482
34.691.925/0001-48;2024-06-28;1;NP_912;Rua Dr. Nilo Peçanha, 100 - Sala 912 - Centro, Guarulhos/SP;2024-04-04;34.17;1;Nenhuma característica relevante;0.000361;0.000424
34.691.925/0001-48;2024-06-28;1;NP_913;Rua Dr. Nilo Peçanha, 100 - Sala 913 - Centro, Guarulhos/SP;2024-04-30;34.17;1;Nenhuma característica relevante;0.000361;0.000424
34.691.925/0001-48;2024-06-28;1;P102_LJ;Rua Equador, 43 - Loja 102, Bloco 4, Santo Cristo - Rio de Janeiro-RJ;2024-04-24;37.5;1;Nenhuma característica relevante;0.000794;0.00093
34.691.925/0001-48;2024-06-28;1;NM_806_6;Sala Comercial OR Empreendimentos Novo Mundo Unidade 806 - Av. A nº 4165;2024-05-07;96.46;1;Nenhuma característica relevante;0.00044;0.000516
34.691.925/0001-48;2024-06-28;1;VO_C515;Av. das Américas, 8585;2024-05-08;31;1;Nenhuma característica relevante;0.001617;0.001895
34.691.925/0001-48;2024-06-28;1;VER_A213;Av. Miguel Antonio Frnandes, 1333;2024-06-13;42.1;1;Nenhuma característica relevante;0.000558;0.000654
34.691.925/0001-48;2024-06-28;1;VER_B303;Av. Miguel Antonio Frnandes, 1333;2024-05-23;58.52;1;Nenhuma característica relevante;0.000639;0.000749
34.691.925/0001-48;2024-06-28;1;U_1201_T;Rua Franciso Candido Magalhães, 40;2024-04-08;49.2;1;Nenhuma característica relevante;0.000577;0.000676
34.691.925/0001-48;2024-06-28;1;U_1206_T;Rua Franciso Candido Magalhães, 40;2024-06-20;49.4;1;Nenhuma característica relevante;0.000577;0.000676
34.691.925/0001-48;2024-06-28;1;U_1207_B;Rua Franciso Candido Magalhães, 40;2024-04-30;43.45;1;Nenhuma característica relevante;0.000539;0.000631
34.691.925/0001-48;2024-06-28;1;U_1405_T;Rua Franciso Candido Magalhães, 40;2024-06-19;49.4;1;Nenhuma característica relevante;0.000539;0.000631
34.691.925/0001-48;2024-06-28;1;U_1501_T;Rua Franciso Candido Magalhães, 40;2024-04-29;49.2;1;Nenhuma característica relevante;0.000539;0.000631
34.691.925/0001-48;2024-06-28;1;U_1609_B;Rua Franciso Candido Magalhães, 40;2024-05-10;43.45;1;Nenhuma característica relevante;0.000539;0.000631
34.691.925/0001-48;2024-06-28;1;U_1610_B;Rua Franciso Candido Magalhães, 40;2024-06-14;43.45;1;Nenhuma característica relevante;0.000539;0.000631
34.691.925/0001-48;2024-06-28;1;U_1703_T;Rua Franciso Candido Magalhães, 40;2024-05-21;49.4;1;Nenhuma característica relevante;0.000577;0.000676
34.691.925/0001-48;2024-06-28;1;U_1704_T;Rua Franciso Candido Magalhães, 40;2024-05-20;49.4;1;Nenhuma característica relevante;0.000577;0.000676
34.691.925/0001-48;2024-06-28;1;U_1707_T;Rua Franciso Candido Magalhães, 40;2024-04-29;49.4;1;Nenhuma característica relevante;0.000577;0.000676
34.691.925/0001-48;2024-06-28;1;U_1710_T;Rua Franciso Candido Magalhães, 40;2024-04-30;49.4;1;Nenhuma característica relevante;0.000577;0.000676
34.691.925/0001-48;2024-06-28;1;U_1801_T;Rua Franciso Candido Magalhães, 40;2024-05-15;49.2;1;Nenhuma característica relevante;0.000577;0.000676
34.691.925/0001-48;2024-06-28;1;U_1808_T;Rua Franciso Candido Magalhães, 40;2024-05-16;49.4;1;Nenhuma característica relevante;0.000577;0.000676
34.691.925/0001-48;2024-06-28;1;U_1907_T;Rua Franciso Candido Magalhães, 40;2024-05-31;49.4;1;Nenhuma característica relevante;0.000616;0.000721
34.691.925/0001-48;2024-06-28;1;U_1909_T;Rua Franciso Candido Magalhães, 40;2024-05-23;49.4;1;Nenhuma característica relevante;0.000654;0.000767
34.691.925/0001-48;2024-06-28;1;U_1910_T;Rua Franciso Candido Magalhães, 40;2024-06-20;49.4;1;Nenhuma característica relevante;0.000616;0.000721
34.691.925/0001-48;2024-06-28;1;U_210_T;Rua Franciso Candido Magalhães, 40;2024-05-21;49.2;1;Nenhuma característica relevante;0.000577;0.000676
34.691.925/0001-48;2024-06-28;1;U_307_T;Rua Franciso Candido Magalhães, 40;2024-04-08;49.4;1;Nenhuma característica relevante;0.000539;0.000631
34.691.925/0001-48;2024-06-28;1;U_401_B;Rua Franciso Candido Magalhães, 40;2024-06-14;42.1;1;Nenhuma característica relevante;0.000539;0.000631
34.691.925/0001-48;2024-06-28;1;U_604_B;Rua Franciso Candido Magalhães, 40;2024-04-08;43.45;1;Nenhuma característica relevante;0.000539;0.000631
34.691.925/0001-48;2024-06-28;1;U_605_B;Rua Franciso Candido Magalhães, 40;2024-04-08;43.45;1;Nenhuma característica relevante;0.000539;0.000631
34.691.925/0001-48;2024-06-28;1;U_606_B;Rua Franciso Candido Magalhães, 40;2024-04-08;43.45;1;Nenhuma característica relevante;0.000539;0.000631
34.691.925/0001-48;2024-06-28;1;U_607_B;Rua Franciso Candido Magalhães, 40;2024-06-21;43.45;1;Nenhuma característica relevante;0.000539;0.000631
34.691.925/0001-48;2024-06-28;1;U_804_B;Rua Franciso Candido Magalhães, 40;2024-04-08;43.45;1;Nenhuma característica relevante;0.000539;0.000631
34.691.925/0001-48;2024-06-28;1;U_807_B;Rua Franciso Candido Magalhães, 40;2024-04-26;43.45;1;Nenhuma característica relevante;0.000539;0.000631
34.691.925/0001-48;2024-06-28;1;U_909_B;Rua Franciso Candido Magalhães, 40;2024-06-14;43.45;1;Nenhuma característica relevante;0.000539;0.000631
34.691.925/0001-48;2024-06-28;1;U_12_T;Rua Franciso Candido Magalhães, 40;2024-06-20;139.6234;1;Nenhuma característica relevante;0.002133;0.002499
34.691.925/0001-48;2024-06-28;1;U_404_B;Rua Franciso Candido Magalhães, 40;2024-04-29;43.4502;1;Nenhuma característica relevante;0.000539;0.000631
34.691.925/0001-48;2024-06-28;1;U_506_B;Rua Franciso Candido Magalhães, 40;2024-05-23;43.4502;1;Nenhuma característica relevante;0.000577;0.000676
34.691.925/0001-48;2024-06-28;1;U_2103_B;Rua Franciso Candido Magalhães, 40;2024-06-03;44.4433;1;Nenhuma característica relevante;0.000539;0.000631
34.691.925/0001-48;2024-06-28;1;U_902_T;Rua Franciso Candido Magalhães, 40;2024-04-30;49.4091;1;Nenhuma característica relevante;0.000577;0.000676
34.691.925/0001-48;2024-06-28;1;U_1409_T;Rua Franciso Candido Magalhães, 40;2024-05-06;49.4091;1;Nenhuma característica relevante;0.000577;0.000676
34.691.925/0001-48;2024-06-28;1;U_1503_T;Rua Franciso Candido Magalhães, 40;2024-06-20;49.4091;1;Nenhuma característica relevante;0.000577;0.000676
34.691.925/0001-48;2024-06-28;1;U_1708_T;Rua Franciso Candido Magalhães, 40;2024-04-29;49.4091;1;Nenhuma característica relevante;0.000577;0.000676
34.691.925/0001-48;2024-06-28;1;U_1709_T;Rua Franciso Candido Magalhães, 40;2024-04-29;49.4091;1;Nenhuma característica relevante;0.000577;0.000676
34.691.925/0001-48;2024-09-30;1;NP_1203;Rua Dr. Nilo Peçanha, 100 - Sala 1203 - Centro, Guarulhos/SP;2024-09-09;37.72;1;Nenhuma característica relevante;0.000318;0.000368
34.691.925/0001-48;2024-09-30;1;NP_1208;Rua Dr. Nilo Peçanha, 100 - Sala 1208 - Centro, Guarulhos/SP;2024-08-19;40.14;1;Nenhuma característica relevante;0.000326;0.000377
34.691.925/0001-48;2024-09-30;1;NM_413_2;Av. A - Quadra F1, 4165 - Sala 413, Torre - 2, Praia do Paiva - Cabo de Santo Agostinho-PE;2024-08-30;38.09;1;Nenhuma característica relevante;0.000593;0.000686
34.691.925/0001-48;2024-09-30;1;P1110_3;Rua Equador, N° 43 - "Porto Atlântico Leste";2024-08-26;36.05;1;Nenhuma característica relevante;0.000596;0.00069
34.691.925/0001-48;2024-09-30;1;VO_109;Loja Calçada Vogue Square Life Experience Unidade 109  - Av. das Américas, 8585;2024-08-13;57;1;Nenhuma característica relevante;0.003738;0.004325
34.691.925/0001-48;2024-09-30;1;VO_SS131;Loja Calçada Vogue Square Life Experience Unidade  SS 131  - Av. das Américas, 8585;2024-08-22;65;1;Nenhuma característica relevante;0.004159;0.004813
34.691.925/0001-48;2024-09-30;1;VER_B305;Sala Comercial Calçada Condomínio Vertice Unidade 305 B - Av. Miguel Antonio Frnandes, 1333;2024-07-15;33.44;1;Nenhuma característica relevante;0.000377;0.000437
34.691.925/0001-48;2024-09-30;1;VER_B429;Sala Comercial Calçada Condomínio Vertice Unidade 429 B - Av. Miguel Antonio Frnandes, 1333;2024-08-08;39.07;1;Nenhuma característica relevante;0.000357;0.000414
34.691.925/0001-48;2024-09-30;1;VER_B513;Sala Comercial Calçada Condomínio Vertice Unidade 513 B - Av. Miguel Antonio Frnandes, 1333;2024-09-23;39.07;1;Nenhuma característica relevante;0.000357;0.000414
34.691.925/0001-48;2024-09-30;1;VER_A523;Sala Comercial Calçada Condomínio Vertice Unidade 523 A - Av. Miguel Antonio Frnandes, 1333;2024-08-23;56.05;1;Nenhuma característica relevante;0.000489;0.000566
34.691.925/0001-48;2024-09-30;1;VER_B526;Sala Comercial Calçada Condomínio Vertice Unidade 526 B - Av. Miguel Antonio Frnandes, 1333;2024-08-13;33.21;1;Nenhuma característica relevante;0.000298;0.000345
34.691.925/0001-48;2024-09-30;1;VER_B626;Sala Comercial Calçada Condomínio Vertice Unidade 626 B - Av. Miguel Antonio Frnandes, 1333;2024-08-13;33.21;1;Nenhuma característica relevante;0.000314;0.000363
34.691.925/0001-48;2024-09-30;1;U_208_B;Sala Comercial Fernando Linhares Unique Condominium Unidade 208 Business - Rua Franciso Candido Magalhães, 40;2024-09-16;43.4502;1;Nenhuma característica relevante;0.000596;0.00069
34.691.925/0001-48;2024-09-30;1;U_502_B;Sala Comercial Fernando Linhares Unique Condominium Unidade 502 Business - Rua Franciso Candido Magalhães, 40;2024-08-05;43.4502;1;Nenhuma característica relevante;0.000556;0.000644
34.691.925/0001-48;2024-09-30;1;U_1306_B;Sala Comercial Fernando Linhares Unique Condominium Unidade 1306 Business - Rua Franciso Candido Magalhães, 40;2024-07-05;43.4502;1;Nenhuma característica relevante;0.000556;0.000644
34.691.925/0001-48;2024-09-30;1;U_205_T;Sala Comercial Fernando Linhares Unique Condominium Unidade 205 Trade - Rua Franciso Candido Magalhães, 40;2024-08-14;49.4091;1;Nenhuma característica relevante;0.000596;0.00069
34.691.925/0001-48;2024-09-30;1;U_1106_T;Sala Comercial Fernando Linhares Unique Condominium Unidade 1106 Trade - Rua Franciso Candido Magalhães, 40;2024-09-11;49.4091;1;Nenhuma característica relevante;0.000596;0.00069
34.691.925/0001-48;2024-09-30;1;U_1701_T;Sala Comercial Fernando Linhares Unique Condominium Unidade 1701 Trade - Rua Franciso Candido Magalhães, 40;2024-07-01;49.2073;1;Nenhuma característica relevante;0.000596;0.00069
34.691.925/0001-48;2024-09-30;1;U_1706_T;Sala Comercial Fernando Linhares Unique Condominium Unidade 1706 Trade - Rua Franciso Candido Magalhães, 40;2024-07-19;49.4091;1;Nenhuma característica relevante;0.000596;0.00069
34.691.925/0001-48;2024-09-30;1;U_1901_T;Sala Comercial Fernando Linhares Unique Condominium Unidade 1901 Trade - Rua Franciso Candido Magalhães, 40;2024-08-14;49.2073;1;Nenhuma característica relevante;0.000636;0.000736
34.691.925/0001-48;2024-09-30;1;U_1903_T;Sala Comercial Fernando Linhares Unique Condominium Unidade 1903 Trade - Rua Franciso Candido Magalhães, 40;2024-09-24;49.4091;1;Nenhuma característica relevante;0.000676;0.000782
34.691.925/0001-48;2024-09-30;1;U_1905_T;Sala Comercial Fernando Linhares Unique Condominium Unidade 1905 Trade - Rua Franciso Candido Magalhães, 40;2024-07-09;49.4091;1;Nenhuma característica relevante;0.000676;0.000782
34.691.925/0001-48;2024-09-30;1;U_2101_T;Sala Comercial Fernando Linhares Unique Condominium Unidade 2101 Trade - Rua Franciso Candido Magalhães, 40;2024-08-08;49.2073;1;Nenhuma característica relevante;0.000596;0.00069
34.691.925/0001-48;2024-09-30;1;U_6_B;Sala Comercial Fernando Linhares Unique Condominium Unidade 6 Business - Rua Franciso Candido Magalhães, 40;2024-07-03;122.8914;1;Nenhuma característica relevante;0.001939;0.002243
34.691.925/0001-48;2024-09-30;1;U_7_B;Sala Comercial Fernando Linhares Unique Condominium Unidade 7 Business - Rua Franciso Candido Magalhães, 40;2024-07-02;122.8914;1;Nenhuma característica relevante;0.001939;0.002243
34.691.925/0001-48;2024-09-30;1;U_8_B;Sala Comercial Fernando Linhares Unique Condominium Unidade 8 Business - Rua Franciso Candido Magalhães, 40;2024-07-02;121.5744;1;Nenhuma característica relevante;0.001918;0.002219
34.691.925/0001-48;2024-09-30;1;U_10_T;Rua Franciso Candido Magalhães, 40;2024-07-19;139.62;1;Nenhuma característica relevante;0.002012;0.002329
34.691.925/0001-48;2024-09-30;1;U_11_T;Rua Franciso Candido Magalhães, 40;2024-07-19;138.28;1;Nenhuma característica relevante;0.001993;0.002306
34.691.925/0001-48;2024-09-30;1;U_308_B;Sala Comercial Fernando Linhares Unique Condominium Unidade 308 Business - Rua Franciso Candido Magalhães, 40;2024-07-19;43.4502;1;Nenhuma característica relevante;0.000556;0.000644
34.691.925/0001-48;2024-09-30;1;U_408_B;Sala Comercial Fernando Linhares Unique Condominium Unidade 408 Business - Rua Franciso Candido Magalhães, 40;2024-08-13;43.4502;1;Nenhuma característica relevante;0.000556;0.000644
34.691.925/0001-48;2024-09-30;1;U_503_B;Sala Comercial Fernando Linhares Unique Condominium Unidade 503 Business - Rua Franciso Candido Magalhães, 40;2024-08-05;43.4502;1;Nenhuma característica relevante;0.000556;0.000644
34.691.925/0001-48;2024-09-30;1;U_1809_B;Sala Comercial Fernando Linhares Unique Condominium Unidade 1809 Business - Rua Franciso Candido Magalhães, 40;2024-09-16;43.4502;1;Nenhuma característica relevante;0.000556;0.000644
34.691.925/0001-48;2024-09-30;1;U_1906_T;Sala Comercial Fernando Linhares Unique Condominium Unidade 1906 Trade - Rua Franciso Candido Magalhães, 40;2024-07-17;49.4091;1;Nenhuma característica relevante;0.000676;0.000782
34.691.925/0001-48;2024-09-30;1;U_1911_T;Sala Comercial Fernando Linhares Unique Condominium Unidade 1911 Trade - Rua Franciso Candido Magalhães, 40;2024-07-09;214.643;1;Nenhuma característica relevante;0.002664;0.003083
34.691.925/0001-48;2024-12-31;1;NP_1014;Rua Dr. Nilo Peçanha, 100 - Sala 1014 - Centro, Guarulhos/SP;2024-10-24;34.17;1;Nenhuma característica relevante;0.000307;0.000335
34.691.925/0001-48;2024-12-31;1;NP_1015;Rua Dr. Nilo Peçanha, 100 - Sala 1015 - Centro, Guarulhos/SP;2024-10-24;38.85;1;Nenhuma característica relevante;0.000348;0.000379
34.691.925/0001-48;2024-12-31;1;NP_1101;Rua Dr. Nilo Peçanha, 100 - Sala 1101 - Centro, Guarulhos/SP;2024-10-16;38.48;1;Nenhuma característica relevante;0.000348;0.000379
34.691.925/0001-48;2024-12-31;1;NP_1115;Rua Dr. Nilo Peçanha, 100 - Sala 1115 - Centro, Guarulhos/SP;2024-10-31;38.85;1;Nenhuma característica relevante;0.000348;0.000379
34.691.925/0001-48;2024-12-31;1;NP_1202;Rua Dr. Nilo Peçanha, 100 - Sala 1202 - Centro, Guarulhos/SP;2024-10-09;37.72;1;Nenhuma característica relevante;0.000348;0.000379
34.691.925/0001-48;2024-12-31;1;NP_1216;Rua Dr. Nilo Peçanha, 100 - Sala 1216 - Centro, Guarulhos/SP;2024-10-24;34.8;1;Nenhuma característica relevante;0.000307;0.000335
34.691.925/0001-48;2024-12-31;1;P202_3;Rua Equador, N° 43 - "Porto Atlântico Leste";2024-12-11;36.05;1;Nenhuma característica relevante;0.000737;0.000804
34.691.925/0001-48;2024-12-31;1;P203_3;Rua Equador, N° 43 - "Porto Atlântico Leste";2024-12-11;27.29;1;Nenhuma característica relevante;0.000552;0.000603
34.691.925/0001-48;2024-12-31;1;P1006_3;Rua Equador, N° 43 - "Porto Atlântico Leste";2024-11-04;27.78;1;Nenhuma característica relevante;0.000458;0.0005
34.691.925/0001-48;2024-12-31;1;NM_206_5;Sala Comercial OR Empreendimentos Novo Mundo Unidade 206 - Av. A nº 4165;2024-11-18;96.46;1;Nenhuma característica relevante;0.000494;0.00054
34.691.925/0001-48;2024-12-31;1;NM_414_3;Sala Comercial OR Empreendimentos Novo Mundo Unidade 414 - Av. A nº 4165;2024-11-18;96.46;1;Nenhuma característica relevante;0.000454;0.000496
34.691.925/0001-48;2024-12-31;1;NM_419_3;Sala Comercial OR Empreendimentos Novo Mundo Unidade 419 - Av. A nº 4165;2024-12-06;96.46;1;Nenhuma característica relevante;0.000454;0.000496
34.691.925/0001-48;2024-12-31;1;NM_421_3;Sala Comercial OR Empreendimentos Novo Mundo Unidade 421 - Av. A nº 4165;2024-11-05;119.73;1;Nenhuma característica relevante;0.000564;0.000616
34.691.925/0001-48;2024-12-31;1;NM_422_3;Sala Comercial OR Empreendimentos Novo Mundo Unidade 422 - Av. A nº 4165;2024-10-31;116.06;1;Nenhuma característica relevante;0.000547;0.000597
34.691.925/0001-48;2024-12-31;1;NM_516_2;Sala Comercial OR Empreendimentos Novo Mundo Unidade 516 - Av. A nº 4165;2024-11-12;96.46;1;Nenhuma característica relevante;0.000544;0.000594
34.691.925/0001-48;2024-12-31;1;NM_611_2;Sala Comercial OR Empreendimentos Novo Mundo Unidade 611 - Av. A nº 4165;2024-12-12;143.69;1;Nenhuma característica relevante;0.000932;0.001017
34.691.925/0001-48;2024-12-31;1;NM_715_6;Sala Comercial OR Empreendimentos Novo Mundo Unidade 715 - Av. A nº 4165;2024-10-21;96.46;1;Nenhuma característica relevante;0.000604;0.00066
34.691.925/0001-48;2024-12-31;1;NM_810_2;Sala Comercial OR Empreendimentos Novo Mundo Unidade 810 - Av. A nº 4165;2024-12-12;143.69;1;Nenhuma característica relevante;0.000975;0.001064
34.691.925/0001-48;2024-12-31;1;NM_D06_6;Sala Comercial OR Empreendimentos Novo Mundo Unidade D06 - Av. A nº 4165;2024-10-16;14.59;1;Nenhuma característica relevante;6.1E-05;6.7E-05
34.691.925/0001-48;2024-12-31;1;VER_A101;Loja Calçada Condomínio Vertice Unidade 101 A - Av. Miguel Antonio Frnandes, 1333;2024-10-14;67.57;1;Nenhuma característica relevante;0.001023;0.001117
34.691.925/0001-48;2024-12-31;1;VER_A303;Sala Comercial Calçada Condomínio Vertice Unidade 303 A - Av. Miguel Antonio Frnandes, 1333;2024-11-18;57.33;1;Nenhuma característica relevante;0.000389;0.000424
34.691.925/0001-48;2024-12-31;1;VER_B414;Sala Comercial Calçada Condomínio Vertice Unidade 414 B - Av. Miguel Antonio Frnandes, 1333;2024-10-08;44.89;1;Nenhuma característica relevante;0.000401;0.000438
34.691.925/0001-48;2024-12-31;1;VER_B418;Sala Comercial Calçada Condomínio Vertice Unidade 418 B - Av. Miguel Antonio Frnandes, 1333;2024-10-17;33.49;1;Nenhuma característica relevante;0.000323;0.000353
34.691.925/0001-48;2024-12-31;1;VER_B504;Sala Comercial Calçada Condomínio Vertice Unidade 504 B - Av. Miguel Antonio Frnandes, 1333;2024-11-05;39.06;1;Nenhuma característica relevante;0.000364;0.000397
34.691.925/0001-48;2024-12-31;1;VER_B532;Sala Comercial Calçada Condomínio Vertice Unidade 532 B - Av. Miguel Antonio Frnandes, 1333;2024-12-17;44.89;1;Nenhuma característica relevante;0.000409;0.000446
34.691.925/0001-48;2024-12-31;1;VER_A601;Sala Comercial Calçada Condomínio Vertice Unidade 601 A - Av. Miguel Antonio Frnandes, 1333;2024-12-10;55.79;1;Nenhuma característica relevante;0.000528;0.000576
34.691.925/0001-48;2024-12-31;1;VER_B603;Sala Comercial Calçada Condomínio Vertice Unidade 603 B - Av. Miguel Antonio Frnandes, 1333;2024-10-14;58.66;1;Nenhuma característica relevante;0.000528;0.000576
34.691.925/0001-48;2024-12-31;1;VER_B607;Sala Comercial Calçada Condomínio Vertice Unidade 607 B - Av. Miguel Antonio Frnandes, 1333;2024-12-17;35.05;1;Nenhuma característica relevante;0.000331;0.000362
34.691.925/0001-48;2024-12-31;1;VER_B613;Sala Comercial Calçada Condomínio Vertice Unidade 613 B - Av. Miguel Antonio Frnandes, 1333;2024-10-14;39.07;1;Nenhuma característica relevante;0.000368;0.000402
34.691.925/0001-48;2024-12-31;1;U_810_B;Sala Comercial Fernando Linhares Unique Condominium Unidade 810 Business - Rua Franciso Candido Magalhães, 40;2024-10-24;42.1;1;Nenhuma característica relevante;0.000573;0.000625
34.691.925/0001-48;2024-12-31;1;U_101_T;Sala Comercial Fernando Linhares Unique Condominium Unidade 101 Trade - Rua Franciso Candido Magalhães, 40;2024-11-04;49.2073;1;Nenhuma característica relevante;0.000655;0.000715
34.691.925/0001-48;2024-12-31;1;U_106_T;Sala Comercial Fernando Linhares Unique Condominium Unidade 106 Trade - Rua Franciso Candido Magalhães, 40;2024-11-22;49.4091;1;Nenhuma característica relevante;0.000655;0.000715
34.691.925/0001-48;2024-12-31;1;U_107_T;Sala Comercial Fernando Linhares Unique Condominium Unidade 107 Trade - Rua Franciso Candido Magalhães, 40;2024-10-11;49.4091;1;Nenhuma característica relevante;0.000655;0.000715
34.691.925/0001-48;2024-12-31;1;U_110_T;Sala Comercial Fernando Linhares Unique Condominium Unidade 110 Trade - Rua Franciso Candido Magalhães, 40;2024-10-04;49.2073;1;Nenhuma característica relevante;0.000655;0.000715
34.691.925/0001-48;2024-12-31;1;U_202_T;Sala Comercial Fernando Linhares Unique Condominium Unidade 202 Trade - Rua Franciso Candido Magalhães, 40;2024-11-08;49.4091;1;Nenhuma característica relevante;0.000614;0.00067
34.691.925/0001-48;2024-12-31;1;U_204_T;Sala Comercial Fernando Linhares Unique Condominium Unidade 204 Trade - Rua Franciso Candido Magalhães, 40;2024-10-01;49.4091;1;Nenhuma característica relevante;0.000614;0.00067
34.691.925/0001-48;2024-12-31;1;U_206_T;Sala Comercial Fernando Linhares Unique Condominium Unidade 206 Trade - Rua Franciso Candido Magalhães, 40;2024-10-04;49.4091;1;Nenhuma característica relevante;0.000614;0.00067
34.691.925/0001-48;2024-12-31;1;U_1408_T;Sala Comercial Fernando Linhares Unique Condominium Unidade 1408 Trade - Rua Franciso Candido Magalhães, 40;2024-12-17;49.4091;1;Nenhuma característica relevante;0.000696;0.000759
34.691.925/0001-48;2024-12-31;1;U_1904_T;Sala Comercial Fernando Linhares Unique Condominium Unidade 1904 Trade - Rua Franciso Candido Magalhães, 40;2024-10-28;49.4091;1;Nenhuma característica relevante;0.000696;0.000759
34.691.925/0001-48;2024-12-31;1;U_4_B;Sala Comercial Fernando Linhares Unique Condominium Unidade 4 Business - Rua Franciso Candido Magalhães, 40;2024-11-19;148.8836;1;Nenhuma característica relevante;0.00221;0.002412
