CNPJ_Fundo;Data_Referencia;Versao;Nome_Endereco_Imovel;Caracteristicas_Contratuais
26.545.627/0001-11;2020-03-31;1;CA20122;Idem acima
26.545.627/0001-11;2020-03-31;1;CA20123;Idem acima
26.545.627/0001-11;2020-03-31;1;CA20124;Idem acima
26.545.627/0001-11;2020-03-31;1;CA20125;Idem acima
26.545.627/0001-11;2020-03-31;1;CA20126;Idem acima
26.545.627/0001-11;2020-03-31;1;CA20127;Idem acima
26.545.627/0001-11;2020-03-31;1;CA20128;Idem acima
26.545.627/0001-11;2020-03-31;1;CA20129;Idem acima
26.545.627/0001-11;2020-03-31;1;CA20130;Idem acima
26.545.627/0001-11;2020-03-31;1;CA20131;Idem acima
26.545.627/0001-11;2020-03-31;1;CA20132;Idem acima
26.545.627/0001-11;2020-03-31;1;CA20133;Idem acima
26.545.627/0001-11;2020-03-31;1;CA20134;Idem acima
26.545.627/0001-11;2020-03-31;1;CA20135;Idem acima
26.545.627/0001-11;2020-03-31;1;CA20136;Idem acima
26.545.627/0001-11;2020-03-31;1;CA20137;Idem acima
26.545.627/0001-11;2020-03-31;1;CA20138;Idem acima
26.545.627/0001-11;2020-03-31;1;CI59118;Idem acima
26.545.627/0001-11;2020-03-31;1;CA12831;Idem acima
26.545.627/0001-11;2020-03-31;1;CA12832;Idem acima
26.545.627/0001-11;2020-03-31;1;CA12833;Idem acima
26.545.627/0001-11;2020-03-31;1;CA12834;Idem acima
26.545.627/0001-11;2020-03-31;1;CA19493;Idem acima
26.545.627/0001-11;2020-03-31;1;CA19496;Idem acima
26.545.627/0001-11;2020-03-31;1;CA194962;Idem acima
26.545.627/0001-11;2020-03-31;1;CA19794;Idem acima
26.545.627/0001-11;2020-03-31;1;CA20113;Idem acima
26.545.627/0001-11;2020-03-31;1;CA2970;Idem acima
26.545.627/0001-11;2020-03-31;1;CA2971;Idem acima
26.545.627/0001-11;2020-03-31;1;CA2972;Idem acima
26.545.627/0001-11;2020-03-31;1;CA2973;Idem acima
26.545.627/0001-11;2020-03-31;1;CA2974;Idem acima
26.545.627/0001-11;2020-03-31;1;CA2975;Idem acima
26.545.627/0001-11;2020-03-31;1;CA2976;Idem acima
26.545.627/0001-11;2020-03-31;1;CA2977;Idem acima
26.545.627/0001-11;2020-03-31;1;CA2978;Idem acima
26.545.627/0001-11;2020-03-31;1;CA3612;Idem acima
26.545.627/0001-11;2020-03-31;1;CA3613;Idem acima
26.545.627/0001-11;2020-03-31;1;CA3614;Idem acima
26.545.627/0001-11;2020-03-31;1;CA3615;Idem acima
26.545.627/0001-11;2020-03-31;1;CA3616;Idem acima
26.545.627/0001-11;2020-03-31;1;CA3617;Idem acima
26.545.627/0001-11;2020-03-31;1;CA41474;Idem acima
26.545.627/0001-11;2020-03-31;1;CA41475;Idem acima
26.545.627/0001-11;2020-03-31;1;CA41476;Idem acima
26.545.627/0001-11;2020-03-31;1;CA41477;Idem acima
26.545.627/0001-11;2020-03-31;1;CA41478;Idem acima
26.545.627/0001-11;2020-03-31;1;CA41479;Idem acima
26.545.627/0001-11;2020-03-31;1;CA41480;Idem acima
26.545.627/0001-11;2020-03-31;1;CA41481;Idem acima
26.545.627/0001-11;2020-03-31;1;CA41482;Idem acima
26.545.627/0001-11;2020-03-31;1;CA41483;Idem acima
26.545.627/0001-11;2020-03-31;1;CA41484;Idem acima
26.545.627/0001-11;2020-03-31;1;CA41485;Idem acima
26.545.627/0001-11;2020-03-31;1;CA41486;Idem acima
26.545.627/0001-11;2020-03-31;1;CA41487;Idem acima
26.545.627/0001-11;2020-06-30;1;IMÓVEL A  MATRICULA 80.150;Item acima
26.545.627/0001-11;2020-06-30;1;IMÓVEL B  MATRICULA 123.192;Item acima
26.545.627/0001-11;2020-06-30;1;CA20111;Item acima
26.545.627/0001-11;2020-06-30;1;CA20112;Item acima
26.545.627/0001-11;2020-06-30;1;CA20114;Item acima
26.545.627/0001-11;2020-06-30;1;CA20115;Item acima
26.545.627/0001-11;2020-06-30;1;CA20116;Item acima
26.545.627/0001-11;2020-06-30;1;CA20117;Item acima
26.545.627/0001-11;2020-06-30;1;CA20118;Item acima
26.545.627/0001-11;2020-06-30;1;CA20119;Item acima
26.545.627/0001-11;2020-06-30;1;CA20120;Item acima
26.545.627/0001-11;2020-06-30;1;CA20121;Item acima
26.545.627/0001-11;2020-06-30;1;CA20122;Item acima
26.545.627/0001-11;2020-06-30;1;CA20123;Item acima
26.545.627/0001-11;2020-06-30;1;CA20124;Item acima
26.545.627/0001-11;2020-06-30;1;CA20125;Item acima
26.545.627/0001-11;2020-06-30;1;CA20126;Item acima
26.545.627/0001-11;2020-06-30;1;CA20127;Item acima
26.545.627/0001-11;2020-06-30;1;CA20128;Item acima
26.545.627/0001-11;2020-06-30;1;CA20129;Item acima
26.545.627/0001-11;2020-06-30;1;CA20130;Item acima
26.545.627/0001-11;2020-06-30;1;CA20131;Item acima
26.545.627/0001-11;2020-06-30;1;CA20132;Item acima
26.545.627/0001-11;2020-06-30;1;CA20133;Item acima
26.545.627/0001-11;2020-06-30;1;CA20134;Item acima
26.545.627/0001-11;2020-06-30;1;CA20135;Item acima
26.545.627/0001-11;2020-06-30;1;CA20136;Item acima
26.545.627/0001-11;2020-06-30;1;CA20137;Item acima
26.545.627/0001-11;2020-06-30;1;CA20138;Item acima
26.545.627/0001-11;2020-06-30;1;CI59118;Item acima
26.545.627/0001-11;2020-06-30;1;CA12831;Item acima
26.545.627/0001-11;2020-06-30;1;CA12832;Item acima
26.545.627/0001-11;2020-06-30;1;CA12833;Item acima
26.545.627/0001-11;2020-06-30;1;CA12834;Item acima
26.545.627/0001-11;2020-06-30;1;CA19493;Item acima
26.545.627/0001-11;2020-06-30;1;CA19496;Item acima
26.545.627/0001-11;2020-06-30;1;CA194962;Item acima
26.545.627/0001-11;2020-06-30;1;CA19794;Item acima
26.545.627/0001-11;2020-06-30;1;CA20113;Item acima
26.545.627/0001-11;2020-06-30;1;CA2970;Item acima
26.545.627/0001-11;2020-06-30;1;CA2971;Item acima
26.545.627/0001-11;2020-06-30;1;CA2972;Item acima
26.545.627/0001-11;2020-06-30;1;CA2973;Item acima
26.545.627/0001-11;2020-06-30;1;CA2974;Item acima
26.545.627/0001-11;2020-06-30;1;CA2975;Item acima
26.545.627/0001-11;2020-06-30;1;CA2976;Item acima
26.545.627/0001-11;2020-06-30;1;CA2977;Item acima
26.545.627/0001-11;2020-06-30;1;CA2978;Item acima
26.545.627/0001-11;2020-06-30;1;CA3612;Item acima
26.545.627/0001-11;2020-06-30;1;CA3613;Item acima
26.545.627/0001-11;2020-06-30;1;CA3614;Item acima
26.545.627/0001-11;2020-06-30;1;CA3615;Item acima
26.545.627/0001-11;2020-06-30;1;CA3616;Item acima
26.545.627/0001-11;2020-06-30;1;CA3617;Item acima
26.545.627/0001-11;2020-06-30;1;CA41474;Item acima
26.545.627/0001-11;2020-06-30;1;CA41475;Item acima
26.545.627/0001-11;2020-06-30;1;CA41476;Item acima
26.545.627/0001-11;2020-06-30;1;CA41477;Item acima
26.545.627/0001-11;2020-06-30;1;CA41478;Item acima
26.545.627/0001-11;2020-06-30;1;CA41479;Item acima
26.545.627/0001-11;2020-06-30;1;CA41480;Item acima
26.545.627/0001-11;2020-06-30;1;CA41481;Item acima
26.545.627/0001-11;2020-06-30;1;CA41482;Item acima
26.545.627/0001-11;2020-06-30;1;CA41483;Item acima
26.545.627/0001-11;2020-06-30;1;CA41484;Item acima
26.545.627/0001-11;2020-06-30;1;CA41485;Item acima
26.545.627/0001-11;2020-06-30;1;CA41486;Item acima
26.545.627/0001-11;2020-06-30;1;CA41487;Item acima
26.545.627/0001-11;2020-06-30;1;Ter Ribeirão Preto;Item acima
26.545.627/0001-11;2020-09-30;1;IMÓVEL A  MATRICULA 80.150;Item acima
26.545.627/0001-11;2020-09-30;1;IMÓVEL B  MATRICULA 123.192;Item acima
26.545.627/0001-11;2020-09-30;1;CA20111;Item acima
26.545.627/0001-11;2020-09-30;1;CA20112;Item acima
26.545.627/0001-11;2020-09-30;1;CA20114;Item acima
26.545.627/0001-11;2020-09-30;1;CA20115;Item acima
26.545.627/0001-11;2020-09-30;1;CA20116;Item acima
26.545.627/0001-11;2020-09-30;1;CA20117;Item acima
26.545.627/0001-11;2020-09-30;1;CA20118;Item acima
26.545.627/0001-11;2020-09-30;1;CA20119;Item acima
26.545.627/0001-11;2020-09-30;1;CA20120;Item acima
26.545.627/0001-11;2020-09-30;1;CA20121;Item acima
26.545.627/0001-11;2020-09-30;1;CA20122;Item acima
26.545.627/0001-11;2020-09-30;1;CA20123;Item acima
26.545.627/0001-11;2020-09-30;1;CA20124;Item acima
26.545.627/0001-11;2020-09-30;1;CA20125;Item acima
26.545.627/0001-11;2020-09-30;1;CA20126;Item acima
26.545.627/0001-11;2020-09-30;1;CA20127;Item acima
26.545.627/0001-11;2020-09-30;1;CA20128;Item acima
26.545.627/0001-11;2020-09-30;1;CA20129;Item acima
26.545.627/0001-11;2020-09-30;1;CA20130;Item acima
26.545.627/0001-11;2020-09-30;1;CA20131;Item acima
26.545.627/0001-11;2020-09-30;1;CA20132;Item acima
26.545.627/0001-11;2020-09-30;1;CA20133;Item acima
26.545.627/0001-11;2020-09-30;1;CA20134;Item acima
26.545.627/0001-11;2020-09-30;1;CA20135;Item acima
26.545.627/0001-11;2020-09-30;1;CA20136;Item acima
26.545.627/0001-11;2020-09-30;1;CA20137;Item acima
26.545.627/0001-11;2020-09-30;1;CA20138;Item acima
26.545.627/0001-11;2020-09-30;1;CI59118;Item acima
26.545.627/0001-11;2020-09-30;1;CA12831;Item acima
26.545.627/0001-11;2020-09-30;1;CA12832;Item acima
26.545.627/0001-11;2020-09-30;1;CA12833;Item acima
26.545.627/0001-11;2020-09-30;1;CA12834;Item acima
26.545.627/0001-11;2020-09-30;1;CA19493;Item acima
26.545.627/0001-11;2020-09-30;1;CA19496;Item acima
26.545.627/0001-11;2020-09-30;1;CA194962;Item acima
26.545.627/0001-11;2020-09-30;1;CA19794;Item acima
26.545.627/0001-11;2020-09-30;1;CA20113;Item acima
26.545.627/0001-11;2020-09-30;1;CA2970;Item acima
26.545.627/0001-11;2020-09-30;1;CA2971;Item acima
26.545.627/0001-11;2020-09-30;1;CA2972;Item acima
26.545.627/0001-11;2020-09-30;1;CA2973;Item acima
26.545.627/0001-11;2020-09-30;1;CA2974;Item acima
26.545.627/0001-11;2020-09-30;1;CA2975;Item acima
26.545.627/0001-11;2020-09-30;1;CA2976;Item acima
26.545.627/0001-11;2020-09-30;1;CA2977;Item acima
26.545.627/0001-11;2020-09-30;1;CA2978;Item acima
26.545.627/0001-11;2020-09-30;1;CA3612;Item acima
26.545.627/0001-11;2020-09-30;1;CA3613;Item acima
26.545.627/0001-11;2020-09-30;1;CA3614;Item acima
26.545.627/0001-11;2020-09-30;1;CA3615;Item acima
26.545.627/0001-11;2020-09-30;1;CA3616;Item acima
26.545.627/0001-11;2020-09-30;1;CA3617;Item acima
26.545.627/0001-11;2020-09-30;1;CA41474;Item acima
26.545.627/0001-11;2020-09-30;1;CA41475;Item acima
26.545.627/0001-11;2020-09-30;1;CA41476;Item acima
26.545.627/0001-11;2020-09-30;1;CA41477;Item acima
26.545.627/0001-11;2020-09-30;1;CA41478;Item acima
26.545.627/0001-11;2020-09-30;1;CA41479;Item acima
26.545.627/0001-11;2020-09-30;1;CA41480;Item acima
26.545.627/0001-11;2020-09-30;1;CA41481;Item acima
26.545.627/0001-11;2020-09-30;1;CA41482;Item acima
26.545.627/0001-11;2020-09-30;1;CA41483;Item acima
26.545.627/0001-11;2020-09-30;1;CA41484;Item acima
26.545.627/0001-11;2020-09-30;1;CA41485;Item acima
26.545.627/0001-11;2020-09-30;1;CA41486;Item acima
26.545.627/0001-11;2020-09-30;1;CA41487;Item acima
26.545.627/0001-11;2020-09-30;1;Ter Ribeirão Preto;Item acima
26.545.627/0001-11;2020-09-30;1;TER VITÓRIA SANTO ANTÃO;Item acima
26.545.627/0001-11;2020-12-31;1;IMÓVEL A  MATRICULA 80.150;Item acima
26.545.627/0001-11;2020-12-31;1;IMÓVEL B  MATRICULA 123.192;Item acima
26.545.627/0001-11;2020-12-31;1;CA20111;Item acima
26.545.627/0001-11;2020-12-31;1;CA20112;Item acima
26.545.627/0001-11;2020-12-31;1;CA20114;Item acima
26.545.627/0001-11;2020-12-31;1;CA20115;Item acima
26.545.627/0001-11;2020-12-31;1;CA20116;Item acima
26.545.627/0001-11;2020-12-31;1;CA20117;Item acima
26.545.627/0001-11;2020-12-31;1;CA20118;Item acima
26.545.627/0001-11;2020-12-31;1;CA20119;Item acima
26.545.627/0001-11;2020-12-31;1;CA20120;Item acima
26.545.627/0001-11;2020-12-31;1;CA20121;Item acima
26.545.627/0001-11;2020-12-31;1;CA20122;Item acima
26.545.627/0001-11;2020-12-31;1;CA20123;Item acima
26.545.627/0001-11;2020-12-31;1;CA20124;Item acima
26.545.627/0001-11;2020-12-31;1;CA20125;Item acima
26.545.627/0001-11;2020-12-31;1;CA20126;Item acima
26.545.627/0001-11;2020-12-31;1;CA20127;Item acima
26.545.627/0001-11;2020-12-31;1;CA20128;Item acima
26.545.627/0001-11;2020-12-31;1;CA20129;Item acima
26.545.627/0001-11;2020-12-31;1;CA20130;Item acima
26.545.627/0001-11;2020-12-31;1;CA20131;Item acima
26.545.627/0001-11;2020-12-31;1;CA20132;Item acima
26.545.627/0001-11;2020-12-31;1;CA20133;Item acima
26.545.627/0001-11;2020-12-31;1;CA20134;Item acima
26.545.627/0001-11;2020-12-31;1;CA20135;Item acima
26.545.627/0001-11;2020-12-31;1;CA20136;Item acima
26.545.627/0001-11;2020-12-31;1;CA20137;Item acima
26.545.627/0001-11;2020-12-31;1;CA20138;Item acima
26.545.627/0001-11;2020-12-31;1;CI59118;Item acima
26.545.627/0001-11;2020-12-31;1;CA12831;Item acima
26.545.627/0001-11;2020-12-31;1;CA12832;Item acima
26.545.627/0001-11;2020-12-31;1;CA12833;Item acima
26.545.627/0001-11;2020-12-31;1;CA12834;Item acima
26.545.627/0001-11;2020-12-31;1;CA19493;Item acima
26.545.627/0001-11;2020-12-31;1;CA19496;Item acima
26.545.627/0001-11;2020-12-31;1;CA194962;Item acima
26.545.627/0001-11;2020-12-31;1;CA19794;Item acima
26.545.627/0001-11;2020-12-31;1;CA20113;Item acima
26.545.627/0001-11;2020-12-31;1;CA2970;Item acima
26.545.627/0001-11;2020-12-31;1;CA2971;Item acima
26.545.627/0001-11;2020-12-31;1;CA2972;Item acima
26.545.627/0001-11;2020-12-31;1;CA2973;Item acima
26.545.627/0001-11;2020-12-31;1;CA2974;Item acima
26.545.627/0001-11;2020-12-31;1;CA2975;Item acima
26.545.627/0001-11;2020-12-31;1;CA2976;Item acima
26.545.627/0001-11;2020-12-31;1;CA2977;Item acima
26.545.627/0001-11;2020-12-31;1;CA2978;Item acima
26.545.627/0001-11;2020-12-31;1;CA3612;Item acima
26.545.627/0001-11;2020-12-31;1;CA3613;Item acima
26.545.627/0001-11;2020-12-31;1;CA3614;Item acima
26.545.627/0001-11;2020-12-31;1;CA3615;Item acima
26.545.627/0001-11;2020-12-31;1;CA3616;Item acima
26.545.627/0001-11;2020-12-31;1;CA3617;Item acima
26.545.627/0001-11;2020-12-31;1;CA41474;Item acima
26.545.627/0001-11;2020-12-31;1;CA41475;Item acima
26.545.627/0001-11;2020-12-31;1;CA41476;Item acima
26.545.627/0001-11;2020-12-31;1;CA41477;Item acima
26.545.627/0001-11;2020-12-31;1;CA41478;Item acima
26.545.627/0001-11;2020-12-31;1;CA41479;Item acima
26.545.627/0001-11;2020-12-31;1;CA41480;Item acima
26.545.627/0001-11;2020-12-31;1;CA41481;Item acima
26.545.627/0001-11;2020-12-31;1;CA41482;Item acima
26.545.627/0001-11;2020-12-31;1;CA41483;Item acima
26.545.627/0001-11;2020-12-31;1;CA41484;Item acima
26.545.627/0001-11;2020-12-31;1;CA41485;Item acima
26.545.627/0001-11;2020-12-31;1;CA41486;Item acima
26.545.627/0001-11;2020-12-31;1;CA41487;Item acima
26.545.627/0001-11;2020-12-31;1;Ter Ribeirão Preto;Item acima
26.545.627/0001-11;2020-12-31;1;TER VITÓRIA SANTO ANTÃO;Item acima
26.545.627/0001-11;2020-12-31;1;ED_ARARAS;Item acima
26.614.291/0001-00;2020-03-31;1;Nissei;Contrato atipico de locação Sale Leaseback
26.614.291/0001-00;2020-03-31;1;MOINHO IGUAGU AGROINDUSTRIAL;Contrato atipico de locação Sale Leaseback
26.614.291/0001-00;2020-03-31;1;MOINHO IGUAGU AGROINDUSTRIAL;Contrato atipico de locação Sale Leaseback
26.614.291/0001-00;2020-03-31;1;AMBEV;Contrato atipico de locação Sale Leaseback
26.614.291/0001-00;2020-03-31;1;CAMARGO EMBALAGENS;Contrato atipico de locação Sale Leaseback
26.614.291/0001-00;2020-03-31;1;TODIMO;Contrato atipico de locação Sale Leaseback
26.614.291/0001-00;2020-03-31;1;CEPALGO EMBALAGENS FLEXÍVEIS LTDA;Contrato atipico de locação Sale Leaseback
26.614.291/0001-00;2020-03-31;1;HERING E SANTA CRUZ;Contrato atipico de locação Sale Leaseback
26.614.291/0001-00;2020-03-31;1;JEFER PRODUTOS SIDERÚRGICOS;Contrato atipico de locação Sale Leaseback
26.614.291/0001-00;2020-03-31;1;COPOBRÁS;Contrato atipico de locação Sale Leaseback
26.614.291/0001-00;2020-03-31;1;COPOBRÁS II;Contrato atipico de locação Sale Leaseback
26.614.291/0001-00;2020-03-31;1;Suzano;Contrato atipico de locação Sale Leaseback
26.614.291/0001-00;2020-03-31;1;AETHRA;Contrato atipico de locação Sale Leaseback
26.614.291/0001-00;2020-06-30;1;Nissei;Contrato atipico de locação Sale Leaseback
26.614.291/0001-00;2020-06-30;1;MD Papeis;Contrato atipico de locação Sale Leaseback
26.614.291/0001-00;2020-06-30;1;MOINHO IGUAGU AGROINDUSTRIAL;Contrato atipico de locação Sale Leaseback
26.614.291/0001-00;2020-06-30;1;MOINHO IGUAGU AGROINDUSTRIAL;Contrato atipico de locação Sale Leaseback
26.614.291/0001-00;2020-06-30;1;AMBEV;Contrato atipico de locação Sale Leaseback
26.614.291/0001-00;2020-06-30;1;CAMARGO EMBALAGENS;Contrato atipico de locação Sale Leaseback
26.614.291/0001-00;2020-06-30;1;TODIMO;Contrato atipico de locação Sale Leaseback
26.614.291/0001-00;2020-06-30;1;CEPALGO EMBALAGENS FLEXÍVEIS LTDA;Contrato atipico de locação Sale Leaseback
26.614.291/0001-00;2020-06-30;1;HERING E SANTA CRUZ;Contrato atipico de locação Sale Leaseback
26.614.291/0001-00;2020-06-30;1;JEFER PRODUTOS SIDERÚRGICOS;Contrato atipico de locação Sale Leaseback
26.614.291/0001-00;2020-06-30;1;COPOBRÁS;Contrato atipico de locação Sale Leaseback
26.614.291/0001-00;2020-06-30;1;COPOBRÁS II;Contrato atipico de locação Sale Leaseback
26.614.291/0001-00;2020-09-30;1;Nissei;Contrato atipico de locação Sale Leaseback
26.614.291/0001-00;2020-09-30;1;MD Papeis;Contrato atipico de locação Sale Leaseback
26.614.291/0001-00;2020-09-30;1;MOINHO IGUAGU AGROINDUSTRIAL;Contrato atipico de locação Sale Leaseback
26.614.291/0001-00;2020-09-30;1;MOINHO IGUAGU AGROINDUSTRIAL;Contrato atipico de locação Sale Leaseback
26.614.291/0001-00;2020-09-30;1;AMBEV;Contrato atipico de locação Sale Leaseback
26.614.291/0001-00;2020-09-30;1;CAMARGO EMBALAGENS;Contrato atipico de locação Sale Leaseback
26.614.291/0001-00;2020-09-30;1;TODIMO;Contrato atipico de locação Sale Leaseback
26.614.291/0001-00;2020-09-30;1;CEPALGO EMBALAGENS FLEXÍVEIS LTDA;Contrato atipico de locação Sale Leaseback
26.614.291/0001-00;2020-09-30;1;HERING E SANTA CRUZ;Contrato atipico de locação Sale Leaseback
26.614.291/0001-00;2020-09-30;1;JEFER PRODUTOS SIDERÚRGICOS;Contrato atipico de locação Sale Leaseback
26.614.291/0001-00;2020-09-30;1;COPOBRÁS;Contrato atipico de locação Sale Leaseback
26.614.291/0001-00;2020-09-30;1;COPOBRÁS II;Contrato atipico de locação Sale Leaseback
26.614.291/0001-00;2020-12-31;2;Nissei;Contrato atipico de locação Sale Leaseback
26.614.291/0001-00;2020-12-31;2;Suzano;Contrato atipico de locação Sale Leaseback
26.614.291/0001-00;2020-12-31;2;MOINHO IGUAGU AGROINDUSTRIAL;Contrato atipico de locação Sale Leaseback
26.614.291/0001-00;2020-12-31;2;MOINHO IGUAGU AGROINDUSTRIAL;Contrato atipico de locação Sale Leaseback
26.614.291/0001-00;2020-12-31;2;AMBEV;Contrato atipico de locação Sale Leaseback
26.614.291/0001-00;2020-12-31;2;CAMARGO EMBALAGENS;Contrato atipico de locação Sale Leaseback
26.614.291/0001-00;2020-12-31;2;TODIMO;Contrato atipico de locação Sale Leaseback
26.614.291/0001-00;2020-12-31;2;CEPALGO EMBALAGENS FLEXÍVEIS LTDA;Contrato atipico de locação Sale Leaseback
26.614.291/0001-00;2020-12-31;2;HERING E SANTA CRUZ;Contrato atipico de locação Sale Leaseback
26.614.291/0001-00;2020-12-31;2;JEFER PRODUTOS SIDERÚRGICOS;Contrato atipico de locação Sale Leaseback
26.614.291/0001-00;2020-12-31;2;COPOBRÁS;Contrato atipico de locação Sale Leaseback
26.614.291/0001-00;2020-12-31;2;COPOBRÁS II;Contrato atipico de locação Sale Leaseback
26.642.727/0001-66;2020-03-31;1;Estacionamento Ventura Shopping Ltda.;Contrato com cláusula de sigilo.
26.642.727/0001-66;2020-06-30;1;Estacionamento Ventura Shopping Ltda.;Contrato com cláusula de sigilo.
26.642.727/0001-66;2020-09-30;1;Estacionamento Ventura Shopping Ltda.;Contrato com cláusula de sigilo.
26.642.727/0001-66;2020-12-31;1;Estacionamento Ventura Shopping Ltda.;Contrato com cláusula de sigilo.
26.642.834/0001-94;2020-03-31;1;Itaú Raposo;Nenhuma característica contratual que destoe sensivelmente dos demais
26.642.834/0001-94;2020-03-31;1;Itau Agências;Nenhuma característica contratual que destoe sensivelmente dos demais
26.642.834/0001-94;2020-03-31;1;Itau Agências;Nenhuma característica contratual que destoe sensivelmente dos demais
26.642.834/0001-94;2020-06-30;1;Itaú Raposo;Nenhuma característica contratual que destoe sensivelmente dos demais
26.642.834/0001-94;2020-06-30;1;Itau Agências;Nenhuma característica contratual que destoe sensivelmente dos demais
26.642.834/0001-94;2020-06-30;1;Itau Agências;Nenhuma característica contratual que destoe sensivelmente dos demais
26.642.834/0001-94;2020-09-30;1;Itaú Raposo;Nenhuma característica contratual que destoe sensivelmente dos demais
26.642.834/0001-94;2020-09-30;1;Itau Agências;Nenhuma característica contratual que destoe sensivelmente dos demais
26.642.834/0001-94;2020-09-30;1;Itau Agências;Nenhuma característica contratual que destoe sensivelmente dos demais
26.642.834/0001-94;2020-12-31;1;Itaú Raposo;Nenhuma característica contratual que destoe sensivelmente dos demais
26.642.834/0001-94;2020-12-31;1;Itau Agências;Nenhuma característica contratual que destoe sensivelmente dos demais
26.642.834/0001-94;2020-12-31;1;Itau Agências;Nenhuma característica contratual que destoe sensivelmente dos demais
26.681.370/0001-25;2020-03-31;1;Ed. Torre Sul;Conforme item anterior
26.681.370/0001-25;2020-03-31;1;Ed. Passarelli;Conforme item anterior
26.681.370/0001-25;2020-03-31;1;Condomínio Ed São Luiz;Conforme item anterior
26.681.370/0001-25;2020-06-30;2;Ed. Torre Sul;Conforme item anterior
26.681.370/0001-25;2020-06-30;2;Ed. Passarelli;Conforme item anterior
26.681.370/0001-25;2020-06-30;2;Condomínio Ed São Luiz;Conforme item anterior
26.681.370/0001-25;2020-09-30;1;Ed. Torre Sul;Conforme item anterior
26.681.370/0001-25;2020-09-30;1;Ed. Passarelli;Conforme item anterior
26.681.370/0001-25;2020-09-30;1;Condomínio Ed São Luiz;Conforme item anterior
26.681.370/0001-25;2020-12-31;2;Ed. Torre Sul;Conforme item anterior
26.681.370/0001-25;2020-12-31;2;Ed. Passarelli;Conforme item anterior
26.681.370/0001-25;2020-12-31;2;Condomínio Ed São Luiz;Conforme item anterior
26.681.370/0001-25;2020-12-31;2;Condomínio Edifício Timbaúba;Conforme item anterior
27.368.600/0001-63;2020-03-31;1;Galpão Logístico Quatro Barras;Único imóvel
27.368.600/0001-63;2020-06-30;1;Galpão Logístico Quatro Barras;Único imóvel
27.368.600/0001-63;2020-09-30;2;Galpão Logístico Quatro Barras;Único imóvel
27.368.600/0001-63;2020-12-31;1;Galpão Logístico Quatro Barras;Único imóvel
27.368.617/0001-10;2020-03-31;1;Não se aplica;Não se aplica
27.445.482/0001-40;2020-12-31;1;-;-
27.486.542/0001-72;2020-03-31;1;-;-
27.486.542/0001-72;2020-06-30;1;-;-
27.486.542/0001-72;2020-09-30;1;-;-
27.486.542/0001-72;2020-12-31;1;-;-
27.538.422/0001-71;2020-12-31;1;Não possui informação apresentada.;
27.538.477/0001-81;2020-09-30;1;Ed. Sevilha;Características contratuais comuns a todos os imóveis
27.538.477/0001-81;2020-12-31;1;Ed. Sevilha;Características contratuais comuns a todos os imóveis
27.539.651/0001-00;2020-12-31;1;IMÓVEL  1;Matrículas:73.833,64.687,45.347,45.348,64.688,64.689,45.349,45.350,45.498,45.499,31.569,45.500,45.501,45.351,2.439,8.993,8.994,8.995,8.996,8.997,8.998,8.999,9.000,9.001,9.002.
27.771.586/0001-44;2020-12-31;1;Apartamento Parques das Águas 902;Sem informações complementares
27.771.586/0001-44;2020-12-31;1;Apartamento Parques das Águas 2106;Sem informações complementares
27.773.327/0001-52;2020-06-30;1;Imóvel 1;Contratos corrigidos por IGPM
27.773.327/0001-52;2020-09-30;1;Não se aplica.;Não se aplica.
28.108.193/0001-18;2020-03-31;1;Edificio The Landmark;
28.108.193/0001-18;2020-03-31;1;Edificio The Landmark;
28.108.193/0001-18;2020-03-31;1;SUC - nº 101, Térreo Piso Ibirapuera - Shopping Ibirapuera;
28.108.193/0001-18;2020-03-31;1;Edifício Horizonte;
28.108.193/0001-18;2020-03-31;1;Edifício Daniela;
28.108.193/0001-18;2020-03-31;1;Condominio UBER Itaim;
28.108.193/0001-18;2020-06-30;1;Edificio The Landmark;
28.108.193/0001-18;2020-06-30;1;Edificio The Landmark;
28.108.193/0001-18;2020-06-30;1;SUC - nº 101, Térreo Piso Ibirapuera - Shopping Ibirapuera;
28.108.193/0001-18;2020-06-30;1;Edifício Horizonte;
28.108.193/0001-18;2020-06-30;1;Edifício Daniela;
28.108.193/0001-18;2020-06-30;1;Condominio UBER Itaim;
28.108.193/0001-18;2020-09-30;1;Edificio The Landmark;
28.108.193/0001-18;2020-09-30;1;Edificio The Landmark;
28.108.193/0001-18;2020-09-30;1;SUC - nº 101, Térreo Piso Ibirapuera - Shopping Ibirapuera;
28.108.193/0001-18;2020-09-30;1;Edifício Horizonte;
28.108.193/0001-18;2020-09-30;1;Edifício Daniela;
28.108.193/0001-18;2020-09-30;1;Condominio UBER Itaim;
28.108.193/0001-18;2020-12-31;1;Edificio The Landmark;
28.108.193/0001-18;2020-12-31;1;Edificio The Landmark;
28.108.193/0001-18;2020-12-31;1;SUC - nº 101, Térreo Piso Ibirapuera - Shopping Ibirapuera;
28.108.193/0001-18;2020-12-31;1;Edifício Horizonte;
28.108.193/0001-18;2020-12-31;1;Edifício Daniela;
28.108.193/0001-18;2020-12-31;1;Condominio UBER Itaim;
28.216.384/0001-01;2020-03-31;1;Conjunto contíguo de três imóveis urbanos;Não se aplica.
28.216.384/0001-01;2020-03-31;1;Imóvel Urbano Rio Claro SP;Não se aplica.
28.216.384/0001-01;2020-03-31;1;Imóvel Urbano Belo Horizonte MG;Não se aplica.
