CNPJ_Fundo;Data_Referencia;Versao;Nome_Imovel;Endereco;Area;Numero_Unidades;Outras_Caracteristicas_Relevantes;Percentual_Imovel_Total_Investido;Categoria
27.539.729/0001-97;2020-03-31;1;30.348, do 12ª Registro de Imóveis do Rio de Janeiro;CONDOMÍNIO COLINAS DO RETIRO;;1;CONDOMÍNIO;0.05;Venda
27.539.729/0001-97;2020-03-31;1;30.347, do 12ª Registro de Imóveis do Rio de Janeiro;CONDOMÍNIO COLINAS DO RETIRO;;1;CONDOMÍNIO;0.05;Venda
27.539.729/0001-97;2020-03-31;1;30.350, do 12ª Registro de Imóveis do Rio de Janeiro;CONDOMÍNIO COLINAS DO RETIRO;;1;CONDOMÍNIO;0.05;Venda
27.539.729/0001-97;2020-03-31;1;30.349, do 12ª Registro de Imóveis do Rio de Janeiro;CONDOMÍNIO COLINAS DO RETIRO;;1;CONDOMÍNIO;0.05;Venda
27.539.729/0001-97;2020-03-31;1;18.797, do 12ª Registro de Imóveis do Rio de Janeiro;CONDOMÍNIO COLINAS DO RETIRO;;1;CONDOMÍNIO;0.05;Venda
27.539.729/0001-97;2020-03-31;1;18.920, do 12ª Registro de Imóveis do Rio de Janeiro;CONDOMÍNIO COLINAS DO RETIRO;;1;CONDOMÍNIO;0.05;Venda
27.539.729/0001-97;2020-03-31;1;18.039, do 12ª Registro de Imóveis do Rio de Janeiro;CONDOMÍNIO COLINAS DO RETIRO;;1;CONDOMÍNIO;0.05;Venda
27.539.729/0001-97;2020-03-31;1;18.26648, do 12ª Registro de Imóveis do Rio de Janeiro;CONDOMÍNIO COLINAS DO RETIRO;;1;CONDOMÍNIO;0.05;Venda
27.539.729/0001-97;2020-06-30;1;30.348, do 12ª Registro de Imóveis do Rio de Janeiro;CONDOMÍNIO COLINAS DO RETIRO;;1;CONDOMÍNIO;0.05;Venda
27.539.729/0001-97;2020-06-30;1;30.347, do 12ª Registro de Imóveis do Rio de Janeiro;CONDOMÍNIO COLINAS DO RETIRO;;1;CONDOMÍNIO;0.05;Venda
27.539.729/0001-97;2020-06-30;1;30.350, do 12ª Registro de Imóveis do Rio de Janeiro;CONDOMÍNIO COLINAS DO RETIRO;;1;CONDOMÍNIO;0.05;Venda
27.539.729/0001-97;2020-06-30;1;30.349, do 12ª Registro de Imóveis do Rio de Janeiro;CONDOMÍNIO COLINAS DO RETIRO;;1;CONDOMÍNIO;0.05;Venda
27.539.729/0001-97;2020-06-30;1;18.797, do 12ª Registro de Imóveis do Rio de Janeiro;CONDOMÍNIO COLINAS DO RETIRO;;1;CONDOMÍNIO;0.05;Venda
27.539.729/0001-97;2020-06-30;1;18.920, do 12ª Registro de Imóveis do Rio de Janeiro;CONDOMÍNIO COLINAS DO RETIRO;;1;CONDOMÍNIO;0.05;Venda
27.539.729/0001-97;2020-06-30;1;18.039, do 12ª Registro de Imóveis do Rio de Janeiro;CONDOMÍNIO COLINAS DO RETIRO;;1;CONDOMÍNIO;0.05;Venda
27.539.729/0001-97;2020-06-30;1;18.26648, do 12ª Registro de Imóveis do Rio de Janeiro;CONDOMÍNIO COLINAS DO RETIRO;;1;CONDOMÍNIO;0.05;Venda
27.539.729/0001-97;2020-09-30;1;30.348, do 12ª Registro de Imóveis do Rio de Janeiro;CONDOMÍNIO COLINAS DO RETIRO;;1;CONDOMÍNIO;0.05;Venda
27.539.729/0001-97;2020-09-30;1;30.347, do 12ª Registro de Imóveis do Rio de Janeiro;CONDOMÍNIO COLINAS DO RETIRO;;1;CONDOMÍNIO;0.05;Venda
27.539.729/0001-97;2020-09-30;1;30.350, do 12ª Registro de Imóveis do Rio de Janeiro;CONDOMÍNIO COLINAS DO RETIRO;;1;CONDOMÍNIO;0.05;Venda
27.539.729/0001-97;2020-09-30;1;30.349, do 12ª Registro de Imóveis do Rio de Janeiro;CONDOMÍNIO COLINAS DO RETIRO;;1;CONDOMÍNIO;0.05;Venda
27.539.729/0001-97;2020-09-30;1;18.797, do 12ª Registro de Imóveis do Rio de Janeiro;CONDOMÍNIO COLINAS DO RETIRO;;1;CONDOMÍNIO;0.05;Venda
27.539.729/0001-97;2020-09-30;1;18.920, do 12ª Registro de Imóveis do Rio de Janeiro;CONDOMÍNIO COLINAS DO RETIRO;;1;CONDOMÍNIO;0.05;Venda
27.539.729/0001-97;2020-09-30;1;18.039, do 12ª Registro de Imóveis do Rio de Janeiro;CONDOMÍNIO COLINAS DO RETIRO;;1;CONDOMÍNIO;0.05;Venda
27.539.729/0001-97;2020-09-30;1;18.26648, do 12ª Registro de Imóveis do Rio de Janeiro;CONDOMÍNIO COLINAS DO RETIRO;;1;CONDOMÍNIO;0.05;Venda
27.580.051/0001-96;2020-12-31;1;Empreendimento na cidade de Bonito - PE;Rodovia PE 109 km 2 Bonito - PE;19577;1;As margens da Rodovia PE 109 - Imóvel a ser construido na modalidade Built-to-Suite;1;Renda
28.267.696/0001-36;2020-12-31;1;IMOVÉL POLI-GYN;Rodovia GO-070, Km 2, Goiânia, GO;33885;5;Não possui características que destoem;0.42;Renda
28.516.325/0001-40;2020-03-31;5;ATIB 91314;Avenida Tégula, 888, bairro Ponte Alta;1865.47;1;matrícula 91314;0.007937;Renda
28.516.325/0001-40;2020-03-31;5;ATIB 91315;Avenida Tégula, 888, bairro Ponte Alta;1002.88;1;matrícula 91315;0.007858;Renda
28.516.325/0001-40;2020-03-31;5;ATIB 91316;Avenida Tégula, 888, bairro Ponte Alta;1662;2;matrícula 91316;0.007937;Renda
28.516.325/0001-40;2020-03-31;5;ATIB 106944;Avenida Tégula, 888, bairro Ponte Alta;2084.69;1;matrícula 106944;0.011232;Renda
28.516.325/0001-40;2020-03-31;5;ATIB 106945;Avenida Tégula, 888, bairro Ponte Alta;2062.81;1;matrícula 106945;0.011114;Renda
28.516.325/0001-40;2020-03-31;5;ATIB 106946;Avenida Tégula, 888, bairro Ponte Alta;2084.69;1;matrícula 106946;0.011232;Renda
28.516.325/0001-40;2020-03-31;5;JARI 111635;Rodovia Dom Pedro I, km 90;2895.08;1;matrícula 111635;0.018293;Renda
28.516.325/0001-40;2020-03-31;5;JARI 111636;Rodovia Dom Pedro I, km 91;2865.91;1;matrícula 111636;0.016519;Renda
28.516.325/0001-40;2020-03-31;5;JARI 111637;Rodovia Dom Pedro I, km 92;2865.91;1;matrícula 111637;0.016519;Renda
28.516.325/0001-40;2020-03-31;5;JARI 111638;Rodovia Dom Pedro I, km 93;2865.91;1;matrícula 111638;0.016519;Renda
28.516.325/0001-40;2020-03-31;5;JARI 111639;Rodovia Dom Pedro I, km 94;2865.91;1;matrícula 111639;0.016519;Renda
28.516.325/0001-40;2020-03-31;5;JARI 111640;Rodovia Dom Pedro I, km 95;2895.08;1;matrícula 111640;0.02422;Renda
28.516.325/0001-40;2020-03-31;5;ANDIROBA 01;Estrada Municipal Alberto Tofanin, km 5,5, Bairro do Pinhal;2895.08;1;matrícula 108741;0.02539;Renda
28.516.325/0001-40;2020-03-31;5;ANDIROBA 02;Estrada Municipal Alberto Tofanin, km 5,5, Bairro do Pinhal;2865.91;1;matrícula 108742;0.025134;Renda
28.516.325/0001-40;2020-03-31;5;ANDIROBA 03;Estrada Municipal Alberto Tofanin, km 5,5, Bairro do Pinhal;2865.91;1;matrícula 108743;0.025134;Renda
28.516.325/0001-40;2020-03-31;5;ANDIROBA 04;Estrada Municipal Alberto Tofanin, km 5,5, Bairro do Pinhal;2865.91;1;matrícula 108744;0.025134;Renda
28.516.325/0001-40;2020-03-31;5;ANDIROBA 05;Estrada Municipal Alberto Tofanin, km 5,5, Bairro do Pinhal;2865.91;1;matrícula 108745;0.025134;Renda
28.516.325/0001-40;2020-03-31;5;ANDIROBA 06;Estrada Municipal Alberto Tofanin, km 5,5, Bairro do Pinhal;2895.08;1;matrícula 108746;0.02539;Renda
28.516.325/0001-40;2020-03-31;5;ANDIROBA 07;Estrada Municipal Alberto Tofanin, km 5,5, Bairro do Pinhal;2895.08;1;matrícula 108747;0.02539;Renda
28.516.325/0001-40;2020-03-31;5;ANDIROBA 08;Estrada Municipal Alberto Tofanin, km 5,5, Bairro do Pinhal;2865.91;1;matrícula 108748;0.025134;Renda
28.516.325/0001-40;2020-03-31;5;ANDIROBA 09;Estrada Municipal Alberto Tofanin, km 5,5, Bairro do Pinhal;2865.91;1;matrícula 108749;0.025134;Renda
28.516.325/0001-40;2020-03-31;5;ANDIROBA 10;Estrada Municipal Alberto Tofanin, km 5,5, Bairro do Pinhal;2865.91;1;matrícula 108750;0.025134;Renda
28.516.325/0001-40;2020-03-31;5;ANDIROBA 11;Estrada Municipal Alberto Tofanin, km 5,5, Bairro do Pinhal;2865.91;1;matrícula 108751;0.025134;Renda
28.516.325/0001-40;2020-03-31;5;ANDIROBA 12;Estrada Municipal Alberto Tofanin, km 5,5, Bairro do Pinhal;2895.08;1;matrícula 108752;0.02539;Renda
28.516.325/0001-40;2020-03-31;5;GLP A 01;Rua Kanebo, 175, bairro Distrito Federal;1108.63;1;matrícula 11545;0.006507;Renda
28.516.325/0001-40;2020-03-31;5;GLP A 02;Rua Kanebo, 175, bairro Distrito Federal;1108.63;1;matrícula 11545;0.006507;Renda
28.516.325/0001-40;2020-03-31;5;GLP A 03;Rua Kanebo, 175, bairro Distrito Federal;1108.63;1;matrícula 11545;0.006507;Renda
28.516.325/0001-40;2020-03-31;5;GLP A 04;Rua Kanebo, 175, bairro Distrito Federal;1108.63;1;matrícula 11545;0.006507;Renda
28.516.325/0001-40;2020-03-31;5;GLP A 05;Rua Kanebo, 175, bairro Distrito Federal;1108.63;1;matrícula 11545;0.006507;Renda
28.516.325/0001-40;2020-03-31;5;GLP A 06;Rua Kanebo, 175, bairro Distrito Federal;1108.63;1;matrícula 11545;0.006507;Renda
28.516.325/0001-40;2020-03-31;5;GLP A 07;Rua Kanebo, 175, bairro Distrito Federal;1108.63;1;matrícula 11545;0.006507;Renda
28.516.325/0001-40;2020-03-31;5;GLP A 08;Rua Kanebo, 175, bairro Distrito Federal;1108.63;1;matrícula 11545;0.010214;Renda
28.516.325/0001-40;2020-03-31;5;GLP A 09;Rua Kanebo, 175, bairro Distrito Federal;1108.63;1;matrícula 11545;0.006507;Renda
28.516.325/0001-40;2020-03-31;5;GLP B 01;Rua Kanebo, 175, bairro Distrito Federal;1715.25;1;matrícula 11545;0.010067;Renda
28.516.325/0001-40;2020-03-31;5;GLP B 02;Rua Kanebo, 175, bairro Distrito Federal;1773.95;1;matrícula 11545;0.010067;Renda
28.516.325/0001-40;2020-03-31;5;GLP B 03;Rua Kanebo, 175, bairro Distrito Federal;1710;1;matrícula 11545;0.010067;Renda
28.516.325/0001-40;2020-03-31;5;GLP C 01;Rua Kanebo, 175, bairro Distrito Federal;1860;1;matrícula 11545;0.010893;Renda
28.516.325/0001-40;2020-03-31;5;GLP C 02;Rua Kanebo, 175, bairro Distrito Federal;1860;1;matrícula 11545;0.010893;Renda
28.516.325/0001-40;2020-03-31;5;GLP C 03;Rua Kanebo, 175, bairro Distrito Federal;1860;1;matrícula 11545;0.010893;Renda
28.516.325/0001-40;2020-03-31;5;GLP C 04;Rua Kanebo, 175, bairro Distrito Federal;1860;1;matrícula 11545;0.010893;Renda
28.516.325/0001-40;2020-03-31;5;GLP C 05;Rua Kanebo, 175, bairro Distrito Federal;1860;1;matrícula 11545;0.010893;Renda
28.516.325/0001-40;2020-03-31;5;GLP C 06;Rua Kanebo, 175, bairro Distrito Federal;1860;1;matrícula 11545;0.010893;Renda
28.516.325/0001-40;2020-03-31;5;GLP C 07;Rua Kanebo, 175, bairro Distrito Federal;1860;1;matrícula 11545;0.010893;Renda
28.516.325/0001-40;2020-03-31;5;GLP C 08;Rua Kanebo, 175, bairro Distrito Federal;1860;1;matrícula 11545;0.012822;Renda
28.516.325/0001-40;2020-03-31;5;GLP C 09;Rua Kanebo, 175, bairro Distrito Federal;1924.34;1;matrícula 11545;0.010893;Renda
28.516.325/0001-40;2020-03-31;5;GLP C 10;Rua Kanebo, 175, bairro Distrito Federal;1856;1;matrícula 11545;0.010893;Renda
28.516.325/0001-40;2020-03-31;5;GLP C 11;Rua Kanebo, 175, bairro Distrito Federal;1856;1;matrícula 11545;0.010893;Renda
28.516.325/0001-40;2020-03-31;5;GLP C 12;Rua Kanebo, 175, bairro Distrito Federal;1856;1;matrícula 11545;0.010893;Renda
28.516.325/0001-40;2020-03-31;5;GLP D 01;Rua Kanebo, 175, bairro Distrito Federal;2460;1;matrícula 11545;0.014446;Renda
28.516.325/0001-40;2020-03-31;5;GLP D 02;Rua Kanebo, 175, bairro Distrito Federal;2460;1;matrícula 11545;0.014446;Renda
28.516.325/0001-40;2020-03-31;5;GLP D 03;Rua Kanebo, 175, bairro Distrito Federal;2460;1;matrícula 11545;0.014446;Renda
28.516.325/0001-40;2020-03-31;5;GLP 01 01;Rodovia Anhanguera, km 61 - Bairro castanho;7803.14;1;matrícula 31512;0.046151;Renda
28.516.325/0001-40;2020-03-31;5;GLP 01 02;Rodovia Anhanguera, km 61 - Bairro castanho;7888;1;matrícula 31513;0.046151;Renda
28.516.325/0001-40;2020-03-31;5;GLP GALP 02;Rodovia Anhanguera, km 61 - Bairro castanho;15405.82;1;matrícula 31514;0.096;Renda
28.516.325/0001-40;2020-03-31;5;GLP GALP 03;Rodovia Anhanguera, km 61 - Bairro castanho;12334.83;1;matrícula 31515;0.074713;Renda
28.516.325/0001-40;2020-06-30;3;ATIBA 91325;Av Tegula, 888;1830.47;1;Matrícula 91325;0.365641;Renda
28.516.325/0001-40;2020-06-30;3;ATIBA 104467;Rodovia Dom Pedro I, km 87, Atibaia - SP;3075.11;1;Matrícula 104467;0.621053;Renda
28.516.325/0001-40;2020-06-30;3;ATIBA 104468;Rodovia Dom Pedro I, km 87, Atibaia - SP;34;1;Matrícula 104468;0.013306;Renda
28.516.325/0001-40;2020-06-30;3;Unid 35 do Edifício Bach do Condomínio Barão de Mauá;Avenida Tégula, 888, Atibaia - SP;2361.32;1;Matrícula 106943;0;Renda
28.516.325/0001-40;2020-06-30;3;Unid 16 do Edifício Topázio do Condomínio Atibaia;Avenida Tégula, 888, Atibaia - SP;2759.71;1;Matrícula 91321;0;Renda
28.516.650/0001-03;2020-03-31;1;Imóveis Barra da Tijuca;Rua Helios Seelinger, 155 - Barra da Tijuca - RJ;4414.44;6;O Fundo adquiriu 50% dos imóveis das matrículas: 447892,447893,447894,447895,447896 e 447897.;0.2313;Renda
28.516.650/0001-03;2020-06-30;1;Condomínio Bandeira Paulicéia;R. Santo Amaro, 27  - Bela Vista - SP;866.4716;10;Não aplicável;0.03914;Venda
28.516.650/0001-03;2020-09-30;1;Condomínio Bandeira Paulicéia;R. Santo Amaro, 27  - Bela Vista - SP;226.77;5;Não aplicável;0.0153;Venda
28.548.288/0001-52;2020-03-31;1;SODIMAC - Ribeirão Preto;Avenida Fábio Barreto, n.º 251, Vila Tibério - Ribeirão Preto/SP;24538.48;18;Vigência de contrato da SODIMAC até 2045;0.3424;Renda
28.548.288/0001-52;2020-09-30;2;Extra  Peruíbe;Avenida Padre Anchieta, 4.580 - Vila Vermelha;6198;1;Direito de propriedade;0.013012962278322;Renda
28.548.288/0001-52;2020-09-30;2;Extra  Praia Grande;Avenida Guadalajara, s/nº - Jardim Glória;5436;1;Direito de propriedade;0.0180570430460274;Renda
28.548.288/0001-52;2020-09-30;2;Assaí  Campinas;Avenida Senador Saraiva, 835;6552;1;Direito de propriedade;0.0304690951757773;Renda
28.548.288/0001-52;2020-09-30;2;Assaí  Piracicaba;Avenida Regente Feijó, nº 823;10174;1;Direito de propriedade;0.0542682154612914;Renda
28.548.288/0001-52;2020-09-30;2;Assaí  Paulínia;Avenida José Paulino, nº 2.600;11475;1;Direito de propriedade;0.0335343714369054;Renda
28.548.288/0001-52;2020-09-30;2;Pão De Açúcar  Sp;Rua Doutor César, 1.234 - Santana;3690;1;Direito de propriedade;0.0193419738359283;Renda
28.548.288/0001-52;2020-09-30;2;Pão De Açúcar  Rib.;Avenida Prof. João Fiusa, S/N - Jardim Canada;3296;1;Direito de propriedade;0.0244822688704533;Renda
28.548.288/0001-52;2020-09-30;2;Extra  Sbc;Avenida Maria Servidei Demarchi, 1897 - Demarchi;6144;1;Direito de propriedade;0.0152771446782751;Renda
28.548.288/0001-52;2020-09-30;2;Pão De Açúcar  Campina;Av. Antônio Carlos C de Barros, 365 - Vila José Lório;8628;1;Direito de propriedade;0.0205402853552764;Renda
28.548.288/0001-52;2020-09-30;2;Pão De Açúcar  Sp;Rua Carneiro da Cunha, S/N - Vila da Saúde;3872;1;Direito de propriedade;0.0342295817618209;Renda
28.548.288/0001-52;2020-09-30;2;Pão De Açúcar  Valinhos;Rua Dr. Ademar de Barros, 50 - Jardim Europa;3760;1;Direito de propriedade;0.0145647079905108;Renda
28.548.288/0001-52;2020-09-30;2;Pão De Açúcar  Df;Praça Tuím - Lote 02 - Quadra 206;5450;1;Direito de propriedade;0.0211117752489475;Renda
28.548.288/0001-52;2020-09-30;2;Pão De Açúcar  Sp;Rua Dr Altino Arantes, 268 - Vila Clementino;3469;1;Direito de propriedade;0.0233347255834887;Renda
28.548.288/0001-52;2020-09-30;2;Pão De Açúcar  Sant. P;Avenida Marte, 624 - Alphaville;6597;1;Direito de propriedade;0.0505667402180999;Renda
28.548.288/0001-52;2020-09-30;2;Pão De Açúcar  Sjrp;Avenida Miguel Dahma, 1.805;5736;1;Direito de propriedade;0.0212326305557102;Renda
28.548.288/0001-52;2020-09-30;2;Pão De Açúcar  Indaiat;Av. Presidente Vargas, S/N - Vila da Saúde;12664;1;Direito de propriedade;0.0354350508533347;Renda
28.548.288/0001-52;2020-09-30;2;Pão De Açúcar  Sjrp;Avenida Bady Bassitt, 5.300;6127;1;Direito de propriedade;0.0237576592705511;Renda
28.548.288/0001-52;2020-09-30;2;Pão De Açúcar  Sp;Rua Maria Amalia Lopes de Azevedo, 852 - Vila Albertina;8489;1;Direito de propriedade;0.0283631450946988;Renda
28.548.288/0001-52;2020-09-30;2;Pão De Açúcar  Sp;Avenida Dr. José Ramon Urtiza, 1000 - Panamby;2429;1;Direito de propriedade;0.0183862595275001;Renda
28.548.288/0001-52;2020-09-30;2;Pão De Açúcar  Sto And;Rua das Figueiras, nº 1.021 - Operário;2450;1;Direito de propriedade;0.0299974368140246;Renda
28.548.288/0001-52;2020-09-30;2;Pão De Açúcar  Scs;Rua Maranhão, 975 - Santa Paula;7530;1;Direito de propriedade;0.0419511598129431;Renda
28.548.288/0001-52;2020-09-30;2;Pão De Açúcar  Rib. Preto;Avenida Prof. João Fiusa, S/N - Jardim Canada;3296;1;Direito de propriedade;0.0260365483052623;Renda
28.737.771/0001-85;2020-03-31;2;Imóvel Santillana;Rua Padre Adelino, nº 758 e Rua Carlos Del Prete, nº 48 e 68, Belenzinho/SP;9260;1;Não possui;0.240774;Renda
28.737.771/0001-85;2020-12-31;1;Clariant;Avenida das Nações Unidas, 18001 - São Paulo;29463;1;Não possui caracteristicas que destoem dos demais;1;Renda
28.737.771/0001-85;2020-12-31;1;Decathlon;Avenida Duquesa de Goiás, 381 - Real Parque - São Paulo;8792.14;1;Não possui caracteristicas que destoem dos demais;1;Renda
28.737.771/0001-85;2020-12-31;1;Globo;Rua Pacheco Leão, 70 - Jardim Botânico,  Rio de Janeiro;3815.52;1;Não possui caracteristicas que destoem dos demais;1;Renda
29.641.226/0001-53;2020-03-31;1;Estácio Salvador;Rua Xingu, 179 - Stiep - BA;32808;1;-;0.083437;Renda
29.641.226/0001-53;2020-03-31;1;Ed. Santo Alberto (SPE GMR90);Rua Quatá, 67, Vila Olímpia, São Paulo - SP;6805;1;-;0.090534;Renda
29.641.226/0001-53;2020-06-30;1;Universidade de Mogi das Cruzes;Av. Imperatriz Leopoldina, 550;23298.34;1;-;0.064354;Renda
29.641.226/0001-53;2020-09-30;1;Universidade de Mogi das Cruzes;Av. Imperatriz Leopoldina, 550;23298.34;1;-;0.06549;Renda
29.641.226/0001-53;2020-12-31;1;Pernambucanas Adamantina;Av. Rio Branco, 511;771.23;1;-;0.002139;Renda
29.641.226/0001-53;2020-12-31;1;Pernambucanas Alfenas;Praça Getulio Vargas, 250;1645.29;1;-;0.003424;Renda
29.641.226/0001-53;2020-12-31;1;Pernambucanas Amparo;R. Treze De Maio, 0186;829.51;1;-;0.00245;Renda
29.641.226/0001-53;2020-12-31;1;Pernambucanas Apiaí;R. Dr. Gabriel Rib. Dos Santos, 40;790.98;1;-;0.002415;Renda
29.641.226/0001-53;2020-12-31;1;Pernambucanas Araguari;R. Rui Barbosa, 0226;1414.2;1;-;0.003689;Renda
29.641.226/0001-53;2020-12-31;1;Pernambucanas Assis Chateaubriand;Av. Tupassi, Esq. R. Vale Do Piqueri, S/N;1004.62;1;-;0.001401;Renda
29.641.226/0001-53;2020-12-31;1;Pernambucanas Bandeirantes;Av. Bandeirantes, 892;1068.2;1;-;0.001311;Renda
29.641.226/0001-53;2020-12-31;1;Pernambucanas Barra Bonita;R. Um De Março, 129;990.23;1;-;0.002557;Renda
29.641.226/0001-53;2020-12-31;1;Pernambucanas Barretos;R. Vinte, 776;1516.87;1;-;0.005269;Renda
29.641.226/0001-53;2020-12-31;1;Pernambucanas Batatais;R. Coronel Joaquim Rosa, 29;727.18;1;-;0.002234;Renda
29.641.226/0001-53;2020-12-31;1;Pernambucanas Bh - Centro;R. São Paulo, 540/546/552;2721.33;1;-;0.01092;Renda
29.641.226/0001-53;2020-12-31;1;Pernambucanas Caçador;Av. Barão Do Rio Branco, 484;1043;1;-;0.00176;Renda
29.641.226/0001-53;2020-12-31;1;Pernambucanas Campo Largo;Praça Attilio De Almeida Barbosa, 1156;1213.75;1;-;0.001371;Renda
29.641.226/0001-53;2020-12-31;1;Pernambucanas Capão Bonito;R. Floriano Peixoto, 575;718.94;1;-;0.001673;Renda
29.641.226/0001-53;2020-12-31;1;Pernambucanas Carapicuíba;Av. Rui Barbosa, 447;1564.16;1;-;0.006152;Renda
29.641.226/0001-53;2020-12-31;1;Pernambucanas Cruzeiro;Av. Dr. Jorge Tibiriça, 565;1724.11;1;-;0.002159;Renda
29.641.226/0001-53;2020-12-31;1;Pernambucanas Dracena;Av. Presidente Roosevelt, 902;1216.19;1;-;0.003398;Renda
29.641.226/0001-53;2020-12-31;1;Pernambucanas Francisco Beltrão;Av. Julio A. Cavalheiro, 655;1336.35;1;-;0.002436;Renda
29.641.226/0001-53;2020-12-31;1;Pernambucanas Garça;Praça Rui Barbosa, 373;373.75;1;-;0.001047;Renda
29.641.226/0001-53;2020-12-31;1;Pernambucanas Goioerê;Av. Moisés Lupion, 610;892.62;1;-;0.001265;Renda
29.641.226/0001-53;2020-12-31;1;Pernambucanas Sete Quedas;Av. Mate Laranjeiras, 496;1335.17;1;-;0.001717;Renda
29.641.226/0001-53;2020-12-31;1;Pernambucanas Guaíra;R. Dez, 482;908.65;1;-;0.002742;Renda
29.641.226/0001-53;2020-12-31;1;Pernambucanas Ibiporã;Av. Paraná, Esq. R. D. Pedro Ii, 112;988.49;1;-;0.001564;Renda
29.641.226/0001-53;2020-12-31;1;Pernambucanas Itanhaém;Av. Condessa D'Vimieiros, 17;1462.41;1;-;0.001841;Renda
29.641.226/0001-53;2020-12-31;1;Pernambucanas Itapecerica Da Serra;Ladeira Capitão Moraes, 49;1450.2;1;-;0.002987;Renda
29.641.226/0001-53;2020-12-31;1;Pernambucanas Itapetininga;R. Campos Sales, 703;1826.11;1;-;0.004073;Renda
29.641.226/0001-53;2020-12-31;1;Pernambucanas Itapeva;R. Dr. Pinheiro, 294/312;1958.78;1;-;0.003961;Renda
29.641.226/0001-53;2020-12-31;1;Pernambucanas Itapira;R. José Bonifácio, 048;992.09;1;-;0.002455;Renda
29.641.226/0001-53;2020-12-31;1;Pernambucanas Itararé;R. São Pedro, 1213;1161.17;1;-;0.002962;Renda
29.641.226/0001-53;2020-12-31;1;Pernambucanas Itú;R. Floriano Peixoto, 975;1552.11;1;-;0.003382;Renda
29.641.226/0001-53;2020-12-31;1;Pernambucanas Ituverava;Av. Dr. Soares De Oliveira, 280;1098.62;1;-;0.003255;Renda
29.641.226/0001-53;2020-12-31;1;Pernambucanas Ivaiporã;Av. Brasil, 1400;1316.78;1;-;0.001532;Renda
29.641.226/0001-53;2020-12-31;1;Pernambucanas Jundiaí;R. Barão De Jundiai, 736;1505.08;1;-;0.00426;Renda
29.641.226/0001-53;2020-12-31;1;Pernambucanas Lapa;R. Barão Do Rio Branco, 1444;1453.52;1;-;0.00137;Renda
29.641.226/0001-53;2020-12-31;1;Pernambucanas Lins;R. Vinte E Um De Abril, 162;1196.76;1;-;0.002931;Renda
29.641.226/0001-53;2020-12-31;1;Pernambucanas Lorena;R. Dr. Rodrigues De Azevedo, 139/145;1271.43;1;-;0.001766;Renda
29.641.226/0001-53;2020-12-31;1;Pernambucanas Machado;Praça Antonio Carlos, 190;1007.72;1;-;0.002456;Renda
29.641.226/0001-53;2020-12-31;1;Pernambucanas Marechal Cândido Rondon;Av. Rio Grande Do Sul, 671;873.84;1;-;0.00152;Renda
29.641.226/0001-53;2020-12-31;1;Pernambucanas Marília;R. São Luiz, 693;760.5;1;-;0.002378;Renda
29.641.226/0001-53;2020-12-31;1;Pernambucanas Mauá;Av. Barão De Mauá, 74;1354.6;1;-;0.003052;Renda
29.641.226/0001-53;2020-12-31;1;Pernambucanas Mirandópolis;R. Nove De Julho, 1223;641.05;1;-;0.00175;Renda
29.641.226/0001-53;2020-12-31;1;Pernambucanas Mogi Das Cruzes;R. Dr. Deodato Wertheimer, 1350;1081;1;-;0.00321;Renda
29.641.226/0001-53;2020-12-31;1;Pernambucanas Monte Alto;R. Nhonho Livramento, 1660;952.15;1;-;0.002523;Renda
29.641.226/0001-53;2020-12-31;1;Pernambucanas Olímpia;Praça Rui Barbosa, 157;1209.95;1;-;0.00313;Renda
29.641.226/0001-53;2020-12-31;1;Pernambucanas Osasco;R. Antonio Agu, 126/136;3165.59;1;-;0.010457;Renda
29.641.226/0001-53;2020-12-31;1;Pernambucanas Ourinhos;Praça Melo Peixoto, 130;954;1;-;0.002345;Renda
29.641.226/0001-53;2020-12-31;1;Pernambucanas Palmas;Praça Bom Jesus, 154;892.62;1;-;0.001695;Renda
29.641.226/0001-53;2020-12-31;1;Pernambucanas Paranaguá;R. Xv De Novembro, 0352;2409.94;1;-;0.004147;Renda
29.641.226/0001-53;2020-12-31;1;Pernambucanas Passos;R. Presidente Antonio Carlos, 160;985.15;1;-;0.002878;Renda
29.641.226/0001-53;2020-12-31;1;Pernambucanas Pato Branco;Av. Tupi, 2425;1650.55;1;-;0.003259;Renda
29.641.226/0001-53;2020-12-31;1;Pernambucanas Pereira Barreto;Av. Brasil, 1168;783.46;1;-;0.002026;Renda
29.641.226/0001-53;2020-12-31;1;Pernambucanas Pindamonhangaba;R: Deputado Claro César, 200;1999.87;1;-;0.006024;Renda
29.641.226/0001-53;2020-12-31;1;Pernambucanas Piracicaba;R. Governador Pedro De Toledo, 1162;2146.3;1;-;0.005146;Renda
29.641.226/0001-53;2020-12-31;1;Pernambucanas Carlos De Campos;R. Carlos De Campos, 669;1058.68;1;-;0.002647;Renda
29.641.226/0001-53;2020-12-31;1;Pernambucanas Poços De Caldas;R. Assis Figueiredo, 1422;3721.45;1;-;0.005089;Renda
29.641.226/0001-53;2020-12-31;1;Pernambucanas Presidente Epitácio;Av. Presidente Vargas, 670;871.62;1;-;0.002069;Renda
29.641.226/0001-53;2020-12-31;1;Pernambucanas Ribeirão Preto;R. General Osório, 323;6305.13;1;-;0.010225;Renda
29.641.226/0001-53;2020-12-31;1;Pernambucanas São José Do Rio Pardo;Praça Capitão Vicente Dias, 135;1170.13;1;-;0.002762;Renda
