CNPJ_Fundo;Data_Referencia;Versao;Nome_Imovel;Endereco;Data_Alienacao;Area;Numero_Unidades;Outras_Caracteristicas_Relevantes;Percentual_Imovel_Total_Investido;Percentual_Imovel_PL
28.693.595/0001-27;2019-09-30;1;N/A;N/A;1899-12-31;0;1;N/A;0;0
28.693.595/0001-27;2019-12-31;1;N/A;N/A;1899-12-31;0;1;N/A;0;0
28.893.734/0001-66;2019-03-29;1;LUMIERE_75151;Avenida Engenheiro Miguel Gemma, 1399, 4º Andar, Apto 44, Socoro, Mogi das Cruzes - SP;2019-03-29;100.12;1;Nenhuma característica relevante.;0.002374;0.002811
28.893.734/0001-66;2019-03-29;1;FELICITTA_72454;Rua Presidente Campos Salles, 1370, 6º Andar, Apto 63, Alto Ipiranga, Mogi das Cruzes - SP;2019-01-24;126.60;1;Nenhuma característica relevante.;0.004153;0.004221
28.893.734/0001-66;2019-03-29;1;LUMIERE_75145;Avenida Engenheiro Miguel Gemma, 1399, 2º Andar, Apto 24, Socoro, Mogi das Cruzes - SP;2019-02-26;100.12;1;Nenhuma característica relevante.;0.002483;0.002745
28.893.734/0001-66;2019-03-29;1;LUMIERE_75148;Avenida Engenheiro Miguel Gemma, 1399, 3º Andar, Apto 34, Socoro, Mogi das Cruzes - SP;2019-02-25;100.12;1;Nenhuma característica relevante.;0.002578;0.002843
28.893.734/0001-66;2019-03-29;1;SELETTOD_158376;Av. Nossa Senhora do Carmo, 644 - Apto nº 1201 - 12 andar -Centro - Betim - MG;2019-03-28;72.18;1;Nenhuma característica relevante;0.001576;0.001866
28.893.734/0001-66;2019-03-29;1;SELETTOD_158381;Av. Nossa Senhora do Carmo, 644 - Apto nº 1302 - 13 andar -Centro - Betim - MG;2019-03-14;72.18;1;Nenhuma característica relevante;0.001576;0.001866
28.893.734/0001-66;2019-03-29;1;SELETTOD_158350;Av. Nossa Senhora do Carmo, 644 - Apto nº 503 - 5 andar -Centro - Betim - MG;2019-03-14;72.18;1;Nenhuma característica relevante;0.001551;0.001837
28.893.734/0001-66;2019-03-29;1;SELETTOD_158364;Av. Nossa Senhora do Carmo, 644 - Apto nº 901 - 9 andar -Centro - Betim - MG;2019-01-17;72.18;1;Nenhuma característica relevante;0.001837;0.001866
28.893.734/0001-66;2019-03-29;1;SELETTOS_158435;Av. Nossa Senhora do Carmo, 644 - Apto nº 1104 - 11 andar -Centro - Betim - MG;2019-01-17;84.36;1;Nenhuma característica relevante;0.002145;0.002179
28.893.734/0001-66;2019-03-29;1;SELETTOS_158443;Av. Nossa Senhora do Carmo, 644 - Apto nº 1304 - 13 andar -Centro - Betim - MG;2019-03-08;84.36;1;Nenhuma característica relevante;0.001839;0.002179
28.893.734/0001-66;2019-03-29;1;SELETTOS_158447;Av. Nossa Senhora do Carmo, 644 - Apto nº 1404 - 14 andar -Centro - Betim - MG;2019-03-14;84.36;1;Nenhuma característica relevante;0.001839;0.002179
28.893.734/0001-66;2019-03-29;1;SELETTOS_158401;Av. Nossa Senhora do Carmo, 644 - Apto nº 302 - 3 andar -Centro - Betim - MG;2019-01-17;99.26;1;Nenhuma característica relevante;0.002072;0.002105
28.893.734/0001-66;2019-03-29;1;SELETTOS_158409;Av. Nossa Senhora do Carmo, 644 - Apto nº 502 - 5 andar -Centro - Betim - MG;2019-03-14;84.36;1;Nenhuma característica relevante;0.00177;0.002097
28.893.734/0001-66;2019-03-29;1;SELETTOS_158411;Av. Nossa Senhora do Carmo, 644 - Apto nº 504 - 5 andar -Centro - Betim - MG;2019-03-19;84.36;1;Nenhuma característica relevante;0.001832;0.00217
28.893.734/0001-66;2019-03-29;1;SELETTOS_158412;Av. Nossa Senhora do Carmo, 644 - Apto nº 601 - 6 andar -Centro - Betim - MG;2019-01-11;84.36;1;Nenhuma característica relevante;0.00202;0.002052
28.893.734/0001-66;2019-03-29;1;SELETTOS_158423;Av. Nossa Senhora do Carmo, 644 - Apto nº 804 - 8 andar -Centro - Betim - MG;2019-01-21;84.36;1;Nenhuma característica relevante;0.002084;0.002118
28.893.734/0001-66;2019-03-29;1;GAIA_601;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 601, 6º Andar -  Bloco - 1 - Vita Felice;2019-02-05;57.78;1;Nenhuma característica relevante;0.081485;0.090069
28.893.734/0001-66;2019-03-29;1;GAI5_608;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 608, 6º Andar -  Bloco - 5 - Vita Felice;2019-02-07;70.83;1;Nenhuma característica relevante;0.000927;0.001024
28.893.734/0001-66;2019-03-29;1;EASY905;Rua Acre, 820, Nossa Senhora das Graças, Manaus/Amazonas Unipar Easy Residence Unidade 905 - Apartamento Residencial;2019-03-26;50.20;1;Nenhuma característica relevante;0.001402;0.00166
28.893.734/0001-66;2019-06-28;1;FELICITTA_72442;Rua Presidente Campos Salles, 1370, 2º Andar, Apto 22, Alto Ipiranga, Mogi das Cruzes - SP;2019-04-18;126.60;1;Nenhuma característica relevante.;0.003232;0.004288
28.893.734/0001-66;2019-06-28;1;LUMIERE_75175;Avenida Engenheiro Miguel Gemma, 1399, 11º Andar, Apto 112, Socoro, Mogi das Cruzes - SP;2019-06-26;100.12;1;Nenhuma característica relevante.;0.002653;0.003516
28.893.734/0001-66;2019-06-28;1;SELETTOD_158372;Av. Nossa Senhora do Carmo, 644 - Apto nº 1101 - 11 andar -Centro - Betim - MG;2019-05-31;72.18;1;Nenhuma característica relevante;0.001618;0.002146
28.893.734/0001-66;2019-06-28;1;SELETTOD_158389;Av. Nossa Senhora do Carmo, 644 - Apto nº 1502 - 15 andar -Centro - Betim - MG;2019-05-13;72.18;1;Nenhuma característica relevante;0.001668;0.002212
28.893.734/0001-66;2019-06-28;1;SELETTOD_158344;Av. Nossa Senhora do Carmo, 644 - Apto nº 401 - 4 andar -Centro - Betim - MG;2019-05-15;72.18;1;Nenhuma característica relevante;0.001552;0.002058
28.893.734/0001-66;2019-06-28;1;SELETTOS_158429;Av. Nossa Senhora do Carmo, 644 - Apto nº 1002 - 10 andar -Centro - Betim - MG;2019-05-17;84.36;1;Nenhuma característica relevante;0.001842;0.002441
28.893.734/0001-66;2019-06-28;1;SELETTOS_158432;Av. Nossa Senhora do Carmo, 644 - Apto nº 1101 - 11 andar -Centro - Betim - MG;2019-04-02;84.36;1;Nenhuma característica relevante;0.00188;0.002495
28.893.734/0001-66;2019-06-28;1;SELETTOS_158439;Av. Nossa Senhora do Carmo, 644 - Apto nº 1204 - 12 andar -Centro - Betim - MG;2019-05-15;84.36;1;Nenhuma característica relevante;0.001845;0.002446
28.893.734/0001-66;2019-06-28;1;GAR1_74;Avenida Brasil, 1.415, no loteamento Jardim São Paulo, Americana - SP - Rio Verde Condomínio Garnet Unidade 74 - Apartamento Residencial;2019-04-11;121.33;1;Nenhuma característica relevante;0.003533;0.004688
28.893.734/0001-66;2019-06-28;1;GAR1_81;Avenida Brasil, 1.415, no loteamento Jardim São Paulo, Americana - SP - Rio Verde Condomínio Garnet Unidade 81 - Apartamento Residencial;2019-05-27;121.33;1;Nenhuma característica relevante;0.003428;0.004549
28.893.734/0001-66;2019-06-28;1;GAR1_131;Avenida Brasil, 1.415, no loteamento Jardim São Paulo, Americana - SP - Rio Verde Condomínio Garnet Unidade 131 - Apartamento Residencial;2019-05-29;121.33;1;Nenhuma característica relevante;0.003369;0.004468
28.893.734/0001-66;2019-06-28;1;GAR1_132;Avenida Brasil, 1.415, no loteamento Jardim São Paulo, Americana - SP - Rio Verde Condomínio Garnet Unidade 132 - Apartamento Residencial;2019-05-29;121.33;1;Nenhuma característica relevante;0.003369;0.004468
28.893.734/0001-66;2019-06-28;1;GAR3_192;Avenida Brasil, 1.415, no loteamento Jardim São Paulo, Americana - SP - Rio Verde Condomínio Garnet Unidade 192 - Apartamento Residencial;2019-04-02;155.42;1;Nenhuma característica relevante;0.004804;0.006373
28.893.734/0001-66;2019-06-28;1;BELLE_55;Rua Padre Elias Fadul, n. 855, bairro Jardim Montezuma, Limeira - SP - Belle Vie Residencial Versailles Unidade 55 - Casa Residencial;2019-05-06;121.10;1;Nenhuma característica relevante;0.002541;0.003369
28.893.734/0001-66;2019-06-28;1;BELLE_77;Rua Padre Elias Fadul, n. 855, bairro Jardim Montezuma, Limeira - SP - Belle Vie Residencial Versailles Unidade 77 - Casa Residencial;2019-04-29;121.10;1;Nenhuma característica relevante;0.002596;0.003443
28.893.734/0001-66;2019-06-28;1;MAG1_52;Rua João Amato, 1.285, bairro Jardim São Roque, Limeira - SP - Rio Verde Residencial Maggiore Unidade 52 - Apartamento Residencial;2019-05-21;97.76;1;Nenhuma característica relevante;0.001987;0.002637
28.893.734/0001-66;2019-06-28;1;MAG2_91;Rua João Amato, 1.285, bairro Jardim São Roque, Limeira - SP - Rio Verde Residencial Maggiore Unidade 91 - Apartamento Residencial;2019-04-29;97.76;1;Nenhuma característica relevante;0.002084;0.002764
28.893.734/0001-66;2019-06-28;1;MAG2_93;Rua João Amato, 1.285, bairro Jardim São Roque, Limeira - SP - Rio Verde Residencial Maggiore Unidade 93 - Apartamento Residencial;2019-05-17;97.76;1;Nenhuma característica relevante;0.002155;0.002857
28.893.734/0001-66;2019-06-28;1;MAG3_61;Rua João Amato, 1.285, bairro Jardim São Roque, Limeira - SP - Rio Verde Residencial Maggiore Unidade 61 - Apartamento Residencial;2019-04-29;97.76;1;Nenhuma característica relevante;0.001988;0.002637
28.893.734/0001-66;2019-06-28;1;MAI2_181;Rua Mário Aparecido Cortez, n. 120, bairro Vila Santa Josefa, Limeira - SP - Rio Verde Maison D'Art Residencial - Dali Unidade 181 - Apartamento Residencial;2019-06-07;121.18;1;Nenhuma característica relevante;0.003089;0.004097
28.893.734/0001-66;2019-06-28;1;MAIG_100;Rua Mário Aparecido Cortez, n. 120, bairro Vila Santa Josefa, Limeira - SP - Rio Verde Maison D'Art Residencial - Dali Unidade 100 - Vaga de Garagem;2019-05-10;12.50;1;Nenhuma característica relevante;8.8E-05;0.000117
28.893.734/0001-66;2019-06-28;1;MAIG_104;Rua Mário Aparecido Cortez, n. 120, bairro Vila Santa Josefa, Limeira - SP - Rio Verde Maison D'Art Residencial - Dali Unidade 104 - Vaga de Garagem;2019-04-29;12.50;1;Nenhuma característica relevante;0.00011;0.000146
28.893.734/0001-66;2019-06-28;1;MAIG_105;Rua Mário Aparecido Cortez, n. 120, bairro Vila Santa Josefa, Limeira - SP - Rio Verde Maison D'Art Residencial - Dali Unidade 105 - Vaga de Garagem;2019-04-29;12.50;1;Nenhuma característica relevante;0.00011;0.000146
28.893.734/0001-66;2019-06-28;1;EASY1005;Rua Acre, 820, Nossa Senhora das Graças, Manaus/Amazonas Unipar Easy Residence Unidade 1005 - Apartamento Residencial;2019-04-04;50.20;1;Nenhuma característica relevante;0.001386;0.001839
28.893.734/0001-66;2019-06-28;1;REN_103;R. dos Passos, 240 - Vila Edmundo, Taubaté  Coli Condomínio Renaissance Unidade 103 - Apartamento Residencial;2019-06-10;155.00;1;Nenhuma característica relevante;0.002956;0.003919
28.893.734/0001-66;2019-06-28;1;REN_1503;R. dos Passos, 240 - Vila Edmundo, Taubaté  Coli Condomínio Renaissance Unidade 1503 - Apartamento Residencial;2019-06-26;155.00;1;Nenhuma característica relevante;0.003316;0.004395
28.893.734/0001-66;2019-09-30;1;ALLEGRO_86422;Rua Capitão Paulino Freire, 300, 15º Andar, Apto 153, Centro, Mogi das Cruzes - SP;2019-09-23;70.76;1;Nenhuma característica relevante;0.00193;0.002613
28.893.734/0001-66;2019-09-30;1;FELICITTA_72439;Rua Presidente Campos Salles, 1370, 1º Andar, Apto 13, Alto Ipiranga, Mogi das Cruzes / SP;2019-07-22;126.60;1;Nenhuma característica relevante;0.003152;0.004276
28.893.734/0001-66;2019-09-30;1;LUMIERE_75154;Avenida Engenheiro Miguel Gemma, 1399, 5º Andar, Apto 53, Socoro, Mogi das Cruzes - SP;2019-07-19;100.12;1;Nenhuma característica relevante;0.002406;0.003265
28.893.734/0001-66;2019-09-30;1;RESERVATTO_121053;Rua Estácio de Sá, 755- Apto nº 2003 - 20 andar - Gutierrez - Belo Horizonte - MG;2019-07-02;325.09;1;Nenhuma característica relevante;0.01163;0.015811
28.893.734/0001-66;2019-09-30;1;SELETTOD_158393;Av. Nossa Senhora do Carmo, 644 - Apto nº 1602 - 16 andar -Centro - Betim - MG;2019-09-17;72.18;1;Nenhuma característica relevante;0.001645;0.002229
28.893.734/0001-66;2019-09-30;1;SELETTOD_158395;Av. Nossa Senhora do Carmo, 644 - Apto nº 1604 - 16 andar -Centro - Betim - MG;2019-07-16;72.18;1;Nenhuma característica relevante;0.001641;0.002229
28.893.734/0001-66;2019-09-30;1;SELETTOS_158430;Av. Nossa Senhora do Carmo, 644 - Apto nº 1003 - 10 andar -Centro - Betim - MG;2019-08-02;84.36;1;Nenhuma característica relevante;0.001835;0.00249
28.893.734/0001-66;2019-09-30;1;SELETTOS_158433;Av. Nossa Senhora do Carmo, 644 - Apto nº 1102 - 11 andar -Centro - Betim - MG;2019-08-28;84.36;1;Nenhuma característica relevante;0.001855;0.002515
28.893.734/0001-66;2019-09-30;1;SELETTOS_158436;Av. Nossa Senhora do Carmo, 644 - Apto nº 1201 - 12 andar -Centro - Betim - MG;2019-07-10;84.36;1;Nenhuma característica relevante;0.001851;0.002515
28.893.734/0001-66;2019-09-30;1;SELETTOS_158446;Av. Nossa Senhora do Carmo, 644 - Apto nº 1403 - 14 andar -Centro - Betim - MG;2019-08-08;84.36;1;Nenhuma característica relevante;0.001835;0.00249
28.893.734/0001-66;2019-09-30;1;SELETTOS_158451;Av. Nossa Senhora do Carmo, 644 - Apto nº 1504 - 15 andar -Centro - Betim - MG;2019-07-18;84.36;1;Nenhuma característica relevante;0.001852;0.002515
28.893.734/0001-66;2019-09-30;1;SELETTOS_158422;Av. Nossa Senhora do Carmo, 644 - Apto nº 803 - 8 andar -Centro - Betim - MG;2019-09-19;84.36;1;Nenhuma característica relevante;0.001801;0.002439
28.893.734/0001-66;2019-09-30;1;GAR1_14;Avenida Brasil, 1.415, no loteamento Jardim São Paulo, Americana - SP - Rio Verde Condomínio Garnet Unidade 14 - Apartamento Residencial;2019-09-20;121.33;1;Nenhuma característica relevante;0.00342;0.00463
28.893.734/0001-66;2019-09-30;1;GAR1_111;Avenida Brasil, 1.415, no loteamento Jardim São Paulo, Americana - SP - Rio Verde Condomínio Garnet Unidade 111 - Apartamento Residencial;2019-07-03;121.33;1;Nenhuma característica relevante;0.003313;0.004502
28.893.734/0001-66;2019-09-30;1;GAR2_202;Avenida Brasil, 1.415, no loteamento Jardim São Paulo, Americana - SP - Rio Verde Condomínio Garnet Unidade 202 - Apartamento Residencial;2019-08-27;121.33;1;Nenhuma característica relevante;0.003664;0.004969
28.893.734/0001-66;2019-09-30;1;MAG2_32;Rua João Amato, 1.285, bairro Jardim São Roque, Limeira - SP - Rio Verde Residencial Maggiore Unidade 32 - Apartamento Residencial;2019-09-24;97.76;1;Nenhuma característica relevante;0.002013;0.002725
28.893.734/0001-66;2019-09-30;1;MAG2_34;Rua João Amato, 1.285, bairro Jardim São Roque, Limeira - SP - Rio Verde Residencial Maggiore Unidade 34 - Apartamento Residencial;2019-08-06;97.76;1;Nenhuma característica relevante;0.001998;0.00271
28.893.734/0001-66;2019-09-30;1;MAG2_64;Rua João Amato, 1.285, bairro Jardim São Roque, Limeira - SP - Rio Verde Residencial Maggiore Unidade 64 - Apartamento Residencial;2019-09-06;97.76;1;Nenhuma característica relevante;0.002001;0.00271
28.893.734/0001-66;2019-09-30;1;MAG2_104;Rua João Amato, 1.285, bairro Jardim São Roque, Limeira - SP - Rio Verde Residencial Maggiore Unidade 104 - Apartamento Residencial;2019-09-05;97.76;1;Nenhuma característica relevante;0.002084;0.002823
28.893.734/0001-66;2019-09-30;1;MAG2_113;Rua João Amato, 1.285, bairro Jardim São Roque, Limeira - SP - Rio Verde Residencial Maggiore Unidade 113 - Apartamento Residencial;2019-09-05;97.76;1;Nenhuma característica relevante;0.002112;0.002861
28.893.734/0001-66;2019-09-30;1;MAG3_51;Rua João Amato, 1.285, bairro Jardim São Roque, Limeira - SP - Rio Verde Residencial Maggiore Unidade 51 - Apartamento Residencial;2019-09-03;97.76;1;Nenhuma característica relevante;0.002055;0.002786
28.893.734/0001-66;2019-09-30;1;MAG3_121;Rua João Amato, 1.285, bairro Jardim São Roque, Limeira - SP - Rio Verde Residencial Maggiore Unidade 121 - Apartamento Residencial;2019-09-06;97.76;1;Nenhuma característica relevante;0.002223;0.003012
28.893.734/0001-66;2019-09-30;1;MAIG_101;Rua Mário Aparecido Cortez, n. 120, bairro Vila Santa Josefa, Limeira - SP - Rio Verde Maison D'Art Residencial - Dali Unidade 101 - Vaga de Garagem;2019-09-09;12.50;1;Nenhuma característica relevante;0.000111;0.000151
28.893.734/0001-66;2019-09-30;1;MAIG_112;Rua Mário Aparecido Cortez, n. 120, bairro Vila Santa Josefa, Limeira - SP - Rio Verde Maison D'Art Residencial - Dali Unidade 112 - Vaga de Garagem;2019-09-05;12.50;1;Nenhuma característica relevante;0.0001;0.000136
28.893.734/0001-66;2019-09-30;1;MAIG_113;Rua Mário Aparecido Cortez, n. 120, bairro Vila Santa Josefa, Limeira - SP - Rio Verde Maison D'Art Residencial - Dali Unidade 113 - Vaga de Garagem;2019-09-05;12.50;1;Nenhuma característica relevante;0.0001;0.000136
28.893.734/0001-66;2019-09-30;1;MAIG_114;Rua Mário Aparecido Cortez, n. 120, bairro Vila Santa Josefa, Limeira - SP - Rio Verde Maison D'Art Residencial - Dali Unidade 114 - Vaga de Garagem;2019-09-05;12.50;1;Nenhuma característica relevante;0.0001;0.000136
28.893.734/0001-66;2019-09-30;1;MAIG_203;Rua Mário Aparecido Cortez, n. 120, bairro Vila Santa Josefa, Limeira - SP - Rio Verde Maison D'Art Residencial - Dali Unidade 203 - Vaga de Garagem;2019-09-06;12.50;1;Nenhuma característica relevante;0.000103;0.000139
28.893.734/0001-66;2019-09-30;1;MAIG_204;Rua Mário Aparecido Cortez, n. 120, bairro Vila Santa Josefa, Limeira - SP - Rio Verde Maison D'Art Residencial - Dali Unidade 204 - Vaga de Garagem;2019-07-19;12.50;1;Nenhuma característica relevante;0.000139;0.000188
28.893.734/0001-66;2019-09-30;1;EASY110;Rua Acre, 820, Nossa Senhora das Graças, Manaus/Amazonas Unipar Easy Residence Unidade 110 - Apartamento Residencial;2019-08-28;72.87;1;Nenhuma característica relevante;0.002098;0.002844
28.893.734/0001-66;2019-09-30;1;EASY301;Rua Acre, 820, Nossa Senhora das Graças, Manaus/Amazonas Unipar Easy Residence Unidade 301 - Apartamento Residencial;2019-08-29;73.12;1;Nenhuma característica relevante;0.002055;0.002786
28.893.734/0001-66;2019-09-30;1;EASY608;Rua Acre, 820, Nossa Senhora das Graças, Manaus/Amazonas Unipar Easy Residence Unidade 608 - Apartamento Residencial;2019-07-11;96.62;1;Nenhuma característica relevante;0.002772;0.003764
28.893.734/0001-66;2019-09-30;1;EASY1006;Rua Acre, 820, Nossa Senhora das Graças, Manaus/Amazonas Unipar Easy Residence Unidade 1006 - Apartamento Residencial;2019-08-28;50.20;1;Nenhuma característica relevante;0.001472;0.001995
28.893.734/0001-66;2019-09-30;1;EASY1011;Rua Acre, 820, Nossa Senhora das Graças, Manaus/Amazonas Unipar Easy Residence Unidade 1011 - Apartamento Residencial;2019-09-20;50.20;1;Nenhuma característica relevante;0.001415;0.001916
28.893.734/0001-66;2019-09-30;1;EASY1012;Rua Acre, 820, Nossa Senhora das Graças, Manaus/Amazonas Unipar Easy Residence Unidade 1012 - Apartamento Residencial;2019-09-18;50.20;1;Nenhuma característica relevante;0.001444;0.001955
28.893.734/0001-66;2019-09-30;1;EASY1205;Rua Acre, 820, Nossa Senhora das Graças, Manaus/Amazonas Unipar Easy Residence Unidade 1205 - Apartamento Residencial;2019-09-12;50.65;1;Nenhuma característica relevante;0.001445;0.001958
28.893.734/0001-66;2019-09-30;1;EASY1206;Rua Acre, 820, Nossa Senhora das Graças, Manaus/Amazonas Unipar Easy Residence Unidade 1206 - Apartamento Residencial;2019-08-28;50.60;1;Nenhuma característica relevante;0.001478;0.002003
28.893.734/0001-66;2019-09-30;1;EASY1211;Rua Acre, 820, Nossa Senhora das Graças, Manaus/Amazonas Unipar Easy Residence Unidade 1211 - Apartamento Residencial;2019-08-28;59.61;1;Nenhuma característica relevante;0.001733;0.002349
28.893.734/0001-66;2019-09-30;1;REN_702;R. dos Passos, 240 - Vila Edmundo, Taubaté  Coli Condomínio Renaissance Unidade 702 - Apartamento Residencial;2019-07-05;155.00;1;Nenhuma característica relevante;0.003159;0.004292
28.893.734/0001-66;2019-09-30;1;REN_703;R. dos Passos, 240 - Vila Edmundo, Taubaté  Coli Condomínio Renaissance Unidade 703 - Apartamento Residencial;2019-07-05;155.00;1;Nenhuma característica relevante;0.003159;0.004292
28.893.734/0001-66;2019-09-30;1;TAR_106;Vila Nossa Senhora das Graças, na cidade de Taubaté, Estado de São Paulo Coli Residencial Tarsila do Amaral Unidade 106 - Apartamento Residencial;2019-07-03;49.88;1;Nenhuma característica relevante;0.000886;0.001205
28.893.734/0001-66;2019-09-30;1;TAR_208;Vila Nossa Senhora das Graças, na cidade de Taubaté, Estado de São Paulo Coli Residencial Tarsila do Amaral Unidade 208 - Apartamento Residencial;2019-07-19;64.70;1;Nenhuma característica relevante;0.001165;0.001581
28.893.734/0001-66;2019-09-30;1;CEN_122B;Rua Dr. Mário de Assis Moura, 480 - Bloco B Apto nº 122 - 12 andar - Ribeirão Preto - SP;2019-09-10;140.77;1;Nenhuma característica relevante;0.003557;0.004819
28.893.734/0001-66;2019-12-31;1;ALLEGRO_86432;Rua Capitão Paulino Freire, 300, 18º Andar, Apto 181, Centro, Mogi das Cruzes - SP;2019-12-11;70.76;1;Nenhuma característica relevante.;0.002011;0.00345
28.893.734/0001-66;2019-12-31;1;FELICITTA_72474;Rua Presidente Campos Salles, 1370, 13º Andar, Apto 132, Alto Ipiranga, Mogi das Cruzes - SP;2019-12-13;126.60;1;Nenhuma característica relevante.;0.003356;0.00575
28.893.734/0001-66;2019-12-31;1;FELICITTA_72497;Rua Presidente Campos Salles, 1370, 20º Andar, Apto 202 Alto Ipiranga, Mogi das Cruzes - SP;2019-12-17;217.36;1;Nenhuma característica relevante.;0.005041;0.008625
28.893.734/0001-66;2019-12-31;1;LUMIERE_75150;Avenida Engenheiro Miguel Gemma, 1399, 4º Andar, Apto 42, Socoro, Mogi das Cruzes - SP;2019-10-02;100.12;1;Nenhuma característica relevante.;0.002336;0.004025
28.893.734/0001-66;2019-12-31;1;SELETTOD_158374;Av. Nossa Senhora do Carmo, 644 - Apto nº 1103 - 11 andar -Centro - Betim - MG;2019-11-25;72.18;1;Nenhuma característica relevante;0.001651;0.002837
28.893.734/0001-66;2019-12-31;1;SELETTOD_158385;Av. Nossa Senhora do Carmo, 644 - Apto nº 1402 - 14 andar -Centro - Betim - MG;2019-12-27;72.18;1;Nenhuma característica relevante;0.00166;0.002837
28.893.734/0001-66;2019-12-31;1;SELETTOD_158341;Av. Nossa Senhora do Carmo, 644 - Apto nº 302 - 3 andar -Centro - Betim - MG;2019-10-15;75.88;1;Nenhuma característica relevante;0.001586;0.002731
28.893.734/0001-66;2019-12-31;1;SELETTOD_158349;Av. Nossa Senhora do Carmo, 644 - Apto nº 502 - 5 andar -Centro - Betim - MG;2019-10-03;72.18;1;Nenhuma característica relevante;0.001563;0.002693
28.893.734/0001-66;2019-12-31;1;SELETTOS_158428;Av. Nossa Senhora do Carmo, 644 - Apto nº 1001 - 10 andar -Centro - Betim - MG;2019-10-15;84.36;1;Nenhuma característica relevante;0.001859;0.003201
28.893.734/0001-66;2019-12-31;1;SELETTOS_158440;Av. Nossa Senhora do Carmo, 644 - Apto nº 1301 - 13 andar -Centro - Betim - MG;2019-12-09;84.36;1;Nenhuma característica relevante;0.001865;0.003201
28.893.734/0001-66;2019-12-31;1;SELETTOS_158455;Av. Nossa Senhora do Carmo, 644 - Apto nº 1604 - 16 andar -Centro - Betim - MG;2019-11-26;84.36;1;Nenhuma característica relevante;0.001956;0.003358
28.893.734/0001-66;2019-12-31;1;SELETTOS_158405;Av. Nossa Senhora do Carmo, 644 - Apto nº 402 - 4 andar -Centro - Betim - MG;2019-12-12;84.36;1;Nenhuma característica relevante;0.001811;0.003105
28.893.734/0001-66;2019-12-31;1;SELETTOS_158407;Av. Nossa Senhora do Carmo, 644 - Apto nº 404 - 4 andar -Centro - Betim - MG;2019-10-15;84.36;1;Nenhuma característica relevante;0.001803;0.003105
28.893.734/0001-66;2019-12-31;1;SELETTOS_158416;Av. Nossa Senhora do Carmo, 644 - Apto nº 701 - 7 andar -Centro - Betim - MG;2019-12-18;84.36;1;Nenhuma característica relevante;0.001816;0.003105
28.893.734/0001-66;2019-12-31;1;GAIA_506;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 506, 5º Andar -  Bloco - 1 - Vita Felice;2019-11-27;57.78;1;Nenhuma característica relevante;0.00076;0.001304
28.893.734/0001-66;2019-12-31;1;GAIA_608;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 608, 6º Andar -  Bloco - 1 - Vita Felice;2019-12-30;70.83;1;Nenhuma característica relevante;0.000935;0.001597
28.893.734/0001-66;2019-12-31;1;GAI3_307;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 307, 3º Andar -  Bloco - 3 - Vita Felice;2019-12-30;70.83;1;Nenhuma característica relevante;0.000935;0.001596
28.893.734/0001-66;2019-12-31;1;GAI3_505;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 505, 5º Andar -  Bloco - 3 - Vita Felice;2019-12-17;57.78;1;Nenhuma característica relevante;0.000773;0.001322
28.893.734/0001-66;2019-12-31;1;GAI5_407;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 407, 4º Andar -  Bloco - 5 - Vita Felice;2019-12-30;70.83;1;Nenhuma característica relevante;0.000932;0.001591
28.893.734/0001-66;2019-12-31;1;GAI5_604;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 604, 6º Andar -  Bloco - 5 - Vita Felice;2019-12-30;58.86;1;Nenhuma característica relevante;0.000825;0.001409
28.893.734/0001-66;2019-12-31;1;GAR1_11;Avenida Brasil, 1.415, no loteamento Jardim São Paulo, Americana - SP - Rio Verde Condomínio Garnet Unidade 11 - Apartamento Residencial;2019-12-17;121.33;1;Nenhuma característica relevante;0.003372;0.005769
28.893.734/0001-66;2019-12-31;1;GAR1_22;Avenida Brasil, 1.415, no loteamento Jardim São Paulo, Americana - SP - Rio Verde Condomínio Garnet Unidade 22 - Apartamento Residencial;2019-11-01;121.33;1;Nenhuma característica relevante;0.003563;0.006133
28.893.734/0001-66;2019-12-31;1;GAR1_24;Avenida Brasil, 1.415, no loteamento Jardim São Paulo, Americana - SP - Rio Verde Condomínio Garnet Unidade 24 - Apartamento Residencial;2019-10-07;121.33;1;Nenhuma característica relevante;0.003532;0.006085
28.893.734/0001-66;2019-12-31;1;GAR1_31;Avenida Brasil, 1.415, no loteamento Jardim São Paulo, Americana - SP - Rio Verde Condomínio Garnet Unidade 31 - Apartamento Residencial;2019-11-04;121.33;1;Nenhuma característica relevante;0.003456;0.005947
28.893.734/0001-66;2019-12-31;1;GAR1_32;Avenida Brasil, 1.415, no loteamento Jardim São Paulo, Americana - SP - Rio Verde Condomínio Garnet Unidade 32 - Apartamento Residencial;2019-10-04;121.33;1;Nenhuma característica relevante;0.003451;0.005947
