CNPJ_Fundo;Data_Referencia;Versao;Classe;Nome_Imovel;Endereco;Area;Numero_Unidades;Outras_Caracteristicas_Relevantes;Percentual_Vacancia;Percentual_Inadimplencia;Percentual_Receitas_FII;Percentual_Locado;Percentual_Vendido;Percentual_Conclusao_Obras_Realizado;Percentual_Conclusao_Obras_Previsto;Custo_Construcao_Realizado;Custo_Construcao_Previsto;Percentual_Imovel_Total_Investido
18.836.451/0001-29;2018-12-31;1;Imóveis para renda acabados;Imóvel 5;Localizado à no lote nº 8 da quadra nº 7 no Bairro Vila São Francisco de Assis na Cidade de Belo Horizonte - MG, Área do Terreno: de acordo com a planta respectiva.;0;0;Localizado à no lote nº 8 da quadra nº 7 no Bairro Vila São Francisco de Assis na Cidade de Belo Horizonte - MG, Área do Terreno: de acordo com a planta respectiva.;0;0;1;;;;;;;
18.836.451/0001-29;2018-12-31;1;Imóveis para renda acabados;Imóvel 7;Localizado à nas Chácaras nº 4 (com frente a rodovia BR-040, Belo Horizonte - Brasilia) e Chácara nº 5 ) Cidade de Contagem - MG;2000;0;Localizado à nas Chácaras nº 4 (com frente a rodovia BR-040, Belo Horizonte - Brasilia) e Chácara nº 5 (esquina com a Rua "F" dividindo de um lado com a nº 4 e pelos fundos a nº 10) Cidade de Contagem - MG, Área do Terreno: 2.000,00 m2;0;0;1;;;;;;;
18.836.451/0001-29;2018-12-31;1;Imóveis para renda acabados;Imóvel 2;Localizado à nos lotes nº 12 e 13 do quarteirão nº 16, frente o lote nº 12 para rua  "J " e nº 13 para rua "H", correspondem o quarteirão nº 1 , Bairro Jardinópolis - MG, Área do Terreno: 350,00 m2;350;0;Localizado à nos lotes nº 12 e 13 do quarteirão nº 16, frente o lote nº 12 para rua  "J " e nº 13 para rua "H", correspondem o quarteirão nº 1 , Bairro Jardinópolis - MG, Área do Terreno: 350,00 m2;0;0;1;;;;;;;
18.836.451/0001-29;2018-12-31;1;Imóveis para renda acabados;Imóvel 1;Localizado à em frente a Avenida Presidente Juscelino Kubitscheck (antiga Estrada União e Indústria) na Cidade de Belo Horizonte - MG, Área do Terreno: 3,600,00 m2;3600;0;Localizado à em frente a Avenida Presidente Juscelino Kubitscheck (antiga Estrada União e Indústria) na Cidade de Belo Horizonte - MG, Área do Terreno: 3,600,00 m2;0;0;1;;;;;;;
18.874.965/0001-79;2018-03-31;1;Imóveis para renda acabados;Imóvel 1;Rua Tupis, nº 337, Centro, Belo Horizonte, MG;62448;1;Compõem um emprendimento do TIPO Shopping Center , denominado  Shopping Cidade Área do Terreno : 7.326 m2  Área Construída : 62.448 m2;0;0.01;1;;;;;;;
18.874.965/0001-79;2018-06-29;1;Imóveis para renda acabados;Imóvel 1;Rua Tupis, nº 337, Centro, Belo Horizonte, MG;62448;1;Compõem um emprendimento do TIPO Shopping Center , denominado  Shopping Cidade Área do Terreno : 7.326 m2  Área Construída : 62.448 m2;0;0.01;1;;;;;;;
18.874.965/0001-79;2018-09-28;1;Imóveis para renda acabados;Imóvel 1;Rua dos Tupis, n° 337 - Centro. Belo Horizonte/MG.;62448;1;Compõem um empreendimento do tipo Shopping Center, denominado Shopping Cidade.;0;0.01;1;;;;;;;
18.874.965/0001-79;2018-12-31;1;Imóveis para renda acabados;Imóvel 1;Rua dos Tupis, n° 337 - Centro. Belo Horizonte/MG.;62448;1;Compõem um empreendimento do tipo Shopping Center, denominado Shopping Cidade.;0;0.01;1;;;;;;;
18.929.051/0001-68;2018-03-31;1;Imóveis para renda acabados;Imovel 1;Marginal da BR 262, s/n, área 5, Betim/MG;62587.38;1;Direito real de supefície sobre o imóvel objeto Matricula 157.969 do RGI de Betim/MG, localizado na Marginal da BR 262, s/n, área 5, Betim/MG, consitente em um galpão logistico. Há um único Contrato de Locação Atípico, com prazo de duração de 144 meses, contados a partir de 17 de janeiro de 2017;0;0;1;;;;;;;
18.929.051/0001-68;2018-06-29;1;Imóveis para renda acabados;Imovel 1;Marginal da BR 262, s/n, área 5, Betim/MG;62587.38;1;Direito real de supefície sobre o imóvel objeto Matricula 157.969 do RGI de Betim/MG, localizado na Marginal da BR 262, s/n, área 5, Betim/MG, consitente em um galpão logistico. Há um único Contrato de Locação Atípico, com prazo de duração de 144 meses, contados a partir de 17 de janeiro de 2017;0;0;1;;;;;;;
18.929.051/0001-68;2018-09-30;1;Imóveis para renda acabados;Imovel 1;Marginal da BR 262, s/n, área 5, Betim/MG;62587.38;1;Direito real de supefície sobre o imóvel objeto Matricula 157.969 do RGI de Betim/MG, localizado na Marginal da BR 262, s/n, área 5, Betim/MG, consitente em um galpão logistico. Há um único Contrato de Locação Atípico, com prazo de duração de 144 meses, contados a partir de 17 de janeiro de 2017;0;0;1;;;;;;;
18.929.051/0001-68;2018-12-31;1;Imóveis para renda acabados;Imovel 1;Marginal da BR 262, s/n, área 5, Betim/MG;62587.38;1;Direito real de supefície sobre o imóvel objeto Matricula 157.969 do RGI de Betim/MG, localizado na Marginal da BR 262, s/n, área 5, Betim/MG, consitente em um galpão logistico. Há um único Contrato de Locação Atípico, com prazo de duração de 144 meses, contados a partir de 17 de janeiro de 2017;0;0;1;;;;;;;
18.929.353/0001-36;2018-03-31;1;Imóveis para renda acabados;"Nova Sede Direcional";Rua dos Otoni, 177 - Santa Efigênia - BH/MG;9100.08;1;Edifício comercial, construído em 2014, composto por um único bloco, totalmente ocupado pela Direcional Engenharia como sede da empresa, mediante um contrato de locação de longo prazo.;0;0;1;;;;;;;
18.929.353/0001-36;2018-06-30;1;Imóveis para renda acabados;"Nova Sede Direcional";Rua dos Otoni, 177 - Santa Efigênia - BH/MG;9100.08;1;Edifício comercial, construído em 2014, composto por um único bloco, totalmente ocupado pela Direcional Engenharia como sede da empresa, mediante um contrato de locação de longo prazo.;0;0;1;;;;;;;
18.929.353/0001-36;2018-09-28;1;Imóveis para renda acabados;"Nova Sede Direcional";Rua dos Otoni, 177 - Santa Efigênia - BH/MG;9100.08;1;Edifício comercial, construído em 2014, composto por um único bloco, totalmente ocupado pela Direcional Engenharia como sede da empresa, mediante um contrato de locação de longo prazo.;0;0;1;;;;;;;
18.929.353/0001-36;2018-12-31;1;Imóveis para renda acabados;"Nova Sede Direcional";Rua dos Otoni, 177 - Santa Efigênia - BH/MG;9100.08;1;Edifício comercial, construído em 2014, composto por um único bloco, totalmente ocupado pela Direcional Engenharia como sede da empresa, mediante um contrato de locação de longo prazo.;0;0;1;;;;;;;
18.950.957/0001-64;2018-03-29;2;Imóveis para renda acabados;Colombo- PR;Estrada da Ribeira, 200;9341.57;1;Loja Comercial;0;0;0.0759;;;;;;;
18.950.957/0001-64;2018-03-29;2;Imóveis para renda acabados;Hortolândia - SP;Av. Emancipação, 2130 - Bairro Parque dos Pinheiros;15000;1;Loja Comercial;0;0;0.087;;;;;;;
18.950.957/0001-64;2018-03-29;2;Imóveis para renda acabados;Arapongas - PR;Rodovia BR 369, s/n, Bairro Parque Industrial IV;75763.36;1;Loja Comercial;0;0;0.0639;;;;;;;
18.950.957/0001-64;2018-03-29;2;Imóveis para renda acabados;Itajaí - SC;Av. Sete de Setembro, fundos com a Rua Gregório Chaves;17309.15;1;Loja Comercial;0;0;0.0981;;;;;;;
18.950.957/0001-64;2018-03-29;2;Imóveis para renda acabados;Rio Branco - AC;Rodovia BR 364 com Estrada do Calafate L: 238 - Q: 990 - Bairro: Porta da Amazônia;14508.32;1;Loja Comercial;0;0;0.0353;;;;;;;
18.950.957/0001-64;2018-03-29;2;Imóveis para renda acabados;Lucas do Rio Verde - MT;Av. da Produção, Lote 6ª, QD 999, setor 18;25000;1;Loja Comercial;0;0;0.0476;;;;;;;
18.950.957/0001-64;2018-03-29;2;Imóveis para renda acabados;Petrolina - PE;Av. Honorato Viana, s/n;25158.72;1;Loja Comercial;0;0;0.0833;;;;;;;
18.950.957/0001-64;2018-03-29;2;Imóveis para renda acabados;Araucária - PR;Rua Pedro Druscz, 700;8079.63;1;Loja Comercial;0;0;0.0716;;;;;;;
18.950.957/0001-64;2018-03-29;2;Imóveis para renda acabados;Linhares- ES;Rodovia BR 101 - KM 145;24057.16;1;Loja Comercial;0;0;0.0808;;;;;;;
18.950.957/0001-64;2018-03-29;2;Imóveis para renda acabados;Parauapebas- PA;Rodovia PA 275, Km 63;15000;1;Loja Comercial;0;0;0.0736;;;;;;;
18.950.957/0001-64;2018-03-29;2;Imóveis para renda acabados;Campo Grande - MS;Rua Santa Adélia, 2;11036.59;1;Loja Comercial;0;0;0.0557;;;;;;;
18.950.957/0001-64;2018-03-29;2;Imóveis para renda acabados;Cacoal - RO;Av. Castelo Branco, 15.706, Bairro Lote Pichek;13070.43;1;Loja Comercial;0;0;0.0237;;;;;;;
18.950.957/0001-64;2018-03-29;2;Imóveis para renda acabados;São José - SC;Rua Eliane Motta, 1787 - Bairro Bela Vista;6934.5;1;Loja Comercial;0;0;0.069;;;;;;;
18.950.957/0001-64;2018-03-29;2;Imóveis para renda acabados;Umuarama - PR;Rua Manoel Ramires, 4546;41896.5;1;Loja Comercial;0;0;0.0724;;;;;;;
18.950.957/0001-64;2018-03-29;2;Imóveis para renda acabados;Ribeirão Preto - SP;Av. Costabile Romano, Bairro Ribeirania;13945.06;1;Loja Comercial;0;0;0.0622;;;;;;;
18.950.957/0001-64;2018-06-30;1;Imóveis para renda acabados;Indaial - SC;Rodovia BR 470 s/n, Encano do Norte;39674;1;Contrato de locação longo prazo;0;0;0.0334;;;;;;;
18.950.957/0001-64;2018-06-30;1;Imóveis para renda acabados;Linhares- ES;Rodovia BR 101 - KM 145;24057.16;1;Contrato de locação longo prazo;0;0;0.07;;;;;;;
18.950.957/0001-64;2018-06-30;1;Imóveis para renda acabados;Rio Branco - AC;Rodovia BR 364 com Estrada do Calafate L:238 - Q: 990 - Bairro: Porta da Amazônia;14508.32;1;Contrato de locação longo prazo;0;0;0.0257;;;;;;;
18.950.957/0001-64;2018-06-30;1;Imóveis para renda acabados;Petrolina - PE;Av. Honorato Viana, s/n;25158.72;1;Contrato de locação longo prazo;0;0;0.0793;;;;;;;
18.950.957/0001-64;2018-06-30;1;Imóveis para renda acabados;Arapongas - PR;Rodovia BR 369 , s/n, Bairro Parque Industrial IV;75763.36;1;Contrato de locação longo prazo;0;0;0.0608;;;;;;;
18.950.957/0001-64;2018-06-30;1;Imóveis para renda acabados;Cacoal - RO;Av. Castelo Branco, 15.706, Bairro Lote Pichek;13070.43;1;Contrato de locação longo prazo;0;0;0.0227;;;;;;;
18.950.957/0001-64;2018-06-30;1;Imóveis para renda acabados;Colombo- PR;Estrada da Ribeira, 200;9341.57;1;Contrato de locação longo prazo;0;0;0.0699;;;;;;;
18.950.957/0001-64;2018-06-30;1;Imóveis para renda acabados;Itajaí - SC;Av. Sete de Setembro, fundos com a Rua Gregório Chaves;17309.15;1;Contrato de locação longo prazo;0;0;0.0904;;;;;;;
18.950.957/0001-64;2018-06-30;1;Imóveis para renda acabados;Parauapebas- PA;Rodovia PA 275, Km 63;15000;1;Contrato de locação longo prazo;0;0;0.07;;;;;;;
18.950.957/0001-64;2018-06-30;1;Imóveis para renda acabados;Umuarama - PR;Rua Manoel Ramires, 4546;41896.5;1;Contrato de locação longo prazo;0;0;0.0667;;;;;;;
18.950.957/0001-64;2018-06-30;1;Imóveis para renda acabados;São José - SC;Rua Eliane Motta, 1787 - Bairro Bela Vista;6934.5;1;Contrato de locação longo prazo;0;0;0.0636;;;;;;;
18.950.957/0001-64;2018-06-30;1;Imóveis para renda acabados;Gaspar - SC;Rua Anfiloquio Nunes Pires, 49, Bela Vista;14468.92;1;Contrato de locação longo prazo;0;0;0.0453;;;;;;;
18.950.957/0001-64;2018-06-30;1;Imóveis para renda acabados;Lucas do Rio Verde - MT;Av. da Produção, Lote 6ª, QD 999, setor 18;25000;1;Contrato de locação longo prazo;0;0;0.0453;;;;;;;
18.950.957/0001-64;2018-06-30;1;Imóveis para renda acabados;Campo Grande - MS;Rua Santa Adélia, 2;11036.59;1;Contrato de locação longo prazo;0;0;0.0513;;;;;;;
18.950.957/0001-64;2018-06-30;1;Imóveis para renda acabados;Araucária - PR;Rua Pedro Dru scz, 700;8079.63;1;Contrato de locação longo prazo;0;0;0.0659;;;;;;;
18.950.957/0001-64;2018-06-30;1;Imóveis para renda acabados;Hortolândia - SP;Av. Emancipação, 2130 - Bairro Parque dos Pinheiros;15000;1;Contrato de locação longo prazo;0;0;0.0824;;;;;;;
18.950.957/0001-64;2018-06-30;1;Imóveis para renda acabados;Ribeirão Preto - SP;Av. Costabile Roma no, Bairro Ribeirania;13945.06;1;Contrato de locação longo prazo;0;0;0.0573;;;;;;;
18.950.957/0001-64;2018-09-30;1;Imóveis para renda acabados;Campo Grande - MS;Rua Santa Adélia, 2;11036.59;1;Contrato de locação longo prazo;0;0;0.0513;;;;;;;
18.950.957/0001-64;2018-09-30;1;Imóveis para renda acabados;Lucas do Rio Verde - MT;Av. da Produção, Lote 6ª, QD 999, setor 18;25000;1;Contrato de locação longo prazo;0;0;0.0453;;;;;;;
18.950.957/0001-64;2018-09-30;1;Imóveis para renda acabados;São José - SC;Rua Eliane Motta, 1787 - Bairro Bela Vista;6934.5;1;Contrato de locação longo prazo;0;0;0.0636;;;;;;;
18.950.957/0001-64;2018-09-30;1;Imóveis para renda acabados;Gaspar - SC;Rua Anfiloquio Nunes Pires, 49, Bela Vista;14468.92;1;Contrato de locação longo prazo;0;0;0.0453;;;;;;;
18.950.957/0001-64;2018-09-30;1;Imóveis para renda acabados;Itajaí - SC;Av. Sete de Setembro, fundos com a Rua Gregório Chaves;17309.15;1;Contrato de locação longo prazo;0;0;0.0904;;;;;;;
18.950.957/0001-64;2018-09-30;1;Imóveis para renda acabados;Linhares- ES;Rodovia BR 101 - KM 145;24057.16;1;Contrato de locação longo prazo;0;0;0.07;;;;;;;
18.950.957/0001-64;2018-09-30;1;Imóveis para renda acabados;Umuarama - PR;Rua Manoel Ramires, 4546;41896.5;1;Contrato de locação longo prazo;0;0;0.0667;;;;;;;
18.950.957/0001-64;2018-09-30;1;Imóveis para renda acabados;Rio Branco - AC;Rodovia BR 364 com Estrada do Calafate L:238 - Q: 990 - Bairro: Porta da Amazônia;14508.32;1;Contrato de locação longo prazo;0;0;0.0257;;;;;;;
18.950.957/0001-64;2018-09-30;1;Imóveis para renda acabados;Indaial - SC;Rodovia BR 470 s/n, Encano do Norte;39674;1;Contrato de locação longo prazo;0;0;0.0334;;;;;;;
18.950.957/0001-64;2018-09-30;1;Imóveis para renda acabados;Arapongas - PR;Rodovia BR 369 , s/n, Bairro Parque Industrial IV;75763.36;1;Contrato de locação longo prazo;0;0;0.0608;;;;;;;
18.950.957/0001-64;2018-09-30;1;Imóveis para renda acabados;Cacoal - RO;Av. Castelo Branco, 15.706, Bairro Lote Pichek;13070.43;1;Contrato de locação longo prazo;0;0;0.0227;;;;;;;
18.950.957/0001-64;2018-09-30;1;Imóveis para renda acabados;Campo Mourão - SC;Av. Perimetral Presidente Tancredo de Almeida Neves, 1.757;26895.2;1;Contrato de locação longo prazo;0;0;0;;;;;;;
18.950.957/0001-64;2018-09-30;1;Imóveis para renda acabados;Colombo- PR;Estrada da Ribeira, 200;9341.57;1;Contrato de locação longo prazo;0;0;0.0699;;;;;;;
18.950.957/0001-64;2018-09-30;1;Imóveis para renda acabados;Petrolina - PE;Av. Honorato Viana, s/n;25158.72;1;Contrato de locação longo prazo;0;0;0.0793;;;;;;;
18.950.957/0001-64;2018-09-30;1;Imóveis para renda acabados;Hortolândia - SP;Av. Emancipação, 2130 - Bairro Parque dos Pinheiros;15000;1;Contrato de locação longo prazo;0;0;0.0824;;;;;;;
18.950.957/0001-64;2018-09-30;1;Imóveis para renda acabados;Araucária - PR;Rua Pedro Dru scz, 700;8079.63;1;Contrato de locação longo prazo;0;0;0.0659;;;;;;;
18.950.957/0001-64;2018-09-30;1;Imóveis para renda acabados;Parauapebas- PA;Rodovia PA 275, Km 63;15000;1;Contrato de locação longo prazo;0;0;0.07;;;;;;;
18.950.957/0001-64;2018-09-30;1;Imóveis para renda acabados;Ribeirão Preto - SP;Av. Costabile Roma no, Bairro Ribeirania;13945.06;1;Contrato de locação longo prazo;0;0;0.0573;;;;;;;
18.950.957/0001-64;2018-12-31;1;Imóveis para renda acabados;Itajaí - SC;Av. Sete de Setembro, fundos com a Rua Gregório Chaves;17309.15;1;Contrato de locação longo prazo;0;0;0.0377;;;;;;;
18.950.957/0001-64;2018-12-31;1;Imóveis para renda acabados;Umuarama - PR;Rua Manoel Ramires, 4546;41896.5;1;Contrato de locação longo prazo;0;0;0.0279;;;;;;;
18.950.957/0001-64;2018-12-31;1;Imóveis para renda acabados;Sorocaba - SP;Avenida Itavuvu altura do n° 2891, bairro Jardim Santa Cecília, Sorocaba/SP;15302.76;1;Contrato de locação longo prazo;0;0;0.0404;;;;;;;
18.950.957/0001-64;2018-12-31;1;Imóveis para renda acabados;Sinop - MT;Rua Cuiabá altura do n° 2921, marginal a Rodovia Federal BR - 163, bairro Setor Industrial,  Sinop/MT;11500;1;Contrato de locação longo prazo;0;0;0.0322;;;;;;;
18.950.957/0001-64;2018-12-31;1;Imóveis para renda acabados;Parauapebas- PA;Rodovia PA 275, Km 63;15000;1;Contrato de locação longo prazo;0;0;0.0272;;;;;;;
18.950.957/0001-64;2018-12-31;1;Imóveis para renda acabados;Araucária - PR;Rua Pedro Druscz, 700;8079.63;1;Contrato de locação longo prazo;0;0;0.0275;;;;;;;
18.950.957/0001-64;2018-12-31;1;Imóveis para renda acabados;Barreiras - BA;Avenida Cleriston Andrade, nº 3873, Gleba 2 - Barreiras/BA;31552.99;1;Contrato de locação longo prazo;0;0;0.0341;;;;;;;
18.950.957/0001-64;2018-12-31;1;Imóveis para renda acabados;Petrolina - PE;Av. Honorato Viana, s/n;25158.72;1;Contrato de locação longo prazo;0;0;0.0308;;;;;;;
18.950.957/0001-64;2018-12-31;1;Imóveis para renda acabados;São José - SC;Rua Eliane Motta, 1787 - Bairro Bela Vista;6934.5;1;Contrato de locação longo prazo;0;0;0.0266;;;;;;;
18.950.957/0001-64;2018-12-31;1;Imóveis para renda acabados;Cacoal - RO;Av. Castelo Branco, 15.706, Bairro Lote Pichek;13070.43;1;Contrato de locação longo prazo;0;0;0.023;;;;;;;
18.950.957/0001-64;2018-12-31;1;Imóveis para renda acabados;Várzea Grande - MT;Avenida da FEB altura do n° 2000, bairro Cristo Rei - Várzea Grande/MT;18750;1;Contrato de locação longo prazo;0;0;0.0374;;;;;;;
18.950.957/0001-64;2018-12-31;1;Imóveis para renda acabados;Hortolândia - SP;Av. Emancipação, 2130 - Bairro Parque dos Pinheiros;15000;1;Contrato de locação longo prazo;0;0;0.0322;;;;;;;
18.950.957/0001-64;2018-12-31;1;Imóveis para renda acabados;Gaspar - SC;Rua Anfiloquio Nunes Pires, 49, Bela Vista;15816.88;1;Contrato de locação longo prazo;0;0;0.0173;;;;;;;
18.950.957/0001-64;2018-12-31;1;Imóveis para renda acabados;Bauru - SP;Rua Nicolau Assis altura do n° 969, bairro Jardim Panorama - Bauru/SP;11000;1;Contrato de locação longo prazo;0;0;0.033;;;;;;;
18.950.957/0001-64;2018-12-31;1;Imóveis para renda acabados;Santa Barbara - SP;Rua da Agricultura altura do n° 840, bairro Loteamento Industrial,  Santa Bárbara do Oeste/SP;11958.19;1;Contrato de locação longo prazo;0;0;0.0313;;;;;;;
18.950.957/0001-64;2018-12-31;1;Imóveis para renda acabados;Arapongas - PR;Rodovia BR 369 , s/n, Bairro Parque Industrial IV;75763.36;1;Contrato de locação longo prazo;0;0;0.0236;;;;;;;
18.950.957/0001-64;2018-12-31;1;Imóveis para renda acabados;Indaial - SC;Rodovia BR 470 s/n, Encano do Norte;39674;1;Contrato de locação longo prazo;0;0;0.0122;;;;;;;
18.950.957/0001-64;2018-12-31;1;Imóveis para renda acabados;Barra Velha - SC;Itinga I, zona rural -  Barra Velha/SC;150000;1;Contrato de locação longo prazo;0;0;0;;;;;;;
18.950.957/0001-64;2018-12-31;1;Imóveis para renda acabados;Araranguá - SC;Rod BR 101, km 422, n° 9.655, Sanga da Areia - Araranguá/SC;59194;1;Contrato de locação longo prazo;0;0;0.023;;;;;;;
18.950.957/0001-64;2018-12-31;1;Imóveis para renda acabados;São Pedro da Aldeia - RJ;Rod Deputado Márcio Correia (RJ 140), Campo Redondo - São Pedro da Aldeia/RJ;16666.66;1;Contrato de locação longo prazo;0;0;0.0345;;;;;;;
18.950.957/0001-64;2018-12-31;1;Imóveis para renda acabados;Vitória da Conquista - BA;Av. Juracy Magalhães, s/n, lote 420;20000;1;Contrato de locação longo prazo;0;0;0.0259;;;;;;;
18.950.957/0001-64;2018-12-31;1;Imóveis para renda acabados;Vilhena - RO;Av. Marechal Rondom, 6808 - BR 364 - Vilhena - RO;22000;1;Contrato de locação longo prazo;0;0;0.0153;;;;;;;
18.950.957/0001-64;2018-12-31;1;Imóveis para renda acabados;Barra do Garças 3 - MT;Av. Senador Valdon Varjão, S/N (próximo ao número 2780), na BR 070 - Barra do Garças- MT;30000;1;Contrato de locação longo prazo;0;0;0.0279;;;;;;;
18.950.957/0001-64;2018-12-31;1;Imóveis para renda acabados;Colombo- PR;Estrada da Ribeira, 200;9341.57;1;Contrato de locação longo prazo;0;0;0.0292;;;;;;;
18.950.957/0001-64;2018-12-31;1;Imóveis para renda acabados;Ribeirão Preto - SP;Av. Costabile Roma no, Bairro Ribeirania;13945.06;1;Contrato de locação longo prazo;0;0;0.024;;;;;;;
18.950.957/0001-64;2018-12-31;1;Imóveis para renda acabados;Lucas do Rio Verde - MT;Av. da Produção, Lote 6ª, QD 999, setor 18;25000;1;Contrato de locação longo prazo;0;0;0.0176;;;;;;;
18.950.957/0001-64;2018-12-31;1;Imóveis para renda acabados;Três Lagoas - MS;Av. Ranulpho Marques Leal, Jardim Brasília - Três Lagoas/MS;10000;1;Contrato de locação longo prazo;0;0;0.0229;;;;;;;
18.950.957/0001-64;2018-12-31;1;Imóveis para renda acabados;Linhares- ES;Rodovia BR 101 - KM 145;24057.51;1;Contrato de locação longo prazo;0;0;0.0299;;;;;;;
18.950.957/0001-64;2018-12-31;1;Imóveis para renda acabados;Campo Grande - MS;Rua Santa Adélia, 2;11036.59;1;Contrato de locação longo prazo;0;0;0.0214;;;;;;;
18.950.957/0001-64;2018-12-31;1;Imóveis para renda acabados;Jaraguá do Sul - SC;Av. Prefeito Waldemar Grubba, N° 1.800, bairro Vila Lalau -Jaraguá do Sul/SC;19899.7;1;Contrato de locação longo prazo;0;0;0.0434;;;;;;;
18.950.957/0001-64;2018-12-31;1;Imóveis para renda acabados;Campinas - SP;Av. Ruy Rodrigues altura do n° 1500, bairro Jardim Santa Lúcia - Campinas/SP;11024.96;1;Contrato de locação longo prazo;0;0;0.0242;;;;;;;
18.950.957/0001-64;2018-12-31;1;Imóveis para renda acabados;Campo Grande 2 - MS;Avenida Consul Assaf Trad, nº 1456 - Campo Grande/MS;31000;1;Contrato de locação longo prazo;0;0;0.0338;;;;;;;
18.950.957/0001-64;2018-12-31;1;Imóveis para renda acabados;Joinville - SC;Avenida Coronel Procópio Gomes e parte com a Rua Urussanga, bairro Bucarein - Joinville/SC;14864;1;Contrato de locação longo prazo;0;0;0.0396;;;;;;;
18.950.957/0001-64;2018-12-31;1;Imóveis para renda acabados;Itapema - SC;Rua 418, marginal a BR 101, bairro Morretes - Itapema/SC;4908.25;1;Contrato de locação longo prazo;0;0;0.0198;;;;;;;
18.950.957/0001-64;2018-12-31;1;Imóveis para renda acabados;Rio Branco - AC;Rodovia BR 364 com Estrada do Calafate L:238 - Q: 990 - Bairro: Porta da Amazônia;14508.32;1;Contrato de locação longo prazo;0;0;0.0227;;;;;;;
18.950.957/0001-64;2018-12-31;1;Imóveis para renda acabados;Lages - SC;Rodovia BR 282 altura do n° 1.015, bairro Guarujá - Lages/SC;18526.22;1;Contrato de locação longo prazo;0;0;0.0213;;;;;;;
19.026.454/0001-60;2018-03-31;1;Imóveis para renda acabados;Arena Esportiva;Avenida Miguel Inácio Curí, 111 - Vila Carmosina - São Paulo/SP;197095.14;1;O estádio de futebol foi construído em um terreno de 197.095,14 M² (cento e noventa e sete) mil, noventa e cinco metros e quatorze decímetros quadrados, concedido pela Prefeitura do Município de São Paulo, entidade jurídica de direito público interno ao Sport Club Corinthians Paulista, sociedade civil sem fins lucrativos, com sede social na Rua São Jorge, 777, São Paulo - SP, inscrito no CNPJ (MF) 61.902.722/0001-26, por um período de 90 (noventa) anos, gratuitamente, conforme Escritura Pública de Concessão de uso registrado no 17º Tabelionato da Cidade de São Paulo, em 20 de dezembro de 1988, Livro 2520, folhas 127.;0;0;0;;;;;;;
19.026.454/0001-60;2018-06-30;1;Imóveis para renda acabados;Arena Esportiva;Avenida Miguel Inácio Curí, 111 - Vila Carmosina - São Paulo/SP;197095.14;1;O estádio de futebol foi construído em um terreno de 197.095,14 M² (cento e noventa e sete) mil, noventa e cinco metros e quatorze decímetros quadrados, concedido pela Prefeitura do Município de São Paulo, entidade jurídica de direito público interno ao Sport Club Corinthians Paulista, sociedade civil sem fins lucrativos, com sede social na Rua São Jorge, 777, São Paulo - SP, inscrito no CNPJ (MF) 61.902.722/0001-26, por um período de 90 (noventa) anos, gratuitamente, conforme Escritura Pública de Concessão de uso registrado no 17º Tabelionato da Cidade de São Paulo, em 20 de dezembro de 1988, Livro 2520, folhas 127.;0;0;0;;;;;;;
19.026.454/0001-60;2018-09-30;1;Imóveis para renda acabados;Alameda Santos;Rua Alemeda Santos, n°2159;1983.2;1;Imóvel inscrito sob matrícula de nº79771,;0;0;0;;;;;;;
19.026.454/0001-60;2018-12-31;1;Imóveis para renda acabados;Alameda Santos;Rua Alemeda Santos, n°2159;1983.2;1;Imóvel inscrito sob matrícula de nº79771,;0;0;0;;;;;;;
19.131.224/0001-60;2018-03-31;1;Imóveis para renda acabados;GREEN TOWERS  BRASILIA  I;SAUN, Quadra 5, Lote B, Torres I, II e III, Brasília, Distrito Federal;24461.829;103;;0;0;0.726636;;;;;;;
19.131.224/0001-60;2018-03-31;1;Imóveis para renda acabados;GREEN TOWERS  BRASILIA  II;SAUN, Quadra 5, Lote B, Loja nº 02 da Torre Sul I, Brasília, Distrito Federal;5.55;1;;0;0;0;;;;;;;
19.131.224/0001-60;2018-03-31;1;Imóveis para renda acabados;GREEN TOWERS  BRASILIA  III;SAUN, Quadra 5, Lote B, Loja nº 02 da Torre Norte, Brasília, Distrito Federal;6.05;1;;0;0;0;;;;;;;
19.131.224/0001-60;2018-03-31;1;Imóveis para renda acabados;GREEN TOWERS  BRASILIA  IV;SAUN, Quadra 5, Lote B, Lojas nº 05 e 06 da Torre Norte, Brasília, Distrito Federal;10.27;2;;0;0;0.000959;;;;;;;
19.131.224/0001-60;2018-03-31;1;Imóveis para renda acabados;GREEN TOWERS  BRASILIA  V;SAUN, Quadra 5, Lote B, Lojas nº 03, 04 e 05, Brasília, Distrito Federal;13.6;3;;0;0;0;;;;;;;
19.131.224/0001-60;2018-03-31;1;Imóveis para renda acabados;CEO - CORPORATE;Avenida João Cabral de Mello Neto nº 850, 5º, 6º e 7º andares, Barra da Tijuca, na Cidade e Estado do Rio de Janeiro;4781.898;24;;0;0;0.271446;;;;;;;
19.131.224/0001-60;2018-03-31;1;Imóveis para renda acabados;GREEN TOWERS  BRASILIA  VI;SAUN, Quadra 5, Lote B, Lojas nº 03 e 04  da Torre Sul I, Brasília, Distrito Federal;9.09;2;;0;0;0;;;;;;;
19.131.224/0001-60;2018-06-30;1;Imóveis para renda acabados;GREEN TOWERS  BRASILIA  IV;SAUN, Quadra 5, Lote B, Lojas nº 05 e 06 da Torre Norte, Brasília, Distrito Federal;10.27;2;;0;0;0;;;;;;;
