CNPJ_Fundo;Data_Referencia;Versao;Nome_Imovel;Endereco;Area;Numero_Unidades;Outras_Caracteristicas_Relevantes;Percentual_Imovel_Total_Investido;Categoria
28.893.734/0001-66;2018-12-31;1;GAI2_301;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 301, 3º Andar -  Bloco - 2 - Vita Felice;57.78;1;Nenhuma característica relevante;0.001241;Venda
28.893.734/0001-66;2018-12-31;1;GAI2_305;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 305, 3º Andar -  Bloco - 2 - Vita Felice;57.78;1;Nenhuma característica relevante;0.001168;Venda
28.893.734/0001-66;2018-12-31;1;GAI2_306;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 306, 3º Andar -  Bloco - 2 - Vita Felice;57.78;1;Nenhuma característica relevante;0.001204;Venda
28.893.734/0001-66;2018-12-31;1;GAI2_307;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 307, 3º Andar -  Bloco - 2 - Vita Felice;70.83;1;Nenhuma característica relevante;0.001501;Venda
28.893.734/0001-66;2018-12-31;1;GAI2_402;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 402, 4º Andar -  Bloco - 2 - Vita Felice;57.78;1;Nenhuma característica relevante;0.001168;Venda
28.893.734/0001-66;2018-12-31;1;GAI2_403;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 403, 4º Andar -  Bloco - 2 - Vita Felice;58.86;1;Nenhuma característica relevante;0.001204;Venda
28.893.734/0001-66;2018-12-31;1;GAI2_407;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 407, 4º Andar -  Bloco - 2 - Vita Felice;70.83;1;Nenhuma característica relevante;0.001501;Venda
28.893.734/0001-66;2018-12-31;1;GAI2_502;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 502, 5º Andar -  Bloco - 2 - Vita Felice;57.78;1;Nenhuma característica relevante;0.001204;Venda
28.893.734/0001-66;2018-12-31;1;GAI2_503;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 503, 5º Andar -  Bloco - 2 - Vita Felice;58.86;1;Nenhuma característica relevante;0.001241;Venda
28.893.734/0001-66;2018-12-31;1;GAI2_506;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 506, 5º Andar -  Bloco - 2 - Vita Felice;57.78;1;Nenhuma característica relevante;0.001241;Venda
28.893.734/0001-66;2018-12-31;1;GAI2_508;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 508, 5º Andar -  Bloco - 2 - Vita Felice;70.83;1;Nenhuma característica relevante;0.001538;Venda
28.893.734/0001-66;2018-12-31;1;GAI2_602;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 602, 6º Andar -  Bloco - 2 - Vita Felice;57.78;1;Nenhuma característica relevante;0.001204;Venda
28.893.734/0001-66;2018-12-31;1;GAI2_703;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 703, 7º Andar -  Bloco - 2 - Vita Felice;58.86;1;Nenhuma característica relevante;0.001241;Venda
28.893.734/0001-66;2018-12-31;1;GAI2_704;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 704, 7º Andar -  Bloco - 2 - Vita Felice;58.86;1;Nenhuma característica relevante;0.001241;Venda
28.893.734/0001-66;2018-12-31;1;GAI2_802;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 802, 8º Andar -  Bloco - 2 - Vita Felice;57.78;1;Nenhuma característica relevante;0.001241;Venda
28.893.734/0001-66;2018-12-31;1;GAI2_803;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 803, 8º Andar -  Bloco - 2 - Vita Felice;58.86;1;Nenhuma característica relevante;0.001241;Venda
28.893.734/0001-66;2018-12-31;1;GAI2_804;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 804, 8º Andar -  Bloco - 2 - Vita Felice;58.86;1;Nenhuma característica relevante;0.001241;Venda
28.893.734/0001-66;2018-12-31;1;GAI2_807;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 807, 8º Andar -  Bloco - 2 - Vita Felice;70.83;1;Nenhuma característica relevante;0.001575;Venda
28.893.734/0001-66;2018-12-31;1;GAI2_903;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 903, 9º Andar -  Bloco - 2 - Vita Felice;58.86;1;Nenhuma característica relevante;0.00128;Venda
28.893.734/0001-66;2018-12-31;1;GAI2_904;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 904, 9º Andar -  Bloco - 2 - Vita Felice;58.86;1;Nenhuma característica relevante;0.00128;Venda
28.893.734/0001-66;2018-12-31;1;GAI2_905;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 905, 9º Andar -  Bloco - 2 - Vita Felice;57.78;1;Nenhuma característica relevante;0.001241;Venda
28.893.734/0001-66;2018-12-31;1;GAI3_202;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 202, 2º Andar -  Bloco - 3 - Vita Felice;57.78;1;Nenhuma característica relevante;0.001095;Venda
28.893.734/0001-66;2018-12-31;1;GAI3_203;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 203, 2º Andar -  Bloco - 3 - Vita Felice;58.86;1;Nenhuma característica relevante;0.001131;Venda
28.893.734/0001-66;2018-12-31;1;GAI3_301;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 301, 3º Andar -  Bloco - 3 - Vita Felice;57.78;1;Nenhuma característica relevante;0.001241;Venda
28.893.734/0001-66;2018-12-31;1;GAI3_302;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 302, 3º Andar -  Bloco - 3 - Vita Felice;57.78;1;Nenhuma característica relevante;0.001131;Venda
28.893.734/0001-66;2018-12-31;1;GAI3_304;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 304, 3º Andar -  Bloco - 3 - Vita Felice;58.86;1;Nenhuma característica relevante;0.001131;Venda
28.893.734/0001-66;2018-12-31;1;GAI3_306;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 306, 3º Andar -  Bloco - 3 - Vita Felice;57.78;1;Nenhuma característica relevante;0.00124;Venda
28.893.734/0001-66;2018-12-31;1;GAI3_307;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 307, 3º Andar -  Bloco - 3 - Vita Felice;70.83;1;Nenhuma característica relevante;0.001538;Venda
28.893.734/0001-66;2018-12-31;1;GAI3_401;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 401, 4º Andar -  Bloco - 3 - Vita Felice;57.78;1;Nenhuma característica relevante;0.001241;Venda
28.893.734/0001-66;2018-12-31;1;GAI3_402;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 402, 4º Andar -  Bloco - 3 - Vita Felice;57.78;1;Nenhuma característica relevante;0.001131;Venda
28.893.734/0001-66;2018-12-31;1;GAI3_404;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 404, 4º Andar -  Bloco - 3 - Vita Felice;58.86;1;Nenhuma característica relevante;0.001131;Venda
28.893.734/0001-66;2018-12-31;1;GAI3_407;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 407, 4º Andar -  Bloco - 3 - Vita Felice;70.83;1;Nenhuma característica relevante;0.001538;Venda
28.893.734/0001-66;2018-12-31;1;GAI3_408;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 408, 4º Andar -  Bloco - 3 - Vita Felice;70.83;1;Nenhuma característica relevante;0.001538;Venda
28.893.734/0001-66;2018-12-31;1;GAI3_505;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 505, 5º Andar -  Bloco - 3 - Vita Felice;57.78;1;Nenhuma característica relevante;0.001131;Venda
28.893.734/0001-66;2018-12-31;1;GAI3_601;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 601, 6º Andar -  Bloco - 3 - Vita Felice;57.78;1;Nenhuma característica relevante;0.00128;Venda
28.893.734/0001-66;2018-12-31;1;GAI3_602;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 602, 6º Andar -  Bloco - 3 - Vita Felice;57.78;1;Nenhuma característica relevante;0.001131;Venda
28.893.734/0001-66;2018-12-31;1;GAI3_605;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 605, 6º Andar -  Bloco - 3 - Vita Felice;57.78;1;Nenhuma característica relevante;0.001131;Venda
28.893.734/0001-66;2018-12-31;1;GAI3_606;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 606, 6º Andar -  Bloco - 3 - Vita Felice;57.78;1;Nenhuma característica relevante;0.00128;Venda
28.893.734/0001-66;2018-12-31;1;GAI3_702;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 702, 7º Andar -  Bloco - 3 - Vita Felice;57.78;1;Nenhuma característica relevante;0.001168;Venda
28.893.734/0001-66;2018-12-31;1;GAI3_703;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 703, 7º Andar -  Bloco - 3 - Vita Felice;58.86;1;Nenhuma característica relevante;0.001168;Venda
28.893.734/0001-66;2018-12-31;1;GAI3_901;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 901, 9º Andar -  Bloco - 3 - Vita Felice;57.78;1;Nenhuma característica relevante;0.001315;Venda
28.893.734/0001-66;2018-12-31;1;GAI3_904;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 904, 9º Andar -  Bloco - 3 - Vita Felice;58.86;1;Nenhuma característica relevante;0.001204;Venda
28.893.734/0001-66;2018-12-31;1;GAI3_906;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 906, 9º Andar -  Bloco - 3 - Vita Felice;57.78;1;Nenhuma característica relevante;0.001316;Venda
28.893.734/0001-66;2018-12-31;1;GAI3_908;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 908, 9º Andar -  Bloco - 3 - Vita Felice;70.83;1;Nenhuma característica relevante;0.001612;Venda
28.893.734/0001-66;2018-12-31;1;GAI4_206;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 206, 2º Andar -  Bloco - 4 - Vita Felice;57.78;1;Nenhuma característica relevante;0.001204;Venda
28.893.734/0001-66;2018-12-31;1;GAI4_208;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 208, 2º Andar -  Bloco - 4 - Vita Felice;70.83;1;Nenhuma característica relevante;0.001464;Venda
28.893.734/0001-66;2018-12-31;1;GAI4_302;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 302, 3º Andar -  Bloco - 4 - Vita Felice;57.78;1;Nenhuma característica relevante;0.001241;Venda
28.893.734/0001-66;2018-12-31;1;GAI4_304;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 304, 3º Andar -  Bloco - 4 - Vita Felice;58.86;1;Nenhuma característica relevante;0.00128;Venda
28.893.734/0001-66;2018-12-31;1;GAI4_305;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 305, 3º Andar -  Bloco - 4 - Vita Felice;57.78;1;Nenhuma característica relevante;0.001241;Venda
28.893.734/0001-66;2018-12-31;1;GAI4_308;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 308, 3º Andar -  Bloco - 4 - Vita Felice;70.83;1;Nenhuma característica relevante;0.001501;Venda
28.893.734/0001-66;2018-12-31;1;GAI4_605;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 605, 6º Andar -  Bloco - 4 - Vita Felice;57.78;1;Nenhuma característica relevante;0.00128;Venda
28.893.734/0001-66;2018-12-31;1;GAI4_701;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 701, 7º Andar -  Bloco - 4 - Vita Felice;57.78;1;Nenhuma característica relevante;0.00128;Venda
28.893.734/0001-66;2018-12-31;1;GAI4_708;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 708, 7º Andar -  Bloco - 4 - Vita Felice;70.83;1;Nenhuma característica relevante;0.001538;Venda
28.893.734/0001-66;2018-12-31;1;GAI4_807;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 807, 8º Andar -  Bloco - 4 - Vita Felice;70.83;1;Nenhuma característica relevante;0.001538;Venda
28.893.734/0001-66;2018-12-31;1;GAI4_901;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 901, 9º Andar -  Bloco - 4 - Vita Felice;57.78;1;Nenhuma característica relevante;0.00128;Venda
28.893.734/0001-66;2018-12-31;1;GAI4_905;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 905, 9º Andar -  Bloco - 4 - Vita Felice;57.78;1;Nenhuma característica relevante;0.001316;Venda
28.893.734/0001-66;2018-12-31;1;GAI4_906;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 906, 9º Andar -  Bloco - 4 - Vita Felice;57.78;1;Nenhuma característica relevante;0.00128;Venda
28.893.734/0001-66;2018-12-31;1;GAI4_908;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 908, 9º Andar -  Bloco - 4 - Vita Felice;70.83;1;Nenhuma característica relevante;0.001575;Venda
28.893.734/0001-66;2018-12-31;1;GAI5_201;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 201, 2º Andar -  Bloco - 5 - Vita Felice;57.78;1;Nenhuma característica relevante;0.001208;Venda
28.893.734/0001-66;2018-12-31;1;GAI5_202;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 202, 2º Andar -  Bloco - 5 - Vita Felice;57.78;1;Nenhuma característica relevante;0.001204;Venda
28.893.734/0001-66;2018-12-31;1;GAI5_204;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 204, 2º Andar -  Bloco - 5 - Vita Felice;58.86;1;Nenhuma característica relevante;0.001241;Venda
28.893.734/0001-66;2018-12-31;1;GAI5_205;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 205, 2º Andar -  Bloco - 5 - Vita Felice;57.78;1;Nenhuma característica relevante;0.001204;Venda
28.893.734/0001-66;2018-12-31;1;GAI5_303;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 303, 3º Andar -  Bloco - 5 - Vita Felice;58.86;1;Nenhuma característica relevante;0.00128;Venda
28.893.734/0001-66;2018-12-31;1;GAI5_305;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 305, 3º Andar -  Bloco - 5 - Vita Felice;57.78;1;Nenhuma característica relevante;0.001241;Venda
28.893.734/0001-66;2018-12-31;1;GAI5_306;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 306, 3º Andar -  Bloco - 5 - Vita Felice;57.78;1;Nenhuma característica relevante;0.001204;Venda
28.893.734/0001-66;2018-12-31;1;GAI5_308;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 308, 3º Andar -  Bloco - 5 - Vita Felice;70.83;1;Nenhuma característica relevante;0.001538;Venda
28.893.734/0001-66;2018-12-31;1;GAI5_407;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 407, 4º Andar -  Bloco - 5 - Vita Felice;70.83;1;Nenhuma característica relevante;0.001501;Venda
28.893.734/0001-66;2018-12-31;1;GAI5_502;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 502, 5º Andar -  Bloco - 5 - Vita Felice;57.78;1;Nenhuma característica relevante;0.00128;Venda
28.893.734/0001-66;2018-12-31;1;GAI5_503;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 503, 5º Andar -  Bloco - 5 - Vita Felice;58.86;1;Nenhuma característica relevante;0.00128;Venda
28.893.734/0001-66;2018-12-31;1;GAI5_505;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 505, 5º Andar -  Bloco - 5 - Vita Felice;57.78;1;Nenhuma característica relevante;0.00128;Venda
28.893.734/0001-66;2018-12-31;1;GAI5_508;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 508, 5º Andar -  Bloco - 5 - Vita Felice;70.83;1;Nenhuma característica relevante;0.001538;Venda
28.893.734/0001-66;2018-12-31;1;GAI5_601;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 601, 6º Andar -  Bloco - 5 - Vita Felice;57.78;1;Nenhuma característica relevante;0.00128;Venda
28.893.734/0001-66;2018-12-31;1;GAI5_603;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 603, 6º Andar -  Bloco - 5 - Vita Felice;58.86;1;Nenhuma característica relevante;0.00128;Venda
28.893.734/0001-66;2018-12-31;1;GAI5_604;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 604, 6º Andar -  Bloco - 5 - Vita Felice;58.86;1;Nenhuma característica relevante;0.00128;Venda
28.893.734/0001-66;2018-12-31;1;GAI5_608;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 608, 6º Andar -  Bloco - 5 - Vita Felice;70.83;1;Nenhuma característica relevante;0.001539;Venda
28.893.734/0001-66;2018-12-31;1;GAI5_704;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 704, 7º Andar -  Bloco - 5 - Vita Felice;58.86;1;Nenhuma característica relevante;0.001316;Venda
28.893.734/0001-66;2018-12-31;1;GAI5_705;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 705, 7º Andar -  Bloco - 5 - Vita Felice;57.78;1;Nenhuma característica relevante;0.00128;Venda
28.893.734/0001-66;2018-12-31;1;GAI5_706;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 706, 7º Andar -  Bloco - 5 - Vita Felice;57.78;1;Nenhuma característica relevante;0.00128;Venda
28.893.734/0001-66;2018-12-31;1;GAI5_801;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 801, 8º Andar -  Bloco - 5 - Vita Felice;57.78;1;Nenhuma característica relevante;0.00128;Venda
28.893.734/0001-66;2018-12-31;1;GAI5_803;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 803, 8º Andar -  Bloco - 5 - Vita Felice;58.86;1;Nenhuma característica relevante;0.001316;Venda
28.893.734/0001-66;2018-12-31;1;GAI5_805;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 805, 8º Andar -  Bloco - 5 - Vita Felice;57.78;1;Nenhuma característica relevante;0.00128;Venda
28.893.734/0001-66;2018-12-31;1;GAI5_806;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 806, 8º Andar -  Bloco - 5 - Vita Felice;57.78;1;Nenhuma característica relevante;0.00128;Venda
28.893.734/0001-66;2018-12-31;1;GAI5_901;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 901, 9º Andar -  Bloco - 5 - Vita Felice;57.78;1;Nenhuma característica relevante;0.001316;Venda
28.893.734/0001-66;2018-12-31;1;GAI5_903;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 903, 9º Andar -  Bloco - 5 - Vita Felice;58.86;1;Nenhuma característica relevante;0.001352;Venda
28.893.734/0001-66;2018-12-31;1;GAI5_906;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 906, 9º Andar -  Bloco - 5 - Vita Felice;57.78;1;Nenhuma característica relevante;0.00128;Venda
28.893.734/0001-66;2018-12-31;1;GAR1_11;Avenida Brasil, 1.415, no loteamento Jardim São Paulo, Americana - SP - Rio Verde Condomínio Garnet Unidade 11 - Apartamento Residencial;121.33;1;Nenhuma característica relevante;0.00418;Venda
28.893.734/0001-66;2018-12-31;1;GAR1_14;Avenida Brasil, 1.415, no loteamento Jardim São Paulo, Americana - SP - Rio Verde Condomínio Garnet Unidade 14 - Apartamento Residencial;121.33;1;Nenhuma característica relevante;0.00418;Venda
28.893.734/0001-66;2018-12-31;1;GAR1_22;Avenida Brasil, 1.415, no loteamento Jardim São Paulo, Americana - SP - Rio Verde Condomínio Garnet Unidade 22 - Apartamento Residencial;121.33;1;Nenhuma característica relevante;0.004327;Venda
28.893.734/0001-66;2018-12-31;1;GAR1_24;Avenida Brasil, 1.415, no loteamento Jardim São Paulo, Americana - SP - Rio Verde Condomínio Garnet Unidade 24 - Apartamento Residencial;121.33;1;Nenhuma característica relevante;0.004327;Venda
28.893.734/0001-66;2018-12-31;1;GAR1_31;Avenida Brasil, 1.415, no loteamento Jardim São Paulo, Americana - SP - Rio Verde Condomínio Garnet Unidade 31 - Apartamento Residencial;121.33;1;Nenhuma característica relevante;0.004327;Venda
28.893.734/0001-66;2018-12-31;1;GAR1_32;Avenida Brasil, 1.415, no loteamento Jardim São Paulo, Americana - SP - Rio Verde Condomínio Garnet Unidade 32 - Apartamento Residencial;121.33;1;Nenhuma característica relevante;0.004327;Venda
28.893.734/0001-66;2018-12-31;1;GAR1_41;Avenida Brasil, 1.415, no loteamento Jardim São Paulo, Americana - SP - Rio Verde Condomínio Garnet Unidade 41 - Apartamento Residencial;121.33;1;Nenhuma característica relevante;0.004327;Venda
28.893.734/0001-66;2018-12-31;1;GAR1_72;Avenida Brasil, 1.415, no loteamento Jardim São Paulo, Americana - SP - Rio Verde Condomínio Garnet Unidade 72 - Apartamento Residencial;121.33;1;Nenhuma característica relevante;0.004327;Venda
28.893.734/0001-66;2018-12-31;1;GAR1_74;Avenida Brasil, 1.415, no loteamento Jardim São Paulo, Americana - SP - Rio Verde Condomínio Garnet Unidade 74 - Apartamento Residencial;121.33;1;Nenhuma característica relevante;0.004327;Venda
28.893.734/0001-66;2018-12-31;1;GAR1_81;Avenida Brasil, 1.415, no loteamento Jardim São Paulo, Americana - SP - Rio Verde Condomínio Garnet Unidade 81 - Apartamento Residencial;121.33;1;Nenhuma característica relevante;0.004327;Venda
28.893.734/0001-66;2018-12-31;1;GAR1_111;Avenida Brasil, 1.415, no loteamento Jardim São Paulo, Americana - SP - Rio Verde Condomínio Garnet Unidade 111 - Apartamento Residencial;121.33;1;Nenhuma característica relevante;0.004583;Venda
28.893.734/0001-66;2018-12-31;1;GAR1_112;Avenida Brasil, 1.415, no loteamento Jardim São Paulo, Americana - SP - Rio Verde Condomínio Garnet Unidade 112 - Apartamento Residencial;121.33;1;Nenhuma característica relevante;0.004583;Venda
28.893.734/0001-66;2018-12-31;1;GAR1_131;Avenida Brasil, 1.415, no loteamento Jardim São Paulo, Americana - SP - Rio Verde Condomínio Garnet Unidade 131 - Apartamento Residencial;121.33;1;Nenhuma característica relevante;0.004583;Venda
28.893.734/0001-66;2018-12-31;1;GAR1_132;Avenida Brasil, 1.415, no loteamento Jardim São Paulo, Americana - SP - Rio Verde Condomínio Garnet Unidade 132 - Apartamento Residencial;121.33;1;Nenhuma característica relevante;0.004583;Venda
28.893.734/0001-66;2018-12-31;1;GAR1_151;Avenida Brasil, 1.415, no loteamento Jardim São Paulo, Americana - SP - Rio Verde Condomínio Garnet Unidade 151 - Apartamento Residencial;121.33;1;Nenhuma característica relevante;0.004583;Venda
28.893.734/0001-66;2018-12-31;1;GAR1_172;Avenida Brasil, 1.415, no loteamento Jardim São Paulo, Americana - SP - Rio Verde Condomínio Garnet Unidade 172 - Apartamento Residencial;121.33;1;Nenhuma característica relevante;0.004913;Venda
28.893.734/0001-66;2018-12-31;1;GAR1_202;Avenida Brasil, 1.415, no loteamento Jardim São Paulo, Americana - SP - Rio Verde Condomínio Garnet Unidade 202 - Apartamento Residencial;121.33;1;Nenhuma característica relevante;0.004913;Venda
28.893.734/0001-66;2018-12-31;1;GAR2_13;Avenida Brasil, 1.415, no loteamento Jardim São Paulo, Americana - SP - Rio Verde Condomínio Garnet Unidade 13 - Apartamento Residencial;121.33;1;Nenhuma característica relevante;0.00418;Venda
28.893.734/0001-66;2018-12-31;1;GAR2_82;Avenida Brasil, 1.415, no loteamento Jardim São Paulo, Americana - SP - Rio Verde Condomínio Garnet Unidade 82 - Apartamento Residencial;121.33;1;Nenhuma característica relevante;0.004327;Venda
28.893.734/0001-66;2018-12-31;1;GAR2_152;Avenida Brasil, 1.415, no loteamento Jardim São Paulo, Americana - SP - Rio Verde Condomínio Garnet Unidade 152 - Apartamento Residencial;121.33;1;Nenhuma característica relevante;0.004583;Venda
28.893.734/0001-66;2018-12-31;1;GAR2_172;Avenida Brasil, 1.415, no loteamento Jardim São Paulo, Americana - SP - Rio Verde Condomínio Garnet Unidade 172 - Apartamento Residencial;121.33;1;Nenhuma característica relevante;0.004913;Venda
28.893.734/0001-66;2018-12-31;1;GAR2_202;Avenida Brasil, 1.415, no loteamento Jardim São Paulo, Americana - SP - Rio Verde Condomínio Garnet Unidade 202 - Apartamento Residencial;121.33;1;Nenhuma característica relevante;0.004913;Venda
28.893.734/0001-66;2018-12-31;1;GAR3_33;Avenida Brasil, 1.415, no loteamento Jardim São Paulo, Americana - SP - Rio Verde Condomínio Garnet Unidade 33 - Apartamento Residencial;155.42;1;Nenhuma característica relevante;0.005515;Venda
28.893.734/0001-66;2018-12-31;1;GAR3_134;Avenida Brasil, 1.415, no loteamento Jardim São Paulo, Americana - SP - Rio Verde Condomínio Garnet Unidade 134 - Apartamento Residencial;155.42;1;Nenhuma característica relevante;0.00583;Venda
28.893.734/0001-66;2018-12-31;1;GAR3_192;Avenida Brasil, 1.415, no loteamento Jardim São Paulo, Americana - SP - Rio Verde Condomínio Garnet Unidade 192 - Apartamento Residencial;155.42;1;Nenhuma característica relevante;0.006087;Venda
28.893.734/0001-66;2018-12-31;1;GAR3_203;Avenida Brasil, 1.415, no loteamento Jardim São Paulo, Americana - SP - Rio Verde Condomínio Garnet Unidade 203 - Apartamento Residencial;155.42;1;Nenhuma característica relevante;0.006087;Venda
28.893.734/0001-66;2018-12-31;1;GAR3_234;Avenida Brasil, 1.415, no loteamento Jardim São Paulo, Americana - SP - Rio Verde Condomínio Garnet Unidade 234 - Apartamento Residencial;155.42;1;Nenhuma característica relevante;0.00638;Venda
28.893.734/0001-66;2018-12-31;1;BELLE_51;Rua Padre Elias Fadul, n. 855, bairro Jardim Montezuma, Limeira - SP - Belle Vie Residencial Versailles Unidade 51 - Casa Residencial;121.10;1;Nenhuma característica relevante;0.003388;Venda
28.893.734/0001-66;2018-12-31;1;BELLE_54;Rua Padre Elias Fadul, n. 855, bairro Jardim Montezuma, Limeira - SP - Belle Vie Residencial Versailles Unidade 54 - Casa Residencial;121.10;1;Nenhuma característica relevante;0.003388;Venda
28.893.734/0001-66;2018-12-31;1;BELLE_55;Rua Padre Elias Fadul, n. 855, bairro Jardim Montezuma, Limeira - SP - Belle Vie Residencial Versailles Unidade 55 - Casa Residencial;121.10;1;Nenhuma característica relevante;0.003388;Venda
28.893.734/0001-66;2018-12-31;1;BELLE_61;Rua Padre Elias Fadul, n. 855, bairro Jardim Montezuma, Limeira - SP - Belle Vie Residencial Versailles Unidade 61 - Casa Residencial;121.10;1;Nenhuma característica relevante;0.003388;Venda
28.893.734/0001-66;2018-12-31;1;BELLE_62;Rua Padre Elias Fadul, n. 855, bairro Jardim Montezuma, Limeira - SP - Belle Vie Residencial Versailles Unidade 62 - Casa Residencial;121.10;1;Nenhuma característica relevante;0.003388;Venda
28.893.734/0001-66;2018-12-31;1;BELLE_77;Rua Padre Elias Fadul, n. 855, bairro Jardim Montezuma, Limeira - SP - Belle Vie Residencial Versailles Unidade 77 - Casa Residencial;121.10;1;Nenhuma característica relevante;0.003388;Venda
28.893.734/0001-66;2018-12-31;1;MAG1_41;Rua João Amato, 1.285, bairro Jardim São Roque, Limeira - SP - Rio Verde Residencial Maggiore Unidade 41 - Apartamento Residencial;97.76;1;Nenhuma característica relevante;0.002713;Venda
