CNPJ_Fundo;Data_Referencia;Versao;Receita_Venda_Estoque_Contabil;Receita_Venda_Estoque_Financeiro;Custo_Estoque_Contabil;Custo_Estoque_Financeiro;Ajuste_Realizacao_Estoque_Contabil;Ajuste_Realizacao_Estoque_Financeiro;Outras_Receitas_Despesas_Estoque_Contabil;Outras_Receitas_Despesas_Estoque_Financeiro;Resultado_Liquido_Estoque_Contabil;Resultado_Liquido_Estoque_Financeiro;Receita_Aluguel_Investimento_Contabil;Receita_Aluguel_Investimento_Financeiro;Despesa_Manutencao_Investimento_Contabil;Despesa_Manutencao_Investimento_Financeiro;Receita_Venda_Investimento_Contabil;Receita_Venda_Investimento_Financeiro;Custo_Investimento_Contabil;Custo_Investimento_Financeiro;Ajuste_Justo_Investimento_Contabil;Ajuste_Justo_Investimento_Financeiro;Outras_Receitas_Despesas_Investimento_Contabil;Outras_Receitas_Despesas_Investimento_Financeiro;Resultado_Liquido_Renda_Contabil;Resultado_Liquido_Renda_Investimento_Financeiro;Receita_Juros_TVM_Contabil;Receita_Juros_TVM_Financeiro;Ajuste_Justo_TVM_Contabil;Ajuste_Justo_TVM_Financeiro;Resultado_Venda_TVM_Contabil;Resultado_Venda_TVM_Financeiro;Outras_Receitas_Despesas_TVM_Contabil;Outras_Receitas_Despesas_TVM_Financeiro;Resultado_Liquido_TVM_Contabil;Resultado_Liquido_TVM_Financeiro;Resultado_Liquido_Total_Contabil;Resultado_Liquido_Total_Financeiro;Receita_Juros_Aplicacao_Contabil;Receita_Juros_Aplicacao_Financeiro;Ajuste_Justo_Aplicacao_Contabil;Ajuste_Justo_Aplicacao_Financeiro;Resultado_Venda_Aplicacao_Contabil;Resultado_Venda_Aplicacao_Financeiro;Outras_Receitas_Despesas_Aplicacao_Contabil;Outras_Receitas_Despesas_Aplicacao_Financeiro;Resultado_Liquido_Recurso_Liquidez_Contabil;Resultado_Liquido_Recurso_Liquidez_Financeiro;Resultado_Liquido_Derivativos_Contabil;Resultado_Liquido_Derivativos_Financeiro;Taxa_Administracao_Contabil;Taxa_Administracao_Financeiro;Taxa_Desempenho_Contabil;Taxa_Desempenho_Financeiro;Despesa_Consultoria_Especializada_Contabil;Despesa_Consultoria_Especializada_Financeiro;Despesa_Empresa_Especializada_Contabil;Despesa_Empresa_Especializada_Financeiro;Despesa_Formador_Mercado_Contabil;Despesa_Formador_Mercado_Financeiro;Despesa_Custodia_Contabil;Despesa_Custodia_Financeiro;Despesa_Auditoria_Independente_Contabil;Despesa_Auditoria_Independente_Financeiro;Despesa_Representantes_Cotistas_Contabil;Despesa_Representantes_Cotistas_Financeiro;Taxa_Imposto_Contribuicao_Contabil;Taxa_Imposto_Contribuicao_Financeiro;Despesa_Comissoes_Emolumentos_Contabil;Despesa_Comissoes_Emolumentos_Financeiro;Despesa_Honorarios_Defesas_Contabil;Despesa_Honorarios_Defesas_Financeiro;Despesa_Contratos_Seguros_Contabil;Despesa_Contratos_Seguros_Financeiro;Despesa_Avaliacoes_Contabil;Despesa_Avaliacoes_Financeiro;Taxa_Ingresso_Saida_Cotista_Contabil;Taxa_Ingresso_Saida_Cotista_Financeiro;Despesa_Registro_Cartorio_Contabil;Despesa_Registro_Cartorio_Financeiro;Outras_Receitas_Depesas_Contabil;Outras_Receitas_Depesas_Financeiro;Total_Receitas_Despesas_Contabil;Total_Receitas_Despesas_Financeiro;Resultado_Trimestral_Liquido_Contabil;Resultado_Trimestral_Liquido_Financeiro;Resultado_Financeiro_Liquido_Acumulado;Resultado_Financeiro_Liquido_Acumulado_95;Parcela_Rendimento_Retido;Lucro_Contabil;Rendimentos_Declarados;Rendimentos_Pagos_Antecipadamente;Rendimento_Liquido_Pagar;Percentual_Resultado_Financeiro_Liquido_Declarado
25.032.881/0001-53;2018-06-29;1;;;;;;;29151885.51;29151885.51;29151885.51;29151885.51;;;;;;;;;;;;;0;0;;;;;;;12844539.78;12844539.78;12844539.78;12844539.78;41996425.29;41996425.29;;;;;4574721.36;4574721.36;;;4574721.36;4574721.36;;;-209852.2;-209852.2;;;-709216.93;-709216.93;;;;;;;-13450.98;-13450.98;;;-58401.54;-58401.54;-33734.91;-33734.91;-96502.38;-96502.38;;;;;;;-187427.75;-187427.75;-39530146.9;-39530146.9;-40838733.59;-40838733.59;5732413.06;5732413.06;0;0;;0;0;0;0;0
25.032.881/0001-53;2018-09-28;1;;;;;;;29151885.51;29151885.51;29151885.51;29151885.51;;;;;;;;;;;;;0;0;;;;;;;12844539.78;12844539.78;12844539.78;12844539.78;41996425.29;41996425.29;;;;;4574721.36;4574721.36;;;4574721.36;4574721.36;;;-209852.2;-209852.2;;;-709216.93;-709216.93;;;;;;;-13450.98;-13450.98;;;-58401.54;-58401.54;-33734.91;-33734.91;-96502.38;-96502.38;;;;;;;-187427.75;-187427.75;-39530146.9;-39530146.9;-40838733.59;-40838733.59;5732413.06;5732413.06;0;0;;0;0;0;0;0
25.032.881/0001-53;2018-12-31;1;0;0;0;0;0;0;19992963.65;19992963.65;19992963.65;19992963.65;;;;;;;;;;;;;0;0;;;;;;;9380274.3;9380274.3;9380274.3;9380274.3;29373237.95;29373237.95;0;0;0;0;8567.14;8567.14;0;0;8567.14;8567.14;;;-58867.67;-58867.67;0;0;-691935.59;-691935.59;0;0;0;0;0;0;-69031.16;-69031.16;0;0;-63909.12;-63909.12;-130280.48;-130280.48;0;0;0;0;0;0;0;0;-4859.97;-4859.97;-18479028.12;-18479028.12;-19497912.11;-19497912.11;9883892.98;9883892.98;0;0;;0;0;0;0;0
26.091.656/0001-50;2018-03-29;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;1877076.74;1369608.38;0;0;0;0;0;0;1877076.74;1369608.38;1877076.74;1369608.38;53824;358895.86;0;0;0;0;-11968.45;0;41855.55;358895.86;;;-29616.1;-29097.42;0;0;0;0;0;0;0;0;-14807.88;-14548.54;0;0;0;0;-13057.52;-20297.41;0;0;0;0;0;0;0;0;0;0;-75.57;-75.57;-174694.71;-171620.99;-232251.78;-235639.93;1686680.51;1492864.31;1492864.31;1418221.0945;;;1418221.0945;-1008000;410221.0945;0.95
26.091.656/0001-50;2018-06-29;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;2196369.29;1000628.05;0;0;0;0;0;0;2196369.29;1000628.05;2196369.29;1000628.05;140612.49;611734.8;0;0;0;0;-31637.5;0;108974.99;611734.8;;;-30702.02;-30640.14;0;0;0;0;0;0;0;0;-15350.86;-15319.93;0;0;0;0;-17669.34;-14949.99;0;0;0;0;0;0;0;0;0;0;-277.2;-277.2;-181337.19;-180954.71;-245336.61;-242141.97;2060007.67;1370220.88;2863085.19;2719930.9305;;;2719930.9305;-2402980.09;316950.8405;0.95
26.091.656/0001-50;2018-09-28;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2550902.47;941336.98;0;0;0;0;0;0;2550902.47;941336.98;2550902.47;941336.98;109646.58;335970.11;0;0;0;0;-24670.17;0;84976.41;335970.11;;;-31634.99;-32455.77;0;0;0;0;0;0;0;0;-15817.35;-16227.75;-3142.34;0;0;0;-14424.97;-11690.8;0;0;0;0;0;0;0;0;0;0;-1068.4;-1068.4;-183711.45;-185876.64;-249799.5;-247319.36;2386079.38;1029987.73;1029987.73;978488.3435;;;978488.3435;-733229.07;245259.2735;0.95
26.091.656/0001-50;2018-12-31;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1868031.36;1412676.47;0;0;0;0;0;0;1868031.36;1412676.47;1868031.36;1412676.47;385241.78;334177.15;-1459.9;0;0;0;-13201.27;0;370580.61;334177.15;0;0;-28055.12;-27499.17;0;0;-4372.36;-4372.36;0;0;0;0;-15484.72;-15206.73;-3302.12;0;0;0;-15148.6;-15040.28;0;0;0;0;0;0;0;0;0;0;-361.04;-361.04;-181731.7;-111319.1;-248455.66;-173798.68;1990156.31;1573054.94;2603042.67;2472890.5365;;130152.13;2603042.6665;-2111365.36;491677.3065;1
26.191.053/0001-20;2018-03-29;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;;;;;;;;0;0;0;0;0.03;0.03;;0;;0;;0;0.03;0.03;;;-39691.94;-39691.94;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-2114.57;-2114.57;0;0;0;0;0;0;0;0;0;0;0;0;-29215.74;-29215.74;-71022.25;-71022.25;-71022.22;-71022.22;-71022.22;0;;0;0;0;0;0
26.191.053/0001-20;2018-06-29;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;;;;;;;;0;0;0;0;0.03;0.03;0;0;;0;;0;0.03;0.03;;;-93691.99;-93691.99;0;0;0;0;0;0;0;0;0;0;-2954.32;0;0;0;-16910.52;-16910.52;0;0;0;0;0;0;0;0;0;0;0;0;-49457.51;-49457.51;-163014.34;-160060.02;-163014.31;-160059.99;-163014.31;0;;0;0;0;0;0
26.191.053/0001-20;2018-09-28;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;;;;;;;;0;0;0;0;0.03;0.03;0;0;;0;;0;0.03;0.03;;;-93691.99;-93691.99;0;0;0;0;0;0;0;0;0;0;-2954.32;0;0;0;-16910.52;-16910.52;0;0;0;0;0;0;0;0;0;0;0;0;-49457.51;-49457.51;-163014.34;-160060.02;-163014.31;-160059.99;-163014.31;0;;0;0;0;0;0
26.191.053/0001-20;2018-12-31;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;-86593.61;-86593.61;-86593.61;-86593.61;;;;;;;;;0;0;-86593.61;-86593.61;0;0;0;0;;0;;0;0;0;;;-201656.35;-201656.35;0;0;0;0;0;0;0;0;0;0;-5908.64;-5908.64;0;0;-30880.52;-30880.52;0;0;0;0;0;0;0;0;0;0;-1115.7;-1115.7;-10462.04;-10462.04;-250023.25;-250023.25;-336616.86;-336616.86;0;0;;0;0;0;0;0
26.195.121/0001-20;2018-03-31;1;0;0;0;0;0;0;0;0;0;0;333804.9;333804.9;0;0;0;0;0;0;0;0;0;0;333804.9;333804.9;0;0;0;0;0;0;0;0;0;0;333804.9;333804.9;21653.88;21653.88;0;0;0;0;0;0;21653.88;21653.88;;;-41511;-41511;0;0;-33489;-33489;0;0;0;0;0;0;-2250;-2250;0;0;-2819.43;-2819.43;0;0;0;0;0;0;0;0;0;0;0;0;-14766.1;-14766.1;-94835.53;-94835.53;260623.25;260623.25;260623.25;247592.0875;;0;247592.0875;0;247592.0875;0.95
26.195.121/0001-20;2018-06-30;1;0;0;0;0;0;0;0;0;0;0;333804.9;333804.9;0;0;0;0;0;0;0;0;54710.84;54710.84;388515.74;388515.74;0;0;0;0;0;0;0;0;0;0;388515.74;388515.74;65767.79;65767.79;0;0;0;0;0;0;65767.79;65767.79;;;-41511;-41511;0;0;-71639;-71639;0;0;0;0;0;0;-750;-750;0;0;-2819.43;-2819.43;0;0;0;0;0;0;0;0;0;0;0;0;-14966.2;-14955.97;-131685.63;-131675.4;322597.9;322608.13;583231.38;554069.811;;65797.63;619867.441;-619867.44;0.001;1.062816
26.195.121/0001-20;2018-09-30;1;0;0;0;0;0;0;0;0;0;0;400762.67;400762.67;0;0;0;0;0;0;-109140.36;0;-4824;-4824;286798.31;395938.67;0;0;0;0;0;0;0;0;0;0;286798.31;395938.67;7270.77;7270.77;0;0;0;0;0;0;7270.77;7270.77;;;-48657.45;-46248.59;0;0;-40705.46;-38773.78;0;0;0;0;0;0;0;0;0;0;-2819.43;-2819.43;0;0;0;0;0;0;0;0;0;0;0;0;-14709.43;-14712.46;-106891.77;-102554.26;187177.31;300655.18;300655.18;285622.421;;16163.98;301786.401;-301786.4;0.001;1.003763
26.195.121/0001-20;2018-12-31;1;0;0;0;0;0;0;0;0;0;0;432343.49;426779.07;0;0;0;0;0;0;1412798.02;0;-1632;-1632;1843509.51;425147.07;0;0;0;0;0;0;0;0;0;0;1843509.51;425147.07;25340.54;25340.54;0;0;0;0;0;0;25340.54;25340.54;;;-61832.26;-48737.58;0;0;-41307.36;-54402.04;0;0;0;0;0;0;-4200;-4200;0;0;-2819.43;-2819.43;0;0;0;0;0;0;0;0;0;0;0;0;-15800.77;-15494.06;-125959.82;-125653.11;1742890.23;324834.5;625489.68;594215.196;;30702.8;624917.996;-624918;-0.004;0.999086
26.269.251/0001-60;2018-03-29;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0
26.269.251/0001-60;2018-06-29;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;;;;;;;;0;0;0;0;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;;0;0;0;0;0
26.269.251/0001-60;2018-09-28;2;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;;;;;;;;0;0;0;0;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;;0;0;0;0;0
26.269.251/0001-60;2018-12-31;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;;;;;;;;0;0;0;0;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10.71;0;10.71;0;10.71;0;0;;0;0;0;0;0
26.314.437/0001-93;2018-12-31;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;;;;;;;;0;0;0;0;34080.25;34080.25;;;;;;;34080.25;34080.25;0;0;-745295.82;-745295.82;;;-43896.67;-43896.67;;;;;;;-54059.2;-19059.2;;;-6557.82;-6557.82;;;;;;;-19464.29;-15714.29;;;-421.82;-421.82;-177084.8;170261.05;-1046780.42;-660684.57;-1012700.17;-626604.32;-626604.32;0;;0;0;0;0;0
26.395.660/0001-02;2018-06-29;1;;;;;;;;;0;0;;;;;;;;;-2740686.2;-2740686.2;11045485.97;11045485.97;8304799.77;8304799.77;;;;;;;;;0;0;8304799.77;8304799.77;663145.52;663145.52;;0;;0;;0;663145.52;663145.52;;;-144803.36;-144803.36;;;-540000;-540000;;;;;;;;;;;-23512.51;-23512.51;;;;;;;;;;;-1300.2;-1300.2;139032.49;139032.49;-570583.58;-570583.58;8397361.71;8397361.71;0;0;;0;0;0;0;0
26.395.660/0001-02;2018-09-28;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;;;;;;;;0;0;0;0;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;;0;0;0;0;0
26.395.660/0001-02;2018-12-31;2;;;;;;;;;0;0;;;;;;;;;;;24837832.79;24837832.79;24837832.79;24837832.79;0;0;-643925.34;-643925.34;0;0;0;0;-643925.34;-643925.34;24193907.45;24193907.45;0;0;0;0;691411.74;691411.74;0;0;691411.74;691411.74;;;-330370.59;-330370.59;0;0;-1110000;-1110000;0;0;0;0;0;0;0;0;0;0;-50242.34;-50242.34;0;0;-5000;-5000;0;0;0;0;0;0;-22096.01;-22096.01;74395.58;74395.58;-1443313.36;-1443313.36;23442005.83;23442005.83;0;0;;0;0;0;0;0
26.452.179/0001-01;2018-06-30;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;701775.75;;;;;;;;701775.75;0;701775.75;0;;;;;;;;;0;0;;;-33989.7;;;;;;;;;;;;;;;;-8322.48;;;;;;;;;;;;;;-16186.46;;-58498.64;0;643277.11;0;0;0;;0;0;0;0;0
26.452.179/0001-01;2018-09-28;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;;;;;;;;0;0;0;0;;;;;;;;;0;0;;;;-31670.54;;;;;;;;;;;;-4980;;;;-424;;;;;;;;;;;;-306.69;;-616.8;0;-37998.03;0;-37998.03;0;0;;;0;0;0;0
26.452.179/0001-01;2018-12-31;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;0;;;;;;;;0;0;0;0;;;;;;;;;0;0;;;0;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;0;;0;0;0;0;0;0;;0;0;0;0;0
26.499.833/0001-32;2018-03-29;1;;;;;;;;;0;0;4452964.61;3234881.61;;;;;;;;;;;4452964.61;3234881.61;;;;;;;;;0;0;4452964.61;3234881.61;61190.44;29656.77;;;;;;;61190.44;29656.77;0;0;-215784.91;-180230.72;;;;;;;;;-12561.82;-10694.32;;;;;-25289.99;-26321.58;;;;;;;;;;;;;-2999.95;-2999.96;-256636.67;-220246.58;4257518.38;3044291.8;3044291.8;2892077.21;;177143.89;3069221.1;-1822931.32;1246289.78;1.008189
26.499.833/0001-32;2018-06-29;1;;;;;;;;;0;0;8163191.42;6921712.42;;;;;;;;;;;8163191.42;6921712.42;;;;;;;;;0;0;8163191.42;6921712.42;120804.66;120804.66;;;;;;;120804.66;120804.66;0;0;-440532.43;-403551.35;0;0;-3000;0;0;0;0;0;-25060.33;-23192.83;-32653.06;-32653.06;0;0;-45767.1;-52186.49;0;0;0;0;0;0;0;0;0;0;0;0;-12510.9;-8574;-559523.82;-520157.73;7724472.26;6522359.35;6522359.35;6196241.3825;;314227.62;6510469.0025;-5357185.92;1153283.0825;0.998177
26.499.833/0001-32;2018-09-28;1;;;;;;;;;0;0;3580098.66;3736489.66;;;;;;;;;;;3580098.66;3736489.66;;;;;;;;;0;0;3580098.66;3736489.66;62149.79;51990.81;;;;;;;62149.79;51990.81;0;0;-231419.04;-239137.49;;0;-119;0;;0;;0;-12499.09;-12450;;0;;0;-22767.79;-27083.38;;0;;0;;0;;0;;0;;0;-23346.64;-23346.65;-290151.56;-302017.52;3352096.89;3486462.95;3486462.95;3312139.8025;;147709.44;3459849.2425;-2306566.16;1153283.0825;0.992367
26.499.833/0001-32;2018-12-31;2;;;;;;;;;0;0;17898124.43;7637613.26;;;;;;;35994279.49;;;;53892403.92;7637613.26;;;;;;;;;0;0;53892403.92;7637613.26;334503.11;176963.48;;;;;;;334503.11;176963.48;0;0;-904341.26;-464183.15;;;-3000;-8000;;;;;-50060.78;-24900;-32653.06;;;;-119808.89;-116464.22;;;;;;;-8000;;;;;;-70779.77;-21859.6;-1188643.76;-635406.97;53038263.27;7179169.77;7179169.77;6820211.2815;;228770.28;7048981.5615;-5803618.08;1245363.4815;0.981866
26.502.761/0001-35;2018-03-29;1;;;;;;;;;0;0;;;-3120.87;-3120.87;;;;;-93335.85;-93335.85;;;-96456.72;-96456.72;;;;;;;;;0;0;-96456.72;-96456.72;1823.15;1823.15;;0;;0;;0;1823.15;1823.15;;;-50703.67;-50703.67;0;0;-43924.05;-43924.05;0;0;0;0;0;0;-25200;-2500;0;0;-48526.12;-48526.12;0;0;-204104.83;-204104.83;0;0;-6066.74;-6066.74;0;0;-14799.56;-14799.56;-159013.71;-159013.71;-552338.68;-529638.68;-646972.25;-624272.25;-646972.25;0;;0;0;0;0;0
26.502.761/0001-35;2018-06-29;1;;;;;;;;;0;0;;;;;;;;;85507.47;85507.47;41255.75;41255.75;126763.22;126763.22;;;;;;;;;0;0;126763.22;126763.22;9087.01;9087.01;;0;;0;;0;9087.01;9087.01;;;-104668.85;-104668.85;;;-208769.9;-208769.9;;;;;;;;;;;-85561.55;-85561.55;;;-260034.47;-260034.47;;;-6066.4;-6066.4;;;-19772.11;-19772.11;-513018.12;-513018.12;-1197891.4;-1197891.4;-1062041.17;-1062041.17;-1062041.17;0;;0;0;0;0;0
26.502.761/0001-35;2018-09-28;1;;;;;;;;;0;0;;;;;;;;;85507.47;85507.47;43792.41;43792.41;129299.88;129299.88;;;;;;;;;0;0;129299.88;129299.88;;;;0;;0;;0;0;0;;;-104668.85;-104668.85;;;-208769.9;-208769.9;;;;;;;;;;;-85561.55;-85561.55;;;-260034.47;-260034.47;;;-6066.4;-6066.4;;;-19772.11;-19772.11;-513018.12;-513018.12;-1197891.4;-1197891.4;-1068591.52;-1068591.52;-1062041.17;0;;0;0;0;0;0
26.502.761/0001-35;2018-12-31;1;1920000.01;1920000.01;-335000;-335000;-99402.59;-99402.59;-618688.67;-618688.67;866908.75;866908.75;;;;;;;;;;;;;0;0;;;;;;;;;0;0;866908.75;866908.75;153753.41;153753.41;0;0;0;0;-3879.02;-3879.02;149874.39;149874.39;;;-214242.62;-214242.62;0;0;-498802.21;-498802.21;0;0;0;0;0;0;-47600;-47600;0;0;-153643.36;-153643.36;0;0;-419532.05;-419532.05;0;0;0;0;0;0;-62878.98;-62878.98;298292.86;298292.86;-1098406.36;-1098406.36;-81623.22;-81623.22;0;0;;0;0;0;0;0
26.502.794/0001-85;2018-06-29;1;;;;;;;;;0;0;289652.48;289652.48;;;;;;;;;;;289652.48;289652.48;365117.53;365117.53;;;;;;;365117.53;365117.53;654770.01;654770.01;1055595.88;1055595.88;;0;;0;-9043.84;-9043.84;1046552.04;1046552.04;;;-263090.55;-263090.55;0;0;;;0;0;0;0;0;0;;;0;0;-1596237.46;-1596237.46;0;0;;;0;0;;;0;0;-1223.79;-1223.79;-17383562.06;-17383562.06;-19244113.86;-19244113.86;-17542791.81;-17542791.81;-17542791.81;0;;0;0;0;0;0
26.502.794/0001-85;2018-09-28;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;;;;;;;;0;0;0;0;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;;0;0;0;0;0
26.502.794/0001-85;2018-12-31;4;;;;;;;;;0;0;12075453.82;12075453.82;;;;;;;;;;;12075453.82;12075453.82;;;;;;;1816096.88;1816096.88;1816096.88;1816096.88;13891550.7;13891550.7;;;;;1885017.22;1885017.22;9104.98;9104.98;1894122.2;1894122.2;;;-243797.9;-243797.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-391137.94;-391137.94;-17394749.26;-17394749.26;-1223.79;-1223.79;0;0;0;0;0;0;-709.5;-709.5;-1487612.24;-1487612.24;-19519230.63;-19519230.63;-3733557.73;-3733557.73;0;0;;0;0;0;0;0
26.502.810/0001-30;2018-03-29;1;;;;;;;;;0;0;1073550.76;1073550.76;;;;;;;;;;;1073550.76;1073550.76;;;;;;;;;0;0;1073550.76;1073550.76;1292.92;1292.92;;;;0;;0;1292.92;1292.92;;;-60999.99;-60999.99;0;0;-6512;-6512;0;0;0;0;0;0;-15000;-15000;0;0;-939.81;-939.81;0;0;-1302.05;-1302.05;0;0;0;0;0;0;0;0;-784978.84;-784978.84;-869732.69;-869732.69;205110.99;205110.99;0;0;;0;0;0;0;0
26.502.810/0001-30;2018-06-29;1;;;;;;;;;0;0;2339619.44;2339619.44;;;;;;;;;;;2339619.44;2339619.44;;;;;;;;;0;0;2339619.44;2339619.44;2817.48;2817.48;;;;;;;2817.48;2817.48;;;-100263.94;-100263.94;;;-11507.24;-11507.24;;;;;;;-15000;-15000;;;-22026.88;-22026.88;;;-1977.99;-1977.99;;;;;;;-415.95;-415.95;-2015894.29;-2015894.29;-2167086.29;-2167086.29;175350.63;175350.63;175350.63;166583.0985;;0;166583.0985;0;166583.0985;0.95
26.502.810/0001-30;2018-09-28;1;;;;;;;;;0;0;2404495.97;2438965.66;;;;;;;;;;;2404495.97;2438965.66;;;;;;;;;0;0;2404495.97;2438965.66;3239.95;4191.07;;;;;;;3239.95;4191.07;;;-3348283.23;-2730748.24;;;-6512;-6512;;;;;;;-15000;-15000;;;-26428.2;-31253.44;;;-1977.99;-1977.99;;;;;;;-415.95;-1302.41;-2404495.97;-2438965.66;-5803113.34;-5225759.74;-3395377.42;-2782603.01;0;0;;0;0;0;0;0
26.502.810/0001-30;2018-12-31;1;;;;;;;;;0;0;2594398.98;2594398.98;;;;;;;;;;;2594398.98;2594398.98;;;;;;;;;0;0;2594398.98;2594398.98;0;0;;;-1825382.84;-1825382.84;1476.16;1476.16;-1823906.68;-1823906.68;;;-169000.01;-169000.01;;;-17412;-17412;;;;;;;-47000;-47000;;;-35175.92;-35175.92;;;-1977.99;-1977.99;;;-3903.36;-3903.36;;;-3991.94;-3991.94;-12856.6;-12856.6;-291317.82;-291317.82;479174.48;479174.48;0;0;;0;0;0;0;0
26.511.274/0001-39;2018-09-30;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;121000.12;199349.25;;;;;;199349.25;121000.12;199349.25;121000.12;;190799.04;264460.97;;;;;;264460.97;190799.04;-9774.87;-24585.6;-39913.04;-14413.04;;;;;;;;;-3673.91;-3673.91;;;;;-114543.75;;-9506.55;-54634.19;;;;;;;;;;;-14892.76;-360422.39;-182530.01;-433143.53;271505.34;-145929.97;-145929.97;0;;;0;0;0;0
26.511.274/0001-39;2018-12-31;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;51976.35;1743572.04;1043480.24;;;;;;1095456.59;1743572.04;1095456.59;1743572.04;;226501;309362.89;;;;;;309362.89;226501;-484120.66;-412494.36;-96000;-96000;;;;;;;;;-71.04;-71.04;;;;;-86854.61;-3759.23;;;;;;;;;;;;;-60969.27;-8539.37;-243894.92;-108369.64;676803.9;1449209.04;488126.69;463720.3555;;;463720.3555;-463720.36;-0.0045;0.95
26.545.627/0001-11;2018-03-31;1;;;;;;;;;0;0;8853655.94;8853655.94;-111876.94;-84207.57;;;;;;;-959377.83;-959377.83;7782401.17;7810070.54;3981128.91;3981128.91;;;;;;;3981128.91;3981128.91;11763530.08;11791199.45;58609.32;58609.32;;;;;;;58609.32;58609.32;0;0;-60000;-60000;;;;;;;;;;;-1422.68;-1422.68;;;-604116.61;-604116.61;;;-57;-57;;;;;;;-6315.75;-6315.75;-8257491.22;-2130610.81;-8929403.26;-2802522.85;2892736.14;9047285.92;9047285.92;8594921.624;;0;8594921.624;0;8594921.624;0.95
26.545.627/0001-11;2018-06-30;1;;;;;;;;;0;0;6262473.46;6262473.46;;;;;;;;;-55338.34;-83007.71;6207135.12;6179465.75;10182.28;10182.28;;;;;-469.45;-469.45;9712.83;9712.83;6216847.95;6189178.58;;;;;;;;;0;0;0;0;-60000;-60000;;;-11500;-11500;;;;;;;-33717.7;-32653.06;;;-22465.78;-22927.49;;;-402.28;-402.28;;;;;;;-1652.7;-1560.2;-6390241.8;-7371083.93;-6519980.26;-7500126.96;-303132.31;-1310948.38;-1310948.38;0;;0;0;-185.56;-185.56;0
26.545.627/0001-11;2018-09-30;1;;;;;;;;;0;0;4615956.51;4615956.51;-55361.6;-55361.6;;;;;;;-71533.92;-71533.92;4489060.99;4489060.99;18703.79;18703.79;;;;;2691.38;2691.38;21395.17;21395.17;4510456.16;4510456.16;;;;;;;;;0;0;0;0;-60000;-60000;;;;;;;;;;;-4866.92;0;;;-1872.5;-1409.71;;;;;;;;;;;-227.5;-320;-4087919.82;-2397548.84;-4154886.74;-2459278.55;355569.42;2051177.61;2051177.61;1948618.7295;;0;1948618.7295;0;1948618.7295;0.95
26.545.627/0001-11;2018-12-31;1;;;;;;;;;0;0;6668928.67;5543901.05;-46570.16;-46570.16;;;;;;;;;6622358.51;5497330.89;;;;;;;;;0;0;6622358.51;5497330.89;1443.46;1443.46;;;;;-255.04;-255.04;1188.42;1188.42;0;0;-60000;-60000;;;;;;;;;;;-4714.83;0;;;-2081.94;-2082.65;;;;;;;;;;;;;-4813603.79;-2382162.04;-4880400.56;-2444244.69;1743146.37;3054274.62;5105452.23;4850179.6185;;0;4850179.6185;0;4850179.6185;0.95
