CNPJ_Fundo;Data_Referencia;Versao;Nome_Imovel;Endereco;Data_Alienacao;Area;Numero_Unidades;Outras_Caracteristicas_Relevantes;Percentual_Imovel_Total_Investido;Percentual_Imovel_PL
23.964.908/0001-10;2018-12-31;1;Torre 3 - 703;Av. Tancredo Neves, 199-703 CEP: 42820020 Salvador BA;2018-11-29;0.00;1;Contrato global de rec. de obrigacoes, comprom. dacao em pagto, obrigacoes de fazer e outras avencas;0.001;0.001
23.964.908/0001-10;2018-12-31;1;Torre 3 - 412;Av. Tancredo Neves, 199-412 CEP: 42820020 Salvador BA;2018-11-29;0.00;1;Contrato global de rec. de obrigacoes, comprom. dacao em pagto, obrigacoes de fazer e outras avencas;0.001;0.001
23.964.908/0001-10;2018-12-31;1;Torre 3 - 410;Av. Tancredo Neves, 199-410 CEP: 42820020 Salvador BA;2018-11-29;0.00;1;Contrato global de rec. de obrigacoes, comprom. dacao em pagto, obrigacoes de fazer e outras avencas;0.001;0.001
23.964.908/0001-10;2018-12-31;1;Torre 3 - 113;Av. Tancredo Neves, 199-113 CEP: 42820020 Salvador BA;2018-11-29;0.00;1;Contrato global de rec. de obrigacoes, comprom. dacao em pagto, obrigacoes de fazer e outras avencas;0.001;0.001
23.964.908/0001-10;2018-12-31;1;Torre 3 - 1013;Av. Tancredo Neves, 199-1013 CEP: 42820020 Salvador BA;2018-11-30;0.00;1;Contrato global de rec. de obrigacoes, comprom. dacao em pagto, obrigacoes de fazer e outras avencas;0.001;0.001
23.964.908/0001-10;2018-12-31;1;Torre 3 - 2907;Av. Tancredo Neves, 199-2907 CEP: 42820020 Salvador BA;2018-11-29;0.00;1;Contrato global de rec. de obrigacoes, comprom. dacao em pagto, obrigacoes de fazer e outras avencas;0.001;0.001
26.502.761/0001-35;2018-12-31;1;ESCRITÓRIO 1901;AVENIDA NAÇÕES UNIDAS, 12901, BLOCO C, SÃO PAULO - SP;2018-08-28;520.34;1;conjunto comercial;1;
26.502.761/0001-35;2018-12-31;1;ESCRITÓRIO 1902;AVENIDA NAÇÕES UNIDAS, 12901, BLOCO C, SÃO PAULO - SP;2018-08-28;504.48;1;conjunto comercial;1;
28.152.272/0001-26;2018-03-31;2;Não aplicável;Não aplicável;1899-12-31;0;1;Não aplicável;0;0
28.152.272/0001-26;2018-06-30;1;N/A;N/A;1899-12-31;0;1;N/A;0;0
28.516.650/0001-03;2018-03-31;1;Não aplicável;Não aplicável;1899-12-31;0;1;Não aplicável;0;0
28.516.650/0001-03;2018-06-30;1;N/A;N/A;1899-12-31;0;1;N/A;0;0
28.516.650/0001-03;2018-09-30;1;N/A;N/A;1899-12-31;0;1;N/A;0;0
28.516.650/0001-03;2018-12-31;1;N/A;N/A;1899-12-31;0;1;N/A;0;0
28.693.595/0001-27;2018-03-31;1;Não Aplicavel;Não Aplicavel;1899-12-31;0;1;0;0;0
28.693.595/0001-27;2018-06-30;1;N/A;N/A;1899-12-31;0;1;N/A;0;0
28.693.595/0001-27;2018-09-30;1;N/A;N/A;1899-12-31;0;1;N/A;0;0
28.693.595/0001-27;2018-12-31;1;N/A;N/A;1899-12-31;0;1;N/A;0;0
28.893.734/0001-66;2018-06-29;1;LUMIERE_75179;Avenida Engenheiro Miguel Gemma, 1399, 12º Andar, Apto 123, Socoro, Mogi das Cruzes - SP;2018-05-08;100.12;1;Nenhuma característica relevante.;0.025509;0.008403
28.893.734/0001-66;2018-09-28;1;LUMIERE_75185;Avenida Engenheiro Miguel Gemma, 1399, 14º Andar, Apto 141, Socoro, Mogi das Cruzes - SP;2018-08-06;100.12;1;Nenhuma característica relevante.;0.008651;0.008402
28.893.734/0001-66;2018-09-28;1;RESERVATTO_121029;Rua Estácio de Sá, 755- Apto nº 1203 - 12 andar - Gutierrez - Belo Horizonte - MG;2018-09-26;159.64;1;Nenhuma característica relevante.;0.023911;0.022785
28.893.734/0001-66;2018-09-28;1;RESERVATTO_121030;Rua Estácio de Sá, 755- Apto nº 1301 - 13 andar - Gutierrez - Belo Horizonte - MG;2018-08-17;154.84;1;Nenhuma característica relevante.;0.023509;0.022785
28.893.734/0001-66;2018-09-28;1;RESERVATTO_121032;Rua Estácio de Sá, 755- Apto nº 1303 - 13 andar - Gutierrez - Belo Horizonte - MG;2018-09-05;159.64;1;Nenhuma característica relevante;0.023836;0.022963
28.893.734/0001-66;2018-09-28;1;RESERVATTO_121039;Rua Estácio de Sá, 755- Apto nº 1601 - 16 andar - Gutierrez - Belo Horizonte - MG;2018-09-05;154.84;1;Nenhuma característica relevante.;0.024021;0.023141
28.893.734/0001-66;2018-09-28;1;RESERVATTO_121048;Rua Estácio de Sá, 755- Apto nº 1901 - 19 andar - Gutierrez - Belo Horizonte - MG;2018-08-30;15484.00;1;Nenhuma característica relevante;0.023917;0.023141
28.893.734/0001-66;2018-09-28;1;SELETTOD_158390;Av. Nossa Senhora do Carmo, 644 - Apto nº 1503 - 15 andar -Centro - Betim - MG;2018-09-21;72.18;1;Nenhuma característica relevante;0.005255;0.005022
28.893.734/0001-66;2018-09-28;1;SELETTOD_158356;Av. Nossa Senhora do Carmo, 644 - Apto nº 701 - 7 andar -Centro - Betim - MG;2018-09-13;72.18;1;Nenhuma característica relevante;0.004866;0.004664
28.893.734/0001-66;2018-09-28;1;SELETTOD_158359;Av. Nossa Senhora do Carmo, 644 - Apto nº 704 - 7 andar -Centro - Betim - MG;2018-09-13;72.18;1;Nenhuma característica relevante;0.004866;0.004664
28.893.734/0001-66;2018-09-28;1;SELETTOD_158360;Av. Nossa Senhora do Carmo, 644 - Apto nº 801 - 8 andar -Centro - Betim - MG;2018-09-18;72.18;1;Nenhuma característica relevante;0.004876;0.004664
28.893.734/0001-66;2018-09-28;1;SELETTOD_158362;Av. Nossa Senhora do Carmo, 644 - Apto nº 803 - 8 andar -Centro - Betim - MG;2018-09-14;72.18;1;Nenhuma característica relevante;0.004981;0.004767
28.893.734/0001-66;2018-09-28;1;SELETTOD_158363;Av. Nossa Senhora do Carmo, 644 - Apto nº 804 - 8 andar -Centro - Betim - MG;2018-09-13;72.18;1;Nenhuma característica relevante;0.004866;0.004664
28.893.734/0001-66;2018-09-28;1;SELETTOS_158400;Av. Nossa Senhora do Carmo, 644 - Apto nº 301 - 3 andar -Centro - Betim - MG;2018-09-13;121.26;1;Nenhuma característica relevante;0.006153;0.005897
28.893.734/0001-66;2018-09-28;1;SELETTOS_158403;Av. Nossa Senhora do Carmo, 644 - Apto nº 304 - 3 andar -Centro - Betim - MG;2018-09-13;111.76;1;Nenhuma característica relevante;0.005981;0.005732
28.893.734/0001-66;2018-09-28;1;SELETTOS_158413;Av. Nossa Senhora do Carmo, 644 - Apto nº 602 - 6 andar -Centro - Betim - MG;2018-09-20;84.36;1;Nenhuma característica relevante;0.005788;0.005534
28.893.734/0001-66;2018-09-28;1;SELETTOS_158418;Av. Nossa Senhora do Carmo, 644 - Apto nº 703 - 7 andar -Centro - Betim - MG;2018-09-13;84.36;1;Nenhuma característica relevante;0.005832;0.005589
28.893.734/0001-66;2018-09-28;1;SELETTOS_158420;Av. Nossa Senhora do Carmo, 644 - Apto nº 801 - 8 andar -Centro - Betim - MG;2018-09-14;84.36;1;Nenhuma característica relevante;0.005782;0.005534
28.893.734/0001-66;2018-09-28;1;SELETTOS_158424;Av. Nossa Senhora do Carmo, 644 - Apto nº 901 - 9 andar -Centro - Betim - MG;2018-09-14;84.36;1;Nenhuma característica relevante;0.006138;0.005874
28.893.734/0001-66;2018-12-31;1;ALLEGRO_86366;Rua Capitão Paulino Freire, 300, 1º Andar, Apto 12, Centro, Mogi das Cruzes - SP;2018-11-01;70.76;1;Nenhuma característica relevante.;0.004141;0.002024
28.893.734/0001-66;2018-12-31;1;ALLEGRO_86368;Rua Capitão Paulino Freire, 300, 1º Andar, Apto 14, Centro, Mogi das Cruzes - SP;2018-11-01;70.76;1;Nenhuma característica relevante.;0.004221;0.002063
28.893.734/0001-66;2018-12-31;1;ALLEGRO_86386;Rua Capitão Paulino Freire, 300, 6º Andar, Apto 63, Centro, Mogi das Cruzes - SP;2018-12-24;70.76;1;Nenhuma característica relevante.;0.002065;0.002113
28.893.734/0001-66;2018-12-31;1;ALLEGRO_86394;Rua Capitão Paulino Freire, 300, 8º Andar, Apto 83, Centro, Mogi das Cruzes - SP;2018-10-02;70.76;1;Nenhuma característica relevante.;0.006386;0.002257
28.893.734/0001-66;2018-12-31;1;ALLEGRO_86404;Rua Capitão Paulino Freire, 300, 11º Andar, Apto 111, Centro, Mogi das Cruzes - SP;2018-10-26;70.76;1;Nenhuma característica relevante.;0.006176;0.002179
28.893.734/0001-66;2018-12-31;1;FELICITTA_72466;Rua Presidente Campos Salles, 1370, 11º Andar, Apto 111, Alto Ipiranga, Mogi das Cruzes - SP;2018-11-23;126.60;1;Nenhuma característica relevante.;0.009382;0.004602
28.893.734/0001-66;2018-12-31;1;SELETTOD_158370;Av. Nossa Senhora do Carmo, 644 - Apto nº 1003 - 10 andar -Centro - Betim - MG;2018-10-18;72.18;1;Nenhuma característica relevante;0.005287;0.001866
28.893.734/0001-66;2018-12-31;1;SELETTOD_158379;Av. Nossa Senhora do Carmo, 644 - Apto nº 1204 - 12 andar -Centro - Betim - MG;2018-12-04;72.18;1;Nenhuma característica relevante;0.003845;0.001885
28.893.734/0001-66;2018-12-31;1;SELETTOD_158391;Av. Nossa Senhora do Carmo, 644 - Apto nº 1504 - 15 andar -Centro - Betim - MG;2018-10-29;72.18;1;Nenhuma característica relevante;0.003857;0.001866
28.893.734/0001-66;2018-12-31;1;SELETTOD_158394;Av. Nossa Senhora do Carmo, 644 - Apto nº 1603 - 16 andar -Centro - Betim - MG;2018-11-26;72.18;1;Nenhuma característica relevante;0.003946;0.001935
28.893.734/0001-66;2018-12-31;1;SELETTOS_158415;Av. Nossa Senhora do Carmo, 644 - Apto nº 604 - 6 andar -Centro - Betim - MG;2018-11-08;84.36;1;Nenhuma característica relevante;0.004321;0.002118
28.893.734/0001-66;2018-12-31;1;SELETTOS_158427;Av. Nossa Senhora do Carmo, 644 - Apto nº 904 - 9 andar -Centro - Betim - MG;2018-10-18;84.36;1;Nenhuma característica relevante;0.006048;0.002135
