CNPJ_Fundo;Data_Referencia;Versao;Classe;Nome_Imovel;Endereco;Area;Numero_Unidades;Outras_Caracteristicas_Relevantes;Percentual_Vacancia;Percentual_Inadimplencia;Percentual_Receitas_FII;Percentual_Locado;Percentual_Vendido;Percentual_Conclusao_Obras_Realizado;Percentual_Conclusao_Obras_Previsto;Custo_Construcao_Realizado;Custo_Construcao_Previsto;Percentual_Imovel_Total_Investido
14.365.190/0001-55;2016-12-31;1;Imóveis para renda acabados;FAZ.CAMBALACHO MAT17;Fazenda Atlas, encontra-se situado próximo à sede doMunicípio de Nova Ubiratã (MT), local denominado de Gleba Vale do Tartaruga;4263729;1;Matrícula: 17;0;0;0;;;;;;;
14.365.190/0001-55;2016-12-31;1;Imóveis para renda acabados;FAZ.SERGIO MAT20;Fazenda Atlas, encontra-se situado próximo à sede doMunicípio de Nova Ubiratã (MT), local denominado de Gleba Vale do Tartaruga;4645551;1;Matrícula: 20;0;0;0;;;;;;;
14.365.190/0001-55;2016-12-31;1;Imóveis para renda acabados;FAZ.SANDRA MAT34;Fazenda Atlas, encontra-se situado próximo à sede doMunicípio de Nova Ubiratã (MT), local denominado de Gleba Vale do Tartaruga;4549425;1;Matrícula: 34;0;0;0;;;;;;;
14.365.190/0001-55;2016-12-31;1;Imóveis para renda acabados;FAZ.RIBEIRO MAT19;Fazenda Atlas, encontra-se situado próximo à sede doMunicípio de Nova Ubiratã (MT), local denominado de Gleba Vale do Tartaruga;4547183;1;Matrícula: 19;0;0;0;;;;;;;
14.365.190/0001-55;2016-12-31;1;Imóveis para renda acabados;FAZ.BENEDITOII MAT15;Fazenda Atlas, encontra-se situado próximo à sede doMunicípio de Nova Ubiratã (MT), local denominado de Gleba Vale do Tartaruga;4183834;1;Matrícula: 15;0;0;0;;;;;;;
14.365.190/0001-55;2016-12-31;1;Imóveis para renda acabados;FAZ.TREVISAN MAT21;Fazenda Atlas, encontra-se situado próximo à sede doMunicípio de Nova Ubiratã (MT), local denominado de Gleba Vale do Tartaruga;4979411;1;Matrícula: 21;0;0;0;;;;;;;
14.365.190/0001-55;2016-12-31;1;Imóveis para renda acabados;FAZ.WALDIR MAT24;Fazenda Atlas, encontra-se situado próximo à sede doMunicípio de Nova Ubiratã (MT), local denominado de Gleba Vale do Tartaruga;4881096;1;Matrícula: 24;0;0;0;;;;;;;
14.365.190/0001-55;2016-12-31;1;Imóveis para renda acabados;FAZ.ST TEREZIN MAT16;Fazenda Atlas, encontra-se situado próximo à sede doMunicípio de Nova Ubiratã (MT), local denominado de Gleba Vale do Tartaruga;4343539;1;Matrícula: 16;0;0;0;;;;;;;
14.365.190/0001-55;2016-12-31;1;Imóveis para renda acabados;FAZ.CANDIDA MAT25;Fazenda Atlas, encontra-se situado próximo à sede doMunicípio de Nova Ubiratã (MT), local denominado de Gleba Vale do Tartaruga;4875824;1;Matrícula: 25;0;0;0;;;;;;;
14.365.190/0001-55;2016-12-31;1;Imóveis para renda acabados;FAZ.EVA MAT23;Fazenda Atlas, encontra-se situado próximo à sede doMunicípio de Nova Ubiratã (MT), local denominado de Gleba Vale do Tartaruga;4574000;1;Matrícula: 23;0;0;0;;;;;;;
14.376.247/0001-11;2016-12-31;2;Imóveis para renda acabados;Edificio Torre Rio Sul;Rua Lauro Muller 116, , Rio de Janeiro, RJ, 22290-160;5817.16;29;Direito de Propriedade;0.2222;0;0.8242;;;;;;;
14.376.247/0001-11;2016-12-31;2;Imóveis para renda acabados;Edificio Brascan Century Corporate - Bloco C;Rua Joaquim Floriano 466, , São Paulo, SP, 04534-002;1453;8;Direito de Propriedade;0.25;0;0.0883;;;;;;;
14.410.722/0001-29;2016-12-31;1;Imóveis para renda acabados;AG. ZONA SUL;AV.N.SRA.COPACABANA,594, RIO DE JANEIRO - RJ;2062.03;1;O fundo detém 100% do imóvel sem ônus ou garantias;0;0;0.022913;;;;;;;
14.410.722/0001-29;2016-12-31;1;Imóveis para renda acabados;SAO CAETANO DO SUL;PCA.CARDEAL ARCOVERDE,52, SAO CAETANO DO SUL - SP;3733;1;O fundo detém 100% do imóvel sem ônus ou garantias;0;0;0.00609;;;;;;;
14.410.722/0001-29;2016-12-31;1;Imóveis para renda acabados;ED. SEDE III;QD. 1, BL.G, LT. 32, BRASILIA - DF;46054.4;1;O fundo detém 100% do imóvel sem ônus ou garantias;0;0;0.1923;;;;;;;
14.410.722/0001-29;2016-12-31;1;Imóveis para renda acabados;SUPER VAR E GOV MT;R. FELINTO MULLER, 2104/PRES.JOSE LINHARES, 50, CUIABA - MT;3347.98;1;O fundo detém 100% do imóvel sem ônus ou garantias;0;0;0.002229;;;;;;;
14.410.722/0001-29;2016-12-31;1;Imóveis para renda acabados;AG. CASA VERDE;R.BARORE,284, SAO PAULO - SP;2268.37;1;O fundo detém 100% do imóvel sem ônus ou garantias;0;0;0.005027;;;;;;;
14.410.722/0001-29;2016-12-31;1;Imóveis para renda acabados;AG. MANAUS;RUA GUILHERME MOREIRA, 315, MANAUS - AM;9269.63;1;O fundo detém 100% do imóvel sem ônus ou garantias;0;0;0.018621;;;;;;;
14.410.722/0001-29;2016-12-31;1;Imóveis para renda acabados;AG. MARINGA;AV.DUQUE DE CAXIAS 448, MARINGA - PR;7623.36;1;O fundo detém 100% do imóvel sem ônus ou garantias;0;0;0.009466;;;;;;;
14.410.722/0001-29;2016-12-31;1;Imóveis para renda acabados;AG. AFONSO PENA;AV.AFONSO PENA,2202, CAMPO GRANDE - MS;8103.28;1;O fundo detém 100% do imóvel sem ônus ou garantias;0;0;0.014745;;;;;;;
14.410.722/0001-29;2016-12-31;1;Imóveis para renda acabados;AG. NOSSA SENHORA LAPA;R.NOSSA SENHORA DA LAPA, 281, SAO PAULO - SP;3878.31;1;O fundo detém 100% do imóvel sem ônus ou garantias;0;0;0.010829;;;;;;;
14.410.722/0001-29;2016-12-31;1;Imóveis para renda acabados;AG. PARAISO;AV.BERNARDINO DE CAMPOS,250, SAO PAULO - SP;1447.47;1;O fundo detém 100% do imóvel sem ônus ou garantias;0;0;0.008042;;;;;;;
14.410.722/0001-29;2016-12-31;1;Imóveis para renda acabados;AG. ANA ROSA;R.DOMINGOS DE MORAES, 438, SAO PAULO - SP;1688.5;1;O fundo detém 100% do imóvel sem ônus ou garantias;0;0;0.006623;;;;;;;
14.410.722/0001-29;2016-12-31;1;Imóveis para renda acabados;AG. SANTANA;R.VOLUNTARIOS DA PATRIA,1769, SAO PAULO - SP;2061.96;1;O fundo detém 100% do imóvel sem ônus ou garantias;0;0;0.00709;;;;;;;
14.410.722/0001-29;2016-12-31;1;Imóveis para renda acabados;AG. BRAS;AV.RANGEL PESTANA,2128, SAO PAULO - SP;4247;1;O fundo detém 100% do imóvel sem ônus ou garantias;0;0;0.007869;;;;;;;
14.410.722/0001-29;2016-12-31;1;Imóveis para renda acabados;AG. CINELANDIA;AV.13 DE MAIO,13, RIO DE JANEIRO - RJ;1834.12;1;O fundo detém 100% do imóvel sem ônus ou garantias;0;0;0.01117;;;;;;;
14.410.722/0001-29;2016-12-31;1;Imóveis para renda acabados;AG. BONFIM;AV.GOV.PEDRO DE TOLEDO,1099, CAMPINAS - SP;8170.67;1;O fundo detém 100% do imóvel sem ônus ou garantias;0;0;0.012231;;;;;;;
14.410.722/0001-29;2016-12-31;1;Imóveis para renda acabados;AG. TIJUCA;R.CONDE BONFIM,369-A, RIO DE JANEIRO - RJ;1291.87;1;O fundo detém 100% do imóvel sem ônus ou garantias;0;0;0.008377;;;;;;;
14.410.722/0001-29;2016-12-31;1;Imóveis para renda acabados;AG.BELEM-CENTRO(PA);AV.PRES.VARGAS,248, BELEM - PA;10514.51;1;O fundo detém 100% do imóvel comprado com existência de penhora;0;0;0.022283;;;;;;;
14.410.722/0001-29;2016-12-31;1;Imóveis para renda acabados;AG. CENTRO - SOROCABA(SP);RUA XV DE NOVEMBRO, N. 191, SOROCABA - SP;6614.5;1;O fundo detém 100% do imóvel sem ônus ou garantias;0;0;0.007707;;;;;;;
14.410.722/0001-29;2016-12-31;1;Imóveis para renda acabados;AG. DUQUE DE CAXIAS;AV.PRES.KENNEDY,1461, DUQUE DE CAXIAS - RJ;3535.61;1;O fundo detém 100% do imóvel sem ônus ou garantias;0;0;0.005948;;;;;;;
14.410.722/0001-29;2016-12-31;1;Imóveis para renda acabados;AG. JACAREPAGUA;AV.GEREMARIO DANTAS,78, RIO DE JANEIRO - RJ;1300.96;1;O fundo detém 100% do imóvel sem ônus ou garantias;0;0;0.004569;;;;;;;
14.410.722/0001-29;2016-12-31;1;Imóveis para renda acabados;AG. PONTA GROSSA;R.AUGUSTO RIBAS,555, PONTA GROSSA - PR;7562.77;1;O fundo detém 100% do imóvel comprado com existência de penhora;0;0;0.006702;;;;;;;
14.410.722/0001-29;2016-12-31;1;Imóveis para renda acabados;AG. IPIRANGA-SP;R.BOM PASTOR,153/169, SAO PAULO - SP;7007.05;1;O fundo detém 100% do imóvel sem ônus ou garantias;0;0;0.012593;;;;;;;
14.410.722/0001-29;2016-12-31;1;Imóveis para renda acabados;CSL SAO PAULO;RUA SAO BENTO, 483 / RUA LIBERO BADARO, 582, SAO PAULO - SP;8367.6;1;O fundo detém 100% do imóvel sem ônus ou garantias;0;0;0.024542;;;;;;;
14.410.722/0001-29;2016-12-31;1;Imóveis para renda acabados;AG PASSO FUNDO;R. BENTO GONCALVES, 516, PASSO FUNDO - RS;4526.26;1;O fundo detém 100% do imóvel sem ônus ou garantias;0;0;0.005445;;;;;;;
14.410.722/0001-29;2016-12-31;1;Imóveis para renda acabados;AG. UBERLANDIA;AV. AFONSO PENA, 745, ESQUINA R. QUINTINO BOCAIUVA, UBERLANDIA - MG;6241;1;O fundo detém 100% do imóvel sem ônus ou garantias;0;0;0.010541;;;;;;;
14.410.722/0001-29;2016-12-31;1;Imóveis para renda acabados;AG. NITEROI (RJ);AV.ERNANI AMARAL PEIXOTO, 347, NITEROI - RJ;4431.34;1;O fundo detém 100% do imóvel sem ônus ou garantias;0;0;0.012332;;;;;;;
14.410.722/0001-29;2016-12-31;1;Imóveis para renda acabados;AG. MOEMA;ALAMEDA DOS JURUPIS, 1156, SAO PAULO - SP;2353.66;1;O fundo detém 100% do imóvel sem ônus ou garantias;0;0;0.013265;;;;;;;
14.410.722/0001-29;2016-12-31;1;Imóveis para renda acabados;AG. PINHEIROS;R.PINHEIROS,1492, SAO PAULO - SP;2375.04;1;O fundo detém 100% do imóvel sem ônus ou garantias;0;0;0.009271;;;;;;;
14.410.722/0001-29;2016-12-31;1;Imóveis para renda acabados;AG. SAO JOSE DOS CAMPOS;R.DR.NELSON D AVILA,149-CENTRO, SAO JOSE DOS CAMPOS - SP;6501.15;1;O fundo detém 100% do imóvel sem ônus ou garantias;0;0;0.009551;;;;;;;
14.410.722/0001-29;2016-12-31;1;Imóveis para renda acabados;CSL CURITIBA;PR.TIRADENTES,410/AL.DR. MURICY,760/R. CANDIDO LOP, CURITIBA - PR;14619.73;1;O fundo detém 100% do imóvel sem ônus ou garantias;0;0;0.039736;;;;;;;
14.410.722/0001-29;2016-12-31;1;Imóveis para renda acabados;AG. BAIRRO BOM RETIRO;R.JULIO CONCEICAO,438, SAO PAULO - SP;2962.72;1;O fundo detém 100% do imóvel sem ônus ou garantias;0;0;0.007414;;;;;;;
14.410.722/0001-29;2016-12-31;1;Imóveis para renda acabados;AG. CATEDRAL-SOROCABA;R.XV DE NOVEMBRO,63/67, SOROCABA - SP;2089.12;1;O fundo detém 100% do imóvel sem ônus ou garantias;0;0;0.003075;;;;;;;
14.410.722/0001-29;2016-12-31;1;Imóveis para renda acabados;CSL SAO PAULO;AV.S.JOAO,32/R.LIBERO BADARO,568/R.S.BENTO,465, SAO PAULO - SP;29550.1;1;O fundo detém 100% do imóvel sem ônus ou garantias;0;0;0.072848;;;;;;;
14.410.722/0001-29;2016-12-31;1;Imóveis para renda acabados;SUPER VAR E GOV RS;R.HONORIO SILVEIRA DIAS,1830, PORTO ALEGRE - RS;4280;1;O fundo detém 100% do imóvel sem ônus ou garantias;0;0;0.008545;;;;;;;
14.410.722/0001-29;2016-12-31;1;Imóveis para renda acabados;AG. CAMPOS GOYTACAZES;PCA.DAS 4 JORNADAS,11, CAMPOS DOS GOYTACAZES - RJ;7322.74;1;O fundo detém 100% do imóvel sem ônus ou garantias;0;0;0.017258;;;;;;;
14.410.722/0001-29;2016-12-31;1;Imóveis para renda acabados;AG. SAO JOSE RIO PRETO SP;R.VOLUNTARIOS DE S.PAULO,2975, SAO JOSE DO RIO PRETO - SP;3042.94;1;O fundo detém 100% do imóvel sem ônus ou garantias;0;0;0.005766;;;;;;;
14.410.722/0001-29;2016-12-31;1;Imóveis para renda acabados;CSL BRASILIA;AV. GOIAS, 980 - QD.14, GOIANIA - GO;11133.35;1;O fundo detém 100% do imóvel sem ônus ou garantias;0;0;0.023039;;;;;;;
14.410.722/0001-29;2016-12-31;1;Imóveis para renda acabados;AG. ASA NORTE 504;SEPN QUADRA 504 BL B EDIFICIO VIRGO, BRASILIA - DF;4593.67;1;O fundo detém 100% do imóvel comprado com existência de penhora;0;0;0.016835;;;;;;;
14.410.722/0001-29;2016-12-31;1;Imóveis para renda acabados;AG. CONJUNTO NACIONAL;SDN CONJ A LOJA C-03 2 PAVIMENTO, BRASILIA - DF;1207.4;1;O fundo detém 100% do imóvel sem ônus ou garantias;0;0;0.012887;;;;;;;
14.410.722/0001-29;2016-12-31;1;Imóveis para renda acabados;AG. SANTO AMARO PAULISTA;R.PAULO EIRO,471/PRACA FLORIANO PEIXOTO, 254, SAO PAULO - SP;4879.82;1;O fundo detém 100% do imóvel sem ônus ou garantias;0;0;0.014242;;;;;;;
14.410.722/0001-29;2016-12-31;1;Imóveis para renda acabados;PSO PIRACICABA;PCA.JOSE BONIFACIO,945, PIRACICABA - SP;5122.37;1;O fundo detém 100% do imóvel sem ônus ou garantias;0;0;0.009583;;;;;;;
14.410.722/0001-29;2016-12-31;1;Imóveis para renda acabados;AG. ARACATUBA;PCA. RUI BARBOSA, 322, ARACATUBA - SP;6070.59;1;O fundo detém 100% do imóvel sem ônus ou garantias;0;0;0.008294;;;;;;;
14.410.722/0001-29;2016-12-31;1;Imóveis para renda acabados;AG. FLORIANOPOLIS;PRACA XV DE NOVEMBRO, 321, FLORIANOPOLIS - SC;6788.73;1;O fundo detém 100% do imóvel sem ônus ou garantias;0;0;0.014326;;;;;;;
14.410.722/0001-29;2016-12-31;1;Imóveis para renda acabados;AG. JUIZ DE FORA;RUA HALFELD, 770 / ESQ. RUA MARECHAL DEODORO, 497, JUIZ FORA - MG;6587.2;1;O fundo detém 100% do imóvel sem ônus ou garantias;0;0;0.017639;;;;;;;
14.410.722/0001-29;2016-12-31;1;Imóveis para renda acabados;AG. BROOKLIN PAULISTA;R. JOAQUIM NABUCO, 246, SAO PAULO - SP;1843.34;1;O fundo detém 100% do imóvel sem ônus ou garantias;0;0;0.007168;;;;;;;
14.410.722/0001-29;2016-12-31;1;Imóveis para renda acabados;AG. RIBEIRAO PRETO SP;R.DUQUE DE CAXIAS,725, RIBEIRAO PRETO - SP;3642.79;1;O fundo detém 100% do imóvel sem ônus ou garantias;0;0;0.004908;;;;;;;
14.410.722/0001-29;2016-12-31;1;Imóveis para renda acabados;AG. TOLEDO;RUA 7 DE SETEMBRO, 1209, TOLEDO - PR;4696;1;O fundo detém 100% do imóvel sem ônus ou garantias;0;0;0.00506;;;;;;;
14.410.722/0001-29;2016-12-31;1;Imóveis para renda acabados;AG. CAMPINAS;R.DR.COSTA AGUIAR,626, CAMPINAS - SP;5981.84;1;O fundo detém 100% do imóvel sem ônus ou garantias;0;0;0.010723;;;;;;;
14.410.722/0001-29;2016-12-31;1;Imóveis para renda acabados;AG LEBLON;AV.BARTOLOMEU MITRE 438-A, RIO DE JANEIRO - RJ;1373.42;1;O fundo detém 100% do imóvel sem ônus ou garantias;0;0;0.01566;;;;;;;
14.410.722/0001-29;2016-12-31;1;Imóveis para renda acabados;AG. PCA XV NOVEMBRO/BESC;Praça XV de Novembro, 329, FLORIANOPOLIS - SC;3663.99;1;O fundo detém 100% do imóvel sem ônus ou garantias;0;0;0.008712;;;;;;;
14.410.722/0001-29;2016-12-31;1;Imóveis para renda acabados;CSL BELO HORIZONTE;R.DA BAHIA,2500, BELO HORIZONTE - MG;14176.09;1;O fundo detém 100% do imóvel sem ônus ou garantias;0;0;0.032787;;;;;;;
14.410.722/0001-29;2016-12-31;1;Imóveis para renda acabados;AG. VILA CARRAO (SP);AV.CONSELHEIRO CARRAO,2411, SAO PAULO - SP;2538.15;1;O fundo detém 100% do imóvel sem ônus ou garantias;0;0;0.005944;;;;;;;
14.410.722/0001-29;2016-12-31;1;Imóveis para renda acabados;AG. TAMOIOS BH;R.TAMOIOS,731/R. GUARANI, 504, BELO HORIZONTE - MG;14829.7;1;O fundo detém 100% do imóvel sem ônus ou garantias;0;0;0.028383;;;;;;;
14.410.722/0001-29;2016-12-31;1;Imóveis para renda acabados;AG.BELO HORIZONTE;R.RIO DE JANEIRO,750, BELO HORIZONTE - MG;18909;1;O fundo detém 100% do imóvel sem ônus ou garantias;0;0;0.032813;;;;;;;
14.410.722/0001-29;2016-12-31;1;Imóveis para renda acabados;AG. PRACA DA ARVORE;AV.JABAQUARA 424, SAO PAULO - SP;2506.37;1;O fundo detém 100% do imóvel sem ônus ou garantias;0;0;0.007205;;;;;;;
14.410.722/0001-29;2016-12-31;1;Imóveis para renda acabados;AG. PENHA FRANCA;AV.PENHA DE FRANCA,549, SAO PAULO - SP;2312.1;1;O fundo detém 100% do imóvel sem ônus ou garantias;0;0;0.0057655;;;;;;;
14.410.722/0001-29;2016-12-31;1;Imóveis para renda acabados;AG CAXIAS SUL;RUA MARQUES DO HERVAL, 1354, EDIFICO SATELITE, CAXIAS DO SUL - RS;5778.75;1;O fundo detém 100% do imóvel sem ônus ou garantias;0;0;0.007875;;;;;;;
14.410.722/0001-29;2016-12-31;1;Imóveis para renda acabados;AG. ALDEOTA;AV.SANTOS DUMONT,2889, FORTALEZA - CE;5476.78;1;O fundo detém 100% do imóvel sem ônus ou garantias;0;0;0.013245;;;;;;;
14.410.722/0001-29;2016-12-31;1;Imóveis para renda acabados;AG. PC.RUI BARBOSA-BAURU;PCA.RUI BARBOSA,1-55/R.ANT. ALVES, 9-38, BAURU - SP;4085.67;1;O fundo detém 100% do imóvel sem ônus ou garantias;0;0;0.00763;;;;;;;
14.410.722/0001-29;2016-12-31;1;Imóveis para renda acabados;AG. CARIJOS;R.ESPIRITO SANTO,571, ESQ. C/ RUA CARIJÓS, 185, BELO HORIZONTE - MG;5407;1;O fundo detém 100% do imóvel sem ônus ou garantias;0;0;0.012115;;;;;;;
14.410.722/0001-29;2016-12-31;1;Imóveis para renda acabados;AG. GENERAL VALADAO;PRACA GENERAL VALADAO,377, ARACAJU - SE;6077.92;1;O fundo detém 100% do imóvel sem ônus ou garantias;0;0;0.011344;;;;;;;
14.410.722/0001-29;2016-12-31;1;Imóveis para renda acabados;AG. CAMPOS ELISEOS;AV.RIO BRANCO,1437, SAO PAULO - SP;5991.07;1;O fundo detém 100% do imóvel sem ônus ou garantias;0;0;0.010487;;;;;;;
14.410.722/0001-29;2016-12-31;1;Imóveis para renda acabados;AG. FREGUESIA DO O;AV.SANTA MARINA 2618, SAO PAULO - SP;2259;1;O fundo detém 100% do imóvel sem ônus ou garantias;0;0;0.005445;;;;;;;
14.410.722/0001-29;2016-12-31;1;Imóveis para renda acabados;AG. ASA SUL 507;AV W-3, Q.7, LT.7,8 E 9, BRASILIA - DF;1757.82;1;O fundo detém 100% do imóvel sem ônus ou garantias;0;0;0.006887;;;;;;;
14.413.342/0001-48;2016-12-31;1;Imóveis para renda acabados;Atento Campo Grande;Rua Campo Grande, 120 , Lote 08 do PAL 47.371 - Campo Grande - Rio de Janeiro - RJ;450;1;Objeto da matricula 198.114 do 4º Ofício  de Registro de Imóveis da Comarca  do Rio de Janeiro - |RJ;0;0;1;;;;;;;
14.413.342/0001-48;2016-12-31;1;Imóveis para renda acabados;Canopus Corp. Alpha;Imóvel localizado na Avenida Tamboré, 267, conjuntos 91B, 141B e 151B, Alphaville, Cidade de Barueri, Estado de São Paulo.;2178352;3;Area construída = 1.037.280 m² (privativa)  / 1.141.072 m² (comum);0;0;1;;;;;;;
14.609.653/0001-87;2016-12-31;1;Imóveis para renda em construção;JHSF Aeroporto;Estação Dona Catarina da Estrada de Ferro Sorocabana, São Roque - SP  - Área 2;2308086.12;1;Co-proprietário sob Condomínio Civil regido por Conveção de Condomínio, à fração ideal de 5,29%. (Posição da Fase Inicial);;;;0;;0.6;0.61;13348533.8599127;14775855.6427354;
14.631.148/0001-39;2016-12-31;1;Imóveis para renda acabados;Libero loja;Loja situada na Rua Libero Badaró, 292  Sé - São Paulo - SP;270.45;1;NA;1;0;0;;;;;;;
14.631.148/0001-39;2016-12-31;1;Imóveis para renda acabados;Imóvel RB 115;Av. Rio Branco, 115 - 2º andar -Rio de Janeiro;541;1;NA;0;0;0.0253;;;;;;;
14.631.148/0001-39;2016-12-31;1;Imóveis para renda acabados;Libero loja;Escritório situado na Rua Libero Badaró, 300Sé - São Paulo - SP;291.334;1;NA;0;0;0.0295;;;;;;;
14.631.148/0001-39;2016-12-31;1;Imóveis para renda acabados;Rodrigo Silva;Rua Rodrigo Silva, 26 - 15º andar -RJ- RJ;640;1;NA;1;0;0;;;;;;;
14.631.148/0001-39;2016-12-31;1;Imóveis para renda acabados;Cajamar;Galpão Industrial/Prédio Comercial e seu respectivo terreno, no ANHANGUERA PARQUE EMPRESARIAL - Cajamar - São Paulo.;4942;1;NA;0;0;0.8744;;;;;;;
14.631.148/0001-39;2016-12-31;1;Imóveis para renda acabados;Charitas;Loja Comercial situada naRua Murilo Portugal, 112 - loja 103 - Charitas.Niterói - RJ;90;1;NA;1;0;0;;;;;;;
14.631.148/0001-39;2016-12-31;1;Imóveis para renda acabados;Macaé RJ;Galpão Industrial/Comercial e seu respectivo terreno Alameda do Ipê, 64 - Bairro Nova Cavalheiros  Macaé - Rio de Janeiro (3 galpões 1 prédio 3 andares );7031.08;1;NA;1;0;0;;;;;;;
14.631.148/0001-39;2016-12-31;1;Imóveis para renda acabados;Itaboraí;Rua João Augusto de Andrade, 25  Centro - Itaboraí -   RJ;261.5;1;NA;0;0;0.0708;;;;;;;
14.631.148/0001-39;2016-12-31;1;Imóveis para renda acabados;Indaiatuba;Terreno e Galpão Comercial/Industrial  Rua Eduardo Borsari, 2.571.  Distrito Industrial Domingos Giomi-Indaiatuba-SP;12054.33;1;NA;1;0;0;;;;;;;
14.631.148/0001-39;2016-12-31;1;Imóveis para renda acabados;Duque de Caxias;Galpão Comercial/Industrial e seu respectivo terreno sito àRodovia Washington Luiz (BR040) Km 108, nº 18.720. Duque de Caxias Rio de Janeiro;8566.89;1;NA;1;0;0;;;;;;;
14.631.148/0001-39;2016-12-31;1;Imóveis para renda acabados;Condado de Cascais;Sala Comercial naAv. Armando Lombardi, 800 - loja 326  Barra da Tijuca Rio de Janeiro - RJ;104;1;NA;1;0;0;;;;;;;
14.631.148/0001-39;2016-12-31;1;Imóveis para renda acabados;São Joaquim;Galpão Industrial /Comercial e seu respectivo terreno sito à Rua Coronel Antônio Leal, S/N, quadra 48 - lotes 10, 12,14 e 21.Jardim Retiro São Joaquim - Itaboraí Rio de Janeiro;2400;1;NA;1;0;0;;;;;;;
14.665.312/0001-29;2016-12-31;1;Imóveis para venda acabados;TLCH - BL1 APTO1304;Pará,Belém,Rodovia Augusto Montenegro 3975 , Distrito de Icoaraci, Condominio Total life;73.57;1;Escritura;;;;;;;;;;0.00819772421387495
14.665.312/0001-29;2016-12-31;1;Imóveis para venda acabados;TLCH - BL3 APTO905;Pará,Belém,Rodovia Augusto Montenegro 3975 , Distrito de Icoaraci, Condominio Total life;73.57;1;Escritura;;;;;;;;;;0.00991068151229658
14.665.312/0001-29;2016-12-31;1;Imóveis para venda acabados;TLCH - BL2 APTO1301;Pará,Belém,Rodovia Augusto Montenegro 3975 , Distrito de Icoaraci, Condominio Total life;73.57;1;Escritura;;;;;;;;;;0.0110118683469962
14.665.312/0001-29;2016-12-31;1;Imóveis para venda acabados;TLCH - BL4 APTO1204;Pará,Belém,Rodovia Augusto Montenegro 3975 , Distrito de Icoaraci, Condominio Total life;73.57;1;Escritura;;;;;;;;;;0.010033035605041
14.665.312/0001-29;2016-12-31;1;Imóveis para venda acabados;TLCH - BL4 APTO901;Pará,Belém,Rodovia Augusto Montenegro 3975 , Distrito de Icoaraci, Condominio Total life;73.57;1;Escritura;;;;;;;;;;0.00978832741955218
14.665.312/0001-29;2016-12-31;1;Imóveis para venda acabados;HAPPY PRAIA APTO 103;Espírito Santo,Serra, Loteamento Portal de Manguinhos, Empreendimento Condomínio Happy Days Manguinhos;93.3;1;Escritura;;;;;;;;;;0.0144377829438395
14.665.312/0001-29;2016-12-31;1;Imóveis para venda acabados;MHR - ILHA DE KARPATHOS 304;Santa Catarina,Florianópolis, Rua VE-1000 N 156, Empreendimento Marine Home Resort;397.2;1;Escritura;;;;;;;;;;0.0965373791753334
14.665.312/0001-29;2016-12-31;1;Imóveis para venda acabados;HAPPY MOOD APTO 306 /VG 255;Rio Grande do Sul, Canoas, Rua Dr Barcellos 97, Empreendimento Canoas Happiness;82.39;1;Escritura;;;;;;;;;;0.0133365961091399
14.665.312/0001-29;2016-12-31;1;Imóveis para venda acabados;TLCH - BL2 APTO1305;Pará,Belém,Rodovia Augusto Montenegro 3975 , Distrito de Icoaraci, Condominio Total life;73.57;1;Escritura;;;;;;;;;;0.0110118683469962
14.665.312/0001-29;2016-12-31;1;Imóveis para venda acabados;TLCH - BL1 APTO1201;Pará,Belém,Rodovia Augusto Montenegro 3975 , Distrito de Icoaraci, Condominio Total life;73.57;1;Escritura;;;;;;;;;;0.00819772421387495
14.665.312/0001-29;2016-12-31;1;Imóveis para venda acabados;TLCH - BL2 APTO1401;Pará,Belém,Rodovia Augusto Montenegro 3975 , Distrito de Icoaraci, Condominio Total life;73.57;1;Escritura;;;;;;;;;;0.0110118683469962
14.665.312/0001-29;2016-12-31;1;Imóveis para venda acabados;BPWR - BL6 APTO102;Ceará,Fortaleza,  Medusa - Porto das Dunas, Beach Park Wellness;121;1;Escritura;;;;;;;;;;0.0320567722990334
14.665.312/0001-29;2016-12-31;1;Imóveis para venda acabados;BPWR - BL7 APTO102;Ceará,Fortaleza,  Medusa - Porto das Dunas, Beach Park Wellness;121;1;Escritura;;;;;;;;;;0.0296096904441454
14.665.312/0001-29;2016-12-31;1;Imóveis para venda acabados;HAPPY PRAIA APTO 708;Espírito Santo,Serra, Loteamento Portal de Manguinhos, Empreendimento Condomínio Happy Days Manguinhos;69.96;1;Escritura;;;;;;;;;;0.0108895142542518
14.665.312/0001-29;2016-12-31;1;Imóveis para venda acabados;TLCH - BL4 APTO1301;Pará,Belém,Rodovia Augusto Montenegro 3975 , Distrito de Icoaraci, Condominio Total life;73.57;1;Escritura;;;;;;;;;;0.010033035605041
14.665.312/0001-29;2016-12-31;1;Imóveis para venda acabados;TLCH - BL2 APTO1202;Pará,Belém,Rodovia Augusto Montenegro 3975 , Distrito de Icoaraci, Condominio Total life;73.57;1;Escritura;;;;;;;;;;0.0110118683469962
14.665.312/0001-29;2016-12-31;1;Imóveis para venda acabados;TLCH - BL4 APTO1201;Pará,Belém,Rodovia Augusto Montenegro 3975 , Distrito de Icoaraci, Condominio Total life;73.57;1;Escritura;;;;;;;;;;0.010033035605041
