CNPJ_Fundo_Classe;Data_Referencia;Versao;Tipo;Emissor;CNPJ_Emissor;Emissao;Serie;Codigo_Acao;Nome_Ativo;Data_Vencimento;Quantidade;Valor
35.864.448/0001-38;2023-03-31;1;CRI/CRA;VERT COMPANHIA SECURITIZADORA;25005683000109;39;2;;;;9170775;9926280.69
35.864.448/0001-38;2023-03-31;1;CRI/CRA;VERT COMPANHIA SECURITIZADORA;25005683000109;59;2;;;;2250;1662023.64
35.864.448/0001-38;2023-03-31;1;CRI/CRA;VIRGO COMPANHIA DE SECURITIZAÇÃO;8769451000108;10;1;;;;80000;80171158.67
35.864.448/0001-38;2023-03-31;1;CRI/CRA;VERT COMPANHIA SECURITIZADORA;25005683000109;39;6;;;;6136184;6507173.76
35.864.448/0001-38;2023-03-31;1;CRI/CRA;TRUE SECURITIZADORA S.A.;12130744000100;1;359;;;;28000;25321456.94
35.864.448/0001-38;2023-03-31;1;CRI/CRA;VERT COMPANHIA SECURITIZADORA;25005683000109;42;1;;;;53000;35522867.45
35.864.448/0001-38;2023-03-31;1;CRI/CRA;TRUE SECURITIZADORA S.A.;12130744000100;1;362;;;;14819;15009265.67
35.864.448/0001-38;2023-03-31;1;CRI/CRA;VERT COMPANHIA SECURITIZADORA;25005683000109;39;5;;;;9308877;2218778.09
35.864.448/0001-38;2023-03-31;1;CRI/CRA;VERT COMPANHIA SECURITIZADORA;25005683000109;52;1;;;;6125000;4093331.31
35.864.448/0001-38;2023-03-31;1;CRI/CRA;VERT COMPANHIA SECURITIZADORA;25005683000109;27;1;;;;19023;10404177.78
35.864.448/0001-38;2023-03-31;1;CRI/CRA;VERT COMPANHIA SECURITIZADORA;25005683000109;96;8;;;;5000000;5412826.7
35.864.448/0001-38;2023-03-31;1;CRI/CRA;VERT COMPANHIA SECURITIZADORA;25005683000109;104;6;;;;3132594;3176838.19
35.864.448/0001-38;2023-03-31;1;FII;UNIDADES AUTONOMAS II FII;44177538000141;;;;;;300198;11801388.79
35.864.448/0001-38;2023-03-31;1;CRI/CRA;OPEA SECURITIZADORA S.A.;2773542000122;1;245;;;;13750;14078776
35.864.448/0001-38;2023-03-31;1;CRI/CRA;OPEA SECURITIZADORA S.A.;2773542000122;1;359;;;;24750;27061161.66
35.864.448/0001-38;2023-03-31;1;CRI/CRA;OPEA SECURITIZADORA S.A.;2773542000122;8;3;;;;15000;15089088.22
35.864.448/0001-38;2023-03-31;1;CRI/CRA;VIRGO COMPANHIA DE SECURITIZAÇÃO;8769451000108;4;134;;;;37500;37727841.11
35.864.448/0001-38;2023-03-31;1;CRI/CRA;OPEA SECURITIZADORA S.A.;2773542000122;33;5;;;;10000;10027890.9
35.864.448/0001-38;2023-03-31;1;CRI/CRA;OPEA SECURITIZADORA S.A.;2773542000122;13;3;;;;13500;13580179.39
35.864.448/0001-38;2023-03-31;1;CRI/CRA;OPEA SECURITIZADORA S.A.;2773542000122;14;3;;;;12000;12071270.57
35.864.448/0001-38;2023-03-31;1;CRI/CRA;VERT COMPANHIA SECURITIZADORA;25005683000109;39;1;;;;10714856;12896903.42
35.864.448/0001-38;2023-03-31;1;CRI/CRA;VIRGO COMPANHIA DE SECURITIZAÇÃO;8769451000108;4;240;;;;52992;57261509.65
35.864.448/0001-38;2023-03-31;1;CRI/CRA;TRUE SECURITIZADORA S.A.;12130744000100;1;320;;;;7900;7400940.19
35.864.448/0001-38;2023-03-31;1;CRI/CRA;OPEA SECURITIZADORA S.A.;2773542000122;39;4;;;;3525;3714778.16
35.864.448/0001-38;2023-03-31;1;CRI/CRA;TRUE SECURITIZADORA S.A.;12130744000100;48;2;;;;7500;7666223.26
35.864.448/0001-38;2023-03-31;1;CRI/CRA;OPEA SECURITIZADORA S.A.;2773542000122;14;4;;;;4525;4753538.37
35.864.448/0001-38;2023-03-31;1;CRI/CRA;TRUE SECURITIZADORA S.A.;12130744000100;1;440;;;;6000;6426057.2
35.864.448/0001-38;2023-03-31;1;CRI/CRA;VERT COMPANHIA SECURITIZADORA;25005683000109;29;2;;;;3789;2041312.75
35.864.448/0001-38;2023-03-31;1;CRI/CRA;TRUE SECURITIZADORA S.A.;12130744000100;1;500;;;;85000;85339002.71
35.864.448/0001-38;2023-03-31;1;CRI/CRA;VERT COMPANHIA SECURITIZADORA;25005683000109;32;1;;;;17535356;19234201.45
35.864.448/0001-38;2023-03-31;1;CRI/CRA;VERT COMPANHIA SECURITIZADORA;25005683000109;104;1;;;;2258818;2290723.38
35.864.448/0001-38;2023-03-31;1;CRI/CRA;VERT COMPANHIA SECURITIZADORA;25005683000109;42;2;;;;14999;9402147.99
35.864.448/0001-38;2023-03-31;1;CRI/CRA;OPEA SECURITIZADORA S.A.;2773542000122;33;2;;;;8000;8019927.66
35.864.448/0001-38;2023-03-31;1;CRI/CRA;VERT COMPANHIA SECURITIZADORA;25005683000109;53;2;;;;6883;4435237.99
35.864.448/0001-38;2023-03-31;1;CRI/CRA;VIRGO COMPANHIA DE SECURITIZAÇÃO;8769451000108;4;240;;;;28;30255.93
35.864.448/0001-38;2023-03-31;1;CRI/CRA;VIRGO COMPANHIA DE SECURITIZAÇÃO;8769451000108;88;1;;;;5000;5025006.3
35.864.448/0001-38;2023-03-31;1;CRI/CRA;TRUE SECURITIZADORA S.A.;12130744000100;1;340;;;;25000;29351243.55
35.864.448/0001-38;2023-03-31;1;CRI/CRA;VERT COMPANHIA SECURITIZADORA;25005683000109;104;5;;;;5461807;5538952.18
35.864.448/0001-38;2023-03-31;1;CRI/CRA;BARIGUI SECURITIZADORA SA;10608405000160;1;96;;;;7705;7742428.27
35.864.448/0001-38;2023-03-31;1;LCI/LCA;CAIXA ECONOMICA FEDERAL - CEF;360305000104;;;;;2024-10-24;2;21137030.57
35.864.448/0001-38;2023-06-30;1;FII;UNIDADES AUTONOMAS II FII;44177538000141;;;;;;300198;7053424.3
35.864.448/0001-38;2023-06-30;1;CRI/CRA;TRUE SECURITIZADORA SA;12130744000100;17;2;;;;12474700;15270798.22
35.864.448/0001-38;2023-06-30;1;CRI/CRA;VIRGO COMPANHIA DE SECURITIZAÇÃO;8769451000108;4;283;;;;30500;18496966.46
35.864.448/0001-38;2023-06-30;1;CRI/CRA;VERT COMPANHIA SECURITIZADORA;25005683000109;39;3;;;;12200000;16670123.55
35.864.448/0001-38;2023-06-30;1;CRI/CRA;VERT COMPANHIA SECURITIZADORA;25005683000109;29;2;;;;3789;2061302.2
35.864.448/0001-38;2023-06-30;1;CRI/CRA;OPEA SECURITIZADORA SA;2773542000122;14;4;;;;4525;4871056.76
35.864.448/0001-38;2023-06-30;1;CRI/CRA;VERT COMPANHIA SECURITIZADORA;25005683000109;52;1;;;;6125000;2302384.81
35.864.448/0001-38;2023-06-30;1;CRI/CRA;VIRGO COMPANHIA DE SECURITIZAÇÃO;8769451000108;4;331;;;;14459;16067425.04
35.864.448/0001-38;2023-06-30;1;CRI/CRA;TRUE SECURITIZADORA SA;12130744000100;1;347;;;;4000;1165712.27
35.864.448/0001-38;2023-06-30;1;CRI/CRA;VIRGO COMPANHIA DE SECURITIZAÇÃO;8769451000108;4;264;;;;15000;18454421.92
35.864.448/0001-38;2023-06-30;1;CRI/CRA;VIRGO COMPANHIA DE SECURITIZAÇÃO;8769451000108;4;133;;;;23325;26315496.22
35.864.448/0001-38;2023-06-30;1;CRI/CRA;TRUE SECURITIZADORA SA;12130744000100;1;359;;;;28000;26430971.19
35.864.448/0001-38;2023-06-30;1;CRI/CRA;VERT COMPANHIA SECURITIZADORA;25005683000109;79;1;;;;3810863;4596384.11
35.864.448/0001-38;2023-06-30;1;CRI/CRA;TRUE SECURITIZADORA SA;12130744000100;1;355;;;;40000;46018819.83
35.864.448/0001-38;2023-06-30;1;CRI/CRA;OPEA SECURITIZADORA SA;2773542000122;1;304;;;;7317;8973787.48
35.864.448/0001-38;2023-06-30;1;CRI/CRA;TRUE SECURITIZADORA SA;12130744000100;9;1;;;;40000;39089441.9
35.864.448/0001-38;2023-06-30;1;CRI/CRA;VIRGO COMPANHIA DE SECURITIZAÇÃO;8769451000108;4;157;;;;6435;7424429.47
35.864.448/0001-38;2023-06-30;1;CRI/CRA;OPEA SECURITIZADORA SA;2773542000122;14;3;;;;12000;12064124.51
35.864.448/0001-38;2023-06-30;1;CRI/CRA;OPEA SECURITIZADORA SA;2773542000122;33;2;;;;2000;2003735.27
35.864.448/0001-38;2023-06-30;1;CRI/CRA;OPEA SECURITIZADORA SA;2773542000122;1;245;;;;13750;15034325.92
35.864.448/0001-38;2023-06-30;1;CRI/CRA;TRUE SECURITIZADORA SA;12130744000100;13;1;;;;10000;5096421.41
35.864.448/0001-38;2023-06-30;1;CRI/CRA;OPEA SECURITIZADORA SA;2773542000122;8;3;;;;15000;15080155.64
35.864.448/0001-38;2023-06-30;1;CRI/CRA;VERT COMPANHIA SECURITIZADORA;25005683000109;39;1;;;;10714856;13596908.61
35.864.448/0001-38;2023-06-30;1;CRI/CRA;VERT COMPANHIA SECURITIZADORA;25005683000109;39;6;;;;6136184;6905819.54
35.864.448/0001-38;2023-06-30;1;CRI/CRA;TRUE SECURITIZADORA SA;12130744000100;1;320;;;;7900;7949491.59
35.864.448/0001-38;2023-06-30;1;CRI/CRA;VERT COMPANHIA SECURITIZADORA;25005683000109;59;1;;;;12750;9905593.83
35.864.448/0001-38;2023-06-30;1;CRI/CRA;OPEA SECURITIZADORA SA;2773542000122;13;3;;;;13500;13572140.07
35.864.448/0001-38;2023-06-30;1;CRI/CRA;TRUE SECURITIZADORA SA;12130744000100;17;2;;;;7278250;8909608.02
35.864.448/0001-38;2023-06-30;1;CRI/CRA;TRUE SECURITIZADORA SA;12130744000100;48;2;;;;7500;7425712.82
35.864.448/0001-38;2023-06-30;1;CRI/CRA;VIRGO COMPANHIA DE SECURITIZAÇÃO;8769451000108;88;1;;;;5000;5014274.03
35.864.448/0001-38;2023-06-30;1;CRI/CRA;TRUE SECURITIZADORA SA;12130744000100;1;500;;;;85000;85282408.52
35.864.448/0001-38;2023-06-30;1;CRI/CRA;TRUE SECURITIZADORA SA;12130744000100;13;1;;;;11000;5606063.56
35.864.448/0001-38;2023-06-30;1;CRI/CRA;VERT COMPANHIA SECURITIZADORA;25005683000109;53;1;;;;23117;15596899.8
35.864.448/0001-38;2023-06-30;1;CRI/CRA;TRUE SECURITIZADORA SA;12130744000100;142;1;;;;10000;8732959.06
35.864.448/0001-38;2023-06-30;1;CRI/CRA;TRUE SECURITIZADORA SA;12130744000100;1;340;;;;25000;31728307.06
35.864.448/0001-38;2023-06-30;1;CRI/CRA;VERT COMPANHIA SECURITIZADORA;25005683000109;42;2;;;;14999;8593441.04
35.864.448/0001-38;2023-06-30;1;CRI/CRA;VIRGO COMPANHIA DE SECURITIZAÇÃO;8769451000108;4;240;;;;100;110885.12
35.864.448/0001-38;2023-06-30;1;CRI/CRA;TRUE SECURITIZADORA SA;12130744000100;48;1;;;;70000;777.41
35.864.448/0001-38;2023-06-30;1;CRI/CRA;TRUE SECURITIZADORA SA;12130744000100;1;348;;;;40000;11666061.17
35.864.448/0001-38;2023-06-30;1;CRI/CRA;OPEA SECURITIZADORA SA;2773542000122;39;3;;;;10500;10556108.95
35.864.448/0001-38;2023-06-30;1;FII;ESTOQUE RESIDENCIAL E COMERCIAL RJ FII;37266902000184;;;;;;125;6658683.4
35.864.448/0001-38;2023-06-30;1;FII;FII DE UNIDADES AUTÔNOMAS;32774914000104;;;;;;1;41.98
35.864.448/0001-38;2023-06-30;1;CRI/CRA;VERT COMPANHIA SECURITIZADORA;25005683000109;104;3;;;;1;1.05
35.864.448/0001-38;2023-06-30;1;CRI/CRA;VIRGO COMPANHIA DE SECURITIZAÇÃO;8769451000108;4;258;;;;15000;18592853.79
35.864.448/0001-38;2023-06-30;1;CRI/CRA;VERT COMPANHIA SECURITIZADORA;25005683000109;32;1;;;;17535356;19904141.13
35.864.448/0001-38;2023-06-30;1;CRI/CRA;VERT COMPANHIA SECURITIZADORA;25005683000109;42;1;;;;53000;35208667.7
35.864.448/0001-38;2023-06-30;1;CRI/CRA;VERT COMPANHIA SECURITIZADORA;25005683000109;53;2;;;;6883;4427342.06
35.864.448/0001-38;2023-06-30;1;CRI/CRA;VERT COMPANHIA SECURITIZADORA;25005683000109;27;1;;;;19023;10809052.66
35.864.448/0001-38;2023-06-30;1;CRI/CRA;TRUE SECURITIZADORA SA;12130744000100;1;440;;;;6000;6588822.84
35.864.448/0001-38;2023-06-30;1;CRI/CRA;VERT COMPANHIA SECURITIZADORA;25005683000109;79;1;;;;80000000;96490146.4
35.864.448/0001-38;2023-06-30;1;CRI/CRA;VERT COMPANHIA SECURITIZADORA;25005683000109;104;5;;;;5461807;5757581.49
35.864.448/0001-38;2023-06-30;1;CRI/CRA;TRUE SECURITIZADORA SA;12130744000100;1;362;;;;14819;15190144.18
35.864.448/0001-38;2023-06-30;1;CRI/CRA;VERT COMPANHIA SECURITIZADORA;25005683000109;39;2;;;;9170775;10337657.07
35.864.448/0001-38;2023-06-30;1;CRI/CRA;VERT COMPANHIA SECURITIZADORA;25005683000109;104;3;;;;2532292;2669422.63
35.864.448/0001-38;2023-06-30;1;CRI/CRA;TRUE SECURITIZADORA SA;12130744000100;1;500;;;;5000;5016612.27
35.864.448/0001-38;2023-06-30;1;CRI/CRA;OPEA SECURITIZADORA SA;2773542000122;1;304;;;;9135;11203437.01
35.864.448/0001-38;2023-06-30;1;CRI/CRA;OPEA SECURITIZADORA SA;2773542000122;1;269;;;;6250;8059854.23
35.864.448/0001-38;2023-06-30;1;CRI/CRA;VIRGO COMPANHIA DE SECURITIZAÇÃO;8769451000108;4;133;;;;1956;2206778.59
35.864.448/0001-38;2023-06-30;1;CRI/CRA;OPEA SECURITIZADORA SA;2773542000122;33;5;;;;10000;10021921.96
35.864.448/0001-38;2023-06-30;1;CRI/CRA;VERT COMPANHIA SECURITIZADORA;25005683000109;104;4;;;;3837657;4045476.76
35.864.448/0001-38;2023-06-30;1;CRI/CRA;VIRGO COMPANHIA DE SECURITIZAÇÃO;8769451000108;4;240;;;;52992;58760240.27
35.864.448/0001-38;2023-06-30;1;CRI/CRA;VERT COMPANHIA SECURITIZADORA;25005683000109;96;7;;;;5000000;5626492.35
35.864.448/0001-38;2023-06-30;1;CRI/CRA;VERT COMPANHIA SECURITIZADORA;25005683000109;52;2;;;;11271353;4854365.25
35.864.448/0001-38;2023-06-30;1;CRI/CRA;VERT COMPANHIA SECURITIZADORA;25005683000109;104;1;;;;2258818;2381141.04
35.864.448/0001-38;2023-06-30;1;CRI/CRA;VERT COMPANHIA SECURITIZADORA;25005683000109;59;2;;;;2250;1626910.06
35.864.448/0001-38;2023-06-30;1;CRI/CRA;VERT COMPANHIA SECURITIZADORA;25005683000109;104;6;;;;3132594;3302232.02
35.864.448/0001-38;2023-06-30;1;CRI/CRA;TRUE SECURITIZADORA SA;12130744000100;1;182;;;;9907;13138611.24
35.864.448/0001-38;2023-06-30;1;CRI/CRA;OPEA SECURITIZADORA SA;2773542000122;8;4;;;;1950;2135221.9
35.864.448/0001-38;2023-06-30;1;CRI/CRA;TRUE SECURITIZADORA SA;12130744000100;1;388;;;;20000;20310278.41
35.864.448/0001-38;2023-06-30;1;CRI/CRA;VIRGO COMPANHIA DE SECURITIZAÇÃO;8769451000108;4;135;;;;12500;13173352.39
35.864.448/0001-38;2023-06-30;1;CRI/CRA;VIRGO COMPANHIA DE SECURITIZAÇÃO;8769451000108;4;134;;;;37500;39147960.68
35.864.448/0001-38;2023-06-30;1;CRI/CRA;OPEA SECURITIZADORA SA;2773542000122;1;269;;;;25000;32239416.94
35.864.448/0001-38;2023-06-30;1;CRI/CRA;TRUE SECURITIZADORA SA;12130744000100;1;182;;;;2180;2891104.52
35.864.448/0001-38;2023-06-30;1;CRI/CRA;VIRGO COMPANHIA DE SECURITIZAÇÃO;8769451000108;4;142;;;;7357;5636617.22
35.864.448/0001-38;2023-06-30;1;CRI/CRA;VIRGO COMPANHIA DE SECURITIZAÇÃO;8769451000108;4;135;;;;10000;10538681.91
35.864.448/0001-38;2023-06-30;1;LCI/LCA;CAIXA ECONOMICA FEDERAL - CEF;360305000104;;;;;2024-10-24;2;21795198.01
35.864.448/0001-38;2023-06-30;1;CRI/CRA;VERT COMPANHIA SECURITIZADORA;25005683000109;96;8;;;;5000000;5626492.35
35.864.448/0001-38;2023-06-30;1;CRI/CRA;OPEA SECURITIZADORA SA;2773542000122;33;2;;;;8000;8014941.09
35.864.448/0001-38;2023-06-30;1;CRI/CRA;OPEA SECURITIZADORA SA;2773542000122;1;304;;;;6418;7871227.01
35.864.448/0001-38;2023-06-30;1;CRI/CRA;VIRGO COMPANHIA DE SECURITIZAÇÃO;8769451000108;10;1;;;;80000;87484666.34
35.864.448/0001-38;2023-06-30;1;CRI/CRA;VIRGO COMPANHIA DE SECURITIZAÇÃO;8769451000108;4;240;;;;28;31047.83
35.864.448/0001-38;2023-06-30;1;CRI/CRA;TRUE SECURITIZADORA SA;12130744000100;1;182;;;;11200;14853381.03
35.864.448/0001-38;2023-06-30;1;CRI/CRA;VIRGO COMPANHIA DE SECURITIZAÇÃO;8769451000108;4;157;;;;13282;15324207.03
35.864.448/0001-38;2023-06-30;1;CRI/CRA;OPEA SECURITIZADORA SA;2773542000122;39;4;;;;3525;3732721.09
35.864.448/0001-38;2023-06-30;1;CRI/CRA;VERT COMPANHIA SECURITIZADORA;25005683000109;59;2;;;;2250;1662023.64
35.864.448/0001-38;2023-06-30;1;CRI/CRA;OPEA SECURITIZADORA SA;2773542000122;40;3;;;;9000;9048093.38
35.864.448/0001-38;2023-06-30;1;CRI/CRA;OPEA SECURITIZADORA SA;2773542000122;1;359;;;;24750;28773916.02
35.864.448/0001-38;2023-06-30;1;CRI/CRA;VERT COMPANHIA SECURITIZADORA;25005683000109;29;1;;;;21471;13478452.49
35.864.448/0001-38;2023-06-30;1;CRI/CRA;BARIGUI SECURITIZADORA SA;10608405000160;1;96;;;;7376;6352470.85
35.864.448/0001-38;2023-06-30;1;CRI/CRA;BARIGUI SECURITIZADORA SA;10608405000160;1;82;;;;24148;26301176.35
35.864.448/0001-38;2023-06-30;1;CRI/CRA;VERT COMPANHIA SECURITIZADORA;25005683000109;104;2;;;;2776832;2927206.7
35.864.448/0001-38;2023-09-29;1;FII;FII DE UNIDADES AUTÔNOMAS;32774914000104;;;;;;1;29.8
35.864.448/0001-38;2023-09-29;1;FII;ESTOQUE RESIDENCIAL E COMERCIAL RJ FII;37266902000184;;;;;;125;5838724.23
35.864.448/0001-38;2023-09-29;1;CRI/CRA;OPEA SECURITIZADORA SA;2773542000122;14;4;;;;4525;4804879.26
35.864.448/0001-38;2023-09-29;1;CRI/CRA;VIRGO COMPANHIA DE SECURITIZAÇÃO;8769451000108;4;157;;;;13282;14506227.56
35.864.448/0001-38;2023-09-29;1;CRI/CRA;VERT COMPANHIA SECURITIZADORA;25005683000109;42;1;;;;53000;31126328.82
35.864.448/0001-38;2023-09-29;1;CRI/CRA;VERT COMPANHIA SECURITIZADORA;25005683000109;79;1;;;;80000000;100412772.8
35.864.448/0001-38;2023-09-29;1;CRI/CRA;TRUE SECURITIZADORA SA;12130744000100;13;1;;;;11000;4230418.73
35.864.448/0001-38;2023-09-29;1;CRI/CRA;OPEA SECURITIZADORA SA;2773542000122;205;1;;;;10000;9921978.31
35.864.448/0001-38;2023-09-29;1;CRI/CRA;VERT COMPANHIA SECURITIZADORA;25005683000109;96;8;;;;5000000;5855021.5
35.864.448/0001-38;2023-09-29;1;CRI/CRA;VERT COMPANHIA SECURITIZADORA;25005683000109;39;3;;;;12200000;17033924.75
35.864.448/0001-38;2023-09-29;1;CRI/CRA;VERT COMPANHIA SECURITIZADORA;25005683000109;27;1;;;;19023;9988764.76
35.864.448/0001-38;2023-09-29;1;CRI/CRA;VIRGO COMPANHIA DE SECURITIZAÇÃO;8769451000108;4;240;;;;100;107541.61
35.864.448/0001-38;2023-09-29;1;CRI/CRA;VERT COMPANHIA SECURITIZADORA;25005683000109;39;6;;;;6136184;7006715.28
35.864.448/0001-38;2023-09-29;1;CRI/CRA;VIRGO COMPANHIA DE SECURITIZAÇÃO;8769451000108;4;157;;;;6435;7028126.36
35.864.448/0001-38;2023-09-29;1;CRI/CRA;VERT COMPANHIA SECURITIZADORA;25005683000109;59;2;;;;2250;1437223.22
35.864.448/0001-38;2023-09-29;1;CRI/CRA;TRUE SECURITIZADORA SA;12130744000100;178;1;;;;5196;4849253.13
35.864.448/0001-38;2023-09-29;1;CRI/CRA;TRUE SECURITIZADORA SA;12130744000100;1;359;;;;28000;25664804.09
35.864.448/0001-38;2023-09-29;1;CRI/CRA;VIRGO COMPANHIA DE SECURITIZAÇÃO;8769451000108;4;283;;;;30500;17961523.12
35.864.448/0001-38;2023-09-29;1;CRI/CRA;TRUE SECURITIZADORA SA;12130744000100;1;182;;;;2180;2821005.74
35.864.448/0001-38;2023-09-29;1;CRI/CRA;VERT COMPANHIA SECURITIZADORA;25005683000109;79;1;;;;3810863;4783241.51
35.864.448/0001-38;2023-09-29;1;CRI/CRA;VERT COMPANHIA SECURITIZADORA;25005683000109;104;2;;;;2776832;3046091.65
35.864.448/0001-38;2023-09-29;1;CRI/CRA;TRUE SECURITIZADORA SA;12130744000100;1;388;;;;20000;19087320.33
35.864.448/0001-38;2023-09-29;1;CRI/CRA;TRUE SECURITIZADORA SA;12130744000100;187;1;;;;10000;9279085.29
35.864.448/0001-38;2023-09-29;1;CRI/CRA;OPEA SECURITIZADORA SA;2773542000122;14;3;;;;12000;12054447.71
35.864.448/0001-38;2023-09-29;1;CRI/CRA;VIRGO COMPANHIA DE SECURITIZAÇÃO;8769451000108;4;258;;;;15000;18922862.63
35.864.448/0001-38;2023-09-29;1;CRI/CRA;TRUE SECURITIZADORA SA;12130744000100;9;1;;;;40000;37089555.05
35.864.448/0001-38;2023-09-29;1;CRI/CRA;TRUE SECURITIZADORA SA;12130744000100;1;362;;;;14819;14726845.63
35.864.448/0001-38;2023-09-29;1;CRI/CRA;VERT COMPANHIA SECURITIZADORA;25005683000109;39;1;;;;10714856;13825431.84
35.864.448/0001-38;2023-09-29;1;CRI/CRA;OPEA SECURITIZADORA SA;2773542000122;39;3;;;;10500;10547641.75
35.864.448/0001-38;2023-09-29;1;CRI/CRA;VERT COMPANHIA SECURITIZADORA;25005683000109;52;2;;;;11271353;2442873.25
35.864.448/0001-38;2023-09-29;1;CRI/CRA;VERT COMPANHIA SECURITIZADORA;25005683000109;104;3;;;;1;1.1
35.864.448/0001-38;2023-09-29;1;CRI/CRA;VIRGO COMPANHIA DE SECURITIZAÇÃO;8769451000108;88;1;;;;5000;5010174.55
35.864.448/0001-38;2023-09-29;1;CRI/CRA;OPEA SECURITIZADORA SA;2773542000122;1;359;;;;24750;28254723.51
35.864.448/0001-38;2023-09-29;1;CRI/CRA;VERT COMPANHIA SECURITIZADORA;25005683000109;96;7;;;;5000000;5855021.5
35.864.448/0001-38;2023-09-29;1;CRI/CRA;VERT COMPANHIA SECURITIZADORA;25005683000109;32;1;;;;17535356;19829078.94
35.864.448/0001-38;2023-09-29;1;CRI/CRA;OPEA SECURITIZADORA SA;2773542000122;40;3;;;;9000;9040077.52
35.864.448/0001-38;2023-09-29;1;CRI/CRA;TRUE SECURITIZADORA SA;12130744000100;1;320;;;;7900;7864256.28
35.864.448/0001-38;2023-09-29;1;CRI/CRA;TRUE SECURITIZADORA SA;12130744000100;178;1;;;;26883;25089005.36
35.864.448/0001-38;2023-09-29;1;CRI/CRA;VERT COMPANHIA SECURITIZADORA;25005683000109;59;1;;;;12750;9415733.57
35.864.448/0001-38;2023-09-29;1;CRI/CRA;TRUE SECURITIZADORA SA;12130744000100;1;182;;;;11200;14493240.48
35.864.448/0001-38;2023-09-29;1;CRI/CRA;VIRGO COMPANHIA DE SECURITIZAÇÃO;8769451000108;4;134;;;;37500;40666939.35
35.864.448/0001-38;2023-09-29;1;CRI/CRA;VIRGO COMPANHIA DE SECURITIZAÇÃO;8769451000108;4;135;;;;10000;11041345.66
35.864.448/0001-38;2023-09-29;1;CRI/CRA;OPEA SECURITIZADORA SA;2773542000122;1;304;;;;6418;7682904.88
35.864.448/0001-38;2023-09-29;1;CRI/CRA;TRUE SECURITIZADORA SA;12130744000100;1;348;;;;40000;11587542.72
35.864.448/0001-38;2023-09-29;1;CRI/CRA;OPEA SECURITIZADORA SA;2773542000122;8;4;;;;1950;2106780.77
35.864.448/0001-38;2023-09-29;1;CRI/CRA;OPEA SECURITIZADORA SA;2773542000122;39;4;;;;3525;3710281.25
35.864.448/0001-38;2023-09-29;1;CRI/CRA;VIRGO COMPANHIA DE SECURITIZAÇÃO;8769451000108;4;264;;;;15000;18323625.03
35.864.448/0001-38;2023-09-29;1;CRI/CRA;VERT COMPANHIA SECURITIZADORA;25005683000109;42;2;;;;14999;7617290.44
35.864.448/0001-38;2023-09-29;1;CRI/CRA;VERT COMPANHIA SECURITIZADORA;25005683000109;53;2;;;;6883;3778314.89
35.864.448/0001-38;2023-09-29;1;CRI/CRA;OPEA SECURITIZADORA SA;2773542000122;13;3;;;;13500;13561253.67
35.864.448/0001-38;2023-09-29;1;CRI/CRA;TRUE SECURITIZADORA SA;12130744000100;224;2;;;;10206;10026395.27
35.864.448/0001-38;2023-09-29;1;CRI/CRA;VIRGO COMPANHIA DE SECURITIZAÇÃO;8769451000108;4;240;;;;52992;56988452.16
35.864.448/0001-38;2023-09-29;1;CRI/CRA;OPEA SECURITIZADORA SA;2773542000122;33;2;;;;8000;8009395.82
35.864.448/0001-38;2023-09-29;1;CRI/CRA;OPEA SECURITIZADORA SA;2773542000122;1;304;;;;9135;10935390.47
35.864.448/0001-38;2023-09-29;1;CRI/CRA;TRUE SECURITIZADORA SA;12130744000100;1;347;;;;4000;1157940.4
35.864.448/0001-38;2023-09-29;1;CRI/CRA;OPEA SECURITIZADORA SA;2773542000122;1;304;;;;7317;8759086.16
35.864.448/0001-38;2023-09-29;1;CRI/CRA;VERT COMPANHIA SECURITIZADORA;25005683000109;104;6;;;;3132594;3436348.3
35.864.448/0001-38;2023-09-29;1;CRI/CRA;TRUE SECURITIZADORA SA;12130744000100;1;182;;;;9907;12820047.63
35.864.448/0001-38;2023-09-29;1;CRI/CRA;VIRGO COMPANHIA DE SECURITIZAÇÃO;8769451000108;4;133;;;;23325;25567054.74
35.864.448/0001-38;2023-09-29;1;CRI/CRA;BARIGUI SECURITIZADORA SA;10608405000160;1;96;;;;3630;2599984.14
35.864.448/0001-38;2023-09-29;1;CRI/CRA;VERT COMPANHIA SECURITIZADORA;25005683000109;53;1;;;;23117;14645405.38
35.864.448/0001-38;2023-09-29;1;CRI/CRA;TRUE SECURITIZADORA SA;12130744000100;13;1;;;;10000;3845835.21
35.864.448/0001-38;2023-09-29;1;CRI/CRA;TRUE SECURITIZADORA SA;12130744000100;1;440;;;;6000;6295567.74
35.864.448/0001-38;2023-09-29;1;CRI/CRA;VERT COMPANHIA SECURITIZADORA;25005683000109;29;1;;;;21471;12757096.65
35.864.448/0001-38;2023-09-29;1;CRI/CRA;VIRGO COMPANHIA DE SECURITIZAÇÃO;8769451000108;4;135;;;;12500;13801682.07
35.864.448/0001-38;2023-09-29;1;CRI/CRA;VERT COMPANHIA SECURITIZADORA;25005683000109;29;2;;;;3789;1921355.47
35.864.448/0001-38;2023-09-29;1;CRI/CRA;OPEA SECURITIZADORA SA;2773542000122;1;245;;;;13750;14631147.35
35.864.448/0001-38;2023-09-29;1;CRI/CRA;VIRGO COMPANHIA DE SECURITIZAÇÃO;8769451000108;10;1;;;;80000;70705198.04
