CNPJ_Fundo_Classe;Data_Referencia;Versao;Endereco;Outras_Caracteristicas_Relevantes;Area;Percentual_Terreno_Total_Investido;Percentual_Terreno_PL
37.931.298/0001-63;2023-12-29;1;Avenida São JoãoRua Pádua Leite Rua Circular Rua Sete de Setembro. lotes 02, 06, 07 e 08. Atibaia - SP;Matrícula 50985 - Terreno sem benfeitorias situado no perímetro urbano. Parte de seu território é inserido em área de proteção ambiental denominada "APA do Rio Atibaia", sendo assim, o mesmo não possui valor comercial.;148288.28;0;0
38.456.598/0001-09;2023-03-31;1;R. Aurino Cristino, 428, Parque Watal Ishibashi - Pres Prudente;Matrícula 64.497 LOTEA5 WATAL;130;0.0475;1
38.456.598/0001-09;2023-03-31;1;Rua Itaro Koyanagui, 11, Presidente Prudente - SP - 19024-270;Matrícula 22.502 TERR. PQ REG;376;0.1588;1
38.456.598/0001-09;2023-03-31;1;Avenida Atílio Albertini, s/n, SP- Regente Feijó, 19570-970;Matrícula 11.418 LOTE B GLEBA;2400;0.2271;1
38.456.598/0001-09;2023-03-31;1;Rua Comendador Mampei Funada, 406 - Lote 1, Terras De Imoplan;Matrícula 94.048, 1B;1250;0.1449;1
38.456.598/0001-09;2023-03-31;1;Rua Santo Casarotti, 301 - Lote 01, Jd. Santa Fé, 19060-360, Presidente Prudente, SP;Matrícula 32.168, 12;252;0.0836;1
38.456.598/0001-09;2023-03-31;1;Rua Santo Casarotti, 2990 - Jd. Santa Fé, 19060-360, Presidente Prudente, SP;Matrícula 27.484, 16;372.75;0.1237;1
38.456.598/0001-09;2023-03-31;1;Rua Santo Casarotti, 265 - Jd. Santa Fé, 19060-360, Presidente Prudente, SP;Matrícula 27.483, 15;393.75;0.1307;1
38.456.598/0001-09;2023-03-31;1;Rua Santo Casarotti, 277 - Jd. Santa Fé, 19060-360, Presidente Prudente, SP;Matrícula 27.482, 14;252;0.0836;1
38.456.598/0001-09;2023-06-30;1;R. Aurino Cristino, 428, Parque Watal Ishibashi - Pres Prudente;Matrícula 64.497 LOTEA5 WATAL;130;0.0475;1
38.456.598/0001-09;2023-06-30;1;Rua Itaro Koyanagui, 11, Presidente Prudente - SP - 19024-270;Matrícula 22.502 TERR. PQ REG;376;0.1588;1
38.456.598/0001-09;2023-06-30;1;Avenida Atílio Albertini, s/n, SP- Regente Feijó, 19570-970;Matrícula 11.418 LOTE B GLEBA;2400;0.2271;1
38.456.598/0001-09;2023-06-30;1;Rua Comendador Mampei Funada, 406 - Lote 1, Terras De Imoplan;Matrícula 94.048, 1B;1250;0.1449;1
38.456.598/0001-09;2023-06-30;1;Rua Santo Casarotti, 301 - Lote 01, Jd. Santa Fé, 19060-360, Presidente Prudente, SP;Matrícula 32.168, 12;252;0.0836;1
38.456.598/0001-09;2023-06-30;1;Rua Santo Casarotti, 2990 - Jd. Santa Fé, 19060-360, Presidente Prudente, SP;Matrícula 27.484, 16;372.75;0.1237;1
38.456.598/0001-09;2023-06-30;1;Rua Santo Casarotti, 265 - Jd. Santa Fé, 19060-360, Presidente Prudente, SP;Matrícula 27.483, 15;393.75;0.1307;1
38.456.598/0001-09;2023-06-30;1;Rua Santo Casarotti, 277 - Jd. Santa Fé, 19060-360, Presidente Prudente, SP;Matrícula 27.482, 14;252;0.0836;1
38.456.598/0001-09;2023-09-29;1;Rua Comendador Mampei Funada, 406 - Lote 1, Terras De Imoplan - Presidente Prudente-SP;PP-TR-IMOPL1;1250;1;1
38.456.598/0001-09;2023-09-29;1;Av. Ítaro Koyanagui, 11 - Lote 1, Quadra C, Jardim Regina - Presidente Prudente-SP;PP-TR-REGIN3;376;1;1
38.456.598/0001-09;2023-09-29;1;Av. Cdor Alberto Bonfiglioli, 2990 - , Jd. Santa Fé - Presidente Prudente-SP;PP-TR-STAFE2;372.75;1;1
38.456.598/0001-09;2023-09-29;1;Rua Santo Casarotti, 265 - , Jd. Santa Fé - Presidente Prudente-SP;PP-TR-STAFE3;393.75;1;1
38.456.598/0001-09;2023-09-29;1;Rua Santo Casarotti, 277 - , Jd. Santa Fé - Presidente Prudente-SP;PP-TR-STAFE4;252;1;1
38.456.598/0001-09;2023-09-29;1;R. Aurino Cristino, 428 - , Parque Watal Ishibashi - Presidente Prudente-SP;PP-TR-WATAL1;130;1;1
38.456.598/0001-09;2023-09-29;1;Avenida Atílio Albertini, S/N - , Distrito Industrial - Regente Feijo-SP;RF-LT-INDUS1;2400;1;1
38.456.598/0001-09;2023-12-29;1;Rua Comendador Mampei Funada, 406 - Terras de Imoplan - Presidente Prudente, SP 14305144;PP-TR-IMOPL1;99;1;1
38.456.598/0001-09;2023-12-29;1;Sem Informação;PP-TR-REGIN3;99;1;1
38.456.598/0001-09;2023-12-29;1;Rua Santo Casarotti, 2990 - Lote 16 - Jardim Santa fé - Presidente Prudente, SP 19060360;PP-TR-STAFE2;372.75;1;1
38.456.598/0001-09;2023-12-29;1;Rua Santo Casarotti, 265 - Lote 15 - Jardim Santa fé - Presidente Prudente, SP 19060360;PP-TR-STAFE3;393.75;1;1
38.456.598/0001-09;2023-12-29;1;Rua Santo Casarotti, 277 - Lote 14 - Jardim Santa fé - Presidente Prudente, SP 19060360;PP-TR-STAFE4;252;1;1
38.456.598/0001-09;2023-12-29;1;Rua Alrino Cristino, 428 - Lote A5 - Parque Watal Ishibashi - Presidente Prudente, SP 19023450;PP-TR-WATAL1;130.66;1;1
38.456.598/0001-09;2023-12-29;1;Travessa Atílio Albertini, s/n - Lote B - Distrito Industrial - Regente Feijó, SP 19570000;RF-LT-INDUS1;2400;1;1
39.347.413/0001-82;2023-03-31;1;Rua Denise Alves de Medeiros Campina Grande - Paraíba;Terreno adquirido de acordo com a escritura pública de compra e venda cuja aquisição está averbado junto a matrícula do imóvel.;12000;1;0
39.347.413/0001-82;2023-06-30;1;Rua Denise Alves de Medeiros Campina Grande - Paraíba;Terreno adquirido de acordo com a escritura pública de compra e venda cuja aquisição está averbado junto a matrícula do imóvel.;12000;1;0
39.347.413/0001-82;2023-09-30;1;Rua Denise Alves de Medeiros Campina Grande - Paraíba;Terreno adquirido de acordo com a escritura pública de compra e venda cuja aquisição está averbado junto a matrícula do imóvel.;12000;1;0
39.347.413/0001-82;2023-12-31;1;Rua Denise Alves de Medeiros Campina Grande - Paraíba;Terreno adquirido de acordo com a escritura pública de compra e venda cuja aquisição está averbado junto a matrícula do imóvel.;12000;1;0
39.583.723/0001-04;2023-03-31;1;AV UM, S/N PARQUE INDUSTRIAL, CIDADE DE CONTAGEM - MGGLEBA nª 01;lugar denominado FAZENDA DA TAPERA em Contagem/MG, com área de 52.242,19m², com limites e confrontações de acordo com a matrícula 168.070 do SRI de Contagem/MG;52242.19;1;1
39.583.723/0001-04;2023-06-30;1;AV UM, S/N PARQUE INDUSTRIAL, CIDADE DE CONTAGEM - MGGLEBA nª 01;lugar denominado FAZENDA DA TAPERA em Contagem/MG, com área de 52.242,19m², com limites e confrontações de acordo com a matrícula 168.070 do SRI de Contagem/MG;52242.19;1;1
39.583.723/0001-04;2023-09-29;1;AV UM, S/N PARQUE INDUSTRIAL, CIDADE DE CONTAGEM - MGGLEBA nª 01;lugar denominado FAZENDA DA TAPERA em Contagem/MG, com área de 52.242,19m², com limites e confrontações de acordo com a matrícula 168.070 do SRI de Contagem/MG;52242.19;1;1
39.583.723/0001-04;2023-12-31;1;AV UM, S/N PARQUE INDUSTRIAL, CIDADE DE CONTAGEM - MGGLEBA nª 01;lugar denominado FAZENDA DA TAPERA em Contagem/MG, com área de 52.242,19m², com limites e confrontações de acordo com a matrícula 168.070 do SRI de Contagem/MG;52242.19;1;1
39.591.218/0001-01;2023-06-30;1;Rua Nicolau dos Santos, nº 40, São Paulo-SP;Imóvel registrado sob o nº 34.192 no Cartório de RGI de Imóveis da Capital de SP;883;1;0
39.591.218/0001-01;2023-09-30;1;Rua Nicolau dos Santos, nº 40, São Paulo-SP;Imóvel registrado sob o nº 34.192 no Cartório de RGI de Imóveis da Capital de SP;883;1;0
39.591.218/0001-01;2023-12-31;1;Rua Nicolau dos Santos, nº 40, São Paulo-SP;Imóvel registrado sob o nº 34.192 no Cartório de RGI de Imóveis da Capital de SP;883;1;0
40.010.015/0001-55;2023-03-31;1;Lote 45, do quarteirão 47, Bairro das Indústrias, Belo Horizonte - MG;Matrícula 65.608;16108.91;1;0
40.010.015/0001-55;2023-06-30;1;Lote 45, do quarteirão 47, Bairro das Indústrias, Belo Horizonte - MG;Matrícula 65.608;16108.91;1;0
40.010.015/0001-55;2023-09-30;1;Lote 45, do quarteirão 47, Bairro das Indústrias, Belo Horizonte - MG;Matrícula 65.608;16108.91;1;0
40.010.015/0001-55;2023-12-31;1;Rua Olynto Orsini, 48 - Bairro das Indústrias, Belo Horizonte - MG;Matrícula 65.608;16108.91;1;0
40.054.913/0001-05;2023-03-31;1;Rua Portal da Serra 1025, Itapeva - Minas Gerais;N/A;204331;0;0
40.346.049/0001-15;2023-03-31;1;Terreno em conjunto com o imóvel - Cabreuva - SP, localizado na Rodovia Don Gabriel Paulino Couto, Km 83 - Cidade de Cabreuva/SP;Terreno em conjunto com o imóvel - Cabreuva - SP, localizado na Rodovia Don Gabriel Paulino Couto, Km 83 - Cidade de Cabreuva/SP;64992.82;0.03;0
40.346.049/0001-15;2023-06-30;1;Terreno em conjunto com o imóvel - Cabreuva - SP, localizado na Rodovia Don Gabriel Paulino Couto, Km 83 - Cidade de Cabreuva/SP;Terreno em conjunto com o imóvel - Cabreuva - SP, localizado na Rodovia Don Gabriel Paulino Couto, Km 83 - Cidade de Cabreuva/SP;64992.82;0.03;0
40.346.049/0001-15;2023-09-30;1;Terreno em conjunto com o imóvel - Cabreuva - SP, localizado na Rodovia Don Gabriel Paulino Couto, Km 83 - Cidade de Cabreuva/SP;Terreno em conjunto com o imóvel - Cabreuva - SP, localizado na Rodovia Don Gabriel Paulino Couto, Km 83 - Cidade de Cabreuva/SP;64992.82;0.03;0
40.346.049/0001-15;2023-12-31;1;Terreno em conjunto com o imóvel - Cabreuva - SP, localizado na Rodovia Don Gabriel Paulino Couto, Km 83 - Cidade de Cabreuva/SP;Terreno em conjunto com o imóvel - Cabreuva - SP, localizado na Rodovia Don Gabriel Paulino Couto, Km 83 - Cidade de Cabreuva/SP;64992.82;0.03;0
40.837.664/0001-24;2023-03-31;2;LOTE DE TERRENO nº 12. QUADRA D "Parque Florença";MAT 37427;0;1;0
40.837.664/0001-24;2023-03-31;2;LOTE DE TERRENO nº 13, 14 E 15. QUADRA D "Parque Florença";MAT 98519;0;1;0
40.837.664/0001-24;2023-03-31;2;TERRENO - UNIFICAÇÃO A2 + A3;MAT 98714;0;1;0
40.837.664/0001-24;2023-06-30;2;LOTE DE TERRENO nº 12. QUADRA D "Parque Florença";MAT 37427;0;1;0
40.837.664/0001-24;2023-06-30;2;LOTE DE TERRENO nº 13, 14 E 15. QUADRA D "Parque Florença";MAT 98519;0;1;0
40.837.664/0001-24;2023-06-30;2;TERRENO - UNIFICAÇÃO A2 + A3;MAT 98714;0;1;0
40.837.664/0001-24;2023-09-29;1;LOTE DE TERRENO nº 12. QUADRA D "Parque Florença";MAT 37427;0;1;0
40.837.664/0001-24;2023-09-29;1;LOTE DE TERRENO nº 13, 14 E 15. QUADRA D "Parque Florença";MAT 98519;0;1;0
40.837.664/0001-24;2023-09-29;1;TERRENO - UNIFICAÇÃO A2 + A3;MAT 98714;0;1;0
40.837.664/0001-24;2023-12-31;1;LOTE DE TERRENO nº 12. QUADRA D "Parque Florença";MAT 37427;0;1;0
40.837.664/0001-24;2023-12-31;1;LOTE DE TERRENO nº 13, 14 E 15. QUADRA D "Parque Florença";MAT 98519;0;1;0
40.837.664/0001-24;2023-12-31;1;TERRENO - UNIFICAÇÃO A2 + A3;MAT 98714;0;1;0
40.886.241/0001-02;2023-03-31;1;Avenida Godofredo Maciel, nº 2.560;Matricula nº 20.014 e 62.840,  - 2º Oficio de Registro de Imoveis da comarca de Fortaleza - CE;4558.2;0;0
40.886.241/0001-02;2023-03-31;1;Avenida Sargento Hermínio,  Ceara;Matrícula nº 86.804, Livro 2 - 3º Ofício de Registro de Imóveis da Comarca de Fortaleza - CE.;7218.09;0;0
40.886.241/0001-02;2023-03-31;1;Avenida Sargento Hermínio,  Ceara;Matrícula nº 86.803, Livro 2 - 3º Ofício de Registro de Imóveis da Comarca de Fortaleza - CE.;4279.68;0;0
40.886.241/0001-02;2023-03-31;1;Av Deputado Oswaldo Studart com a Treze de Maio, cidade de Fortaleza, estado do Ceará;Matricula nº 33.146,  - 2º Oficio de Registro de Imoveis da comarca de Fortaleza - CE;429;0;0
40.886.241/0001-02;2023-06-30;1;Avenida Godofredo Maciel, nº 2.560;Matricula nº 20.014 e 62.840,  - 2º Oficio de Registro de Imoveis da comarca de Fortaleza - CE;4558.2;0;0
40.886.241/0001-02;2023-06-30;1;Avenida Sargento Hermínio,  Ceara;Matrícula nº 86.804, Livro 2 - 3º Ofício de Registro de Imóveis da Comarca de Fortaleza - CE.;7218.09;0;0
40.886.241/0001-02;2023-06-30;1;Avenida Sargento Hermínio,  Ceara;Matrícula nº 86.803, Livro 2 - 3º Ofício de Registro de Imóveis da Comarca de Fortaleza - CE.;4279.68;0;0
40.886.241/0001-02;2023-06-30;1;Av Deputado Oswaldo Studart com a Treze de Maio, cidade de Fortaleza, estado do Ceará;Matricula nº 33.146,  - 2º Oficio de Registro de Imoveis da comarca de Fortaleza - CE;429;0;0
41.081.356/0001-84;2023-03-31;2;Jamaris - Bairro Moema;2% - BRIO MULTI;1310;0;0
41.081.356/0001-84;2023-03-31;2;Av. Indianópolis, 68;14% - BRIO MULTI;1453.38;0;0
41.081.356/0001-84;2023-06-30;1;Jamaris - Bairro Moema;2% - BRIO MULTI;1310;0;0
41.081.356/0001-84;2023-06-30;1;Av. Indianópolis, 68;14% - BRIO MULTI;1453.38;0;0
41.081.356/0001-84;2023-09-29;1;Jamaris - Bairro Moema;2% - BRIO MULTI;1310;0;0
41.081.356/0001-84;2023-09-29;1;Av. Indianópolis, 68;14% - BRIO MULTI;1453.38;0;0
41.081.356/0001-84;2023-09-29;1;Avenida Indianópolis, 68 Moema;Matrícula- 237.131 14º RI;1774.6;0;0
41.114.606/0001-35;2023-03-31;1;Avenida Josepha Holanda de Mello, s/n Terreno 06 - Bairro Cruz das Almas;Terreno adquirido conforme escritura pública de compra e venda.;14202.23;1;0
41.114.606/0001-35;2023-06-30;1;Avenida Josepha Holanda de Mello, s/n Terreno 06 - Bairro Cruz das Almas;Terreno adquirido conforme escritura pública de compra e venda.;14202.23;1;0
41.114.606/0001-35;2023-09-30;1;Avenida Josepha Holanda de Mello, s/n Terreno 06 - Bairro Cruz das Almas;Terreno adquirido conforme escritura pública de compra e venda.;14202.23;1;0
41.114.606/0001-35;2023-12-31;1;Avenida Josepha Holanda de Mello, s/n Terreno 06 - Bairro Cruz das Almas;Terreno adquirido conforme escritura pública de compra e venda.;14202.23;1;0
41.219.454/0001-35;2023-03-31;2;Quadra 050 - Lote 06 - Jardim Inápolis - Campo grande MS;Matrícula 1943;1000;1;0
41.219.454/0001-35;2023-06-30;2;Quadra 050 - Lote 06 - Jardim Inápolis - Campo grande MS;Matrícula 1943;0;0;0
41.219.454/0001-35;2023-09-29;1;Quadra 050 - Lote 06 - Jardim Inápolis - Campo grande MS;Matrícula 1943;0;0;0
41.219.454/0001-35;2023-12-31;1;Quadra 050 - Lote 06 - Jardim Inápolis - Campo grande MS;Matrícula 1943;0;0;0
41.251.337/0001-59;2023-03-31;1;Av. Francisco Loup,1815 - São Sebastião - SP;Terreno e suas edificações localizado na Avenida Francisco Loup, 1815, Praia de Maresias, São Sebastião/SP, bem como o terreno de marinha, contíguo e alodial ao anterior, totalizando a área de 14.083,00m² e área construída de 1.924,34m², objeto da matrícula nº. 34.459;14083;1;0
41.251.337/0001-59;2023-06-30;1;Av. Francisco Loup,1815 - São Sebastião - SP;Terreno e suas edificações localizado na Avenida Francisco Loup, 1815, Praia de Maresias, São Sebastião/SP, bem como o terreno de marinha, contíguo e alodial ao anterior, totalizando a área de 14.083,00m² e área construída de 1.924,34m², objeto da matrícula nº. 34.459;14083;1;0
41.251.337/0001-59;2023-09-30;1;Av. Francisco Loup,1815 - São Sebastião - SP;Terreno e suas edificações localizado na Avenida Francisco Loup, 1815, Praia de Maresias, São Sebastião/SP, bem como o terreno de marinha, contíguo e alodial ao anterior, totalizando a área de 14.083,00m² e área construída de 1.924,34m², objeto da matrícula nº. 34.459;14083;1;0
41.251.337/0001-59;2023-12-31;1;Av. Francisco Loup,1815 - São Sebastião - SP;Terreno e suas edificações localizado na Avenida Francisco Loup, 1815, Praia de Maresias, São Sebastião/SP, bem como o terreno de marinha, contíguo e alodial ao anterior, totalizando a área de 14.083,00m² e área construída de 1.924,34m², objeto da matrícula nº. 34.459;14083;1;0
41.650.310/0001-39;2023-06-30;2;Rua Amparo do Itororó, bairro Alvorada,Manaus, Amazonas.;MAT. 64.777;16550.4;1;0
41.650.310/0001-39;2023-06-30;2;Avenida Francisco Queiroz, nº 1.025, Colônia Santo Antônio, Manaus, Amazonas.;MAT. 50.893;6184.99;1;0
41.650.310/0001-39;2023-06-30;2;Estrada da Compensa, bairro São Raimundo, Manaus, Amazonas.;MAT. 57.618;9000;1;0
41.650.310/0001-39;2023-06-30;2;Rua Moacir Baima, nº 407, Parque 10 de novembro, Manaus, Amazonas.;MAT. 64.777;1000;1;0
41.650.310/0001-39;2023-09-29;1;Rua Amparo do Itororó, bairro Alvorada,Manaus, Amazonas.;MAT. 64.777;16550.4;1;0
41.650.310/0001-39;2023-09-29;1;Avenida Francisco Queiroz, nº 1.025, Colônia Santo Antônio, Manaus, Amazonas.;MAT. 50.893;6184.99;1;0
41.650.310/0001-39;2023-09-29;1;Estrada da Compensa, bairro São Raimundo, Manaus, Amazonas.;MAT. 57.618;9000;1;0
41.650.310/0001-39;2023-09-29;1;Rua Moacir Baima, nº 407, Parque 10 de novembro, Manaus, Amazonas.;MAT. 64.777;1000;1;0
41.650.310/0001-39;2023-12-31;1;Rua Amparo do Itororó, bairro Alvorada,Manaus, Amazonas.;MAT. 12.657;16550.4;1;0
41.650.310/0001-39;2023-12-31;1;Avenida Francisco Queiroz, nº 1.025, Colônia Santo Antônio, Manaus, Amazonas.;MAT. 50.893;6184.99;1;0
41.650.310/0001-39;2023-12-31;1;Estrada da Compensa, bairro São Raimundo, Manaus, Amazonas.;MAT. 57.618;9000;1;0
41.650.310/0001-39;2023-12-31;1;Rua Moacir Baima, nº 407, Parque 10 de novembro, Manaus, Amazonas.;MAT. 64.777;1000;1;0
41.778.415/0001-78;2023-03-31;1;Lote 11, da Quadra QR-58 Alam das Espatódias, Res Aldeia do Vale;Matrícula 31768;4555.35;0;0
41.778.415/0001-78;2023-06-30;1;Lote 11, da Quadra QR-58 Alam das Espatódias, Res Aldeia do Vale;Matrícula 31768;4555.35;1;0
41.778.415/0001-78;2023-09-30;1;Lote 11, da Quadra QR-58 Alam das Espatódias, Res Aldeia do Vale;Matrícula 31768;4555.35;1;0
41.778.415/0001-78;2023-12-31;1;Lote 11, da Quadra QR-58 Alam das Espatódias, Res Aldeia do Vale;Matrícula 31768;4555.35;1;0
41.820.693/0001-46;2023-09-29;1;No bairro do Paraty ou Figueira, começando num ponto junto à margem esquerda do Rio Parateí;Um terreno denominado "FAZENDA FIGUEIRA";210000;0;0
41.833.876/0001-04;2023-03-31;2;Fazenda Uanalua, estrada Trancoso - Arraial D'Ajuda, s/n, Trancoso, Porto Seguro/BA;Direito de propriedade;326698.31;1;1
41.833.876/0001-04;2023-06-30;1;Fazenda Uanalua, estrada Trancoso - Arraial D'Ajuda, s/n, Trancoso, Porto Seguro/BA;Direito de propriedade;326698.31;1;1
41.833.876/0001-04;2023-09-30;1;Fazenda Uanalua, estrada Trancoso - Arraial D'Ajuda, s/n, Trancoso, Porto Seguro/BA;Direito de propriedade;326698.31;1;1
41.833.876/0001-04;2023-12-29;1;Fazenda Uanalua, estrada Trancoso - Arraial D'Ajuda, s/n, Trancoso, Porto Seguro/BA;Direito de propriedade;326698.31;1;1
41.969.537/0001-41;2023-09-30;1;Rua "D", da Quadra 01;Loteamento denominado Praia da Ribeira;1092;0.0197534;0.0196884
41.969.537/0001-41;2023-09-30;1;Loteamento porto Bracuhy, situado na Fazenda Bracuí;Fazenda Bracuí;2561.82;0.0613427;0.061141
41.969.537/0001-41;2023-09-30;1;Fazenda Itapinhoacanga;Fazenda Itapinhoacanga;23029.86;0.063281;0.0630729
41.969.537/0001-41;2023-09-30;1;Fazenda Itapinhoacanga;Fazenda Itapinhoacanga;5350;0.0176502;0.0175922
41.969.537/0001-41;2023-09-30;1;Fazenda Itapinhoacanga - Condomínio dos Sinos;Fazenda Itapinhoacanga;23631.91;0.0647243;0.0645115
41.969.537/0001-41;2023-09-30;1;Ilha da Gipóia;Ilha da Gipóia;1900;0.029795;0.0296971
41.969.537/0001-41;2023-09-30;1;Porto Bracuhy - Fazenda Bracuí;Fazenda Bracuí;2656;0.0542703;0.0540918
41.969.537/0001-41;2023-09-30;1;Porto Bracuhy - Fazenda Bracuí;Fazenda Bracuí;1232.06;0.0370531;0.0369312
41.969.537/0001-41;2023-09-30;1;Porto Bracuhy - Fazenda Bracuí;Fazenda Bracuí;1209.01;0.0363314;0.0362119
41.969.537/0001-41;2023-09-30;1;Lote de Terreno nº 09, da Quadra J, da Gleba A;Loteamento denominado Frade, situado na Fazenda do Frade;1353;0.0167017;0.0166468
41.969.537/0001-41;2023-09-30;1;Lote de Terreno nº 34-A, da Quadra I, da Gleba A;Loteamento denominado Frade, situado na Fazenda do Frade;883;0.0115056;0.0114678
41.969.537/0001-41;2023-09-30;1;Área 08, oriunda do Loteamento denominado Enseada dos Girassóis - Bracuí;Loteamento denominado Enseada dos Girassóis - Bracuí;2644;0.0127098;0.012668
41.969.537/0001-41;2023-09-30;1;Área 12, oriunda do Loteamento denominado Enseada dos Girassóis - Bracuí;Loteamento denominado Enseada dos Girassóis - Bracuí;2644;0.0127098;0.012668
41.969.537/0001-41;2023-09-30;1;Área 16, oriunda do Loteamento denominado Enseada dos Girassóis - Bracuí;Loteamento denominado Enseada dos Girassóis - Bracuí;2644;0.0127098;0.012668
41.969.537/0001-41;2023-09-30;1;Área 20, oriunda do Loteamento denominado Enseada dos Girassóis - Bracuí;Loteamento denominado Enseada dos Girassóis - Bracuí;2644;0.0113407;0.0113034
41.969.537/0001-41;2023-09-30;1;Área 21, oriunda do Loteamento denominado Enseada dos Girassóis - Bracuí;Loteamento denominado Enseada dos Girassóis - Bracuí;2644;0.0113407;0.0113034
41.969.537/0001-41;2023-09-30;1;Área 22, oriunda do Loteamento denominado Enseada dos Girassóis - Bracuí;Loteamento denominado Enseada dos Girassóis - Bracuí;2644;0.0127098;0.012668
41.969.537/0001-41;2023-09-30;1;Área 23, oriunda do Loteamento denominado Enseada dos Girassóis - Bracuí;Loteamento denominado Enseada dos Girassóis - Bracuí;2644;0.0113407;0.0113034
41.969.537/0001-41;2023-09-30;1;Área 24, oriunda do Loteamento denominado Enseada dos Girassóis - Bracuí;Loteamento denominado Enseada dos Girassóis - Bracuí;2644;0.0127098;0.012668
41.969.537/0001-41;2023-09-30;1;Área 25, oriunda do Loteamento denominado Enseada dos Girassóis - Bracuí;Loteamento denominado Enseada dos Girassóis - Bracuí;2644;0.0113407;0.0113034
41.969.537/0001-41;2023-09-30;1;Área 26, oriunda do Loteamento denominado Enseada dos Girassóis - Bracuí;Loteamento denominado Enseada dos Girassóis - Bracuí;5623;0.0268052;0.0267171
41.969.537/0001-41;2023-09-30;1;Área 28, oriunda do Loteamento denominado Enseada dos Girassóis - Bracuí;Loteamento denominado Enseada dos Girassóis - Bracuí;15791.5;0.0659821;0.0657651
41.969.537/0001-41;2023-09-30;1;Área 33, oriunda do Loteamento denominado Enseada dos Girassóis - Bracuí;Loteamento denominado Enseada dos Girassóis - Bracuí;55785.49;0.1990804;0.1984257
41.969.537/0001-41;2023-09-30;1;Loteamento Fazenda Itapinhoacanga;Fazenda Itapinhoacanga;79355.08;0.1868118;0.1861975
41.969.537/0001-41;2023-12-29;1;Rua "D", da Quadra 01 do Loteamento denominado Praia da Ribeira;-;1092;0.0197534;0.0196884
41.969.537/0001-41;2023-12-29;1;Loteamento porto Bracuhy, situado na Fazenda Bracuí;-;2561.82;0.0613427;0.061141
41.969.537/0001-41;2023-12-29;1;Fazenda Itapinhoacanga;-;23029.86;0.063281;0.0630729
41.969.537/0001-41;2023-12-29;1;Fazenda Itapinhoacanga;-;5350;0.0176502;0.0175922
41.969.537/0001-41;2023-12-29;1;Fazenda Itapinhoacanga - Condomínio dos Sinos;-;23631.91;0.0647243;0.0645115
41.969.537/0001-41;2023-12-29;1;Ilha da Gipóia;-;1900;0.029795;0.0296971
41.969.537/0001-41;2023-12-29;1;Porto Bracuhy - Fazenda Bracuí;-;2656;0.0542703;0.0540918
41.969.537/0001-41;2023-12-29;1;Porto Bracuhy - Fazenda Bracuí;-;1232.06;0.0370531;0.0369312
41.969.537/0001-41;2023-12-29;1;Porto Bracuhy - Fazenda Bracuí;-;1209.01;0.0363314;0.0362119
41.969.537/0001-41;2023-12-29;1;Lote de Terreno nº 09, da Quadra J, da Gleba A, do Loteamento denominado Frade, situado na Fazenda do Frade;-;1353;0.0167017;0.0166468
41.969.537/0001-41;2023-12-29;1;Lote de Terreno nº 34-A, da Quadra I, da Gleba A, do Loteamento denominado Frade, situado na Fazenda do Frade;-;883;0.0115056;0.0114678
41.969.537/0001-41;2023-12-29;1;Área 08, oriunda do Loteamento denominado Enseada dos Girassóis - Bracuí;-;2644;0.0127098;0.012668
41.969.537/0001-41;2023-12-29;1;Área 12, oriunda do Loteamento denominado Enseada dos Girassóis - Bracuí;-;2644;0.0127098;0.012668
41.969.537/0001-41;2023-12-29;1;Área 16, oriunda do Loteamento denominado Enseada dos Girassóis - Bracuí;-;2644;0.0127098;0.012668
41.969.537/0001-41;2023-12-29;1;Área 20, oriunda do Loteamento denominado Enseada dos Girassóis - Bracuí;-;2644;0.0113407;0.0113034
41.969.537/0001-41;2023-12-29;1;Área 21, oriunda do Loteamento denominado Enseada dos Girassóis - Bracuí;-;2644;0.0113407;0.0113034
41.969.537/0001-41;2023-12-29;1;Área 22, oriunda do Loteamento denominado Enseada dos Girassóis - Bracuí;-;2644;0.0127098;0.012668
41.969.537/0001-41;2023-12-29;1;Área 23, oriunda do Loteamento denominado Enseada dos Girassóis - Bracuí;-;2644;0.0113407;0.0113034
41.969.537/0001-41;2023-12-29;1;Área 24, oriunda do Loteamento denominado Enseada dos Girassóis - Bracuí;-;2644;0.0127098;0.012668
41.969.537/0001-41;2023-12-29;1;Área 25, oriunda do Loteamento denominado Enseada dos Girassóis - Bracuí;-;2644;0.0113407;0.0113034
41.969.537/0001-41;2023-12-29;1;Área 26, oriunda do Loteamento denominado Enseada dos Girassóis - Bracuí;-;5623;0.0268052;0.0267171
41.969.537/0001-41;2023-12-29;1;Área 28, oriunda do Loteamento denominado Enseada dos Girassóis - Bracuí;-;15791.5;0.0659821;0.0657651
41.969.537/0001-41;2023-12-29;1;Área 33, oriunda do Loteamento denominado Enseada dos Girassóis - Bracuí;-;55785.49;0.1990804;0.1984257
41.969.537/0001-41;2023-12-29;1;Loteamento Fazenda Itapinhoacanga;-;79355.08;0.1868118;0.1861975
41.978.140/0001-16;2023-03-31;1;Esquina das Ruas Luiz Otavio, nº 2191 e Hermantino Coelho nº 110 -  Campinas - SP;Direito de superficie Mansões Campinas;6639.77;0;0
41.978.140/0001-16;2023-03-31;1;Av. Heraclito Fontoura Sobral Pinto, nº350;Direito de superficie Ribeirão Preto - Mat. 134.893;24717.44;0;0
