CNPJ_Fundo_Classe;Data_Referencia;Versao;Nome_Imovel;Endereco;Area;Numero_Unidades;Outras_Caracteristicas_Relevantes;Percentual_Imovel_Total_Investido;Categoria
41.199.975/0001-78;2022-09-30;2;CA-CS-CHOPI1;RUA LATINO COELHO Nº421 COND RESIDENCAL VILLAGE CHOPIN;154.65;1;NA;;Renda
41.199.975/0001-78;2022-09-30;2;MA-CS-CANAA1;ALAMEDA DAS ESPIRRADEIRAS Nº126 LOTE 05, QUADRA L;440;1;NA;;Renda
41.199.975/0001-78;2022-09-30;2;RB-AP-TRITO1;RUA NEWTON STILAC LEAL Nº241 APTO 61 COND ED TRITON;87;1;NA;;Renda
41.199.975/0001-78;2022-09-30;2;SB-CS-NPETR1;RUA PRINCESA FRANCISCA CAROLINA Nº566;135;1;NA;;Renda
41.199.975/0001-78;2022-09-30;2;SP-AP-ALLO1;RUA FÁBIA Nº138 APTO 161 COND ALLORI VILA ROMANA;141;1;NA;;Renda
41.199.975/0001-78;2022-09-30;2;SP-AP-AMAND1;RUA NOVA YORK Nº744 APTO 41 EDIF AMANDA;208;1;NA;;Renda
41.199.975/0001-78;2022-09-30;2;SP-AP-CANT1;RUA RUBIÁCEA Nº189 APTO 33 COND BOULEVARD CANTAREIRA;93;1;NA;;Renda
41.199.975/0001-78;2022-09-30;2;SP-AP-ITAIM1;RUA JESUÍNO ARRUDA Nº541 APTO 151 - EDIF LUCIANA ITAIM BIBI;226;1;NA;;Renda
41.199.975/0001-78;2022-09-30;2;SP-AP-SOLA1;RUA MONTE ALEGRE Nº1352 APTO 11;165;1;NA;;Renda
41.199.975/0001-78;2022-09-30;2;SP-AP-TOCA1;RUA DOUTOR GABRIEL PIZA Nº636 APTO 85 EDIF RIO TOCANTINS;69;1;NA;;Renda
41.199.975/0001-78;2022-12-31;1;RJ-AP-RIO1;ESTRADA ADHEMAR BEBIANO Nº275 APTO 1310 ALA B COND RIO RESIDENCIAL;53;1;Matrícula 115.634;;Venda
41.199.975/0001-78;2022-12-31;1;SA-AP-CRIST1;AVENIDA BARTOLOMEU DE GUSMÃO Nº8 APTO 1101 EDIF CRISTOVÃO COLOMBO;194;1;Matrícula 12.590;;Renda
41.199.975/0001-78;2022-12-31;1;SB-AP-MARE1;RUA BRAGA Nº202 APTO 83 BLOCO MARE COND ANIMA CLUBE PARQ;202;1;Matrícula 134.269;;Renda
41.199.975/0001-78;2022-12-31;1;SO-DP-SARAG1;AVENIDA DOUTOR ARMANDO PANNUNZIO Nº1893 DUPLEX 404 - BLOCO 16;150;1;Matrícula 82.992;;Venda
41.199.975/0001-78;2022-12-31;1;CA-CS-CHOPI1;RUA LATINO COELHO Nº421 COND RESIDENCAL VILLAGE CHOPIN;196;1;Matrícula 129.026;;Venda
41.199.975/0001-78;2022-12-31;1;SP-AP-NATA2;AVENIDA ZELINA Nº363 APTO 112 CONDOMINIO NATASCHA;117;1;Matrícula 124.940;;Venda
41.199.975/0001-78;2022-12-31;1;SG-CS-MIRA1;RUA TERESA LÓPES Nº220 CASA 21 - COND RESID MIRANTE DO VALE;371;1;Matrícula 62.743;;Renda
41.199.975/0001-78;2022-12-31;1;SP-AP-ANA1;RUA SÍRIA Nº290 APTO 121 - EDIF ANA PAULA;308;1;Matrícula 145.786;;Renda
41.199.975/0001-78;2022-12-31;1;SP-AP-JACQ1;RUA CÔNEGO EUGÊNIO LEITE Nº652 APTO 33 EDIF JACQUELINE;114;1;Matrícula 18.796;;Venda
41.199.975/0001-78;2022-12-31;1;IT-CS-SAMA1;ALAMEDA DAS SAMAMBAIAS Nº341 COND SANTA ELISA;1000;1;Matrícula 77.338;;Renda
41.199.975/0001-78;2022-12-31;1;SP-AP-BARC1;RUA CANTAGALO Nº2044 APTO 91 EDIF BARCELONA SPORT S GARDEN;180;1;Matrícula 173.494;;Venda
41.218.404/0001-33;2022-03-31;1;R.Pinheiro Guimaraes;Rua Pinheiro Guimarães, nº 251 Apartamento nº 12;115,1900;1;Matrícula 168319,localizado no 1º andar ou 4 º pavimento do Cond. Ed. Rainha elizabeth, Bairro Parque da Vila Prudente - SP .;0.0437;Venda
41.218.404/0001-33;2022-06-30;1;R Pascal;Rua Pascal, 57 - Brooklin, SP;165.27;1;Matrícula 71289, Ap 92 - Área privativa 91,40m², Área comum de 73,87m², totalizando 165,27m²;1;Venda
41.218.404/0001-33;2022-06-30;1;R A Bezerra;Rua Agostinho Bezerra, 50 - Alto de Pinheiros, SP;846.66;1;Matrícula 105190 - Área privativa 525,47m², Área comum de 321,19m², totalizando 846,66m²;1;Venda
41.218.404/0001-33;2022-06-30;1;R Socrates;Rua Socrates, 341 - Santo Amaro, SP;449.57;1;Matrícula 352062, Ap 151 - Área privativa 212,32m², Área comum de divisão proporcional de 237,25m², totalizando 449,57m²;1;Venda
41.218.404/0001-33;2022-06-30;1;R S V Paula;Rua São Vicente de Paula, 367 - Santa Cecília, SP;260.86;1;Matrícula 9947, Ap 71 - Área privativa 158,56m², Área comum de divisão proporcional de 102,3m², totalizando 260,86m²;1;Venda
41.218.404/0001-33;2022-09-30;1;Marq Olinda, 258;Rua Marques de Olinda, 528, apto 33, 3º andar;166.17;1;Matrícula 61124;1;Venda
41.218.404/0001-33;2022-09-30;1;Con.A.Mello, 116;Rua Cônego Amaral Mello, 116, apto 13;540.28;1;Matrícula 173616;1;Venda
41.218.404/0001-33;2022-12-31;1;Rua Brasilio Machado;Rua Brasilio Machado,  147 - apto 61 - 6º andar - Edifício Cap. D'Antibes;560.12;1;Matrícula 43.339;1;Venda
41.218.404/0001-33;2022-12-31;1;Rua Castro Alves;Rua Castro Alves, 601, 11º andar, Apto 111, Edifício Ana Lucia, Aclimação, CEP 01532-0001;275.36;1;Matrícula 91.815;1;Venda
41.320.997/0001-44;2022-06-30;1;EDIFICIO METROPOLITAN;AV PROFESSOR MAGALHAES NETO, SALVADOR (BA);2058.02;285;MATRICULA Nº 57.138 - 6º OFICIAL DE REGISTRO DE IMOVEIS DE SALVADOR / BA;1;Renda
41.325.993/0001-59;2022-09-30;3;IVC Greenwich Park;Rua Martinho Lutero, 99, na Cidade de Londrina/PR;1124.37;9;matrícula 80.137 do 2º Ofício de Registro de Imóveis - unidades 2701 503 504 601 603 604 802 404 1001;0.374684;Venda
41.325.993/0001-59;2022-09-30;3;IVC Jh Palhano;Rua João Huss,520, Cidade de Londrina, no Estado do Paraná;913.59;16;matrícula 60.110 do 1º Ofício de Registro de Imóveis - unidades 301 305 308 408 503 504 506 505 1905 605 607 804 805 807 809 1001;0.315984;Venda
41.325.993/0001-59;2022-12-31;2;IVC Greenwich Park;Rua Martinho Lutero, 99, na Cidade de Londrina/PR;1798.69;14;matrícula 80.137 do 2º Ofício de Registro de Imóveis - unidades 1003, 1203, 1301, 302, 1804, 1701, 2004, 2404, 2502, 2503, 2504, 2604, 1704, 2702;0.584122;Venda
41.325.993/0001-59;2022-12-31;2;IVC Jh Palhano;Rua João Huss,520, Cidade de Londrina, no Estado do Paraná;1742.37;33;matrícula 60.110 do 1º Ofício de Registro de Imóveis - unidades 1002, 507, 1403, 1409, 1502, 1503, 1505, 1507, 1602, 1603, 1605, 1607, 1608, 1701, 1801, 1803, 1805, 1807, 1809, 1901, 1902, 1903, 1909, 1908, 1402, 1904, 2002, 2002, 2004, 2204, 2006, 2009, 2202;0.610641;Venda
41.650.310/0001-39;2022-12-31;1;IMOVEL 1;Lote de terras nº 42, quadra nº 146, zona 6, Bairro Aparecida, Boa vista , Roraima.;;1;Lote de terras nº 42, quadra nº 146, zona 6, Bairro Aparecida, Boa vista , Roraima.;1;Renda
41.650.310/0001-39;2022-12-31;1;IMOVEL 2;Patrimônio Municipal n º 02, Lote de terras nº 2, quadra nº 6, Bairro Aparecida, Boa vista, Roraima.;;1;Patrimônio Municipal n º 02, Lote de terras nº 2, quadra nº 6, Bairro Aparecida, Boa vista, Roraima.;1;Renda
41.650.310/0001-39;2022-12-31;1;IMOVEL 3;Lote de terras nº 98, quadra nº 146, zona 6, Bairro Aparecida, Boa vista , Roraima.;;1;Lote de terras nº 98, quadra nº 146, zona 6, Bairro Aparecida, Boa vista , Roraima.;1;Renda
41.650.310/0001-39;2022-12-31;1;IMOVEL 4;Av. Max Teixeira, nº 3676, lote BD, Manaus, Amazonas.;;1;Av. Max Teixeira, nº 3676, lote BD, Manaus, Amazonas.;1;Renda
41.650.310/0001-39;2022-12-31;1;IMOVEL 5;Lote nº 4, quadra nº 8, Parque residencial Campos Eliseos, Manaus, Amazonas.;;1;Lote nº 4, quadra nº 8, Parque residencial Campos Eliseos, Manaus, Amazonas.;1;Renda
41.650.310/0001-39;2022-12-31;1;IMOVEL 6;Lote de terras nº 83, quadra nº 146, zona 6, Bairro Aparecida, Boa vista , Roraima.;;1;Lote de terras nº 83, quadra nº 146, zona 6, Bairro Aparecida, Boa vista , Roraima.;1;Renda
41.650.310/0001-39;2022-12-31;1;IMOVEL 7;Patrimônio Municipal n º 370, quadra nº 146, Bairro Aparecida, Boa vista, Roraima.;;1;Patrimônio Municipal n º 370, quadra nº 146, Bairro Aparecida, Boa vista, Roraima.;1;Renda
41.650.310/0001-39;2022-12-31;1;IMOVEL 8;Lote de terras nº 1, Avenida Autaz Mirim, Manaus, Amazonas.;;1;Lote de terras nº 1, Avenida Autaz Mirim, Manaus, Amazonas.;1;Renda
41.650.310/0001-39;2022-12-31;1;IMOVEL 9;Lote de terras A1, Rua Nossa Sra da Conceição e Rua Sta Luzia, Cidade Nova, Manaus, Amazonas.;;1;Lote de terras A1, Rua Nossa Sra da Conceição e Rua Sta Luzia, Cidade Nova, Manaus, Amazonas.;1;Renda
41.650.310/0001-39;2022-12-31;1;IMOVEL 10;Rua dos Barés, 269, Centro, Manaus, Amazonas.;;1;Rua dos Barés, 269, Centro, Manaus, Amazonas.;1;Renda
41.650.310/0001-39;2022-12-31;1;IMOVEL 11;Avenida Noel Nutels, lote BP02, Manaus, Amazonas.;;1;Avenida Noel Nutels, lote BP02, Manaus, Amazonas.;1;Renda
41.650.310/0001-39;2022-12-31;1;IMOVEL 12;Rua Saldanha Marinho, nº 402, Manaus, Amazonas.;;1;Rua Saldanha Marinho, nº 402, Manaus, Amazonas.;1;Renda
41.650.310/0001-39;2022-12-31;1;IMOVEL 13;Lote de terras nº 62, quadra nº 146, zona 6, Bairro Aparecida, Boa vista , Roraima.;;1;Lote de terras nº 62, quadra nº 146, zona 6, Bairro Aparecida, Boa vista , Roraima.;1;Renda
41.650.310/0001-39;2022-12-31;1;IMOVEL 14;Lote nº 1, Avenida Coronel Texeira nº 4081, Ponta Negra, Manaus, Amazonas.;;1;Lote nº 1, Avenida Coronel Texeira nº 4081, Ponta Negra, Manaus, Amazonas.;1;Renda
41.650.310/0001-39;2022-12-31;1;IMOVEL 15;Patrimônio Municipal n º 428, quadra nº 146, zona 06, Bairro Aparecida, Boa vista, Roraima.;;1;Patrimônio Municipal n º 428, quadra nº 146, zona 06, Bairro Aparecida, Boa vista, Roraima.;1;Renda
41.650.310/0001-39;2022-12-31;1;IMOVEL 16;Avenida Tancredo Neves, Parque 10 de novembro, Manaus, Amazonas.;;1;Avenida Tancredo Neves, Parque 10 de novembro, Manaus, Amazonas.;1;Renda
41.650.310/0001-39;2022-12-31;1;IMOVEL 17;Avenida Torquato Tapajós, nº 6584, Colônia Terra Nova, Manaus, Amazonas.;;1;Avenida Torquato Tapajós, nº 6584, Colônia Terra Nova, Manaus, Amazonas.;1;Renda
41.650.319/0001-40;2022-12-31;1;IMÓVEL 52.563;AVENIDA MARGARITA 1359;21847.87;1;MATRICULA 52562;;
41.776.296/0001-14;2022-09-30;1;Imóvel 1;Rua Careaçu, 628, Tucuruvi;;1;84383;1;Renda
41.776.296/0001-14;2022-09-30;1;Imóvel 2;Avenida Professor Celestino Bourroul, n.º 1.045 e 1.049, Limão;;1;182367;1;Renda
41.776.296/0001-14;2022-09-30;1;Imóvel 3;Avenida Professor Celestino Bourroul, n.º 1.061 e 1.071, Limão;;1;182363;1;Renda
41.776.296/0001-14;2022-09-30;1;Imóvel 4;Avenida Nossa Senhora do Ô, n.º 35, Limão;;1;71292;1;Renda
41.776.296/0001-14;2022-09-30;1;Imóvel 5;Avenida Nossa Senhora do Ô, n.º 55, Limão;;1;182362;1;Renda
41.776.296/0001-14;2022-09-30;1;Imóvel 6;Rua Pirenopolis, n.º 37 e 39, Limão;;1;184964;1;Renda
41.776.296/0001-14;2022-09-30;1;Imóvel 7;Rua Pirenopolis, n.º 51 e 55, Limão;;1;182361;1;Renda
41.776.296/0001-14;2022-09-30;1;Imóvel 8;Avenida Coronel Sezefredo, n.º 3.500;;1;115514;1;Renda
41.776.296/0001-14;2022-09-30;1;Imóvel 9;Avenida Coronel Sezefredo, lote 10, no bairro Tucuruvi;;1;35439;1;Renda
41.776.296/0001-14;2022-09-30;1;Imóvel 10;Rua Sabino Gonçalves da cruz, lote 12, bairro do Tremembé;;1;27878;1;Renda
41.776.296/0001-14;2022-09-30;1;Imóvel 11;Rua Sabino Gonçalves da cruz, lote 13, bairro do Tremembé;;1;97754;1;Renda
41.776.296/0001-14;2022-09-30;1;Imóvel 12;Rodovia Fernão Dias, n.º 556, bairro Jacanã;;1;39130;1;Renda
41.776.296/0001-14;2022-09-30;1;Imóvel 13;Rua Araucaria, n.º 564, no bairro do Tucuruvi;;1;186204;1;Renda
41.776.296/0001-14;2022-09-30;1;Imóvel 14;Avenida Imirim, n.º 2.185, no bairro da Casa Verde;;1;4627;1;Renda
41.776.296/0001-14;2022-09-30;1;Imóvel 15;Avenida Parada Pinto, n.º 688, no bairro de Cachoeirinha;;1;128036;1;Renda
41.776.296/0001-14;2022-09-30;1;Imóvel 16;Avenida Conceição, n.º 859, no bairro de Carandiru;;1;64643;1;Renda
41.776.296/0001-14;2022-09-30;1;Imóvel 17;Rua José Debieux, n.º 35, sala 21, no bairro de Santana;;1;125969;1;Renda
41.776.296/0001-14;2022-09-30;1;Imóvel 18;Rua Xavantes, n.º 186, apartamento 162, na Vila Tupi;;1;150259;1;Renda
41.776.296/0001-14;2022-09-30;1;Imóvel 19;Rua Ismael Nery, n.º 259, apartamento 201, no bairro do Tucuruvi;;1;139530;1;Renda
41.776.296/0001-14;2022-09-30;1;Imóvel 20;Rua Almirante Tamandaré, n.º 400, na cidade de Osasco;;1;975;1;Renda
41.776.296/0001-14;2022-09-30;1;Imóvel 21;Avenida do Cursino, n.º 231 e 233, 628                    ;;1;0;1;Renda
41.776.296/0001-14;2022-09-30;1;Imóvel 22;Avenida do Cursino, Lote n.º 52 e Quadra n.º 23;;1;0;1;Renda
41.833.763/0001-09;2022-06-30;1;LOJA 1372- BRASÍLIA DF;QNM-11, Lote 06, Brasília/DF;13364.44;1;Matrícula 30.479. Locatário: Hipermercado Extra;0;Renda
41.833.763/0001-09;2022-06-30;1;LOJA 1349-ARARAQUARA - SP;Av. José Bonifácio, 483 - Centro - Araraquara/SP;22807.4;1;Matrícula 2.987. Locatário: Hipermercado Extra;0;Renda
41.833.763/0001-09;2022-06-30;1;LOJA 1375-FORTALEZA - CE;Av. Senador Fernandes Távora, 2431 - Jóquei Clube - Fortaleza/CE;12112.78;1;Matrícula 47.037. Locatário: Hipermercado Extra;0;Renda
41.833.763/0001-09;2022-06-30;1;LOJA 1376-NATAL - RN;Avenida Engenheiro Roberto Freire, nº 1686, área B, Natal/RN;20000;1;Matrícula 28.358. Locatário: Hipermercado Extra;0;Renda
41.833.763/0001-09;2022-06-30;1;LOJA 1368-ARACAJU - SE;Avenida Adélia Franco, nº 3735, esquina com a Avenida Presidentte Tancredo Neves - Inácio Barbosa - Aracajú - SE;13396.59;1;Matrícula 91. Locatário: Hipermercado Extra;0;Renda
41.833.763/0001-09;2022-06-30;1;LOJA 1728-CAMPINA GRANDE - PB;Av. Pref. Severino Bezerra Cabral, 1339 - Mirante - Campina Grande - PB;9777.17;1;Matrícula º 19.435 . Locatário: Hipermercado Extra;0;Renda
41.833.763/0001-09;2022-06-30;1;LOJA 1387-JOÃO PESSOA - PB;Avenida Epitácio Pessoa, nº 1.277, lote n° 194, Quadra 06, Setor 15, João Pessoa/PB;12000;1;Matrícula  77.782. Locatário: Hipermercado Extra;0;Renda
41.833.763/0001-09;2022-06-30;1;LOJA 2059-MISTER HULL;Av. Mister Hull, 4300 - Pe. Andrade - Fortaleza/CE;10543.28;1;Matrícula 103.401. Locatário: Hipermercado Extra;0;Renda
41.833.763/0001-09;2022-06-30;1;LOJA 1366-BRASÍLIA - DF 2;MAS TR 3 CJ 5 - Brasilia/DF;57982.6;1;Matrícula 110.458.  Locatário: Hipermercado Extra;0;Renda
41.833.763/0001-09;2022-06-30;1;LOJA 1363-MACEIO - AL;Avenida Gustavo Paiva, s/n , Maceió/AL;65.24;1;Matrícula 119.020. Locatário: Hipermercado Extra;0;Renda
41.833.763/0001-09;2022-06-30;1;LOJA 1502-RIO DE JANEIRO - RJ;Rua José Higino, nº 115, Rio de Janeiro/RJ;31331.9;1;Matrícula 102.689. Locatário: Hipermercado Extra;0;Renda
41.833.763/0001-09;2022-06-30;1;LOJA 1392-MACEIO - AL 2;Avenida Fernandes Lima, nº 4.000, Maceió/AL;14747.49;1;Matrícula  126.757. Locatário: Hipermercado Extra;0;Renda
41.833.763/0001-09;2022-06-30;1;LOJA 2061-CAMPO GRANDE - MS;Rua Joaquim Murtinho, 3223 - Chácara Cachoeira - Campo Grande/MS;5028.44;1;Matrícula 224.307. Locatário: Hipermercado Extra;0;Renda
41.833.763/0001-09;2022-06-30;1;LOJA 1897-PARNAMIRIM - RN;Avenida Maria Lacerda Montenegro, s/n, Parnamirim/RN;74842.2;1;Matrícula 51.682. Locatário: Hipermercado Extra;0;Renda
41.833.763/0001-09;2022-06-30;1;LOJA 2076-PALMAS - TO;Avenida LO11, ACSU SE 40, Conjunto 02, Lote 1A, Palmas/TO;30254;1;Matrícula  98.661. Locatário: Hipermercado Extrarn;0;Renda
41.833.763/0001-09;2022-06-30;1;LOJA 2134-RIBEIRÃO PRETO - SP;Avenida Presidente Vargas, nº 1617, Ribeirão Preto/SP;1393.5;1;Matrícula 142.320. Locatário: Hipermercado Extra;0;Renda
42.031.201/0001-04;2022-03-31;1;MATRÍCULA 195.530;Av. das Américas, 6101 - 6101 - Barra da Tijuca, RJ - CEP: 22793-080;0;1;.;;Renda
42.432.327/0001-82;2022-06-30;3;Imóvel Clarion;Rua Jerônimo da Veiga nº 248, no 28º Subdistrito Jardim Paulista, São Paulo - SP;77.42;1;Apartamento nº 105, tipo "C", localizado no 1º pavimento do Edifício La Concorde Jardim Europa. Matrícula 168148;0;Renda
42.432.327/0001-82;2022-06-30;3;Imóvel IT Home;Rua Leopoldo Couto de Magalhães Júnior nº1098 e Rua Lopes Neto nº390, 28º Subdistrito - Jardim Paulista, São Paulo - SP;120.561;1;Apartamento nº C73, localizado no 7º pavilhão do Subcondomínio IT STYLE HOME - TORRE A - CONNECT, integrante do CONDOMÍNIO COMPLEXO LEOPOLDO. Matrícula 186657;0;Renda
42.432.327/0001-82;2022-06-30;3;Imóvel Radisson;Rua do Rócio nº 423 e Rua Fidêncio Ramos nº 420, no 28º Subdistrito - Jaridm Paulista, São Paulo - SP;73.203;1;Apartamento nº 2312, localizada no 23º andar ou 27º pavimento do EDIFÍCIO ITC-RESIDENCE & SERVICE, do Condomínio International Trade Center. Matrícula 148396;0;Renda
42.432.327/0001-82;2022-06-30;3;Imóvel Transnamérica;Rua Pedroso Alvarenga nºs 1256 e 1274, no 28º Subdistrito - Jardim Paulista, São Paulo - SP;66.512;1;Apartamento nº 508, tipo "A", localizado no 5º andar do Edifício Faria Lima Century Flat. Matrícula 144925;0;Renda
42.432.327/0001-82;2022-09-30;3;Edição Jardins;Alameda Fernão Cardim, 70 e 72 - Jardim Paulista - Estadode São Paulo;124.618;1;Apartamento nº  62, localizado no 6º pavimento do Edifício Jardins, Jardim Paulista Matrícula 199024 cartório de registro de imóbeis 4º Oficial de Resgirto de Imóveis.;0;Renda
42.432.327/0001-82;2022-09-30;3;Edição Jardins;Alameda Fernão Cardim, 70 e 72 - Jardim Paulista - Estadode São Paulo;124.618;1;Apartamento nº  82, localizado no 8º pavimento do Edifício Jardins, Jardim Paulista Matrícula 199040 cartório de registro de imóbeis 4º Oficial de Resgirto de Imóveis.;0;Renda
42.432.327/0001-82;2022-09-30;3;Edição Jardins;Alameda Fernão Cardim, 70 e 72 - Jardim Paulista - Estadode São Paulo;124.618;1;Apartamento nº  83, localizado no 8º pavimento do Edifício Jardins, Jardim Paulista Matrícula 199041 cartório de registro de imóbeis 4º Oficial de Resgirto de Imóveis.;0;Renda
42.516.999/0001-76;2022-12-31;1;FIVE STARS INTERMEDIACAO DE NEGOCIOS IMOBILIARIOS EIRELI;RUA JOSE WEISSHON Nº 18 CENTRO CEP 13320-200 SALTO SP, Quadra , LoteLocalizado no CENTRO - SALTO - SP;541;1;O imóvel  tem uma  casa de  padrão médio e um  terreno retangular  perfeito;;Venda
42.592.868/0001-78;2022-09-30;2;Edifício Panamerica Green Park;Av. Guido Caloi 1000, São Paulo, SP, 05802-140;4843.86;4;Foram emitidos Certificados de Recebíveis Imobiliários ("CRI"), das 1ª, 2ª, 3ª e 4ª séries da 8ª, 13ª, 14º, 39º e 40º emissões da OPEA Securitizadora SA. Como garantia dos pagamentos destes CRIs, foi concedido: i) Alienação Fiduciária de 100% dos Imóveis Alvo ii) Cessão Fiduciária do Recebíveis dos Imóveis Alvo iii) Cessão Fiduciária da Conta vinculada para pagamento em caso de venda de Imóveis Alvo iv) Alienação Fiduciária de Cotas da Devedora e v) Stand by Letter of Credit ("SBLC") de banco de primeira linha no valor dos 2 PMTs;1;Renda
42.869.892/0001-01;2022-09-30;1;GUARARA (BRIO IV) - 50%;Rua Guarará, Jardim Paulista- SP;1340;12;Matriculas dos imoveis nº  16.584, 35.454, 53.945, 56.836, 91.272, 105.946, 189.570, 187.545, 29.829, 35.997,  40.511, 46.779.;0;Venda
42.869.892/0001-01;2022-09-30;1;SEBASTIAO PAES (BRIO IV) 50%;Rua Sebastião Paes, Campo Belo-SP;2303.35;11;Matriculas dos imoveis nº  9.113, 122.015, 178.648, 20.813, 43.329, 122.012, 122.013, 122.014, 12.016, 43.327 e 43.328.;0;Venda
42.922.127/0001-08;2022-06-30;1;GALPÃO ITAPEVI/ SP;Av. Prof. Vernon Krieble, 455 , Itapevi - SP;16259;1;Imóvel Comercial;0.890822;Renda
43.101.312/0001-02;2022-03-31;1;APARTAMENTO 12;Av. Sete de Setembro, 2000 - Vitória, Salvador - BA - CEP: 40080-004;144.00;1;"EDÍFICIO MANSÃO RONCALLI";;Venda
43.101.312/0001-02;2022-03-31;1;APARTAMENTO 101;Av. Sete de Setembro, 2000 - Vitória, Salvador - BA - CEP: 40080-004;140.00;1;"EDÍFICIO MANSÃO RONCALLI";;Venda
43.101.312/0001-02;2022-03-31;1;APARTAMENTO 102;Av. Sete de Setembro, 2000 - Vitória, Salvador - BA - CEP: 40080-004;136.54;1;"EDÍFICIO MANSÃO RONCALLI";;Venda
43.101.312/0001-02;2022-03-31;1;APARTAMENTO 103;Av. Sete de Setembro, 2000 - Vitória, Salvador - BA - CEP: 40080-004;138.84;1;"EDÍFICIO MANSÃO RONCALLI";;Venda
43.101.312/0001-02;2022-03-31;1;APARTAMENTO 201;Av. Sete de Setembro, 2000 - Vitória, Salvador - BA - CEP: 40080-004;132.96;1;"EDÍFICIO MANSÃO RONCALLI";;Venda
43.101.312/0001-02;2022-03-31;1;APARTAMENTO 202;Av. Sete de Setembro, 2000 - Vitória, Salvador - BA - CEP: 40080-004;136.54;1;"EDÍFICIO MANSÃO RONCALLI";;Venda
43.101.312/0001-02;2022-03-31;1;APARTAMENTO 204;Av. Sete de Setembro, 2000 - Vitória, Salvador - BA - CEP: 40080-004;144.00;1;"EDÍFICIO MANSÃO RONCALLI";;Venda
43.101.312/0001-02;2022-03-31;1;Imóvel 1;Rua Felino Bastos;;1;1º Opção de compra (mat. 11.221);;Venda
43.101.312/0001-02;2022-03-31;1;Imóvel 2;Rua Felino Bastos;;1;2º Opção de compra (mat. 11.221);;Venda
43.101.312/0001-02;2022-03-31;1;Imóvel 3;Rua Pre. Lemos de Brito, 184 - Salvador, BA;;1;3º Opção de compra (mat. 23734);;Venda
43.164.799/0001-64;2022-03-31;1;GREENHOUSE_;Rodovia Ermenio Oliveira Penteado, Km 56,5, Município de Indaiatuba/SP;20109.95;5;Blocos B, C, D, E e G do Condomínio;1;Renda
43.164.799/0001-64;2022-06-30;1;GREENHOUSE_;Rodovia Ermenio Oliveira Penteado, Km 56,5, Município de Indaiatuba/SP;20109.95;5;Blocos B, C, D, E e G do Condomínio;1;Renda
43.951.744/0001-02;2022-09-30;3;Edifício Ventura;Av. República do Chile 330 (Centro), Rio de Janeiro, RJ;94211.62;78;Foram emitidos Certificados de Recebíveis Imobiliários ("CRI"), das 1ª, 2ª, 3ª e 4ª séries da 8ª, 13ª, 14º, 39º e 40º emissões da OPEA Securitizadora SA. Como garantia dos pagamentos destes CRIs, foi concedido: i) Alienação Fiduciária de 100% dos Imóveis Alvo ii) Cessão Fiduciária do Recebíveis dos Imóveis Alvo iii) Cessão Fiduciária da Conta vinculada para pagamento em caso de venda de Imóveis Alvo iv) Alienação Fiduciária de Cotas da Devedora e v) Stand by Letter of Credit ("SBLC") de banco de primeira linha no valor dos 2 PMTs;1;Renda
43.951.817/0001-58;2022-09-30;2;Edifício Parque da Cidade;Av. Das Nações Unidas, 14.401 - Chacará Santo Antônio - São Paulo - SP, CEP: 04794-000;105053.26;193;Foram emitidos Certificados de Recebíveis Imobiliários ("CRI"), das 1ª, 2ª, 3ª e 4ª séries da 8ª, 13ª, 14º, 39º e 40º emissões da OPEA Securitizadora SA. Como garantia dos pagamentos destes CRIs, foi concedido: i) Alienação Fiduciária de 100% dos Imóveis Alvo ii) Cessão Fiduciária do Recebíveis dos Imóveis Alvo iii) Cessão Fiduciária da Conta vinculada para pagamento em caso de venda de Imóveis Alvo iv) Alienação Fiduciária de Cotas da Devedora e v) Stand by Letter of Credit ("SBLC") de banco de primeira linha no valor dos 2 PMTs;1;Renda
43.951.851/0001-22;2022-09-30;2;Edifício Torre Nações Unidas;Av. das Nações Unidas 12495 (Cidade Monções), São Paulo, SP;27916.27;19;Foram emitidos Certificados de Recebíveis Imobiliários ("CRI"), das 1ª, 2ª, 3ª e 4ª séries da 8ª, 13ª, 14º, 39º e 40º emissões da OPEA Securitizadora SA. Como garantia dos pagamentos destes CRIs, foi concedido: i) Alienação Fiduciária de 100% dos Imóveis Alvo ii) Cessão Fiduciária do Recebíveis dos Imóveis Alvo iii) Cessão Fiduciária da Conta vinculada para pagamento em caso de venda de Imóveis Alvo iv) Alienação Fiduciária de Cotas da Devedora e v) Stand by Letter of Credit ("SBLC") de banco de primeira linha no valor dos 2 PMTs;1;Renda
43.951.970/0001-85;2022-06-30;1;Sucupira Corporate Tower;Av. Das Nações Unidas, 14.401 - Chacará Santo Antônio - São Paulo - SP, CEP: 04794-000;30897.25;38;Foram emitidos Certificados de Recebíveis Imobiliários ("CRI"), Série 1ª , 29ª Emissão da OPEA Securitizadora SA, adquiridos em sua totalidade BTG. Em garantia dos pagamentos destes CRIs, foi outorgado alienação fiduciária sobre a totalidade das cotas de emissão e do imóvel do FII.;1;Renda
44.177.538/0001-41;2022-12-31;1;Apartamento;;0;1;Matrícula 111895;0.0153996285924351;Venda
44.177.538/0001-41;2022-12-31;1;Apartamento;;0;1;Matrícula 111753;0.0156197412717636;Venda
44.177.538/0001-41;2022-12-31;1;Apartamento;;0;1;Matrícula 111800;0.0119;Venda
