CNPJ_Fundo_Classe;Data_Referencia;Versao;Nome_Imovel;Endereco;Data_Alienacao;Area;Numero_Unidades;Outras_Caracteristicas_Relevantes;Percentual_Imovel_Total_Investido;Percentual_Imovel_PL
34.691.925/0001-48;2022-12-30;1;NM_623_2;Sala Comercial OR Empreendimentos Novo Mundo Unidade 623 - Av. A nº 4165;2022-12-09;109.18;1;Nenhuma característica relevante.;0.000415620085567492;0.000478145897860378
34.691.925/0001-48;2022-12-30;1;NM_624_2;Sala Comercial OR Empreendimentos Novo Mundo Unidade 624 - Av. A nº 4165;2022-12-09;119.65;1;Nenhuma característica relevante.;0.000432248996177141;0.000497276458846222
34.691.925/0001-48;2022-12-30;1;NM_709_2;Av. A - Quadra F1, 4165 - Sala 709, Torre - 2, Praia do Paiva - Cabo de Santo Agostinho-PE;2022-12-20;41.74;1;Nenhuma característica relevante.;0.000428451067189348;0.00049290717009205
35.652.102/0001-76;2022-12-31;1;Complexo JK - Torre B;Avenida Presidente Juscelino Kubitschek, 2041, Vila Olímpia, Sao Paulo/SP, Brasil, 04543-011;2022-11-07;59532.19;9;Direito de Propriedade;0.18862501814379;0.23836962267998
35.819.314/0001-03;2022-06-30;1;EDI CHRYSLER;Praça da República, 497 - República - São Paulo SP;2022-05-31;9504;302;N/A;0.1455;0.193228
35.819.314/0001-03;2022-09-30;1;CDHU;Alameda das Angélicas, Guarulhos, São Paulo;2022-07-08;18628;4;Imóvel acabado para venda;0.158;0.1822
35.880.201/0001-05;2022-03-31;1;YUNY COMERCIAIS; Av. Ordem e Progresso 314 São Paulo SP;2022-03-03;49.11;1;UNITED WORK - 113;0.001;0.0014
35.880.201/0001-05;2022-03-31;1;YUNY COMERCIAIS; Av. Ordem e Progresso 615 São Paulo SP;2022-02-25;45.71;1;UNITED WORK - 201;0.001;0.0013
35.880.201/0001-05;2022-03-31;1;YUNY COMERCIAIS; Av. Ordem e Progresso 713 São Paulo SP;2022-01-21;45.41;1;UNITED WORK - 202;0.0009;0.0012
35.880.201/0001-05;2022-03-31;1;YUNY COMERCIAIS; Av. Ordem e Progresso 1105 São Paulo SP;2022-01-21;60.3;1;UNITED WORK - 203;0.0012;0.0016
35.880.201/0001-05;2022-03-31;1;YUNY COMERCIAIS; Av. Ordem e Progresso 1106 São Paulo SP;2022-01-21;49.11;1;UNITED WORK - 204;0.001;0.0013
35.880.201/0001-05;2022-03-31;1;YUNY COMERCIAIS; Av. Ordem e Progresso 1204 São Paulo SP;2022-03-09;49.11;1;UNITED WORK - 313;0.001;0.0013
35.880.201/0001-05;2022-03-31;1;YUNY COMERCIAIS; Av. Ordem e Progresso 1205 São Paulo SP;2022-03-22;60.3;1;UNITED WORK - 503;0.0014;0.0018
35.880.201/0001-05;2022-03-31;1;YUNY COMERCIAIS; Av. Ordem e Progresso 1205 São Paulo SP;2022-03-22;60.3;1;UNITED WORK - 614;0.0014;0.0019
35.880.201/0001-05;2022-03-31;1;YUNY COMERCIAIS; Av. Ordem e Progresso 1205 São Paulo SP;2022-03-31;45.71;1;UNITED WORK - 616;0.001;0.0014
35.880.201/0001-05;2022-03-31;1;YUNY COMERCIAIS; Av. Ordem e Progresso 1205 São Paulo SP;2022-03-30;60.3;1;UNITED WORK - 1703;0.0014;0.0019
35.880.201/0001-05;2022-03-31;1;YUNY COMERCIAIS; Av. Ordem e Progresso 1205 São Paulo SP;2022-01-21;12;1;UNITED WORK - VAGA 3;0.0001;0.0001
35.880.201/0001-05;2022-03-31;1;YUNY COMERCIAIS; Av. Ordem e Progresso 1205 São Paulo SP;2022-01-21;12;1;UNITED WORK - VAGA 4;0.0001;0.0001
35.880.201/0001-05;2022-03-31;1;Imóveis OR - Banco do Brasil - 3T20;Rua Alberto Cerqueira Lima 111 Campinas SP;2022-03-29;67.32;1;PARQUE TROPICAL - FLORES - 802;0.0029;0.0038
35.880.201/0001-05;2022-03-31;1;Imóveis OR - Banco do Brasil - 3T20;Rua Alberto Cerqueira Lima 111 Campinas SP;2022-03-10;67.32;1;VOX RESIDENCIAL - LUME - 112;0.0018;0.0024
35.880.201/0001-05;2022-03-31;1;Imóveis OR - Banco do Brasil - 3T20;Rua Alberto Cerqueira Lima 111 Campinas SP;2022-02-10;67.32;1;PARQUE TROPICAL - MAR - 1301;0.003;0.0039
35.880.201/0001-05;2022-03-31;1;Imóveis OR - Banco do Brasil - 3T20;Rua Alberto Cerqueira Lima 111 Campinas SP;2022-01-21;67.32;1;PARQUE TROPICAL - FLORES - 701;0.0029;0.0038
35.880.201/0001-05;2022-03-31;1;Imóveis OR - Banco do Brasil - 3T20;Rua Alberto Cerqueira Lima 111 Campinas SP;2022-01-03;67.32;1;VOX RESIDENCIAL - LUME - 91;0.0018;0.0024
35.880.201/0001-05;2022-03-31;1;Imóveis OR - Banco do Brasil - 3T20;Rua Alberto Cerqueira Lima 111 Campinas SP;2022-01-27;67.32;1;PARQUE TROPICAL - JARDIM - 1003;0.0037;0.0049
35.880.201/0001-05;2022-03-31;1;Imóveis OR - Banco do Brasil - 3T20;Rua Alberto Cerqueira Lima 111 Campinas SP;2022-01-20;67.32;1;PARQUE TROPICAL - FLORES - 1101;0.003;0.004
35.880.201/0001-05;2022-03-31;1;Imóveis OR - Banco do Brasil - 3T20;Rua Alberto Cerqueira Lima 111 Campinas SP;2022-02-08;67.32;1;PARQUE TROPICAL - NATUREZA - 401;0.0029;0.0039
35.880.201/0001-05;2022-03-31;1;Imóveis OR - Banco do Brasil - 3T20;Rua Alberto Cerqueira Lima 111 Campinas SP;2022-01-18;67.32;1;PARQUE TROPICAL - VENTO - 403;0.0027;0.0036
35.880.201/0001-05;2022-03-31;1;Imóveis OR - Banco do Brasil - 3T20;Rua Alberto Cerqueira Lima 111 Campinas SP;2022-02-03;67.32;1;PARQUE TROPICAL - MAR - 102;0.0027;0.0035
35.880.201/0001-05;2022-03-31;1;Imóveis OR - Banco do Brasil - 3T20;Rua Alberto Cerqueira Lima 111 Campinas SP;2022-02-07;67.32;1;VOX RESIDENCIAL - LUME - 51;0.0018;0.0023
35.880.201/0001-05;2022-03-31;1;Imóveis OR - Banco do Brasil - 3T20;Rua Alberto Cerqueira Lima 111 Campinas SP;2022-02-25;67.32;1;PARQUE TROPICAL - NATUREZA - 104;0.0026;0.0034
35.880.201/0001-05;2022-03-31;1;Imóveis OR - Banco do Brasil - 3T20;Rua Alberto Cerqueira Lima 111 Campinas SP;2022-01-14;67.32;1;VOX RESIDENCIAL - LUME - 84;0.0018;0.0024
35.880.201/0001-05;2022-03-31;1;Imóveis OR - Banco do Brasil - 3T20;Rua Alberto Cerqueira Lima 111 Campinas SP;2022-02-01;67.32;1;VOX RESIDENCIAL - AURI - 91;0.0024;0.0032
35.880.201/0001-05;2022-03-31;1;Imóveis OR - Banco do Brasil - 3T20;Rua Alberto Cerqueira Lima 111 Campinas SP;2022-03-31;113.77;1;PARQUE TROPICAL - VENTO - 704;0.0028;0.0037
35.880.201/0001-05;2022-03-31;1;Imóveis OR - Banco do Brasil - 3T20;Rua Alberto Cerqueira Lima 111 Campinas SP;2022-03-12;155.95;1;PARQUE TROPICAL - LUA - 304;0.0027;0.0036
35.880.201/0001-05;2022-03-31;1;Senador Dantas - WTorre/BB - 4T20;R. Sen. Dantas Rio de Janeiro RJ;2022-03-15;38.41;1;Send Cooliving  A-0901;0.0013;0.0017
35.880.201/0001-05;2022-06-30;1;YUNY COMERCIAIS; Av. Ordem e Progresso 314 São Paulo SP;2022-06-14;49.11;1;YUNY - 114;0.00112605598324212;0.00130931015530551
35.880.201/0001-05;2022-06-30;1;FLORES - 701 - BB & OR;Rua Alberto Cerqueira Lima 111 Campinas SP;2022-05-18;113.77;1;PARQUE TROPICAL - FLORES - 701;0.000613457387276532;0.000713291345156544
35.880.201/0001-05;2022-06-30;1;FLORES - 802 - BB & OR;Rua Alberto Cerqueira Lima 111 Campinas SP;2022-04-18;113.77;1;PARQUE TROPICAL - FLORES - 802;0.00153251640286721;0.0017819178791352
35.880.201/0001-05;2022-06-30;1;FLORES 1101 - BB & OR;Rua Alberto Cerqueira Lima 111 Campinas SP;2022-05-13;113.77;1;PARQUE TROPICAL - FLORES - 1101;0.00143157976836495;0.0016645548327477
35.880.201/0001-05;2022-06-30;1;LAGOA - 1104 - BB & OR;Rua Alberto Cerqueira Lima 111 Campinas SP;2022-05-11;155.95;1;PARQUE TROPICAL - FLORES - 701;0.000616544133718894;0.000716880428225223
35.880.201/0001-05;2022-06-30;1;LUME - 112 - BB & OR;Rua Alberto Cerqueira Lima 111 Campinas SP;2022-04-12;67.32;1;VOX RESIDENCIAL - LUME - 112;0.000549940517419048;0.000639437749975442
35.880.201/0001-05;2022-06-30;1;LUME - 143 - BB & OR;Rua Alberto Cerqueira Lima 111 Campinas SP;2022-04-14;67.32;1;VOX RESIDENCIAL - LUME - 143;0.000992860524932628;0.00115443848924227
35.880.201/0001-05;2022-06-30;1;LUME - 51 - BB & OR;Rua Alberto Cerqueira Lima 111 Campinas SP;2022-04-04;67.32;1;VOX RESIDENCIAL - LUME - 51;0.000992860524932628;0.00115443848924227
35.880.201/0001-05;2022-06-30;1;MAR - 102 - BB & OR;Rua Alberto Cerqueira Lima 111 Campinas SP;2022-04-05;113.77;1;PARQUE TROPICAL - MAR - 102;0.000371891398878669;0.000432412946131397
35.880.201/0001-05;2022-06-30;1;NAT - 702 - BB & OR;Rua Alberto Cerqueira Lima 111 Campinas SP;2022-04-14;113.77;1;PARQUE TROPICAL - NATUREZA - 702;0.000832804367317477;0.000968334817929827
35.880.201/0001-05;2022-06-30;1;VENTO - 403 - BB & OR;Rua Alberto Cerqueira Lima 111 Campinas SP;2022-05-13;113.77;1;PARQUE TROPICAL - VENTO - 403;0.000840273179764176;0.00097701910372917
35.880.201/0001-05;2022-06-30;1;VENTO - 704 - BB & OR;Rua Alberto Cerqueira Lima 111 Campinas SP;2022-04-05;113.77;1;PARQUE TROPICAL - VENTO - 704;0.00153270349966038;0.00178213542403082
35.880.201/0001-05;2022-09-30;1;FLORES - 4;Tv. Albertino Cabral Henrique, Pituaçu , CEP: 41741-170,Salvador/Rua Alberto Cerqueira Lima, Taquaral , CEP: 13076-027,Campinas;2022-09-08;231.81;1;BB & OR;0.00315946180038178;0.00318872782135939
35.880.201/0001-05;2022-09-30;1;FLORES - 702;Tv. Albertino Cabral Henrique, Pituaçu , CEP: 41741-170,Salvador/Rua Alberto Cerqueira Lima, Taquaral , CEP: 13076-027,Campinas;2022-07-22;113.77;1;BB & OR;0.00155536289608173;0.00156977018631674
35.880.201/0001-05;2022-09-30;1;HOTEL U0257;Tv. Albertino Cabral Henrique, Pituaçu , CEP: 41741-170,Salvador/Rua Alberto Cerqueira Lima, Taquaral , CEP: 13076-027,Campinas;2022-09-15;19.5;1;BB & OR;0.000299998303312959;0.000302777180600523
35.880.201/0001-05;2022-09-30;1;HOTEL U0653;Tv. Albertino Cabral Henrique, Pituaçu , CEP: 41741-170,Salvador/Rua Alberto Cerqueira Lima, Taquaral , CEP: 13076-027,Campinas;2022-09-23;19.5;1;BB & OR;0.000336169320018094;0.000339283248589882
35.880.201/0001-05;2022-09-30;1;HOTEL U0957;Tv. Albertino Cabral Henrique, Pituaçu , CEP: 41741-170,Salvador/Rua Alberto Cerqueira Lima, Taquaral , CEP: 13076-027,Campinas;2022-09-21;19.5;1;BB & OR;0.000336169320018094;0.000339283248589882
35.880.201/0001-05;2022-09-30;1;HOTEL U1059;Tv. Albertino Cabral Henrique, Pituaçu , CEP: 41741-170,Salvador/Rua Alberto Cerqueira Lima, Taquaral , CEP: 13076-027,Campinas;2022-09-21;19.5;1;BB & OR;0.000336169320018094;0.000339283248589882
35.880.201/0001-05;2022-09-30;1;HOTEL U1258;Tv. Albertino Cabral Henrique, Pituaçu , CEP: 41741-170,Salvador/Rua Alberto Cerqueira Lima, Taquaral , CEP: 13076-027,Campinas;2022-09-23;19.5;1;BB & OR;0.000336169320018094;0.000339283248589882
35.880.201/0001-05;2022-09-30;1;JARDIM - 101;Tv. Albertino Cabral Henrique, Pituaçu , CEP: 41741-170,Salvador/Rua Alberto Cerqueira Lima, Taquaral , CEP: 13076-027,Campinas;2022-07-21;155.95;1;BB & OR;0.00213313587307059;0.00215289506091766
35.880.201/0001-05;2022-09-30;1;JARDIM - 403;Tv. Albertino Cabral Henrique, Pituaçu , CEP: 41741-170,Salvador/Rua Alberto Cerqueira Lima, Taquaral , CEP: 13076-027,Campinas;2022-07-01;155.95;1;BB & OR;0.00213313587307059;0.00215289506091766
35.880.201/0001-05;2022-09-30;1;JARDIM - 803;Tv. Albertino Cabral Henrique, Pituaçu , CEP: 41741-170,Salvador/Rua Alberto Cerqueira Lima, Taquaral , CEP: 13076-027,Campinas;2022-08-23;155.95;1;BB & OR;0.00213313587307059;0.00215289506091766
35.880.201/0001-05;2022-09-30;1;LAGOA - 103;Tv. Albertino Cabral Henrique, Pituaçu , CEP: 41741-170,Salvador/Rua Alberto Cerqueira Lima, Taquaral , CEP: 13076-027,Campinas;2022-09-05;155.95;1;BB & OR;0.00213313587307059;0.00215289506091766
35.880.201/0001-05;2022-09-30;1;LAGOA - 1401;Tv. Albertino Cabral Henrique, Pituaçu , CEP: 41741-170,Salvador/Rua Alberto Cerqueira Lima, Taquaral , CEP: 13076-027,Campinas;2022-07-22;305.96;1;BB & OR;0.00388088175720809;0.00391683027442212
35.880.201/0001-05;2022-09-30;1;LUME - 61;Tv. Albertino Cabral Henrique, Pituaçu , CEP: 41741-170,Salvador/Rua Alberto Cerqueira Lima, Taquaral , CEP: 13076-027,Campinas;2022-08-02;67.32;1;BB & OR;0.00100766192033916;0.00101699586920837
35.880.201/0001-05;2022-09-30;1;SD - A-0205;R. Sen. Dantas Rio de Janeiro RJ;2022-07-08;31.58;1;SENADOR DANTAS - WTORRE/BB;0.000752928745908483;0.000759903107323374
35.880.201/0001-05;2022-09-30;1;SD - A-0207;R. Sen. Dantas Rio de Janeiro RJ;2022-09-30;29.38;1;SENADOR DANTAS - WTORRE/BB;0.00066745951757371;0.000673642179519697
35.880.201/0001-05;2022-09-30;1;SD - A-2002;R. Sen. Dantas Rio de Janeiro RJ;2022-07-27;28.71;1;SENADOR DANTAS - WTORRE/BB;0.000638386094174928;0.00064429944967797
35.880.201/0001-05;2022-09-30;1;SD - B-0405;R. Sen. Dantas Rio de Janeiro RJ;2022-09-22;30;1;SENADOR DANTAS - WTORRE/BB;0.00066988900199807;0.000676094168201624
35.880.201/0001-05;2022-09-30;1;SD - B-0609;R. Sen. Dantas Rio de Janeiro RJ;2022-09-23;31.13;1;SENADOR DANTAS - WTORRE/BB;0.000730043418439768;0.000736805793600007
35.880.201/0001-05;2022-09-30;1;SD - B-0705;R. Sen. Dantas Rio de Janeiro RJ;2022-08-04;30;1;SENADOR DANTAS - WTORRE/BB;0.000819383189503129;0.000826973116879306
35.880.201/0001-05;2022-09-30;1;SD - B-0905;R. Sen. Dantas Rio de Janeiro RJ;2020-09-02;30;1;SENADOR DANTAS - WTORRE/BB;0.000666957288020439;0.000673135297825786
35.880.201/0001-05;2022-09-30;1;YUNY - 1114;Avenida Ordem e Progresso, Várzea da Barra Funda São Paulo SP;2022-09-22;60.3;1;YUNI;0.0011428430338291;0.00115342916220012
35.880.201/0001-05;2022-09-30;1;YUNY - 214;Avenida Ordem e Progresso, Várzea da Barra Funda São Paulo SP;2022-09-02;60.3;1;YUNI;0.0011428430338291;0.00115342916220012
35.880.201/0001-05;2022-09-30;1;YUNY - 416;Avenida Ordem e Progresso, Várzea da Barra Funda São Paulo SP;2022-09-19;45.71;1;YUNI;0.000868438209198715;0.000876482532078358
35.880.201/0001-05;2022-09-30;1;YUNY - 812;Avenida Ordem e Progresso, Várzea da Barra Funda São Paulo SP;2022-07-29;60.3;1;YUNI;0.0011428430338291;0.00115342916220012
35.880.201/0001-05;2022-09-30;1;YUNY - 914;Avenida Ordem e Progresso, Várzea da Barra Funda São Paulo SP;2022-08-16;60.3;1;YUNI;0.0011428430338291;0.00115342916220012
35.880.201/0001-05;2022-09-30;1;YUNY - 915;Avenida Ordem e Progresso, Várzea da Barra Funda São Paulo SP;2022-08-12;45.41;1;YUNI;0.000863277572967843;0.000871274092994427
35.880.201/0001-05;2022-09-30;1;HOTEL U0971;Tv. Albertino Cabral Henrique, Pituaçu , CEP: 41741-170,Salvador/Rua Alberto Cerqueira Lima, Taquaral , CEP: 13076-027,Campinas;2022-09-28;19.5;1;BB & OR;0.000327652915296549;0.000339283248589882
35.880.201/0001-05;2022-09-30;1;SD - A-0403;R. Sen. Dantas Rio de Janeiro RJ;2022-09-30;32.64;1;SENADOR DANTAS - WTORRE/BB;0.000699757903602496;0.000724596436280209
35.880.201/0001-05;2022-09-30;1;HOTEL U0973;Tv. Albertino Cabral Henrique, Pituaçu , CEP: 41741-170,Salvador/Rua Alberto Cerqueira Lima, Taquaral , CEP: 13076-027,Campinas;2022-09-27;19.5;1;BB & OR;0.000327652915296549;0.000339283248589882
35.880.201/0001-05;2022-09-30;1;YUNY - 1013;Avenida Ordem e Progresso, Várzea da Barra Funda São Paulo SP;2022-09-27;49.11;1;YUNI;0.000913702102874538;0.000946134776265014
35.880.201/0001-05;2022-09-30;1;YUNY - 1014;Avenida Ordem e Progresso, Várzea da Barra Funda São Paulo SP;2022-09-27;60.3;1;YUNI;0.00111389061839522;0.00115342916220012
35.880.201/0001-05;2022-12-31;1;HOTEL U0971;Rua Adalberto Kemeny;2022-10-01;19.5;1;N/A;0.00057;0.00047
35.880.201/0001-05;2022-12-31;1;LAGOA - 203;Tv. Albertino Cabral Henrique;2022-12-13;155.95;1;N/A;0.00299;0.00249
35.880.201/0001-05;2022-12-31;1;SD - A-0202;R. Sen. Dantas;2022-12-13;32.82;1;N/A;0.0011;0.00092
35.880.201/0001-05;2022-12-31;1;YUNY - 1016; Av. Ordem e Progresso;2022-10-31;45.71;1;N/A;0.00112;0.00093
37.532.662/0001-12;2022-09-30;1;Chácara 06;Rua Salamandras, 100 - chácara 06, QD 10, Loteamento Quinta da Alvorada, distrito de Bonfim Paulista, Município de Ribeirão Preto - SP;2022-09-20;5250;1;Imóvel objeto da matrícula 61.720 do 2º Oficial de Registro de Imóveis de Ribeirão Preto - SP. ´´Area construída de 790,15m² mais área de piscina de 59,87m²;1;0.124729
40.054.838/0001-82;2022-03-31;1;204860;Rua Alves Guimarães 921;2022-01-31;128.95;1;Imóvel acabado para venda;0.0189;0.0185
40.054.838/0001-82;2022-03-31;1;238160;Rua Albuquerque Lins 1238;2022-02-10;132.6;1;Imóvel acabado para venda;0.0169;0.0166
40.054.838/0001-82;2022-03-31;1;274489;Rua Tuim 536;2022-03-03;55.32;1;Imóvel acabado para venda;0.0104;0.0102
40.054.838/0001-82;2022-03-31;1;274862;Avenida Jacutinga 231;2022-01-04;83.48;1;Imóvel acabado para venda;0.0128;0.0126
40.054.838/0001-82;2022-03-31;1;275787;Avenida Pavão 113;2022-01-18;39.91;1;Imóvel acabado para venda;0.0079;0.0078
40.054.838/0001-82;2022-03-31;1;293795;Alameda dos Guaramomis 788;2022-03-09;280.95;1;Imóvel acabado para venda;0.0224;0.0221
40.054.838/0001-82;2022-03-31;1;341375;Rua Alvorada 270;2022-01-12;149.93;1;Imóvel acabado para venda;0.0189;0.0185
40.054.838/0001-82;2022-03-31;1;898034;Rua Jericó 227;2022-01-26;56.2;1;Imóvel acabado para venda;0.0092;0.009
40.054.838/0001-82;2022-06-30;1;197434;Rua Ceará 101;2022-04-28;212.02;1;Imóvel acabado para venda;0.0350164096495869;0.030568267047569
40.054.838/0001-82;2022-06-30;1;289558;Avenida Aratãs 298;2022-06-15;102.17;1;Imóvel acabado para venda;0.016020952435685;0.0139858071490261
40.054.838/0001-82;2022-06-30;1;337112;Rua Gomes de Carvalho 968;2022-06-15;64.1008;1;Imóvel acabado para venda;0.0100702505504429;0.00879102429810356
40.054.838/0001-82;2022-06-30;1;552186;Rua Capitão Messías 99;2022-06-15;142.31;1;Imóvel acabado para venda;0.0195908410909588;0.017102212024241
40.054.838/0001-82;2022-06-30;1;567412;Rua Monte Alegre 781;2022-06-15;138.12;1;Imóvel acabado para venda;0.0152769643201609;0.0133363280155814
40.054.838/0001-82;2022-06-30;1;567426;Rua Monte Alegre 781;2022-06-15;138.12;1;Imóvel acabado para venda;0.0171272419218821;0.0149515644263828
40.054.838/0001-82;2022-09-30;1;1456613;Rua Alvorada, 735;2022-07-18;103;1;Imóvel acabado para venda;0.013984;0.013925
40.054.838/0001-82;2022-09-30;1;195513;Rua Barão de Bocaina 102;2022-07-27;239;1;Imóvel acabado para venda;0.057875;0.056202
40.054.838/0001-82;2022-09-30;1;212281;Rua Cônego Eugênio Leite 632;2022-09-06;155.2;1;Imóvel acabado para venda;0.031284;0.03188
40.054.838/0001-82;2022-09-30;1;294385;Alameda dos Guaramomis 362;2022-07-22;155.12;1;Imóvel acabado para venda;0.030988;0.030858
40.054.838/0001-82;2022-12-31;1;2360407;Rua Aracaju 137;2022-10-20;88;1;N/A;0.0202;0.0198
40.054.838/0001-82;2022-12-31;1;237131;Rua Cônego Eugênio Leite 632;2022-12-05;169;1;N/A;0.0436;0.0428
40.054.838/0001-82;2022-12-31;1;687437;Rua Capital Federal 163;2022-10-20;83;1;N/A;0.0161;0.0159
40.054.838/0001-82;2022-12-31;1;890080;Rua Brentano 306;2022-12-15;150;1;N/A;0.0301;0.0295
40.067.483/0001-66;2022-09-30;1;IMÓVEL TABATINGA;Rua do Golfe A N 135;2022-08-29;0;1;matrícula nº 33.002;1;
40.067.483/0001-66;2022-09-30;1;IMÓVEL SÃO VICENTE;São vicente - SP;;22000;1;matrícula 160.366;1;
43.862.625/0001-75;2022-09-30;1;Edíficio s/n;Rua Sete de Abril, 309 - República - São Paulo/SP;2022-08-26;34525;17262;50% dos imóveis, que dará direito à 23% de cada uma das futuras unidades residenciais, ou 4.327m² de área privativa residencial do Empreendimento a ser incorporado no simóveis, conforme instrumento de cessão de direitos aquisitivos, a REAL ESTATE ESPECIAL;0.5;4.215
44.177.538/0001-41;2022-06-30;1;HESA 146;;2022-04-28;;1;Mat470795;0.0113517475274669;0.0111542993505104
44.177.538/0001-41;2022-06-30;1;HESA 146;;2022-04-28;;1;Mat470926;0.00806313827508227;0.00792289097402915
44.177.538/0001-41;2022-06-30;1;HESA 146;;2022-04-28;;1;Mat470963;0.0112911570825877;0.0110947627938411
44.177.538/0001-41;2022-06-30;1;HESA 146;;2022-04-28;;1;Mat470979;0.0113181064893447;0.0111212434523969
44.177.538/0001-41;2022-06-30;1;HESA 146;;2022-05-25;;1;Mat470912;0.00835623458803435;0.00823274017967661
44.177.538/0001-41;2022-06-30;1;HESA 146;;2022-06-30;;1;Mat470834;0.0135094122047643;0.0129830814355609
44.177.538/0001-41;2022-06-30;1;HESA 146;;2022-06-30;;1;Mat470857;0.0155955467781286;0.0149879395774996
44.177.538/0001-41;2022-06-30;1;HESA 146;;2022-06-30;;1;Mat470875;0.0172033220135141;0.0165330754053727
44.177.538/0001-41;2022-06-30;1;HESA 146;;2022-06-30;;1;Mat470949;0.00968285592285946;0.00930560893914783
44.177.538/0001-41;2022-06-30;1;HESA 146;;2022-06-30;;1;Mat470968;0.0113635224857366;0.0109207962264351
44.177.538/0001-41;2022-06-30;1;HESA 146;;2022-06-30;;1;Mat471003;0.0119086861204221;0.0114447201216828
44.177.538/0001-41;2022-06-30;1;HESA 100;;2022-06-30;;1;Mat111777;0.00611089734939785;0.00587281494775958
44.177.538/0001-41;2022-06-30;1;HESA 100;;2022-06-30;;1;Mat111699;0.00600694324652822;0.00577291092805389
44.177.538/0001-41;2022-06-30;1;HESA 100;;2022-06-30;;1;Mat111779;0.00564142478723049;0.00542163317804271
44.177.538/0001-41;2022-06-30;1;HESA 100;;2022-06-30;;1;Mat111867;0.00642763543920729;0.00617721282617281
44.177.538/0001-41;2022-06-30;1;HESA 100;;2022-06-30;;1;Mat111868;0.00635341284635297;0.00610588196789562
44.177.538/0001-41;2022-06-30;1;HESA 100;;2022-06-30;;1;Mat111814;0.00662142939060703;0.00636345650684565
44.177.538/0001-41;2022-06-30;1;HESA 100;;2022-06-30;;1;Mat111873;0.00648110751585188;0.00622860161460287
44.177.538/0001-41;2022-06-30;1;HESA 100;;2022-06-30;;1;Mat111892;0.00533226850416176;0.00512452171689556
44.177.538/0001-41;2022-06-30;1;HESA 100;;2022-06-30;;1;Mat111874;0.00648110751585188;0.00622860161460287
44.177.538/0001-41;2022-06-30;1;HESA 100;;2022-06-30;;1;Mat111802;0.00534452307475835;0.00513629884573002
44.177.538/0001-41;2022-06-30;1;HESA 100;;2022-06-30;;1;Mat111864;0.00647763939635059;0.00622526861408212
44.177.538/0001-41;2022-06-30;1;HESA 100;;2022-06-30;;1;Mat111895;0.0059530856986454;0.00572115168646115
44.177.538/0001-41;2022-09-30;1;HESA 146;;2022-07-29;114.36;1;Matrícula 470933;0.0125728969298646;0.0105738959382099
44.177.538/0001-41;2022-09-30;1;HESA 146;;2022-07-29;114.36;1;Matrícula 470993;0.015463109579666;0.0130045853782631
44.177.538/0001-41;2022-09-30;1;HESA 100;;2022-07-29;27.75;1;Matrícula 111716;0.00832931152528998;0.00700501036448867
44.177.538/0001-41;2022-09-30;1;HESA 100;;2022-07-29;27.01;1;Matrícula 111750;0.00802334997701408;0.0067476945214805
44.177.538/0001-41;2022-09-30;1;HESA 100;;2022-07-29;24.13;1;Matrícula 111700;0.00630899014881564;0.00530590568592905
44.177.538/0001-41;2022-09-30;1;HESA 100;;2022-07-29;27.01;1;Matrícula 111753;0.00712464718154998;0.00599187906449989
44.177.538/0001-41;2022-09-30;1;HESA 100;;2022-07-29;36.39;1;Matrícula 111765;0.00970942443363191;0.00816569515791321
44.177.538/0001-41;2022-09-30;1;HESA 100;;2022-07-29;27.75;1;Matrícula 111727;0.00784921605354515;0.00660124665060842
44.177.538/0001-41;2022-09-30;1;HESA 100;;2022-07-29;23.89;1;Matrícula 111799;0.00706779659923035;0.00594406731953548
44.177.538/0001-41;2022-09-30;1;HESA 100;;2022-07-29;23.14;1;Matrícula 111784;0.00720467838687187;0.00605918587864174
44.177.538/0001-41;2022-09-30;1;HESA 100;;2022-07-29;23.89;1;Matrícula 111800;0.00720467838687187;0.00605918587864174
44.177.538/0001-41;2022-09-30;1;HESA 100;;2022-07-29;29.07;1;Matrícula 111872;0.0084505054091294;0.00710693528467326
44.177.538/0001-41;2022-09-30;1;HESA 100;;2022-07-29;28.26;1;Matrícula 111848;0.00762517194121896;0.00641282395514526
44.177.538/0001-41;2022-09-30;1;HESA 100;;2022-07-29;29.07;1;Matrícula 111876;0.00787172847416391;0.00662017975681839
44.177.538/0001-41;2022-09-30;1;HESA 146;;2022-08-31;162.61;1;Matrícula 44804;0.0148460768507449;0.0114985893306289
44.177.538/0001-41;2022-09-30;1;HESA 146;;2022-08-31;110.46;1;Matrícula 44804;0.0152505551933162;0.0118118660569397
44.177.538/0001-41;2022-09-30;1;HESA 146;;2022-08-31;110.46;1;Matrícula 44804;0.0168228461605489;0.0130296374804763
44.177.538/0001-41;2022-09-30;1;HESA 146;;2022-08-31;110.46;1;Matrícula 44804;0.0168228461605489;0.0130296374804763
44.177.538/0001-41;2022-09-30;1;HESA 100;;2022-08-31;23.14;1;Matrícula 44804;0.0069775520541131;0.00540425638435965
44.177.538/0001-41;2022-09-30;1;HESA 100;;2022-08-31;36.12;1;Matrícula 44804;0.0110004378369483;0.0085200634764216
44.177.538/0001-41;2022-09-30;1;HESA 146;;2022-09-30;162.61;1;Matrícula 470827;0.0204430754879403;0.0156152014443494
