CNPJ_Fundo_Classe;Data_Referencia;Versao;Receita_Venda_Estoque_Contabil;Receita_Venda_Estoque_Financeiro;Custo_Estoque_Contabil;Custo_Estoque_Financeiro;Ajuste_Realizacao_Estoque_Contabil;Ajuste_Realizacao_Estoque_Financeiro;Outras_Receitas_Despesas_Estoque_Contabil;Outras_Receitas_Despesas_Estoque_Financeiro;Resultado_Liquido_Estoque_Contabil;Resultado_Liquido_Estoque_Financeiro;Receita_Aluguel_Investimento_Contabil;Receita_Aluguel_Investimento_Financeiro;Despesa_Manutencao_Investimento_Contabil;Despesa_Manutencao_Investimento_Financeiro;Receita_Venda_Investimento_Contabil;Receita_Venda_Investimento_Financeiro;Custo_Investimento_Contabil;Custo_Investimento_Financeiro;Ajuste_Justo_Investimento_Contabil;Ajuste_Justo_Investimento_Financeiro;Outras_Receitas_Despesas_Investimento_Contabil;Outras_Receitas_Despesas_Investimento_Financeiro;Resultado_Liquido_Renda_Contabil;Resultado_Liquido_Renda_Investimento_Financeiro;Receita_Juros_TVM_Contabil;Receita_Juros_TVM_Financeiro;Ajuste_Justo_TVM_Contabil;Ajuste_Justo_TVM_Financeiro;Resultado_Venda_TVM_Contabil;Resultado_Venda_TVM_Financeiro;Outras_Receitas_Despesas_TVM_Contabil;Outras_Receitas_Despesas_TVM_Financeiro;Resultado_Liquido_TVM_Contabil;Resultado_Liquido_TVM_Financeiro;Resultado_Liquido_Total_Contabil;Resultado_Liquido_Total_Financeiro;Receita_Juros_Aplicacao_Contabil;Receita_Juros_Aplicacao_Financeiro;Ajuste_Justo_Aplicacao_Contabil;Ajuste_Justo_Aplicacao_Financeiro;Resultado_Venda_Aplicacao_Contabil;Resultado_Venda_Aplicacao_Financeiro;Outras_Receitas_Despesas_Aplicacao_Contabil;Outras_Receitas_Despesas_Aplicacao_Financeiro;Resultado_Liquido_Recurso_Liquidez_Contabil;Resultado_Liquido_Recurso_Liquidez_Financeiro;Resultado_Liquido_Derivativos_Contabil;Resultado_Liquido_Derivativos_Financeiro;Taxa_Administracao_Contabil;Taxa_Administracao_Financeiro;Taxa_Desempenho_Contabil;Taxa_Desempenho_Financeiro;Despesa_Consultoria_Especializada_Contabil;Despesa_Consultoria_Especializada_Financeiro;Despesa_Empresa_Especializada_Contabil;Despesa_Empresa_Especializada_Financeiro;Despesa_Formador_Mercado_Contabil;Despesa_Formador_Mercado_Financeiro;Despesa_Custodia_Contabil;Despesa_Custodia_Financeiro;Despesa_Auditoria_Independente_Contabil;Despesa_Auditoria_Independente_Financeiro;Despesa_Representantes_Cotistas_Contabil;Despesa_Representantes_Cotistas_Financeiro;Taxa_Imposto_Contribuicao_Contabil;Taxa_Imposto_Contribuicao_Financeiro;Despesa_Comissoes_Emolumentos_Contabil;Despesa_Comissoes_Emolumentos_Financeiro;Despesa_Honorarios_Defesas_Contabil;Despesa_Honorarios_Defesas_Financeiro;Despesa_Contratos_Seguros_Contabil;Despesa_Contratos_Seguros_Financeiro;Despesa_Avaliacoes_Contabil;Despesa_Avaliacoes_Financeiro;Taxa_Ingresso_Saida_Cotista_Contabil;Taxa_Ingresso_Saida_Cotista_Financeiro;Despesa_Registro_Cartorio_Contabil;Despesa_Registro_Cartorio_Financeiro;Outras_Receitas_Depesas_Contabil;Outras_Receitas_Depesas_Financeiro;Total_Receitas_Despesas_Contabil;Total_Receitas_Despesas_Financeiro;Resultado_Trimestral_Liquido_Contabil;Resultado_Trimestral_Liquido_Financeiro;Resultado_Financeiro_Liquido_Acumulado;Resultado_Financeiro_Liquido_Acumulado_95;Parcela_Rendimento_Retido;Lucro_Contabil;Rendimentos_Declarados;Rendimentos_Pagos_Antecipadamente;Rendimento_Liquido_Pagar;Percentual_Resultado_Financeiro_Liquido_Declarado
09.006.914/0001-34;2025-03-31;2;;;;;;;;;0;0;4242249.56;3181687.62;-92898.6;-137673.6;0;0;0;0;0;0;0;0;4149350.96;3044014.02;0;0;-26008.95;0;0;0;0;0;-26008.95;0;4123342.01;3044014.02;134181.96;140537.28;0;0;0;0;0;0;134181.96;140537.28;;;-60889.34;-56769.53;0;0;0;-46477.34;0;0;0;0;0;0;-16455.36;0;0;0;-38011.53;-15328;0;0;-931.98;-12646.34;0;0;0;0;0;0;-1308.33;-1308.33;-62960.63;0;-180557.17;-132529.54;4076966.8;3052021.76;3052021.76;2899420.672;;;2777679.002;-1851786;925893.002;0.910111
09.072.017/0001-29;2025-03-31;1;0;0;0;0;0;0;0;0;0;0;32454682.36;32037671.96;-273317.11;-273317.12;-669897.51;9206132.92;0;0;-17453.92;0;-5363715.5;-4578751.55;26130298.32;36391736.21;1749823.52;1707529;1804758.39;0;0;0;763500.61;1139263.34;4318082.52;2846792.34;30448380.84;39238528.55;0;0;518404.32;518282.07;0;0;0;-27902.55;518404.32;490379.52;;0;-2854089.22;-2897857.15;0;0;0;0;0;0;0;0;-28540.89;-28978.56;-60393.55;-119570.38;0;0;-44076.97;-56363.67;-719921.3;-719921.3;-144495.99;-158647.26;0;0;0;0;0;0;-723.52;-723.52;241914.03;224641.86;-3610327.41;-3757419.98;27356457.75;35971488.09;35971488.09;34172913.6855;;0;30109307.0755;-20087568.9;10021738.1755;0.837033
09.150.967/0001-24;2025-03-31;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;285144.3;0;0;0;;109101.54;285144.3;109101.54;285144.3;109101.54;;;0;0;10804.52;11276.82;;;10804.52;11276.82;0;0;-64809.78;-64809.78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-11618.92;-10850.62;0;0;0;0;0;0;0;0;0;0;0;0;0;23535.73;-76428.7;-52124.67;219520.12;68253.69;68253.69;64841.0055;;0;64841.0055;0;64841.0055;0.95
09.276.964/0001-31;2025-03-31;1;;;;;;;;;0;0;2710633.58;2710633.58;-717696.89;-717696.89;;;;;;;;;1992936.69;1992936.69;;;;;;;;;0;0;1992936.69;1992936.69;;;;;;;;;0;0;;;-34610.88;-34610.88;;;-13345.74;-13345.74;;;;;;;-16420;-16420;;;-54108.61;-43393.79;;;-141.44;-141.44;;;;;;;-120;-120;-35234.49;-35234.49;-153981.16;-143266.34;1838955.53;1849670.35;1849670.35;1757186.8325;;;1757186.8325;0;1757186.8325;0.95
09.326.861/0001-39;2025-03-31;1;;;;;0;0;0;0;0;0;941160.25;1567204.36;0;0;0;0;0;0;0;0;0;0;941160.25;1567204.36;0;0;0;0;0;0;0;0;0;0;941160.25;1567204.36;98562.9;98562.9;;;;;;;98562.9;98562.9;;;-75539.62;-75257.69;0;0;0;0;0;0;0;0;-5525.08;-6171.73;-13071.08;-54000;;;-4876.82;-3204.07;0;0;0;0;0;0;-1264.53;0;0;0;-99.03;-316.24;-6480.16;-6480.16;-106856.32;-145429.89;932866.83;1520337.37;1520337.37;1444320.5015;;;1099007.0415;-727911.36;371095.6815;0.722871
09.517.273/0001-82;2025-03-31;1;;;;;;;;;0;0;3288276.88;3466447.42;-3585.6;-3585.6;;;;;;;;;3284691.28;3462861.82;;;;;;;;;0;0;3284691.28;3462861.82;63905.51;63905.5099999998;;;;;;;63905.51;63905.51;;;-467560.86;-573654.2;;;;;;;;;;;;-11900;;;-29908.39;-23051.86;;;;;;;;;;;-626.84;-626.84;-13389.01;12007.8;-511485.1;-597225.1;2837111.69;2929542.23;2929542.23;2783065.1185;;;2909803.2085;-1939868.81;969934.3985;0.993262
09.552.812/0001-14;2025-03-31;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30998659.25;29189902.48;-37515.65;-87277.59;1904914.99;1904914.99;0;0;32866058.59;31007539.88;32866058.59;31007539.88;1611958.3;1611958.3;0;0;0;0;-394725.73;-394725.73;1217232.57;1217232.57;0;0;-2229566.33;-2253956.93;0;0;-48956.4;-48956.4;0;0;0;0;-1423.27;-1423.27;-19578.75;0;0;0;-12649.17;0;0;0;0;0;0;0;0;0;0;0;0;0;15505.8;-221478.53;-2296668.12;-2525815.13;31786623.04;29698957.32;29698957.32;28214009.454;;0;29698957.32;-18411416.82;11287540.5;1
10.347.985/0001-80;2025-03-31;1;;;;;0;0;0;0;0;0;3626539.01;3469182.82;0;0;0;0;;;-1408608.97;0;-1028350.28;-1264247.15;1189579.76;2204935.67;0;0;0;0;0;0;0;;0;0;1189579.76;2204935.67;50783.17;50783.17;;0;;0;;0;50783.17;50783.17;;;-388718.59;-400114.39;0;0;-236764;0;0;0;0;0;0;0;-13267.5;0;0;0;-21690.79;-14063.59;0;0;-2494.22;-2494.22;-7437.3;-7437.3;-2323.49;0;0;0;-99.03;-316.24;-12642.57;-12642.57;-685437.49;-437068.31;554925.44;1818650.53;1818650.53;1727718.0035;;;1350200.0035;-879200;471000.0035;0.742419
10.375.382/0001-91;2025-03-31;1;;;;;0;;0;;0;0;4087126.69;4611378.56;0;0;0;0;0;0;-176631.68;0;0;0;3910495.01;4611378.56;0;0;0;0;0;0;0;0;0;0;3910495.01;4611378.56;39802.67;39802.67;0;0;0;0;0;0;39802.67;39802.67;;;-195140.9;-199732.24;0;0;0;0;0;0;0;0;-10743.94;-11510.81;-14644.27;-60500;0;0;-12838.39;-4878.81;0;0;0;0;0;0;-2529.06;0;0;0;-91.71;-316.24;-8007.38;-8007.38;-243995.65;-284945.48;3706302.03;4366235.75;4366235.75;4147923.9625;;;3045000.0025;-2030000;1015000.0025;0.697397
10.427.246/0001-06;2025-03-31;1;0;0;0;0;0;0;0;0;0;0;3555160.58;3598851.29;0;0;0;0;0;0;0;0;-6892657.33;-6422663.17;-3337496.75;-2823811.88;2434.15;2434.15;7758.04;0.04;0;0;0;0;10192.19;2434.19;-3327304.56;-2821377.69;1618.59;1618.59;0;0;0;0;-1763.1;-1763.1;-144.51;-144.51;0;0;-167277.59;-167277.59;0;0;0;0;0;0;0;0;-15.48;-15.48;-16133.34;-14520;0;0;-363805.54;-283250.83;-96552.74;-96552.74;0;0;0;0;-2185.26;-4370.5;0;0;-202;-202;-127718.84;-127718.84;-773890.79;-693907.98;-4101339.86;-3515430.18;-3515430.14;0;;0;0;0;0;0
10.456.799/0001-89;2025-03-31;1;0;;0;;0;;0;;0;0;11456247.36;10433814.23;0;;0;;0;;0;;-2745598.79;-2709940.95;8710648.57;7723873.28;0;;0;;0;;-212490.78;-212490.78;-212490.78;-212490.78;8498157.79;7511382.5;1244489.44;1069081.44;;;;;;;1244489.44;1069081.44;;;-170025.51;-170025.51;;;;;0;;;;0;;0;-2337.72;;;-986300.11;-986300.11;;;-65105.58;-65105.58;;;-5000;-5000;;;-25425.3;-25425.3;-1806504.77;-2064474.02;-3058361.27;-3318668.24;6684285.96;5261795.7;5261795.7;4998705.92;;0;0;0;0;0
10.456.810/0001-00;2025-03-31;1;;;;;;;;;0;0;772943.17;772943.17;-30132.21;0;0;0;0;0;0;0;0;-404036.44;742810.96;368906.73;130120.97;130120.97;142675.38;0;0;0;0;0;272796.35;130120.97;1015607.31;499027.7;378275.22;244493.15;0;0;-171.21;0;-8690.22;0;369413.79;244493.15;;;-72993.89;-74200.59;0;0;0;0;0;0;0;0;0;0;-8593.07;-36550;0;0;-384981.21;-12536.14;0;0;0;-16000;0;0;0;0;0;0;0;0;-40430.29;-7499.6;-506998.46;-146786.33;878022.64;596734.52;596734.52;566897.794;;125977.6;722712.124;-523503.01;199209.114;1.211112
10.522.648/0001-81;2025-03-31;1;;;;;;;;;0;0;2483141.37;2431105.79;-271403.01;-271403.01;;;;;;;-272598.95;-272476.74;1939139.41;1887226.04;;;;;;;;;0;0;1939139.41;1887226.04;52660.84;52660.84;;;;;;;52660.84;52660.84;;;-43160.89;-42604.53;;;-75198.21;-70629.39;;;;;;;-7935.33;-40261.38;;;-28387.98;-25338.59;;;;;;;;;;;;;-646400.47;-434088.5;-801082.88;-612922.39;1190717.37;1326964.49;1326964.49;1260616.2655;;;838920.9255;-413943.64;424977.2855;0.632211
10.869.155/0001-12;2025-03-31;1;0;0;0;0;0;0;;;0;0;6149923.9;7081032.47;0;0;0;0;0;0;-186045.05;0;-738115.48;-738115.48;5225763.37;6342916.99;0;0;0;0;0;0;0;0;0;0;5225763.37;6342916.99;285066.44;285066.44;0;0;0;0;-35570.69;-35570.69;249495.75;249495.75;0;0;-225478.64;-225478.64;0;0;-22492.74;-22492.74;0;0;0;0;0;0;-8507.65;-16507.64;0;0;-12649.17;0;-230838.28;-230838.28;-9282.5;-9282.5;0;0;-1281.89;-1390.94;0;0;0;0;232028.08;397630.32;-278502.79;-108360.42;5196756.33;6484052.32;6484052.32;6159849.704;;0;6159849.7;-1823674.57;4336175.13;0.95
10.991.914/0001-15;2025-03-31;2;;;;;;;;;0;0;2454133.62;2454133.62;;;;;;;;;;;2454133.62;2454133.62;;;;;;;;;0;0;2454133.62;2454133.62;212088.98;167010.32;;;;;;;212088.98;167010.32;;;-158913.03;-158913.03;;;;;;;;;-33899.93;-29167.29;;;;;-47911.8;-4142.24;;;;;;;-9360;-9360;;;;;-31315.21;-20717.73;-281399.97;-222300.29;2384822.63;2398843.65;2398843.66;2278901.477;;;2278901.477;-2278901.47;0.007;0.95
11.044.355/0001-07;2025-03-31;1;;;;;;;;;0;0;4182919.61;4393157.13;;;;;;;;;-15029.7;;4167889.91;4393157.13;;;;;;;;;0;0;4167889.91;4393157.13;48537.65;36315.46;;;;;;;48537.65;36315.46;;0;-85115.97;-85115.97;;;;;;;;;;;-10919;-45000;;;-16116.91;-7257;-4354.4;;;;;;-1833;-5920;;;;-1543.56;-9600.12;-35247.63;-127939.4;-180084.16;4088488.16;4249388.43;4249388.43;4036919.0085;;;4227524.5785;-2968948.56;1258576.0185;0.994855
11.160.521/0001-22;2025-03-31;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;72079871.79;45559711.54;-16223764.76;0;131506.05;153650.51;4725462.78;4705383.96;60713075.86;50418746.01;60713075.86;50418746.01;0;0;718479.31;718479.31;0;0;0;0;718479.31;718479.31;;0;-2764990.13;-2826814.29;0;0;0;0;0;0;-39278.82;-39278.82;-34562.37;-35335.18;-36906.03;-73068.45;0;0;-89808.09;-103799.27;0;0;-10600.56;-10600.56;0;0;0;0;0;0;0;0;0;0;-2976146;-3088896.57;58455409.17;48048328.75;48048328.75;45645912.3125;;0;48623243.6125;-32378013.63;16245229.9825;1.011965
11.179.118/0001-45;2025-03-31;1;0;0;0;0;0;0;;;0;0;3571107.58;3571107.58;0;0;0;0;0;0;0;0;1.52;1.52;3571109.1;3571109.1;0;0;0;0;0;0;0;0;0;0;3571109.1;3571109.1;95158.36;95158.36;0;0;0;0;-15824.53;-15824.53;79333.83;79333.83;0;0;-180177.19;-180177.19;0;0;0;0;0;0;0;0;0;0;-13625.01;-27249.99;0;0;-5059.68;0;0;0;0;0;0;0;-4475.01;0;0;0;-90;-90;-2305.72;-2305.72;-205732.61;-209822.9;3444710.32;3440620.03;3440620.03;3268589.0285;;0;3438984.03;-2212961.57;1226022.46;0.999525
11.233.841/0001-65;2025-03-31;1;0;0;0;0;0;0;0;0;0;0;12744622.62;11828722.41;-3627688.89;-2194299.99;0;0;0;0;0;0;3027085.79;1126043.26;12144019.52;10760465.68;0;0;0;0;0;0;0;0;0;0;12144019.52;10760465.68;0;228081.91;210195.88;0;0;0;0;0;210195.88;228081.91;0;0;-135087.84;-96389.58;0;0;0;0;0;0;0;0;0;-25798.84;-10000;-10000;0;0;-11565.38;0;0;0;-83845.26;-13257.04;0;0;0;-12600;0;0;-300;-639;-2790.88;-22184.97;-243589.36;-180869.43;12110626.04;10807678.16;10807678.16;10267294.252;;0;10807678.162;-10807678.16;0.002;1
11.260.134/0001-68;2025-03-31;1;0;0;0;0;0;0;0;0;0;0;35444.16;0;0;0;8667342.89;0;0;0;0;0;-15383.2;-433169.52;8687403.85;-433169.52;0;0;0;0;0;0;0;0;0;0;8687403.85;-433169.52;0;0;102173.8;102173.8;0;0;0;0;102173.8;102173.8;;;0;0;0;0;0;0;0;0;0;0;-5424.09;-5488.65;-22298.37;-44585.42;0;0;-3270.2;-17399.16;0;0;-19055.63;-109055.63;0;0;0;0;0;0;0;0;-25.55;-25.55;-50073.84;-176554.41;8739503.81;-507550.13;-507550.13;0;;0;0;0;0;0
11.268.335/0001-01;2025-03-31;1;0;0;0;0;0;0;0;0;0;0;2301707.38;2273037.61;-52867.13;-56832.13;0;0;0;0;0;0;0;0;2248840.25;2216205.48;0;0;-4615.91;0;0;0;-1890571.9;0;-1895187.81;0;353652.44;2216205.48;144600.74;136956.58;0;0;0;0;0;0;144600.74;136956.58;;;-86373.23;-91464.76;0;0;-10321.4;-121.05;0;0;0;0;0;0;-16472.9;0;0;0;-52963.69;-45232.32;0;0;-19000;-19000;0;0;0;0;0;0;0;0;-8050.56;-18077.29;-193181.78;-173895.42;305071.4;2179266.64;2179266.64;2070303.308;;;2070303.308;0;2070303.308;0.95
11.274.415/0001-70;2025-03-31;1;0;0;0;0;0;0;0;0;0;0;1651295.21;1674278.27;-93026.76;-93026.76;0;0;0;0;0;0;20098.99;20098.99;1578367.44;1601350.5;0;0;0;0;0;0;0;0;0;0;1578367.44;1601350.5;48416.3;48416.3;0;0;0;0;-3922.95;-3922.95;44493.35;44493.35;0;0;-191640;-191640;0;0;-69413.77;-69413.77;0;0;0;0;0;0;-17499.99;-35000;0;0;-5059.68;0;0;0;-12389.78;-12389.78;-18052.74;-18052.74;-17850.01;-35550;0;0;0;0;-54295.77;-77278.83;-386201.74;-439325.12;1236659.05;1206518.73;1206518.73;1146192.7935;;0;1206518.73;-348831.01;857687.72;1
11.281.322/0001-72;2025-03-31;1;;;;;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;-564480.01;-564480.01;-564480.01;-564480.01;0;0;0;0;0;0;0;0;0;0;-564480.01;-564480.01;4705.25;4705.25;;;;;;;4705.25;4705.25;;;-104771.85;-104771.85;0;0;0;0;0;0;0;0;-2352.06;-2461.79;-8471.68;-10500;;;737.37;-1920.47;0;0;0;0;0;;-2617;-4749;;;-99.03;-316.24;-3209.99;-3209.99;-120784.24;-127929.34;-680559;-687704.1;-687704.1;0;;;0;0;0;0
11.326.746/0001-06;2025-03-31;1;;;;;;;;;0;0;3625420.31;3637005.84;-1128974.01;-1128974.01;226624.07;226624.07;;;;;-12600;-12600;2710470.37;2722055.9;;;;;;;;;0;0;2710470.37;2722055.9;3828283.08;3828283.08;;;;;;;3828283.08;3828283.08;;;-86651.58;-116820.61;0;0;-143540.11;-147235.85;0;0;0;0;0;0;-38358.43;-31000;0;0;-826093.78;-829528.7;0;0;0;0;0;0;0;0;0;0;0;0;-25156.65;-25156.65;-1119800.55;-1149741.81;5418952.9;5400597.17;5400597.17;5130567.3115;;14599402.83;20000000.0015;-20000000;0.0015;3.703294
11.602.654/0001-01;2025-03-31;1;0;0;0;0;0;0;0;0;0;0;9553435.18;9553435.18;0;0;0;0;0;0;0;0;0;0;9553435.18;9553435.18;0;0;0;0;0;0;0;0;0;0;9553435.18;9553435.18;101147;101147;0;0;0;0;-19344.67;-19344.67;81802.33;81802.33;0;0;-355160.21;-355160.21;0;0;0;0;0;0;0;0;0;0;-12075;-24150;0;0;-10119.33;0;0;0;0;0;0;0;-1524.99;0;0;0;-23;-23;-5281.24;-5281.24;-384183.77;-384614.45;9251053.74;9250623.06;9250623.06;8788091.907;;0;9220623.06;-5972407.22;3248215.84;0.996757
11.664.201/0001-00;2025-03-31;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;46075126.78;44552781.06;6359771.84;;-16042.82;-180402.93;-405323.7;;52013532.1;44372378.13;52013532.1;44372378.13;609346.98;609346.98;;;;;-1168188.76;-384655.8;-558841.78;224691.18;;;-2909674.98;-2951379.85;;;-168000;-168000;;;-60978.18;-60978.18;-199232.55;-204573.73;-22000;-22000;;;-100143.05;-97801.78;-3196.94;;-11700.02;-11700.02;;;;;;;;;-2196.51;;-3477122.23;-3516433.56;47977568.09;41080635.75;41080635.75;39026603.9625;;;39760681.2025;-26507120.8;13253560.4025;0.967869
11.728.688/0001-47;2025-03-31;1;0;0;0;0;0;0;0;0;0;0;108979295.61;111022918.87;-156339.71;-192739.71;0;0;0;0;-869902.03;0;-20687667.54;-2442483.18;87265386.33;108387695.98;6746530.58;2991015.16;4220238.26;-9778299.45;-57621.44;3888916.86;7644816.73;7691123.94;18553964.13;4792756.51;105819350.46;113180452.49;0;0;1378568.67;1384361.38;0;0;0;0;1378568.67;1384361.38;;;-7382810.39;-7616202.08;0;0;-7511.22;-28500;0;0;0;0;-123046.84;-126936.7;-16045.92;-42850;0;0;-109535.55;-123526.73;-322.71;-322.71;-320046.28;-320046.28;0;0;-20469.41;-20469.41;0;0;0;0;-32433.34;-2391.04;-8012221.66;-8281244.95;99185697.47;106283568.92;106283568.92;100969390.474;;0;111530624.7935;-74332665;37197959.7935;1.049368
11.769.604/0001-13;2025-03-31;1;;;;;;;;;0;0;28495582.98;38551886.6;;;;;;;;;;;28495582.98;38551886.6;;;;;;;-20922666.04;-10553912.39;-20922666.04;-10553912.39;7572916.94;27997974.21;270271.79;270271.79;;;;;;;270271.79;270271.79;;;-3017823;-3150215.19;;;;;;;;;-71415.98;-71255.02;-4563.46;-83800;;;;;;;-106511.95;-204525.49;;;;;;;;;-1904.49;-1280.71;-3202218.88;-3511076.41;4640969.85;24757169.59;24757169.59;23519311.1105;;;23519311.1105;0;23519311.1105;0.95
11.827.568/0001-05;2025-03-31;1;220000;220000;-228300;-228300;;;-50891.19;-23150.42;-59191.19;-31450.42;;;;;;;;;;;;;0;0;251841.86;34488.63;;;;;;;251841.86;34488.63;192650.67;3038.21;799114.64;799114.64;;;;;;;799114.64;799114.64;;;-174668.75;-179474.08;-11000;-11000;;;;;;;-5414.41;-5454.73;-3890.7;-3890.7;;;;;;;;;;;;;;;;;-2177.27;-25495.5;-197151.13;-225315.01;794614.18;576837.84;0;0;;0;0;0;0;0
11.839.593/0001-09;2025-03-31;1;0;0;0;0;0;0;0;0;0;0;87472163.09;90311687.84;-104580.27;-104580.27;0;0;0;0;0;0;-2778050.12;7627399.13;84589532.7;97834506.7;5392511.28;5400301.87;-2080929.74;0;0;0;0;0;3311581.54;5400301.87;87901114.24;103234808.57;16237815.66;16237815.66;0;0;0;0;-430748.2;-430748.2;15807067.46;15807067.46;0;0;-9227152.77;-9227152.77;0;0;-608386.43;-608386.43;0;0;0;0;-999.91;-999.91;-45750;0;0;0;-91660.12;-77429.83;-1484772.4;-1484772.4;-47222.07;-47222.07;-274119.13;-274119.13;-37622.49;-75245;0;0;-465.65;-465.65;9017512.73;9017512.73;-2800638.24;-2778280.46;100907543.46;116263595.57;116263595.57;110450415.7915;;0;116263595.57;-58658546.69;57605048.88;1
11.945.604/0001-27;2025-03-31;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11418.21;10170.24;0;0;0;0;0;10170.24;11418.21;0;0;-32250;-11500;0;0;0;0;0;0;0;0;0;-2500;0;0;0;0;-8672.36;-6509.04;0;0;0;0;0;0;0;0;0;0;0;0;-923.78;-10414.29;-41846.14;-30923.33;-31675.9;-19505.12;-19505.12;0;;0;0;0;0;0
12.005.956/0001-65;2025-03-31;1;;;;;;;;;0;0;79405263.69;77612840.52;-248588.72;-199426;;1169690.99;;;3186742.65;;3839475.86;4784083.58;86182893.48;83367189.09;9596698.49;10679581.47;9010058.83;;;;-784122.15;;17822635.17;10679581.47;104005528.65;94046770.56;2701562.67;2701562.67;;;;;-221142.44;-221142.44;2480420.23;2480420.23;;;-10086777.87;-10347131.09;;;-424699.25;-424699.25;;;-14445.01;-14445.01;-498126.68;-498126.51;-26539.86;-25711;;;-124765.41;-112596.82;-10900;-10900;-188583.64;-187958.54;-838394.03;-357206.44;;;;;-565.07;-516.6;-3253.93;-3253.93;-12217050.75;-11982545.19;94268898.13;84544645.6;84544645.6;80317413.32;;67495.4;84612140.99;-56408094;28204046.99;1.000798
12.323.955/0001-69;2025-03-31;1;340467.04;0;0;0;0;0;-44260527.95;0;-43920060.91;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-43920060.91;0;0;0;898.36;-48.49;0;0;0;0;898.36;-48.49;0;0;-1585555.2;-1562779.74;-3067251;0;0;0;0;0;0;0;-13528.56;-13528.56;0;0;0;0;-19685.72;-10061.7;0;0;-78362.82;-78362.82;0;0;-40000;-40000;0;0;-6149.57;-6149.57;300141.66;-87113.84;-4510391.21;-1797996.23;-48429553.76;-1798044.72;-1798044.72;0;;0;0;0;0;0
12.358.507/0001-09;2025-03-31;1;0;0;0;0;0;0;0;0;0;0;6355851.71;6355851.71;0;0;1770345.82;1770345.82;0;0;0;0;-45403.22;-45403.22;8080794.31;8080794.31;0;0;0;0;0;0;0;0;0;0;8080794.31;8080794.31;425116.27;425116.27;0;0;14921.46;14921.46;0;0;440037.73;440037.73;0;0;-238841.17;-238841.17;0;0;0;0;0;0;0;0;-9886.44;-9886.44;-85000;-85000;0;0;-29392.81;-29392.81;-133000;-133000;-22635;-22635;0;0;0;0;0;0;0;0;-1288887.32;-1288887.32;-1807642.74;-1807642.74;6713189.3;6713189.3;6713189.3;6377529.835;;;6377529.835;-12400010.93;-6022481.095;0.95
12.401.858/0001-47;2025-03-31;1;0;0;0;0;0;0;;;0;0;24435315.45;24435315.45;0;0;0;0;0;0;0;0;-25688683.95;-25688683.95;-1253368.5;-1253368.5;0;0;0;0;0;0;0;0;0;0;-1253368.5;-1253368.5;17234.21;17234.21;0;0;0;0;0;0;17234.21;17234.21;0;0;-122304.17;-122304.17;0;0;-65010.82;-65010.82;0;0;0;0;0;0;-7920;-9504;0;0;-7589.49;0;0;0;-122442.26;-122442.26;0;0;-2000.01;-4000;0;0;0;0;674729.75;674729.75;347463;351468.5;-888671.29;-884665.79;-25686068.33;0;;0;0;0;0;0
12.516.185/0001-70;2025-03-31;1;;;;;;;;;0;0;28658628.18;24646181.94;-64166.61;-790604.65;523881.16;152383.48;;;;;;;29118342.73;24007960.77;;;3155802.51;;-3232100.57;-3231583.18;24923.85;24923.71;-51374.21;-3206659.47;29066968.52;20801301.3;376905.66;377045.1;;;;;;;376905.66;377045.1;;;-1145053.8;-1163709.44;;;;;;;;;-104659.04;-102052.46;-96309.03;-60000;;;-97008.42;-84809.64;;;;;;;;;;;;;-15888530.39;-10792775.74;-17331560.68;-12203347.28;12112313.5;8974999.12;8971999.12;8523399.164;;5449832.26;14421947.634;-8282875.5;6139072.134;1.60744
12.681.340/0001-04;2025-03-31;1;0;0;0;0;0;0;0;0;0;0;5100693.28;5549508.62;0;-8206.35;0;0;0;0;0;0;0;-105860.68;5100693.28;5435441.59;0;0;0;0;0;0;0;0;0;0;5100693.28;5435441.59;262194.16;262319.09;0;0;0;0;0;0;262194.16;262319.09;;;-244098.19;-260215.06;0;0;-75000;-90000;0;0;0;0;0;0;-33705.18;0;0;0;-27868.4;-64202.48;0;0;-67384.99;-67384.99;0;0;0;0;0;0;-42516.3;-36885.12;-130073.01;36662.65;-620646.07;-482025;4742241.37;5215735.68;5215735.68;4954948.896;;;4954948.896;-3434400;1520548.896;0.95
