CNPJ_Fundo_Classe;Data_Referencia;Versao;Tipo;Emissor;CNPJ_Emissor;Emissao;Serie;Codigo_Acao;Nome_Ativo;Data_Vencimento;Quantidade;Valor
34.081.611/0001-23;2021-09-30;3;FII;FII CENESP;13551286000145;;;;;;6677;251389.05
34.081.611/0001-23;2021-09-30;3;FII;PANORAMA PROPERTIES FII;26813118000122;;;;;;76981;7698100
34.081.611/0001-23;2021-09-30;3;FII;VINCI IMOVEIS URBANOS  FII;36445587000190;;;;;;25445;2141960.1
34.081.611/0001-23;2021-09-30;3;FII;VIA PARQUE SHOPPING - FII;332266000131;;;;;;15685;1915609.05
34.081.611/0001-23;2021-09-30;3;FII;VBI CONSUMO ESSENCIAL FII;34691520000100;;;;;;62752;6086944
34.081.611/0001-23;2021-09-30;3;FII;FII OURINVEST LOGÍSTICA;13974819000100;;;;;;21061;1332108.25
34.081.611/0001-23;2021-09-30;3;FII;HSI LOGÍSTICA FII;32903621000171;;;;;;71298;6338392.2
34.081.611/0001-23;2021-09-30;3;FII;GENERAL SHOPPING E OUTLETS DO BRASIL  FII;11769604000113;;;;;;1725254;7763643
34.081.611/0001-23;2021-09-30;3;FII;HSI MALLS FUNDO DE INVESTIMENTO IMOBILIÁRIO;32892018000131;;;;;;163929;13112680.71
34.081.611/0001-23;2021-09-30;3;FII;BRIO REAL ESTATE III FII;34895752000180;;;;;;360;361400.4
34.081.611/0001-23;2021-09-30;3;FII;RB CAPITAL GENERAL SHOPPING SULACAP  FII;13652006000195;;;;;;34386;1206948.6
34.081.611/0001-23;2021-09-30;3;FII;MOGNO LOGISTICA FII;40041711000129;;;;;;7951;739363.49
34.081.611/0001-23;2021-09-30;3;FII;TRX REAL ESTATE FII;28548288000152;;;;;;234581;23819354.74
34.081.611/0001-23;2021-09-30;3;FII;EQI RECEBÍVEIS IMOBILIÁRIOS FII;41076380000125;;;;;;2000;200000
34.081.611/0001-23;2021-09-30;3;FII;FII VOTORANTIM SHOPPING;23740595000117;;;;;;181;15013.95
34.081.611/0001-23;2021-09-30;3;FII;FII BTG PACTUAL FUNDO DE CRI;9552812000114;;;;;;5454;464680.8
34.081.611/0001-23;2021-09-30;3;FII;SEQUÓIA III RENDA IMOBILIÁRIA FII;9517273000182;;;;;;12668;1033455.44
34.081.611/0001-23;2021-09-30;3;FII;FUNDO DE INVESTIMENTO IMOBILIÁRIO HOUSI;34081631000102;;;;;;8028;638226
34.081.611/0001-23;2021-09-30;3;FII;FII BTG PACTUAL CORPORATE OFFICE FUND;8924783000101;;;;;;16187;1194438.73
34.081.611/0001-23;2021-09-30;3;FII;BLUEMACAW OFFICE FUND II -FII;34895894000147;;;;;;115;2990517.5
34.081.611/0001-23;2021-09-30;3;FII;FII HBC RENDA URBANA;36501159000137;;;;;;45037;4954070
34.081.611/0001-23;2021-09-30;3;FII;FII RIO BRAVO RENDA CORPORATIVA;3683056000186;;;;;;18847;2676274
34.081.611/0001-23;2021-09-30;3;FII;REAG MULTI ATIVOS IMOBILIÁRIOS - FII;17374696000119;;;;;;28172;887418
34.081.611/0001-23;2021-09-30;3;FII;Fundo de Investimento Imobiliário - V2 Properties;33045581000137;;;;;;272777;26186592
34.081.611/0001-23;2021-09-30;3;FII;BB RENDA DE PAPÉIS IMOBILIÁRIOS  FII;15394563000189;;;;;;451;320210
34.081.611/0001-23;2021-09-30;3;FII;PÁTRIA EDIFÍCIOS CORPORATIVOS FII;30048651000112;;;;;;249479;15787031.12
34.081.611/0001-23;2021-09-30;3;FII;VX XVI - FUNDO DE INVESTIMENTO IMOBILIÁRIO;30982974000189;;;;;;23995;19999832.5
34.081.611/0001-23;2021-09-30;3;FII;LEGATUS SHOPPINGS FII;30248158000146;;;;;;252078;23629791.72
34.081.611/0001-23;2021-09-30;3;FII;GTIS BRAZIL LOGÍSTICAISTICS FII;36200677000110;;;;;;299123;29912300
34.081.611/0001-23;2021-09-30;3;FII;FII FOF IMOBILIÁRIO KINEA;30091444000140;;;;;;9433;764073
34.081.611/0001-23;2021-09-30;3;FII;VINCI SHOPPING CENTERS FII;17554274000125;;;;;;47151;4837692.6
34.081.611/0001-23;2021-09-30;3;FII;Rio Bravo Renda Residencial  FII;36517660000191;;;;;;8016;577152
34.081.611/0001-23;2021-09-30;3;FII;FII VBI PRIME PROPERTIES;35652102000176;;;;;;21036;1805099.16
34.081.611/0001-23;2021-09-30;3;FII;NEWPORT LOGÍSTICA  FII;32527626000147;;;;;;123783;12296603.22
34.081.611/0001-23;2021-09-30;3;FII;FOF INTEGRAL BREI;33721517000129;;;;;;7407;487084.32
34.081.611/0001-23;2021-09-30;3;FII;FII BM BRASCAN LAJES CORPORATIVAS;14376247000111;;;;;;39075;3555825
34.081.611/0001-23;2021-09-30;3;FII;BB PROGRESSIVO II  FII;14410722000129;;;;;;24708;2415454.08
34.081.611/0001-23;2021-09-30;3;FII;CAIXA RIO BRAVO FOF;17098794000170;;;;;;8378;603383.56
34.081.611/0001-23;2021-09-30;3;FII;HEDGE RECEBÍVEIS IMOBILIÁRIOS FII;35507262000121;;;;;;303;29694
34.081.611/0001-23;2021-09-30;3;FII;CAIXA RIO BRAVO FOF II;31887401000139;;;;;;18519;1270033.02
34.081.611/0001-23;2021-09-30;3;FII;XP Industrial Fundo de Investimento Imobiliário;28516325000140;;;;;;45010;4122916
34.081.611/0001-23;2021-09-30;3;FII;FUNDO DE INVESTIMENTO IMOBILIÁRIO ATHENA I;30567216000102;;;;;;179;18220.41
34.081.611/0001-23;2021-09-30;3;FII;Votorantim Securities Master FII;17870926000130;;;;;;462;39371.64
34.081.611/0001-23;2021-09-30;3;FII;HSI RENDA IMOBILIÁRIA FII;8098114000128;;;;;;41237;4041226
34.081.611/0001-23;2021-09-30;3;FII;FII Guardian Logística;37295919000160;;;;;;149858;15435374
34.081.611/0001-23;2021-09-30;3;FII;FII MAX RETAIL;11274415000170;;;;;;2641;231140.32
34.081.611/0001-23;2021-09-30;3;FII;FII BTG PACTUAL SHOPPINGS;33046142000149;;;;;;98201;8187999.38
34.081.611/0001-23;2021-09-30;3;FII;PLURAL LOGÍSTICA  FII;36501198000134;;;;;;5000;407250
34.081.611/0001-23;2021-09-30;3;FII;CASTELLO BRANCO OFFICE PARK FII;17144039000185;;;;;;82852;5240389
34.081.611/0001-23;2021-09-30;3;FII;FII VILA OLIMPIA CORPORATE;15296696000112;;;;;;1097;103666.5
34.081.611/0001-23;2021-09-30;3;FII;GALAPAGOS RECEBÍVEIS IMOBILIÁRIOS - FII;38293897000161;;;;;;70;6973.4
34.081.611/0001-23;2021-09-30;3;FII;HSI ATIVOS FINANCEIROS - FII;35360687000150;;;;;;9234;830598.3
34.081.611/0001-23;2021-09-30;3;FII;FII SHOPPING JARDIM SUL;14879856000193;;;;;;8173;535413.23
34.081.611/0001-23;2021-09-30;3;FII;TISHMAN SPEYER RENDA CORPORATIVA FII;34847042000184;;;;;;55931;5849263.98
34.081.611/0001-23;2021-09-30;3;FII;OURINVEST JPP FII;26091656000150;;;;;;1480;130684
34.081.611/0001-23;2021-09-30;3;FII;FII MULTI RENDA URBANA;30871698000181;;;;;;286801;23804483
34.081.611/0001-23;2021-09-30;3;FII;XP PROPERTIES FII;30654849000140;;;;;;63226;4205161.26
34.081.611/0001-23;2021-09-30;3;FII;QUASAR AGRO -  FII;32754734000152;;;;;;10138;508927.6
34.081.611/0001-23;2021-09-30;3;FII;RB CAPITAL RECEBÍVEIS IMOBILIÁRIOS FII;35689733000160;;;;;;867;69880.2
34.081.611/0001-23;2021-12-31;1;CRI;TRUE SECURITIZADORA S.A.;12130744000100;21/10/2021;446;;;;10000;10272010.34
34.081.611/0001-23;2021-12-31;1;CRI;TRUE SECURITIZADORA S.A.;12130744000100;01/10/2021;447;;;;11991;12719356.77
34.081.611/0001-23;2021-12-31;1;CRI;BARIGUI SECURITIZADORA S.A.;10608405000160;17/11/2017;64;;;;67;509911.89
34.081.611/0001-23;2021-12-31;1;CRI;TRUE SECURITIZADORA S.A.;12130744000100;08/12/2021;479;;;;3200;3204379.62
34.081.611/0001-23;2021-12-31;1;CRI;HABITASEC SECURITIZADORA S.A.;09304427000158;30/07/2021;258;;;;942;998169.24
34.081.611/0001-23;2021-12-31;1;CRI;TRUE SECURITIZADORA S.A.;12130744000100;08/12/2021;478;;;;3200;3204379.62
34.081.611/0001-23;2021-12-31;1;CRI;OPEA SECURITIZADORA S.A.;02773542000122;15/11/2021;397;;;;9521;9536009.18
34.081.611/0001-23;2021-12-31;1;CRI;TRUE SECURITIZADORA S.A.;12130744000100;08/12/2021;477;;;;1600;1602189.81
34.081.611/0001-23;2021-12-31;1;FII;FII DE UNIDADES AUTÔNOMAS;32774914000104;;;;;;120809;12322518
34.081.611/0001-23;2021-12-31;1;FII;HSI LOGISTICA FUNDO DE INVESTIMENTO IMOBILIARIO;32903621000171;;;;;;71298;6858867.6
34.081.611/0001-23;2021-12-31;1;FII;TRX EDIFICIOS CORPORATIVOS FII;15006267000163;;;;;;126333;798424.56
34.081.611/0001-23;2021-12-31;1;FII;PÁTRIA LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO;35754164000199;;;;;;19966;1496252.04
34.081.611/0001-23;2021-12-31;1;FII;FII FOF INTEGRAL BREI;33721517000129;;;;;;26954;1610771.04
34.081.611/0001-23;2021-12-31;1;FII;RENDA IMOBILIARIA - FII - FII;17374696000119;;;;;;28417;1275923.3
34.081.611/0001-23;2021-12-31;1;FII;LEGATUS SHOPPINGS FUNDO DE INVESTIMENTO IMOBILIARI;30248158000146;;;;;;252078;22684499.22
34.081.611/0001-23;2021-12-31;1;FII;PANORAMA DESENVOLVIMENTO LOGISTICO - FII;37899400000190;;;;;;4370;4672143.3
34.081.611/0001-23;2021-12-31;1;FII;XP INDUSTRIAL FUNDO DE INVESTIMENTO IMOBILIARIO;28516325000140;;;;;;45010;4232290.3
34.081.611/0001-23;2021-12-31;1;FII;BLUECAP RENDA LOGISTICA FII - FII;35652060000173;;;;;;364688;34641713.12
34.081.611/0001-23;2021-12-31;1;Outros Ativos Financeiros;Banco BTG Pactual S.A.;30306294000145;;;;Operações Compromissadas - Lastro: LTN;;1576;1443372.73
34.081.611/0001-23;2021-12-31;1;CRI;VIRGO COMPANHIA DE SECURITIZACAO;08769451000108;30/09/2021;329;;;;11178;11747246.79
34.081.611/0001-23;2021-12-31;1;CRI;VIRGO COMPANHIA DE SECURITIZACAO;08769451000108;16/09/2021;366;;;;13200;14020746.66
34.081.611/0001-23;2021-12-31;1;CRI;BARIGUI SECURITIZADORA S.A.;10608405000160;24/09/2021;93;;;;10519;10390458.62
34.081.611/0001-23;2021-12-31;1;FII;FUNDO DE INVESTIMENTO IMOBILIARIO HOUSI;34081631000102;;;;;;10258;748731.42
34.081.611/0001-23;2021-12-31;1;FII;FII V2 PROPERTIES;33045581000137;;;;;;272777;25444638.56
34.081.611/0001-23;2021-12-31;1;FII;PATRIA EDIFICIOS CORPORATIVOS FUNDO DE INVESTIMENT;30048651000112;;;;;;262942;17001829.72
34.081.611/0001-23;2021-12-31;1;FII;FUNDO DE INVESTIMENTO IMOBILIARIO MULTI RENDA URBA;30871698000181;;;;;;286801;25640009.4
34.081.611/0001-23;2021-12-31;1;FII;CSHG IMOBILIARIO FOF - FUNDO DE INVESTIMENTO IMOBI;32784898000122;;;;;;26427;2004223.68
34.081.611/0001-23;2021-12-31;1;FII;VNAVI IMOBILIARIO TOTAL RETURN FII;35652252000180;;;;;;35070;2591673
34.081.611/0001-23;2021-12-31;1;FII;VOTORANTIM SECURITIES MASTER FUNDO DE INVESTIMENTO;17870926000130;;;;;;462;39501
34.081.611/0001-23;2021-12-31;1;FII;EQI RECEBIVEIS IMOBILIARIOS FI FII;41076380000125;;;;;;2000;200000
34.081.611/0001-23;2021-12-31;1;FII;FII CENESP;13551286000145;;;;;;6677;230356.5
34.081.611/0001-23;2021-12-31;1;FII;VBI CONSUMO ESSENCIAL FUNDO DE INVESTIMENTO IMOBIL;34691520000100;;;;;;12601;1209696
34.081.611/0001-23;2021-12-31;1;FII;PANORAMA PROPERTIES FUNDO DE INVESTIMENTO IMOBILIA;26813118000122;;;;;;76981;7698100
34.081.611/0001-23;2021-12-31;1;FII;FII MEMORIAL OFFICE;01633741000172;;;;;;11418;767289.6
34.081.611/0001-23;2021-12-31;1;FII;VINCI INSTRUMENTOS FINANCEIROS FUNDO DE INVESTIMEN;31547855000160;;;;;;15453;1182154.5
34.081.611/0001-23;2021-12-31;1;FII;TELLUS PROPERTIES FII;26681370000125;;;;;;64318;4836713.6
34.081.611/0001-23;2021-12-31;1;FII;JPP ALLOCATON MOGNO FUNDO DE INVESTIMENTO IMOBILIA;30982880000100;;;;;;321;31596.03
34.081.611/0001-23;2021-12-31;1;FII;TRX REAL ESTATE FII - FII;28548288000152;;;;;;77938;7877193.66
34.081.611/0001-23;2021-12-31;1;FII;FUNDO INV IMOB VIA PARQUE SHOPPING;00332266000131;;;;;;15685;1710762.95
34.081.611/0001-23;2021-12-31;1;FII;FUNDO DE INV  IMOB BTG PACTUAL SHOPPINGS;33046142000149;;;;;;98201;7273748.07
34.081.611/0001-23;2021-12-31;1;FII;FII GUARDIAN LOGISTICA;37295919000160;;;;;;34393;3539039.7
34.081.611/0001-23;2021-12-31;1;FII;XP PROPERTIES FUNDO DE INVESTIMENTO IMOBILIARIO ;30654849000140;;;;;;63226;4267755
34.081.611/0001-23;2021-12-31;1;FII;AMERICAS 700 FUNDO DE INVESTIMENTO IMOBILIARIO;26499833000132;;;;;;84191;8108435.21
34.081.611/0001-23;2021-12-31;1;FII;SEQUOIA III RENDA IMOBILIARIA  FUNDO DE INVESTIME;09517273000182;;;;;;12668;1000772
34.081.611/0001-23;2021-12-31;1;FII;FII RIO BRAVO RENDA CORPORATIVA;03683056000186;;;;;;18847;2619733
34.081.611/0001-23;2021-12-31;1;FII;RIO BRAVO CREDITO IMOBILIARIO IV FUNDO DE INVESTIM;30647758000187;;;;;;9116;783064.4
34.081.611/0001-23;2021-12-31;1;FII;NEWPORT LOGISTICA FUNDO DE INVESTIMENTO IMOBILIARI;32527626000147;;;;;;123783;12254517
34.081.611/0001-23;2021-12-31;1;FII;GTIS BRAZIL LOGISTICS FUNDO DE INVESTIMENTO IMOBIL;36200677000110;;;;;;296069;29606900
34.081.611/0001-23;2021-12-31;1;FII;RB CAPITAL RECEBIVEIS IMOBILIARIOS FII - FII;35689733000160;;;;;;2222;186648
34.081.611/0001-23;2021-12-31;1;FII;CASTELLO BRANCO OFFICE PARK FDO INV IMOB FII;17144039000185;;;;;;82852;5219676
34.081.611/0001-23;2021-12-31;1;FII;FUNDO DE INVESTIMENTO IMOBILIARIO HBC RENDA URBANA;36501159000137;;;;;;20000;2200000
34.081.611/0001-23;2021-12-31;1;FII;FII XP EXETER DESENVOLVIMENTO LOGISTICO - FII;35755044000106;;;;;;1434;1346992.72
34.081.611/0001-23;2021-12-31;1;FII;PLURAL LOGISTICA FUNDO DE INVESTIMENTO IMOBILIARIO;36501198000134;;;;;;5000;392500
34.081.611/0001-23;2021-12-31;1;FII;BLUEMACAW OFFICE FUND II - FII;34895894000147;;;;;;115;2990517.5
34.081.611/0001-23;2021-12-31;1;FII;RB CAPITAL GENERAL SHOPPING SULACAP FII;13652006000195;;;;;;34386;978281.7
34.081.611/0001-23;2021-12-31;1;FII;BB FUNDOS DE FUNDOS FUNDO DE INVESTIMENTO IMOBILIA;37180091000102;;;;;;2028;158792.4
34.081.611/0001-23;2021-12-31;1;FII;FI IMOBILIARIO FII PARQUE D. PEDRO SHOPPING CENTER;10869155000112;;;;;;64;135040
34.081.611/0001-23;2021-12-31;1;CRI;OPEA SECURITIZADORA S.A.;02773542000122;16/12/2021;468;;;;13000;13009735.75
34.081.611/0001-23;2021-12-31;1;FII;FUNDO DE INVESTIMENTO IMOBILIARIO OURINVEST LOGIST;13974819000100;;;;;;27697;1600886.6
34.081.611/0001-23;2021-12-31;1;FII;HEDGE RECEBIVEIS FUNDO DE INVESTIMENTO IMOBILIARIO;35507262000121;;;;;;303;29769.75
34.081.611/0001-23;2021-12-31;1;FII;RBR LOG  FUNDO DE INVESTIMENTO IMOBILIARIO;35705463000133;;;;;;3968;383983.36
34.081.611/0001-23;2021-12-31;1;FII;XP IDEAZARVOS FUNDO DE INVESTIMENTO IMOBILIARIO;37262531000162;;;;;;1400;1283180.17
34.081.611/0001-23;2021-12-31;1;FII;FII MOGNO CRI HIGH GRADE;35652204000191;;;;;;1141;100134.16
34.081.611/0001-23;2021-12-31;1;FII;FII SUCCESPAR VAREJO;27538422000171;;;;;;55082;5934484.89
34.081.611/0001-23;2021-12-31;1;FII;FII SHOPPING JARDIM SUL;14879856000193;;;;;;11055;765779.85
34.081.611/0001-23;2021-12-31;1;FII;VINCI IMOVEIS URBANOS FUNDO DE INVESTIMENTO IMOBILIARIO;36445587000190;;;;;;25445;1984710
34.081.611/0001-23;2021-12-31;1;FII;XP HOTEIS FUNDO DE INVESTIMENTO IMOBILIARIO FII;18308516000163;;;;;;1009;95855
34.081.611/0001-23;2021-12-31;1;FII;HSI MALLS FUNDO DE INVESTIMENTO IMOBILIARIO;32892018000131;;;;;;163929;13376606.4
34.081.611/0001-23;2021-12-31;1;FII;MOGNO LOGISTICA FII;40041711000129;;;;;;7951;453047.98
34.081.611/0001-23;2021-12-31;1;FII;MORE REAL ESTATE FOF FII FII;34197727000122;;;;;;1979;150404
34.081.611/0001-23;2021-12-31;1;FII;BRIO REAL ESTATE III FUNDO DE INVESTIMENTO IMOBILI;34895752000180;;;;;;415;423478.45
34.081.611/0001-23;2021-12-31;1;FII;GALAPAGOS FUNDO DE FUNDOS - FII;35652154000142;;;;;;3677;272397.5
34.081.611/0001-23;2021-12-31;1;FII;QUASAR AGRO FII;32754734000152;;;;;;5731;283627.19
34.081.611/0001-23;2021-12-31;1;FII;FI IMOBILIARIO BM BRASCAN LAJES CORP FII;14376247000111;;;;;;39930;3530211.3
34.081.611/0001-23;2021-12-31;1;FII;FII CAIXA TRX LOGISTICA RENDA;12887506000143;;;;;;11;3250.5
34.081.611/0001-23;2021-12-31;1;FII;FI IMOBILIARIO - FII MAX RETAIL;11274415000170;;;;;;2641;227099.59
34.081.611/0001-23;2021-12-31;1;FII;HEDGE SEED FII SENIOR;35689497000181;;;;;;4000;400000
34.081.611/0001-23;2021-12-31;1;FII;BB PROGRESSIVO II FUNDO DE INVESTIMENTO IMOBILIARI;14410722000129;;;;;;24708;2340341.76
34.081.611/0001-23;2021-12-31;1;FII;FUNDO DE INVESTIMENTO IMOBILIARIO - PRESIDENTE VAR;11281322000172;;;;;;39;4797
34.081.611/0001-23;2021-12-31;1;FII;FI IMOBILIARIO BTG PACTUAL CORP OFFICE FUND;08924783000101;;;;;;13688;994980.72
34.081.611/0001-23;2021-12-31;1;FII;FUNDO DE INVESTIMENTO IMOBILIARIO GUARDIAN MULTIES;41269052000145;;;;;;49779;5177016
34.081.611/0001-23;2021-12-31;1;FII;VINCI SHOPPING CENTERS FUNDO DE INVESTIMENTO IMOBI;17554274000125;;;;;;47151;4879185.48
34.081.611/0001-23;2021-12-31;1;FII;AUTONOMY EDIFICIOS CORPORATIVOS FII - FII;35765826000126;;;;;;26690;1961715
34.081.611/0001-23;2021-12-31;1;FII;FUNDO DE INVESTIMENTO IMOBILIARIO ATHENA I;30567216000102;;;;;;22269;2231271.19
34.081.611/0001-23;2021-12-31;1;FII;NEWPORT RENDA URBANA FII - FII;14793782000178;;;;;;67572;2162304
34.081.611/0001-23;2021-12-31;1;FII;SANTANDER PAPEIS IMOBILIARIOS CDI FUNDO DE INVESTI;32903521000145;;;;;;53049;4919764.26
34.081.611/0001-23;2021-12-31;1;FII;TISHMAN SPEYER RENDA CORPORATIVA FUNDO DE INVESTIM;34847042000184;;;;;;58536;5853600
34.081.611/0001-23;2021-12-31;1;FII;FII - MOGNO HOTEIS;34197776000165;;;;;;15496;1390766
34.081.611/0001-23;2021-12-31;1;FII;HSI RENDA IMOBILIARIA FUNDO DE INVESTIMENTO IMOBIL;08098114000128;;;;;;81639;8082261
34.081.611/0001-23;2021-12-31;1;FII;GGENERAL SHOPPING E OUTLETS DO BRASIL S.A;08764621000153;;;;;;1728585;7951491
34.081.611/0001-23;2021-12-31;1;FII;CAIXA RIO BRAVO FUNDO DE FDO INV IMOB FII;17098794000170;;;;;;42471;2883594.75
34.081.611/0001-23;2021-12-31;1;FII;FUNDO DE INVESTIMENTO IMOBILIARIO VOTORANTIM SHOPP;23740595000117;;;;;;181;14661
34.081.611/0001-23;2021-12-31;1;FII;RIO BRAVO RENDA RESIDENCIAL FUNDO DE INVESTIMENTO;36517660000191;;;;;;9099;591435
34.081.631/0001-02;2021-03-31;1;Outras Cotas de FI;Bradesco Empresas FIC Referenciado DI;5629904000102;;;;;;391107.4193;2241191.07
34.081.631/0001-02;2021-03-31;1;Ações de Sociedades;VITACON 55DESENVOLVIMENTO IMOBILIÁRIO SPE LTDA;18054226000130;;;;;;39660990;29500000
34.081.631/0001-02;2021-03-31;1;Ações de Sociedades;PEÔNIA DESENVOLVIMENTO IMOBILIÁRIO S.A;32503035000130;;;;;;14321000;10107500
34.081.631/0001-02;2021-06-30;1;Ações de Sociedades;VITACON 55DESENVOLVIMENTO IMOBILIÁRIO SPE LTDA;18054226000130;;;;;;39407000;39407000
34.081.631/0001-02;2021-06-30;1;Ações de Sociedades;PEÔNIA DESENVOLVIMENTO IMOBILIÁRIO S.A;32503035000130;;;;;;14321000;14321000
34.081.631/0001-02;2021-06-30;1;Outras Cotas de FI;Bradesco Empresas FIC Referenciado DI;5629904000102;;;;;;559500.0615;3225435.68
34.081.631/0001-02;2021-09-30;1;Outras Cotas de FI;Bradesco Empresas FIC Referenciado DI;5629904000102;;;;;;706399.2562;4110948.31
34.081.631/0001-02;2021-09-30;1;Ações de Sociedades;VITACON 55DESENVOLVIMENTO IMOBILIÁRIO SPE LTDA;18054226000130;;;;;;39407000;39407000
34.081.631/0001-02;2021-09-30;1;Ações de Sociedades;PEÔNIA DESENVOLVIMENTO IMOBILIÁRIO S.A;32503035000130;;;;;;14321000;14321000
34.081.631/0001-02;2021-12-31;1;Ações de Sociedades;VITACON 55DESENVOLVIMENTO IMOBILIÁRIO SPE LTDA;18054226000130;;;;;;39407000;39407000
34.081.631/0001-02;2021-12-31;1;Ações de Sociedades;PEÔNIA DESENVOLVIMENTO IMOBILIÁRIO S.A;32503035000130;;;;;;14321000;14321000
34.081.631/0001-02;2021-12-31;1;Outras Cotas de FI;Bradesco Empresas FIC Referenciado DI;5629904000102;;;;;;834071.9504;4937370.31
34.081.637/0001-71;2021-03-31;3;Ações de Sociedades;BM Empreendimentos e Participações SPE SA Part Spe;30069570000143;;;;;;66969886;178302413.25
34.081.637/0001-71;2021-03-31;3;FII;BM II FUNDO DE INVESTIMENTO IMOBILIÁRIO- BLMG11;23426470000117;;;;;;2248545.74566;2972012.1
34.081.637/0001-71;2021-06-30;3;Ações de Sociedades;BM III Empreendimentos Imobiliários S;26719680000191;;;;;;57897350;112729972.1
34.081.637/0001-71;2021-06-30;3;Ações de Sociedades;BM Empreendimentos e Participações SPE SA Part Spe;30069570000143;;;;;;69995886;178234260.2
34.081.637/0001-71;2021-06-30;3;FII;BM II FUNDO DE INVESTIMENTO IMOBILIÁRIO- BLMG11;23426470000117;;;;;;2248545.74566;-5985243.64
34.081.637/0001-71;2021-09-30;1;Ações de Sociedades;BM Empreendimentos e Participações SPE SA Part Spe;30069570000143;;;;;;70022692;178311521.2
34.081.637/0001-71;2021-09-30;1;FII;BM II FUNDO DE INVESTIMENTO IMOBILIÁRIO- BLMG11;23426470000117;;;;;;2248545.74566;9473977.07
34.081.637/0001-71;2021-12-31;2;FII;BM II FUNDO DE INVESTIMENTO IMOBILIÁRIO- BLMG11;23426470000117;;;;;;2248545.74566;-6504111.56
34.081.637/0001-71;2021-12-31;2;Ações de Sociedades;BM Empreendimentos e Participações SPE SA Part Spe;30069570000143;;;;;;70042600;178362216.56
34.197.700/0001-30;2021-03-31;1;Outros Ativos Financeiros;Tesouro Nacional;394460040950;;;;NTN B;;299;3216384.17
34.197.700/0001-30;2021-03-31;1;Ações de Sociedades;REC LOG 2 S.A;12980045000159;;;;;;39077959;59749001.1
34.197.700/0001-30;2021-06-30;2;Outros Ativos Financeiros;Tesouro Nacional;394460040950;;;;NTN B;;551;2091923.11
34.197.700/0001-30;2021-06-30;2;Ações de Sociedades;REC LOG 2 S.A;12980045000159;;;;;;52755572;115338820.4
34.197.700/0001-30;2021-09-30;1;Outros Ativos Financeiros;Tesouro Nacional;394460040950;;;;NTN B;;551;2091923.11
34.197.700/0001-30;2021-09-30;1;Ações de Sociedades;REC LOG 2 S.A;12980045000159;;;;;;52755572;115338820.4
34.197.700/0001-30;2021-12-31;1;Outros Ativos Financeiros;Tesouro Nacional;394460040950;;;;NTN B;;551;2091923.11
34.197.700/0001-30;2021-12-31;1;Ações de Sociedades;REC LOG 2 S.A;12980045000159;;;;;;53422887;88678349.46
34.197.727/0001-22;2021-03-31;1;FII;FDO. INVEST. IMOB. MOGNO CRI HIGH GRADE;35652204000191;;;;;;194698;5638198.02
34.197.727/0001-22;2021-03-31;1;FII;HECTARE CE - FDO INV IMOB;30248180000196;;;;;;163;24800.45
34.197.727/0001-22;2021-03-31;1;CRI;HABITASEC SECURITIZADORA S.A.;9304427000158;17/12/2020;196;;;;4000;4035025.06
34.197.727/0001-22;2021-03-31;1;FII;RB CAPITAL DESENVOLVIMENTO RESIDENCIAL III;19249989000108;;;;;;949;1281150
34.197.727/0001-22;2021-03-31;1;FII;IRÍDIUM RECEBÍVEIS IMOBILIÁRIOS;28830325000110;;;;;;131;17569.72
34.197.727/0001-22;2021-03-31;1;FII;XP HOTÉIS - FDO INV IMOB - FII;18308516000163;;;;;;2781;174897.09
34.197.727/0001-22;2021-03-31;1;FII;TRX REAL ESTATE FDO. INV. IMOB. - FII;28548288000152;;;;;;6032;648440
34.197.727/0001-22;2021-03-31;1;FII;NAVI IMOBILIÁRIO TOTAL RETURN;35652252000180;;;;;;65000;6500000
34.197.727/0001-22;2021-03-31;1;FII;NEWPORT LOGÍSTICA;32527626000147;;;;;;50455;5222092.5
34.197.727/0001-22;2021-03-31;1;FII;FUNDO DE INVESTIMENTO IMOBILIÁRIO MINT EDUCACIONAL;19872887000136;;;;;;50883;5495364
34.197.727/0001-22;2021-03-31;1;FII;FII MOGNO HOTEIS;34197776000165;;;;;;50000;4875000
34.197.727/0001-22;2021-03-31;1;FII;FII XP MALLS;28757546000100;;;;;;718;75892.6
34.197.727/0001-22;2021-03-31;1;FII;JFL LIVING FDO. INV. IMOB.;36501181000187;;;;;;3500;328160
34.197.727/0001-22;2021-03-31;1;FII;FII MALLS BRASIL PLURAL;26499833000132;;;;;;31539;3001882.02
34.197.727/0001-22;2021-03-31;1;FII;BTG Pactual Malls;12324242000110;;;;;;132466;11768279.44
34.197.727/0001-22;2021-03-31;1;FII;GUARDIAN LOGISTICA FDO. INVEST. IMOB.;37295919000160;;;;;;114116;12889402.2
34.197.727/0001-22;2021-03-31;1;FII;GALAPAGOS FUNDO DE FUNDOS - FII;35652154000142;;;;;;541;52844.88
34.197.727/0001-22;2021-03-31;1;FII;FDO INV IMOB - VBI LOGÍSTICO;30629603000118;;;;;;28;3192
34.197.727/0001-22;2021-03-31;1;FII;BRIO CRÉDITO ESTRUTURADO;39332032000120;;;;;;266;266000
34.197.727/0001-22;2021-03-31;1;FII;FUNDO DE INVESTIMENTO IMOBILIÁRIO SUCCESPAR VAREJO;27538422000171;;;;;;92082;9888685.98
